========================================
net_sender_li (pinger) — Scenario 3 reversed
EB corbos Linux Network Determinism
Metric: Round-Trip Latency (RTL)
========================================
Target:       10.0.1.1:5000
Probes:       2000
Protocol:     UDP
Period:       1 ms
Msg size:     64 B
Flood rate:   0 Mbps
Echo timeout: 10 ms

net_sender_li: SCHED_FIFO OK (priority 90)
Sending HELLO to 10.0.1.1:5000 (protocol=UDP)...
HELLO_ACK received — protocol=UDP
Starting ping-echo loop (2000 probes at 1 ms period)...


========== NET SENDER_LI (PINGER) RESULTS ==========
Probes sent:        2000
Echoes received:    2000
Lost (no echo):        4 (0.200%)
Elapsed:           12.435 s
RTL (us):
  Mean: 6188.449    Std dev: 874.941
  Min:  4341.184    Max:     12338.176
  P50:  6125.024    P95:     7684.528
  P99:  8478.480    P99.9:   11212.576
IAJ (us):
  Mean: 5206.599    Std dev: 851.997
  Min:  3355.392    Max:     8966.752
  P50:  5156.832    P95:     6695.392
  P99:  7419.632    P99.9:   8668.064
===CSV_START===
index,send_time_ns,recv_time_ns,rtl_ns,iaj_ns
0,620677846752,620683730880,5884128,8418544
1,620683899136,620693149424,9250288,5411168
2,620693291856,620699560592,6268736,5823280
3,620699574832,620706383872,6809040,5757440
4,620706399376,620713141312,6741936,5261952
5,620713162128,620719403264,6241136,5531984
6,620719416496,620725935248,6518752,4837440
7,620725948032,620731772688,5824656,5982624
8,620731785872,620738755312,6969440,6415088
9,620738768448,620746170400,7401952,6015616
10,620746186992,620753186016,6999024,5235536
11,620753199312,620759421552,6222240,6357152
12,620759434880,620766778704,7343824,5901968
13,620766791792,620773680672,6888880,6604848
14,620773695712,620781285520,7589808,7970176
15,620781298544,620790255696,8957152,6697520
16,620790268368,620797953216,7684848,5979952
17,620797966352,620804933168,6966816,5616192
18,620804946544,620811549360,6602816,6973104
19,620811562512,620819522464,7959952,5640288
20,620819568032,620826162752,6594720,5788480
21,620826182768,620832951232,6768464,5447824
22,620832964912,620839399056,6434144,5699280
23,620839412448,620846098336,6685888,6538752
24,620846167024,620853637088,7470064,5345104
25,620853685472,620859982192,6296720,6406944
26,620860016816,620867389136,7372320,5894208
27,620867402976,620874283344,6880368,4496496
28,620874296464,620879779840,5483376,5611424
29,620879793136,620886391264,6598128,4277776
30,620886403792,620891669040,5265248,5862880
31,620891681472,620898531920,6850448,5639616
32,620898554352,620905171536,6617184,4749328
33,620905184480,620910920864,5736384,5556496
34,620910934096,620917477360,6543264,4646320
35,620917548432,620923123680,5575248,5865392
36,620923145344,620929989072,6843728,6965728
37,620930002112,620937954800,7952688,4780288
38,620937968400,620943735088,5766688,5783584
39,620943747696,620950518672,6770976,5510560
40,620950541888,620957029232,6487344,4541184
41,620957041872,620962570416,5528544,4193568
42,620962583184,620967763984,5180800,6454128
43,620967776576,620975218112,7441536,5305312
44,620975231472,620981523424,6291952,5151040
45,620981546128,620987674464,6128336,5546656
46,620987688272,620994221120,6532848,5476000
47,620994233792,621000697120,6463328,4935792
48,621000710272,621006632912,5922640,4156720
49,621006701264,621011789632,5088368,5588880
50,621011802752,621018378512,6575760,4082576
51,621018391648,621023461088,5069440,6153760
52,621023473696,621030614848,7141152,7943536
53,621030628016,621039558384,8930368,6726992
54,621039571712,621047285376,7713664,5393264
55,621047298336,621053678640,6380304,4856848
56,621053692960,621059535488,5842528,6794208
57,621059551088,621067329696,7778608,4908816
58,621067342592,621073238512,5895920,5139744
59,621073254768,621079378256,6123488,5012512
60,621079392688,621085390768,5998080,5266592
61,621085444048,621091657360,6213312,5897328
62,621091710288,621098554688,6844400,4503680
63,621098573600,621104058368,5484768,6001856
64,621104904000,621111060224,6156224,5668912
65,621111074032,621117729136,6655104,4974528
66,621117741760,621123703664,5961904,6057280
67,621123716208,621130760944,7044736,5194096
68,621130773488,621136955040,6181552,5492960
69,621136968000,621143448000,6480000,7589024
70,621143461424,621152037024,8575600,6137216
71,621152651088,621159174240,6523152,6375328
72,621159195168,621166549568,7354400,5531648
73,621166562992,621173081216,6518224,5062480
74,621173094880,621179143696,6048816,6480464
75,621179161472,621186624160,7462688,6777072
76,621186638048,621194401232,7763184,5189776
77,621194415184,621200591008,6175824,5416912
78,621200605616,621207007920,6402304,5055680
79,621207029392,621213063600,6034208,7424016
80,621213076736,621221487616,8410880,6774784
81,621221547632,621229262400,7714768,4724784
82,621229275280,621234987184,5711904,5575648
83,621235017776,621241562832,6545056,4415440
84,621241575504,621246978272,5402768,5841216
85,621246991488,621253819488,6828000,4907056
86,621253833536,621259726544,5893008,5628592
87,621259739456,621266355136,6615680,4442736
88,621266375952,621271797872,5421920,6251120
89,621271810752,621279048992,7238240,5550928
90,621279061472,621285599920,6538448,7247136
91,621285618944,621293847056,8228112,4950352
92,621293965856,621299797408,5831552,5941712
93,621299809664,621306739120,6929456,4996704
94,621306751600,621312735824,5984224,6118576
95,621312749536,621319854400,7104864,5551856
96,621319946176,621326406256,6460080,5610224
97,621326418784,621333016480,6597696,5172912
98,621333028864,621339189392,6160528,5380080
99,621339202096,621345569472,6367376,4627392
100,621345583232,621351196864,5613632,6142784
101,621351210096,621358339648,7129552,4296992
102,621358408688,621363636640,5227952,6171808
103,621363674160,621370808448,7134288,5529872
104,621370821152,621377338320,6517168,4649440
105,621377387136,621382987760,5600624,5471888
106,621383000656,621389459648,6458992,6551104
107,621389472400,621397010752,7538352,5592224
108,621397024208,621403602976,6578768,7415280
109,621403615776,621412018256,8402480,5979664
110,621412031552,621418997920,6966368,5765184
111,621419011136,621425763104,6751968,4774112
112,621425802656,621431537216,5734560,5871520
113,621431578448,621438408736,6830288,4182064
114,621438449312,621443590800,5141488,5824576
115,621443604176,621450415376,6811200,5837008
116,621450428336,621457252384,6824048,5108752
117,621457265600,621463361136,6095536,5249488
118,621463383184,621469610624,6227440,4540496
119,621469630672,621475151120,5520448,5321184
120,621475171232,621481472304,6301072,4801200
121,621481485024,621487273504,5788480,6662848
122,621487286320,621494936352,7650032,6447200
123,621494948784,621502383552,7434768,5568496
124,621502397840,621508952048,6554208,4862032
125,621508965136,621514814080,5848944,5483200
126,621514826720,621521297280,6470560,4393568
127,621521309760,621526690848,5381088,5148768
128,621526704688,621532839616,6134928,6914864
129,621532851888,621540754480,7902592,5783792
130,621540767008,621547538272,6771264,4761360
131,621547553168,621553299632,5746464,5595360
132,621553312160,621559894992,6582832,5662992
