========================================
net_sender_li (pinger) — Scenario 3 reversed
EB corbos Linux Network Determinism
Metric: Round-Trip Latency (RTL)
========================================
Target:       10.0.1.1:5000
Probes:       2000
Protocol:     UDP
Period:       1 ms
Msg size:     64 B
Flood rate:   0 Mbps
Echo timeout: 10 ms

net_sender_li: SCHED_FIFO OK (priority 90)
Sending HELLO to 10.0.1.1:5000 (protocol=UDP)...
HELLO_ACK received — protocol=UDP
Starting ping-echo loop (2000 probes at 1 ms period)...


========== NET SENDER_LI (PINGER) RESULTS ==========
Probes sent:        2000
Echoes received:    1309
Lost (no echo):      710 (35.500%)
Elapsed:           11.114 s
RTL (us):
  Mean: 6040.209    Std dev: 1298.984
  Min:  3741.856    Max:     16169.984
  P50:  5895.904    P95:     8069.456
  P99:  10883.088    P99.9:   15300.240
IAJ (us):
  Mean: 4977.479    Std dev: 1065.687
  Min:  2755.616    Max:     8912.080
  P50:  4907.056    P95:     6885.184
  P99:  7903.136    P99.9:   8536.704
===CSV_START===
index,send_time_ns,recv_time_ns,rtl_ns,iaj_ns
0,1150982317632,1150991223824,8906192,7086736
1,1150991387280,1150999310560,7923280,4896400
2,1150999440272,1151005206960,5766688,4849904
3,1151005220896,1151011056864,5835968,4932192
4,1151011069776,1151016989056,5919280,5428976
5,1151017002336,1151023418032,6415696,3609920
6,1151023431312,1151028027952,4596640,5548736
7,1151028041424,1151034576688,6535264,4059968
8,1151034589712,1151039636656,5046944,5691888
9,1151039650080,1151046328544,6678464,4513712
10,1151046341616,1151051842256,5500640,5593552
11,1151051879424,1151058435808,6556384,4489680
12,1151058448624,1151063925488,5476864,5278752
13,1151063938256,1151070204240,6265984,5826480
14,1151070216592,1151077030720,6814128,8536704
15,1151077043760,1151086567424,9523664,4000384
16,1151086580736,1151091567808,4987072,5762752
17,1151091581056,1151098330560,6749504,5686064
18,1151098343584,1151105016624,6673040,4891904
19,1151105037680,1151110908528,5870848,5640272
20,1151110921024,1151117548800,6627776,4392656
21,1151117562016,1151122941456,5379440,5412784
22,1151122953840,1151129354240,6400400,7747440
23,1151129369376,1151138101680,8732304,4131472
24,1151138114816,1151143233152,5118336,3789776
25,1151143245472,1151148022928,4777456,4576688
26,1151148069120,1151153599616,5530496,4411632
27,1151153612160,1151159011248,5399088,5600384
28,1151159023632,1151165611632,6588000,4001440
29,1151165624400,1151170613072,4988672,4468896
30,1151170625904,1151176081968,5456064,5462944
31,1151176094000,1151182544912,6450912,3896128
32,1151182561280,1151187441040,4879760,4968976
33,1151187453696,1151193410016,5956320,5023936
34,1151193422528,1151199433952,6011424,5103456
35,1151199446656,1151205537408,6090752,5515504
36,1151205552912,1151212052912,6500000,5739648
37,1151212065728,1151218792560,6726832,6603312
38,1151218821296,1151226395872,7574576,6633232
39,1151226410624,1151234029104,7618480,6024176
40,1151234044000,1151241053280,7009280,8166400
