========================================
SHM Ping-Pong Client
Scenario 2 - EB corbos Linux Evaluation
========================================
Messages:       2000
Message size:   64 B
Poll interval:  100 us
Echo timeout:   10 ms

Waiting for shm_echo to register (UUID: b2c3d4e5-f6a7-8901-bcde-f12345678901)...
Found shm_echo!

WARNING: seq mismatch (expected 513, got 512)

========== SHM PING-PONG RESULTS ==========
Messages sent:    2000
Messages lost:    5 (0.250%)
RTL (us):
  Mean:   2081.644    Std dev: 874.318
  Min:      55.600    Max:     12630.592
  P50:    1794.576    P95:     2941.552
  P99:    6531.312    P99.9:   9824.384
Throughput: 480 msg/s
============================================
===CSV_START===
Seq,RTT_ns
1,1810800
2,1692528
3,8010416
4,1547120
5,2279472
6,1556384
7,2770080
8,1650992
9,1546704
10,1516512
11,2746928
12,1573408
13,2429248
14,8217616
15,1492480
16,2345056
17,1490752
18,2432064
19,1232640
20,3139728
21,1413344
22,6531312
23,1754688
24,1664576
25,1547472
26,1543664
27,1611344
28,2284272
29,8304944
30,1589840
31,2331648
32,1664496
33,2745296
34,1403584
35,1805600
36,1848176
37,2590224
38,1569504
39,2475808
40,1370384
41,2213312
42,1617024
43,2704144
44,1633328
45,3355392
46,2467152
47,1578944
48,2637488
49,8316416
50,1597072
51,1669584
52,1489584
53,2680768
54,1431488
55,1447568
56,9404992
57,1677088
58,2359632
59,1441824
60,2662640
61,1577472
62,1666752
63,2029712
64,2560816
65,1404368
66,2035200
67,2871904
68,1525136
69,1774944
70,2564048
71,1981104
72,1950816
73,1260832
74,2597792
75,1478128
76,2127952
77,1588720
78,1447600
79,2483360
80,1578336
81,2421632
82,1374528
83,2574928
84,8464864
85,1480480
86,3169584
87,3245616
88,1616448
89,1643200
90,1460880
91,6971680
92,1536224
93,3388000
94,1601552
95,2665776
96,2322976
97,8724832
98,1355840
99,2314448
100,1502064
101,2423408
102,1297952
103,1345824
104,2615936
105,1410720
106,5553904
107,1681856
108,1715008
109,1667152
110,2440656
111,8774752
112,3269728
113,1545280
114,2286208
115,1411392
116,1317952
117,1923344
118,1450784
119,6707840
120,1525408
121,2141312
122,1862096
123,1563136
124,2812768
125,1828576
126,1720832
127,1807552
128,1636304
129,2847632
130,1231584
131,3958352
132,2720128
133,1598384
134,2234576
135,1683200
136,1970368
137,1640080
138,2517728
139,4480752
140,1418176
141,3153664
142,1396720
143,1740192
144,1396064
145,2796992
146,1506864
147,1834800
148,1637376
149,4347104
150,2484512
151,1155520
152,2327488
153,4580720
154,1422128
155,3347072
156,1342928
157,1205504
158,8178960
159,1505728
160,2445904
161,2070720
162,1958944
163,1453024
164,3012992
165,7679760
166,1499584
167,2140112
168,1401152
169,2549280
170,1868416
171,2430592
172,1460192
173,3743968
174,2461568
175,4636976
176,1433376
177,1974192
178,1456128
179,1341232
180,9824384
181,1466672
182,2353056
183,1619392
184,1648480
185,1442928
186,1476032
187,1774208
188,1266832
189,2515392
190,1704736
191,3877808
192,2483664
193,1728384
194,1480128
195,1609600
196,1399152
197,1791152
198,1382576
199,2414528
200,1336672
201,2531840
202,1399872
203,2567952
204,8463968
205,1393856
206,2454624
207,1343280
208,2178928
209,1477504
210,2477616
211,1655392
212,2376128
213,1414672
214,1290464
215,9723072
216,1494208
217,1828256
218,1672240
219,2376240
220,2944064
221,2246864
222,7087200
223,1634496
224,1787760
225,1345664
226,1481040
227,2483888
228,4910208
229,6022096
230,1579808
231,2495536
232,1643664
233,2373872
234,1413152
235,2378672
236,1526352
237,3704624
238,1396768
239,2311136
240,1504272
241,1907104
242,1619056
243,1774912
244,1637904
245,2475872
246,1550288
247,2738688
248,1580224
249,2660752
250,1564640
251,3265296
252,2483888
253,1660432
254,2361920
255,1638304
256,2861008
257,1540832
258,1824592
259,1572592
260,2314624
261,1776880
262,2617376
263,1687312
264,2564592
265,1416064
266,2195408
267,1632208
268,2652016
269,1633440
270,1754208
271,1588560
272,2701072
273,1838608
274,3929872
275,1809200
276,1632288
277,2418016
278,1857248
279,2562704
280,1633840
281,1873648
282,1793520
283,2314864
284,1665664
285,2539216
286,1460272
287,2609168
288,1454560
289,2452928
290,1533920
291,2609008
292,1596448
293,1739424
294,1836880
295,4332112
296,2471968
297,1622128
298,1617856
299,1518928
300,1492240
301,2626336
302,2381984
303,1752448
304,2974608
305,1521920
306,1857872
307,1649184
308,2505120
309,1546400
310,2440640
311,1616032
312,3962800
313,2460800
314,1674704
315,2293008
316,1520672
317,2451136
318,1671344
319,2525552
320,1746608
321,2057088
322,1540544
323,2864880
324,1514256
325,3313840
326,2410256
327,1638656
328,2767936
329,1641088
330,2374944
331,1490688
332,2494048
333,1600304
334,2188224
335,1579376
336,2202096
337,1585088
338,2286864
339,1832640
340,2517184
341,1486496
342,2410944
343,1494912
344,2482416
345,12630592
346,7038976
347,1812944
348,1804576
349,1837296
350,2501424
351,1853840
