========================================
SHM Ping-Pong Client
Scenario 2 - EB corbos Linux Evaluation
========================================
Messages:       2000
Message size:   64 B
Poll interval:  100 us
Echo timeout:   10 ms

Waiting for shm_echo to register (UUID: b2c3d4e5-f6a7-8901-bcde-f12345678901)...
Found shm_echo!

WARNING: seq mismatch (expected 481, got 480)
WARNING: seq mismatch (expected 1492, got 1491)

========== SHM PING-PONG RESULTS ==========
Messages sent:    2000
Messages lost:    5 (0.250%)
RTL (us):
  Mean:   2055.044    Std dev: 862.144
  Min:      46.112    Max:     10263.824
  P50:    1778.128    P95:     2836.496
  P99:    7104.384    P99.9:   9304.512
Throughput: 487 msg/s
============================================
===CSV_START===
Seq,RTT_ns
1,10263824
2,1485328
3,1897216
4,1687088
5,1609488
6,1496432
7,3002656
8,1825536
9,2114752
10,1586400
11,2268832
12,1400912
13,2609776
14,8053568
15,1486528
16,2126976
17,1300816
18,1357824
19,1761872
20,1365200
21,2523824
22,1499856
23,2715104
24,1331328
25,2658096
26,7816800
27,1434240
28,2668864
29,1533872
30,2650288
31,1734272
32,1713296
33,1576240
34,2330736
35,8274656
36,1473536
37,2631360
38,2270736
39,1717344
40,1497840
41,2510176
42,1339936
43,2489632
44,1387984
45,2471376
46,1415296
47,7104384
48,1539648
49,1909984
50,1441664
51,2848384
52,1348368
53,2496656
54,1567456
55,2823504
56,1469888
57,2037392
58,1757136
59,2444768
60,1455408
61,1874592
62,1648592
63,6929520
64,1257984
65,2516592
66,1744832
67,2398640
68,1291040
69,2205696
70,1314400
71,2675408
72,8333616
73,1641616
74,2719344
75,1551184
76,1881648
77,1505680
78,2655840
79,1258336
80,2610304
81,8260320
82,1716880
83,1874928
84,1353504
85,2833344
86,1492480
87,2630688
88,1609184
89,2470128
90,1538560
91,2398544
92,1419392
93,2465648
94,1289216
95,2781168
96,8233104
97,1554256
98,1998704
99,1528672
100,2705824
101,1533680
102,2418960
103,8179936
104,1655648
105,1934816
106,1580688
107,2417248
108,1269040
109,2813456
110,4205520
111,1778896
112,1567296
113,1537776
114,1410208
115,2697904
116,2391232
117,8464032
118,1610288
119,2712080
120,3703232
121,1567312
122,2664800
123,1715376
124,1797584
125,1555968
126,2656256
127,1748976
128,2100800
129,8479808
130,1351824
131,2134944
132,1728784
133,2506272
134,1395616
135,1928304
136,1506848
137,2479120
138,1383648
139,1406688
140,5811984
141,1479968
142,1734304
143,1478256
144,2780688
145,1334784
146,1470848
147,1185840
148,8099248
149,1351984
150,2617984
151,1533440
152,2382400
153,1516224
154,2769536
155,1546336
156,1773456
157,1613776
158,2748496
159,7932576
160,1637696
161,3875712
162,2424880
163,1376960
164,2577968
165,1419936
166,7118368
167,1461408
168,1724960
169,1456448
170,1390320
171,1549680
172,1538112
173,2469040
174,1553952
175,2390560
176,1372912
177,2349024
178,1494208
179,2507824
