========================================
SHM Ping-Pong Client
Scenario 2 - EB corbos Linux Evaluation
========================================
Messages:       2000
Message size:   64 B
Poll interval:  100 us
Echo timeout:   10 ms

Waiting for shm_echo to register (UUID: b2c3d4e5-f6a7-8901-bcde-f12345678901)...
Found shm_echo!

WARNING: seq mismatch (expected 886, got 885)

========== SHM PING-PONG RESULTS ==========
Messages sent:    2000
Messages lost:    8 (0.400%)
RTL (us):
  Mean:   2056.819    Std dev: 876.971
  Min:      43.488    Max:     9979.840
  P50:    1784.688    P95:     2882.576
  P99:    6535.024    P99.9:   9845.312
Throughput: 486 msg/s
============================================
===CSV_START===
Seq,RTT_ns
1,9979840
2,1813520
3,1945184
4,1551696
5,2416848
6,1446816
7,2770192
8,1428912
9,2110464
10,1328688
11,1346976
12,9342192
13,1368432
14,2226624
15,1317360
16,1345648
17,1666976
18,1525520
19,2323056
20,1976320
21,6535024
22,1472768
23,1625728
24,1498704
25,1436640
26,1211136
27,1581712
28,2243872
29,8500640
30,1751648
31,2087104
32,2094400
33,1649616
34,1441952
35,1464544
36,2209456
37,1341072
38,1414928
39,1590624
40,2348656
41,1433424
42,7419152
43,1538368
44,1725120
45,1440480
46,1517824
47,2533232
48,2537328
49,8261552
50,1702304
51,2411664
52,1390368
53,2303568
54,1313056
55,1394512
56,2304864
57,43488
58,1674544
59,2372576
60,1357872
61,1827152
62,1537776
63,6398704
64,1253296
65,2454864
66,1228832
67,1448080
68,1471472
69,1567712
70,2379296
71,1509200
72,2013536
73,1548208
74,1474592
75,9845312
76,3301856
77,1421824
78,2432032
79,1624768
80,1464192
81,8318816
82,1569696
83,2572832
84,1343216
85,2462384
86,1565472
87,2225824
88,1311840
89,2491792
90,1420720
91,1448224
92,2522688
93,1378640
94,9555792
95,1536880
96,1785872
97,1387488
98,1359296
99,1721952
100,1459392
101,2563568
102,1474512
103,1884800
104,1585328
105,2901568
106,8033680
107,1854048
108,1912432
109,1590864
110,2602416
111,1685584
112,2272272
113,1816992
114,1794368
115,8664864
116,1416672
117,2171264
118,1562224
119,2745248
120,1273408
121,2457824
122,1602000
123,2406096
124,1380368
125,2615776
126,1407184
127,2534624
128,1519744
129,2420800
130,1294848
131,2482960
132,1548672
133,2723536
134,1471952
135,2436416
136,1613312
137,2081056
138,1362512
139,2520464
140,8569792
141,1474976
142,89120
143,1794272
144,1473504
145,1440384
146,1136768
147,1523984
148,1348544
149,2433040
150,7007712
151,1472064
152,2547776
153,1602256
154,1685856
155,1577824
156,1394400
157,1873664
158,1504064
159,1535600
160,1703760
161,2677648
162,4447328
163,1472064
164,2200368
165,1787296
166,1827664
167,1579984
168,2668480
169,8066816
170,1814448
171,1975104
172,1485392
173,2409088
174,1467104
175,1297968
176,1339344
177,8288048
178,1695136
179,2742736
180,1556656
181,1970384
182,1668048
183,1634576
184,1547152
185,1670096
186,2278368
187,2569984
188,1698912
189,6651824
190,7997728
191,1582144
192,2513280
193,1431936
194,2799152
195,1646384
196,1551136
197,1611040
198,1406048
199,996160
200,1568480
201,1342128
202,1209136
203,1601808
204,2476592
205,1600336
206,2291712
207,1471792
208,2614464
209,1608000
210,2477168
211,1340080
212,2258864
213,1948704
214,4039792
215,2778864
216,1724336
217,2299744
218,1425920
219,2566368
220,1479088
221,1628832
222,1784048
223,2464336
224,1770976
225,1974688
226,1641536
227,2540928
228,3418832
229,2320624
230,1757392
231,1147360
232,1562944
233,2315328
234,1439072
235,3234576
236,1473024
237,2523568
238,1294192
239,2890384
240,1658768
241,1652480
242,1707328
243,2711136
244,1841648
245,2339072
246,1432848
247,6205152
248,1629536
249,2260624
250,1551648
251,2833504
252,1733968
253,2125008
254,1872160
255,1924592
256,1334848
257,2605008
258,1688832
259,1719424
260,1579328
261,1404672
262,5373072
263,1493216
264,2701680
265,1450560
266,2513520
267,1607664
268,2612768
269,1532704
270,2083072
271,1581456
272,2562624
273,1483280
274,2401216
275,1501936
276,2634000
277,1497648
278,3164608
279,1620896
280,2905152
281,2761776
282,1768352
283,2009712
284,1811728
285,1866048
286,1685216
287,2706384
288,1459744
289,3971296
290,2501200
291,1663968
292,1753152
293,1671248
294,2459312
295,1743424
296,63296
297,2028848
298,1941104
299,2689184
300,1692480
301,1814576
302,1651472
303,2531728
304,1602672
305,2643472
306,1700912
307,1859696
308,1575536
309,2509616
310,1733792
311,1896928
312,1609120
313,2440928
314,1631264
315,2677616
316,2113520
317,2275328
318,1732848
319,1977328
320,1555024
321,2191152
322,1703216
323,2375904
324,1585056
325,2383296
326,1589712
327,2676240
328,1589072
329,2026896
330,1571200
331,2591888
332,1562288
333,2489824
334,1474080
335,2368896
336,1661696
337,2212944
338,1667248
339,2613280
340,1623120
341,1682768
342,1918768
343,2939072
344,1647760
345,1665808
346,1694656
347,2734464
348,1603248
349,1710368
350,1840576
351,2841360
