========================================
SHM Ping-Pong Client
Scenario 2 - EB corbos Linux Evaluation
========================================
Messages:       2000
Message size:   64 B
Poll interval:  100 us
Echo timeout:   10 ms

Waiting for shm_echo to register (UUID: b2c3d4e5-f6a7-8901-bcde-f12345678901)...
Found shm_echo!

WARNING: seq mismatch (expected 331, got 330)

========== SHM PING-PONG RESULTS ==========
Messages sent:    2000
Messages lost:    7 (0.350%)
RTL (us):
  Mean:   1976.675    Std dev: 799.522
  Min:      36.208    Max:     9821.424
  P50:    1711.168    P95:     2768.768
  P99:    6379.888    P99.9:   8969.984
Throughput: 506 msg/s
============================================
===CSV_START===
Seq,RTT_ns
1,1687728
2,1702848
3,1467664
4,2182704
5,1808880
6,2606528
7,7734496
8,1497072
9,2316208
10,1359200
11,1269840
12,1881680
13,1608096
14,1652384
15,1477616
16,1462656
17,1707744
18,7812656
19,1514928
20,2596000
21,1566752
22,2743744
23,1544400
24,1381792
25,1596448
26,1376352
27,1680784
28,1598704
29,2555408
30,1271056
31,1919680
32,1628640
33,1361648
34,1410608
35,1339120
36,6701744
37,1417904
38,2709024
39,1449776
40,2594016
41,1291968
42,2504992
43,1431504
44,2753600
45,1426416
46,2838016
47,1386416
48,2570112
49,1592560
50,2049200
51,1420080
52,2823696
53,1638400
54,1804048
55,1584240
56,2428464
57,1560608
58,2617440
59,1498304
60,2585872
61,1229984
62,2452912
63,8157504
64,1551840
65,2498688
66,1301264
67,2016848
68,1553232
69,1356208
70,2049872
71,1705392
72,1832880
73,1368848
74,2324656
75,4788576
76,1388336
77,2131600
78,1514080
79,2604672
80,1511616
81,6541696
82,1373440
83,2971552
84,1609920
85,3086448
86,1419728
87,1999680
88,1574992
89,1678688
90,1672848
91,2566736
92,1365856
93,2600176
94,1511824
95,1797072
96,1673472
97,6780048
98,1452560
99,2458560
100,1536304
101,2522304
102,1526320
103,6639728
104,2060448
105,1764288
106,1499136
107,2291328
108,1455104
109,2363792
110,4494144
111,1674576
112,1675456
113,1402016
114,1498320
115,1746896
116,1375632
117,2471312
118,1531280
119,2410848
120,1349520
121,2455232
122,1348784
123,2357040
124,8345968
125,1567056
126,2328864
127,1653456
128,2494624
129,1223872
130,2613936
131,1386576
132,2187680
133,8744048
134,1560544
135,1852000
136,1237920
137,1649408
138,1586176
139,1590784
140,1732528
141,1568192
142,1426224
143,2340400
144,3272800
145,1534000
146,2672432
147,1530528
148,1807616
149,1579168
150,2466480
151,1278032
152,7053552
153,1371504
154,2094960
155,1484080
156,1333504
157,1647808
158,1369680
159,6819840
160,1514368
161,1808320
162,1608928
163,2832480
164,1464368
165,2166000
166,1256112
167,2820752
168,1563664
169,2835456
170,1298608
171,2357600
172,1449760
173,2076112
174,1547440
175,1431024
176,5730288
177,1420912
178,2411472
179,1417744
180,2575616
181,1612720
182,2582688
183,1374992
184,1929072
185,1449136
186,1345168
187,2755040
188,2426832
189,1689840
190,2284976
191,8141472
192,1664688
193,2212096
194,1551152
195,2371136
196,1496752
197,1311504
198,2572384
199,1453328
200,9821424
201,1502768
202,1698432
203,1217328
204,1528992
205,1515696
206,2679312
207,2568384
208,1287792
209,1972688
210,1412912
211,1600624
212,1410064
213,1539984
214,1780304
215,7739888
216,1517328
217,68272
218,2847664
219,1535136
220,1998176
221,1547776
222,1622384
223,1674976
224,1513936
225,2701728
226,58640
227,2349616
228,8412624
229,1334080
230,2547744
231,1379776
232,2626080
233,1637760
234,1976736
235,1494256
236,1179344
237,1796464
238,1511920
239,1831840
240,1601088
241,2577904
242,1361104
243,1387792
244,8969984
245,2435840
246,6379888
247,1516032
248,1811584
249,1662768
250,2548496
251,1546992
252,2365248
253,1511232
254,2472368
255,1406672
256,2223312
257,1357088
258,1389808
259,2117872
260,1547360
261,1884256
262,1545760
263,2346704
264,1926336
265,2513376
266,1711168
267,1658352
268,1710560
269,2512672
270,1433328
271,2267264
272,1530304
273,1528688
274,2423968
275,1430992
276,2254784
277,1579824
278,2136256
279,1600864
280,1863008
281,1431728
282,2150672
283,1651760
284,2399264
285,1487280
286,1344976
287,2318640
288,1555200
289,1975472
290,1779232
291,1676048
292,1527600
293,2301552
294,1550432
295,2487968
296,1700640
297,2419232
298,1511008
299,2621056
300,1709648
301,1628320
302,1850720
303,2707072
304,1530272
305,2390336
306,1421584
307,2669216
308,1582128
309,1757776
310,1663456
311,2419824
312,1523088
313,2877056
314,1322656
315,2096608
316,1286464
317,3515344
318,1723760
319,1614640
320,2350800
321,1720224
322,1466064
323,2221328
324,1373232
325,3088960
326,1403216
327,2359232
328,1582304
329,5497072
330,2146224
331,1367472
332,1411184
333,2008784
334,1626688
335,1540000
336,1410464
337,2355712
338,1450304
339,2772368
340,1690784
341,2572432
342,1756016
343,1874896
344,1675904
345,2602112
346,1383008
347,2466672
348,1480144
349,2651264
350,1604448
351,2588592
