========================================
SHM Ping-Pong Client
Scenario 2 - EB corbos Linux Evaluation
========================================
Messages:       2000
Message size:   64 B
Poll interval:  100 us
Echo timeout:   10 ms

Waiting for shm_echo to register (UUID: b2c3d4e5-f6a7-8901-bcde-f12345678901)...
Found shm_echo!

WARNING: seq mismatch (expected 1525, got 1524)

========== SHM PING-PONG RESULTS ==========
Messages sent:    2000
Messages lost:    8 (0.400%)
RTL (us):
  Mean:   1929.506    Std dev: 804.818
  Min:      54.032    Max:     9856.240
  P50:    1694.672    P95:     2752.272
  P99:    5435.616    P99.9:   9440.000
Throughput: 518 msg/s
============================================
===CSV_START===
Seq,RTT_ns
1,1314976
2,1604816
3,1434176
4,1404192
5,1743408
6,1392992
7,1871456
8,1327504
9,1483040
10,1726864
11,7706112
12,1554096
13,2389312
14,1365920
15,1378560
16,2429632
17,1463552
18,9440000
19,1513920
20,2252160
21,1539888
22,1321488
23,2507488
24,1359984
25,9377024
26,1506960
27,2204128
28,1577088
29,1516880
30,2376240
31,1378512
32,1471200
33,1588816
34,6516256
35,1277936
36,2255264
37,1388240
38,1302208
39,1921984
40,1422496
41,1940352
42,1322576
43,1431328
44,1584000
45,8238960
46,1371424
47,2368656
48,1286960
49,2246912
50,1528144
51,1317472
52,1600096
53,1289008
54,2341792
55,8550096
56,3320096
57,1643152
58,2615216
59,1813536
60,2209584
61,8215456
62,1590304
63,2392688
64,1338320
65,2657840
66,1628288
67,2143648
68,1403792
69,2357200
70,1623328
71,2409184
72,8539104
73,1439040
74,1747840
75,1568000
76,3110992
77,1193168
78,2219504
79,4390672
80,1430144
81,2063296
82,1290144
83,1629536
84,1642896
85,1348992
86,2246448
87,4005552
88,1312416
89,1567712
90,1430272
91,1351072
92,2013648
93,3631248
94,1308976
95,2589904
96,1400176
97,2436480
98,4515312
99,1317600
100,2284400
101,1606480
102,2536896
103,1589088
104,6560224
105,1470656
106,2316080
107,1462576
108,2520608
109,1280592
110,2278032
111,1607232
112,2357216
113,8623536
114,1477296
115,2143296
116,1640336
117,1959904
118,1515712
119,1344608
120,1793136
121,1485360
122,2403360
123,1365552
124,2075552
125,1270592
126,1402704
127,1571168
128,9856240
129,2139280
130,1342048
131,1278992
132,1769216
133,1412560
134,1932032
135,1410352
136,1211984
137,1407904
138,1580288
139,2077952
140,1259440
141,1545296
142,2002768
143,1270912
144,3178128
145,1531840
146,2418128
147,1448560
148,2399792
149,8291568
150,1247904
151,2371632
152,1732752
153,2349920
154,1492944
155,3111904
156,2026864
157,1968080
158,1763856
159,1467536
160,4733952
161,7510832
162,1436576
163,2095264
164,1429840
165,1447040
166,1427264
167,1389392
168,2108656
169,1348592
170,1491472
171,1431600
172,1403072
173,1403856
174,1871328
175,1345936
176,2287776
177,1362560
178,2042064
179,1226512
180,1239600
181,1716528
182,1394720
183,1398176
184,1599456
185,1413808
186,2377152
187,1449664
188,2211376
189,1489696
190,1317584
191,1540144
192,1455280
193,2214960
194,1738400
195,2341936
196,1523728
197,1362272
198,2162352
199,1440384
200,1740736
201,1531536
202,2245008
203,1405072
204,1413344
205,2013072
206,1353376
207,1708960
208,1689136
209,1181808
210,2550256
211,1332944
212,1593168
213,1435360
214,1913184
215,1429632
216,1349952
217,1587104
218,1363360
219,1485680
220,912112
221,1580832
222,2303744
223,1357792
224,1394624
225,1546880
226,1422384
227,1270224
228,2459696
229,1254432
230,1642032
231,1390512
232,2642992
233,1356480
234,2269824
235,1433328
236,2198368
237,1547088
238,1268928
239,1743872
240,1226848
241,2186544
242,1199168
243,1426752
244,1682288
245,1533840
246,1184656
247,2496368
248,2481472
249,1589888
250,1379280
251,2138176
252,1391664
253,1542848
254,1435056
255,1270352
256,1656832
257,1385616
258,2215984
259,1567056
260,1293760
261,2534000
262,1274784
263,2159840
264,1424400
265,1735888
266,1441872
267,2206688
268,1506784
269,1300448
270,1718688
271,1518800
272,2290128
273,1401392
274,1307808
275,2243408
276,1424624
277,1929296
278,1301440
279,2057872
280,1531248
281,1519104
282,2386288
283,1417040
284,959408
285,1450384
286,1553600
287,1461072
288,1383968
289,1275680
290,2106656
291,1344064
292,1806320
293,1369392
294,1213824
295,1797760
296,1371888
297,1945104
298,1516160
299,1350704
300,1775280
301,1377344
302,1908800
303,1291600
304,1702944
305,1960800
306,1263456
307,2057136
308,3769536
309,1424784
310,1435568
311,2171632
312,1497760
313,2090992
314,1747280
315,2350512
316,1560512
317,2007344
318,1661232
319,1928656
320,1645936
321,2691856
322,1661856
323,1779856
324,1782656
325,2427152
326,1402032
327,2950224
328,1722832
329,1940896
330,1820720
331,2577888
332,4164128
333,1614960
334,1820144
335,1994560
336,1916368
337,1566112
338,2483760
339,1847200
340,2065120
341,1758704
342,2664688
343,1852576
344,1778512
345,1732144
346,2549456
347,1568880
348,2023440
349,1904320
350,2458256
351,1611584
