========================================
SHM Ping-Pong Client
Scenario 2 - EB corbos Linux Evaluation
========================================
Messages:       2000
Message size:   64 B
Poll interval:  100 us
Echo timeout:   10 ms

Waiting for shm_echo to register (UUID: b2c3d4e5-f6a7-8901-bcde-f12345678901)...
Found shm_echo!

WARNING: seq mismatch (expected 278, got 277)
WARNING: seq mismatch (expected 755, got 754)

========== SHM PING-PONG RESULTS ==========
Messages sent:    2000
Messages lost:    4 (0.200%)
RTL (us):
  Mean:   2000.543    Std dev: 860.119
  Min:      57.168    Max:     9454.096
  P50:    1698.432    P95:     2923.168
  P99:    6327.792    P99.9:   9079.488
Throughput: 500 msg/s
============================================
===CSV_START===
Seq,RTT_ns
1,2668528
2,1626496
3,1720176
4,1562560
5,6427680
6,1437360
7,2225840
8,1570160
9,2395776
10,1519520
11,2600800
12,8098288
13,1417280
14,2096336
15,1260960
16,1357984
17,3172352
18,2328000
19,1483648
20,6910128
21,1372032
22,2574832
23,1641888
24,2080272
25,1584288
26,2470720
27,1497648
28,6989296
29,1446256
30,2153968
31,1444368
32,2228960
33,1643408
34,2459296
35,1402560
36,6843632
37,1795888
38,2367312
39,1622448
40,2259344
41,1543392
42,2062176
43,1484960
44,2508080
45,8603808
46,1523808
47,1653008
48,1692976
49,1282720
50,1761248
51,1471376
52,2427344
53,1308304
54,2407472
55,1498976
56,2040672
57,8721520
58,1362464
59,2264272
60,121264
61,1779696
62,1975408
63,1881680
64,1903824
65,1667024
66,1330768
67,9454096
68,1319008
69,2258800
70,2826944
71,1588112
72,1263808
73,2287600
74,8750784
75,1330272
76,2469024
77,1286912
78,2642208
79,1609584
80,2331680
81,1334176
82,2610656
83,1223840
84,2353872
85,1567920
86,2382400
87,4838512
88,1386400
89,1853984
90,4535104
91,1443184
92,2399568
93,8178416
94,1565008
95,1693488
96,2619920
97,3068544
98,1326192
99,1790800
100,1096832
101,2115808
102,1517008
103,1502224
104,5513008
105,1488688
106,3765888
107,2176848
108,8673664
109,1462720
110,2108960
111,1500448
112,2007136
113,1307312
114,1603088
115,2364144
116,1454320
117,2037168
118,1161968
119,2121440
120,4476352
121,1545856
122,2632928
123,1495248
124,1734480
125,1405376
126,1503696
127,1852928
128,1414848
129,2036128
130,4482768
131,1562784
132,3330256
133,3943808
134,1275408
135,1970032
136,3606832
137,8365120
138,1243008
139,2145600
140,1610192
141,2724176
142,1455728
143,2078464
144,1558960
145,2482128
146,8127040
147,1658000
148,2208448
149,1370064
150,2446048
151,1783312
152,2387600
153,3633312
154,4778576
155,1561696
156,1517328
157,1573456
158,2568720
159,8344336
160,1512464
161,2485216
162,1592864
163,2475824
164,1508544
165,6282816
166,1518960
167,2601936
168,1557968
169,2281824
170,1473744
171,2340640
172,1407200
173,2490208
174,1609120
175,1338592
176,8650080
177,1336448
178,2062704
179,1802080
180,2729440
181,1654192
182,2398848
183,1639344
184,3818544
185,3264656
186,1569296
187,1649888
188,4491584
189,7321504
190,1375216
191,2501168
192,1501120
193,2347824
194,1578688
195,2301888
196,1608816
197,1370880
198,2343408
199,1498592
200,1635376
201,1374752
202,2375728
203,3883200
204,1465392
205,2549264
206,1606304
207,2168720
208,1359216
209,3407888
210,1473904
211,2066432
212,1656880
213,2769008
214,1467728
215,2145488
216,1421216
217,2660944
218,1367760
219,2010240
220,1345840
221,1400192
222,1993952
223,1842384
224,1678224
225,1755392
226,2338640
227,1654000
228,1991984
229,1361632
230,2565184
231,1606224
232,2239664
233,1508480
234,1534128
235,2480736
236,2840288
237,1442832
238,2714624
239,1862848
240,3116688
241,2431968
242,1713104
243,2470320
244,1503264
245,2239728
246,1481504
247,1387488
248,2006096
249,1645392
250,1851520
251,1389824
252,2252736
253,1602816
254,2387696
255,1449296
256,2463040
257,1417984
