========================================
SHM Ping-Pong Client
Scenario 2 - EB corbos Linux Evaluation
========================================
Messages:       2000
Message size:   64 B
Poll interval:  100 us
Echo timeout:   10 ms

Waiting for shm_echo to register (UUID: b2c3d4e5-f6a7-8901-bcde-f12345678901)...
Found shm_echo!

WARNING: seq mismatch (expected 1426, got 1425)

========== SHM PING-PONG RESULTS ==========
Messages sent:    2000
Messages lost:    4 (0.200%)
RTL (us):
  Mean:   2047.901    Std dev: 919.444
  Min:      68.480    Max:     9813.312
  P50:    1743.616    P95:     3471.152
  P99:    6820.096    P99.9:   9634.336
Throughput: 488 msg/s
============================================
===CSV_START===
Seq,RTT_ns
1,8258464
2,7644688
3,1582864
4,2375280
5,1460128
6,2347904
7,1663584
8,3578640
9,1406688
10,2527936
11,1474128
12,9304320
13,1359296
14,2691792
15,1527856
16,2412576
17,1603200
18,6467712
19,1639808
20,2440720
21,1508048
22,2228112
23,1500112
24,2371136
25,4085488
26,8079968
27,1489680
28,2190480
29,2946720
30,2125168
31,1608896
32,9813312
33,1667328
34,1858528
35,1394960
36,2769296
37,1386592
38,2664112
39,8306624
40,1383440
41,2310496
42,1289664
43,2104608
44,1938784
45,2279600
46,1535488
47,2210592
48,1402688
49,1691088
50,9552560
51,3782368
52,1362768
53,1395728
54,3062928
55,1713424
56,7702000
57,1475216
58,2592800
59,1514352
60,2363104
61,1447760
62,2266864
63,4770176
64,1996560
65,1416544
66,1658688
67,2061248
68,9634336
69,2605280
70,1452192
71,3137248
72,1724144
73,1983120
74,1444016
75,6628080
76,1469104
77,1753456
78,1506528
79,1272144
80,1977888
81,1453296
82,1711744
83,1332176
84,1615216
85,1824064
86,1639360
87,6668288
88,1723152
89,1899216
90,1514720
91,2390336
92,1535872
93,2279072
94,3993536
95,1464016
96,2291824
97,1411936
98,1476960
99,2345824
100,1508192
101,1534176
102,1453888
103,2412432
104,4425744
105,1454864
106,2715744
107,1634624
108,1583104
109,1602976
110,3000864
111,7633232
112,1365264
113,2168288
114,1413248
115,1360688
116,1479088
117,1543056
118,2176064
119,8264064
120,1342576
121,3292704
122,1654784
123,1534256
124,1502368
125,1316304
126,2456176
127,7025696
128,1495408
129,2241632
130,1514080
131,2706992
132,1513856
133,2616992
134,7854064
135,1396496
136,2171104
137,2864864
138,2302864
139,1474976
140,1681872
141,7852528
142,4032672
143,1372704
144,2035024
145,1619072
146,1502368
147,7097936
148,6252624
149,1388880
150,2588256
151,1762848
152,2228944
153,1355504
154,2122224
155,1540784
156,1366992
157,1710080
158,1690624
159,3253040
160,2476496
161,2865632
162,1631216
163,1681120
164,2613168
165,1462880
166,1696432
167,1650608
168,3014864
169,1540272
170,2408848
171,3722928
172,3514192
173,2938624
174,1815056
175,1342992
176,2062736
177,1713056
178,2688208
179,1516528
180,2053184
181,1421392
182,1637792
183,2377360
184,1420240
185,1692480
186,1451952
187,2024672
188,1469904
189,1366592
190,2174272
191,1456320
192,1698608
193,1562912
194,2265792
195,1615264
196,2398064
197,1357984
198,1504112
199,2445152
200,1605888
201,2371328
202,1567616
203,1532880
204,1449744
205,2269424
206,3125120
207,1574192
208,2080656
209,1576016
210,1415696
211,1030368
212,2819616
213,1465440
214,3596000
215,1570560
216,1313920
217,1192272
218,4050736
219,1449200
220,2563616
221,1486944
222,2381216
223,1535856
224,3944528
225,2386848
226,1378880
227,1314560
228,2441056
229,1431232
230,1967744
231,1359328
232,1782144
233,1526032
234,2458704
235,1537360
236,2617824
237,1789824
238,1898432
239,1624512
240,2488832
241,4122464
242,1793696
243,2260304
244,3664160
245,1418400
246,1500432
247,2093776
248,1583056
249,1661712
250,1480656
251,3996608
252,2056608
253,1462048
254,1491584
255,2155168
256,1424176
257,3222992
258,2329984
259,1356992
260,1442272
261,823504
262,3095248
263,1724064
264,1664688
265,1832496
266,2749008
267,1876512
268,3325872
269,1491312
270,1375072
271,2361296
272,1420832
273,3224608
274,2362912
275,1509664
276,2664272
277,1584240
278,3232272
279,1474800
280,2292816
281,1374880
282,1966240
283,1450192
284,2247632
285,1470496
286,2186240
287,1488384
288,1357936
289,2600048
290,1471488
291,2688656
292,2154080
293,1558480
294,1534400
295,1581280
296,3881120
297,1500400
298,2312624
299,1523216
300,3709456
301,1555664
302,2186128
303,1701248
304,2250912
305,1739520
306,2296112
307,1651312
308,5339424
309,1367872
310,2179456
311,1614144
312,1403808
313,2313680
314,1555872
315,1840656
316,1409808
317,3854592
318,2649792
319,1478064
320,2367728
321,1469680
322,2217824
323,1487968
324,2255040
325,1759504
326,2242528
327,1635680
328,1363744
329,2302240
330,1629488
331,1700368
332,1376592
333,2330976
334,1626976
335,2265920
336,1561808
337,2428688
338,1472240
339,2326944
340,2751760
341,1658656
342,1653520
343,3178048
344,1423088
345,1556480
346,1405808
347,2728768
348,1441520
349,3970272
350,2299536
