========================================
SHM Ping-Pong Client
Scenario 2 - EB corbos Linux Evaluation
========================================
Messages:       2000
Message size:   64 B
Poll interval:  100 us
Echo timeout:   10 ms

Waiting for shm_echo to register (UUID: b2c3d4e5-f6a7-8901-bcde-f12345678901)...
Found shm_echo!

WARNING: seq mismatch (expected 1760, got 1759)

========== SHM PING-PONG RESULTS ==========
Messages sent:    2000
Messages lost:    11 (0.550%)
RTL (us):
  Mean:   2084.057    Std dev: 966.666
  Min:      41.840    Max:     9990.864
  P50:    1764.304    P95:     3130.864
  P99:    7155.696    P99.9:   9866.736
Throughput: 480 msg/s
============================================
===CSV_START===
Seq,RTT_ns
1,1529952
2,2107312
3,1641776
4,1705904
5,1625264
6,6735136
7,1479584
8,2567344
9,1607840
10,2523328
11,1569584
12,3913648
13,2161216
14,1688064
15,2181664
16,1612880
17,2289856
18,1444848
19,7034576
20,1559456
21,2187584
22,1643472
23,2306912
24,1416416
25,2299968
26,1686432
27,2298336
28,2927408
29,9356336
30,1791328
31,1980256
32,1542512
33,2433904
34,1571456
35,2329680
36,8295360
37,1487360
38,2255776
39,3887888
40,1522048
41,3086768
42,7881584
43,1509568
44,2579984
45,1466176
46,2370448
47,1363040
48,2356368
49,1799296
50,2307072
51,1482544
52,2508704
53,1629328
54,6530512
55,1556896
56,2374544
57,1652672
58,2057584
59,2756240
60,2283408
61,7086320
62,1682864
63,2080112
64,1439408
65,1415472
66,2575952
67,3279840
68,7694784
69,1404336
70,2575712
71,1666192
72,1798000
73,1592096
74,1315984
75,9806176
76,1704576
77,1806000
78,1707632
79,2605776
80,1524000
81,1812768
82,1499328
83,3748368
84,1701072
85,9866736
86,1642000
87,1977936
88,1632864
89,3981216
90,2120608
91,1598736
92,3047488
93,1655680
94,1728912
95,8748464
96,1712192
97,2018896
98,1435520
99,3554560
100,2305152
101,1530544
102,3434592
103,7550880
104,1499760
105,2528944
106,1656992
107,1967104
108,1471616
109,2735744
110,1461424
111,2176224
112,2317872
113,1574160
114,1583856
115,7155696
116,1639840
117,1854912
118,4455136
119,1549744
120,1625312
121,1637728
122,1307504
123,5790656
124,1474848
125,1717648
126,1930928
127,2310896
128,1812928
129,2288256
130,1491008
131,2204528
132,1536384
133,2327008
134,8180304
135,1345168
136,2371808
137,1421312
138,2642848
139,1445248
140,6685024
141,1734352
142,2330256
143,1522672
144,2248816
145,1514448
146,2325328
147,1293584
148,1481056
149,1076112
150,4813120
151,1376848
152,1904784
153,1604784
154,2984448
155,7486896
156,1716752
157,2328080
158,1544336
159,2672016
160,1636384
161,3866288
162,2329168
163,1477728
164,2541344
165,1516160
166,6696720
167,1631328
168,1806784
169,1684928
170,2400496
171,1450448
172,2419568
173,1654816
174,1425696
175,1410416
176,2517760
177,1530336
178,2549600
179,71280
180,7133312
181,1583520
182,1800800
183,1480672
184,2356912
185,1337680
186,1652912
187,5707120
188,7548560
189,1843808
190,2473504
191,1479024
192,2157808
193,1458096
194,2529488
195,1669392
196,2174656
197,1662368
198,2261968
199,1353584
200,1527248
201,2479344
202,1648688
203,2355424
204,1549776
205,1658544
206,2647664
207,4329504
208,1686336
209,1649440
210,109584
211,1522624
212,2497168
213,1536688
214,2658272
215,1511120
216,2822608
217,1530544
218,2396960
219,1592800
220,2544176
221,1548928
222,1721312
223,4151056
224,1593328
225,2399792
226,1488224
227,4002240
228,2326240
229,1409040
230,2382048
231,1577968
232,2474624
233,1487568
234,2576368
235,1387392
236,2370464
237,1665968
238,2381648
239,1562688
240,2745168
241,1484912
242,2619472
243,1492336
244,2587232
245,1383312
246,2172128
247,1498784
248,2621824
249,1443616
250,2220560
251,1649552
252,2943440
253,1431936
254,1930800
255,1953776
256,2667120
257,1544480
258,2126432
259,1726912
260,3543648
261,2381232
262,1574736
263,2334336
264,1865616
265,2737968
266,1563248
267,1743440
268,1598992
269,2487584
270,1660384
271,2529296
272,1660016
273,2324528
274,1530752
275,2332416
276,1560304
277,2424192
278,1722208
279,2334432
280,1750784
281,2604976
282,1933232
283,2043120
284,1761632
285,1673584
286,1561776
287,2255760
288,1511200
289,1585696
290,2582240
291,2272512
292,1732336
293,2634880
294,1536160
295,2445712
296,1547184
297,2303888
298,1472160
299,2691920
300,3943296
301,1606160
302,2357568
303,1413952
304,3850976
305,2321104
306,1537312
307,2549024
308,1491936
309,2254656
310,3051632
311,2564768
312,1461648
313,2477648
314,2618816
315,4211760
316,1416464
317,2199248
318,1471440
319,2714592
320,1537536
321,2396112
322,1569504
323,2494672
324,1484208
325,2330592
326,1481232
327,2283328
328,1666288
329,2536768
330,4443600
331,1628768
332,1764928
333,1250032
334,1559744
335,1885744
336,1499776
337,2342848
338,1604112
339,2516576
340,1503456
341,1814512
342,1566864
343,2576784
344,1606176
345,2151984
346,1378240
347,1717456
348,2276992
349,1736528
350,2112752
351,3565184
