========================================
Signal Sender Workload (Synchronized)
========================================
Initializing shared memory...
Waiting for speedometer to register...
Found speedometer in shared memory!
Sending START command to speedometer: START: 15;5;20

Running workload signal period for 15 seconds...

Workload signal period completed.
Sending STOP command to speedometer...
Waiting for statistics from speedometer...

Stress workload terminated.
===VMSTAT_START===
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 142168   7932  33276    0    0    57    41  539  675 12 79  5  5  0
 4  0      0 142168   7932  33276    0    0     0     0 1252 1693  4 89  0  6  0
 4  0      0 142168   7932  33276    0    0     0     0 1253 1656  7 85  0  8  0
 4  0      0 142168   7932  33276    0    0     0     0 1263 1664  8 85  0  7  0
 5  0      0 142168   7932  33276    0    0     0     0 1272 1619  5 89  0  5  0
 5  0      0 142168   7932  33276    0    0     0     0 1259 1620  8 86  0  6  0
 4  0      0 142168   7932  33276    0    0     0     0 1261 1605  7 86  0  7  0
 4  0      0 142168   7932  33276    0    0     0     0 1245 1627  9 85  0  6  0
 4  0      0 142168   7932  33276    0    0     0     0 1232 1637  7 87  0  6  0
 3  2      0 142168   7932  33276    0    0     0     0 1269 1648  5 89  0  6  0
 5  0      0 142168   7932  33276    0    0     0     0 1249 1635  6 86  1  7  0
 4  0      0 142168   7932  33276    0    0     0     0 1256 1644  5 87  0  8  0
 4  0      0 142168   7932  33276    0    0     0     0 1260 1598  8 84  0  8  0
 4  0      0 142168   7932  33276    0    0     0     0 1253 1651  7 86  0  7  0
 5  0      0 142168   7932  33276    0    0     0     0 1244 1604  7 86  0  6  0
 3  2      0 142168   7932  33276    0    0     0     0  999 1237  4 81  0 15  0
 4  1      0 142168   7932  33276    0    0     0     0  522  427  3 69  0 28  0
===VMSTAT_END===
========== SPEEDOMETER RT APPLICATION RESULTS ==========
Test Configuration:
Period: 50.000 ms
Deadline: 5.000 ms
RT Priority: 99 (SCHED_FIFO)
Execution Statistics:
Total cycles: 300
Deadline misses: 1 (0.333%)
Execution Time (μs):
Mean: 487.996
Min: 153.408
Max: 2026.256
50th percentile: 266.400
95th percentile: 1629.888
99th percentile: 1951.824
99.9th percentile: 2026.256
Jitter (μs):
Mean: 2358.471
Min: 1116.928
Max: 4972.384
Response Time (μs):
Mean: 2846.468
Min: 1375.088
Max: 5256.464
50th percentile: 2754.512
95th percentile: 4204.512
99th percentile: 4605.680
99.9th percentile: 5256.464
========================================================
===VMSTAT_START===
(no vmstat data captured)
===VMSTAT_END===
===CSV_START===
cycle,timestamp_s,execution_time_us,jitter_us,response_time_us,deadline_miss
1,0.052926,192.560,2926.144,3118.704,0
2,0.102379,194.240,2379.264,2573.504,0
3,0.152418,218.624,2417.520,2636.144,0
4,0.202554,438.912,2553.744,2992.656,0
5,0.251539,266.400,1539.168,1805.568,0
6,0.302464,326.624,2463.696,2790.320,0
7,0.351317,241.024,1316.512,1557.536,0
8,0.402309,1729.232,2308.512,4037.744,0
9,0.451657,365.312,1657.232,2022.544,0
10,0.502489,416.112,2489.408,2905.520,0
11,0.552527,323.744,2526.960,2850.704,0
12,0.602614,271.168,2614.144,2885.312,0
13,0.651580,243.856,1579.872,1823.728,0
14,0.702215,1624.592,2215.280,3839.872,0
15,0.751715,209.120,1715.392,1924.512,0
16,0.801479,342.256,1478.896,1821.152,0
17,0.854156,206.384,4155.856,4362.240,0
18,0.902274,1503.888,2274.176,3778.064,0
19,0.952477,191.216,2477.216,2668.432,0
20,1.002484,244.336,2483.616,2727.952,0
21,1.052711,238.720,2710.576,2949.296,0
22,1.101487,160.160,1487.184,1647.344,0
23,1.151684,164.672,1684.192,1848.864,0
24,1.202231,1364.832,2230.928,3595.760,0
25,1.252426,278.240,2426.352,2704.592,0
26,1.303825,379.120,3825.392,4204.512,0
27,1.352847,172.976,2846.752,3019.728,0
28,1.402618,377.936,2617.984,2995.920,0
29,1.451862,316.560,1862.368,2178.928,0
30,1.502397,1660.672,2397.472,4058.144,0
31,1.552433,164.640,2433.472,2598.112,0
32,1.602436,1050.944,2435.872,3486.816,0
33,1.652501,378.752,2500.960,2879.712,0
34,1.701716,197.648,1715.584,1913.232,0
35,1.752537,309.232,2536.512,2845.744,0
36,1.801538,155.984,1537.936,1693.920,0
37,1.853307,237.040,3307.088,3544.128,0
38,1.901602,213.792,1602.304,1816.096,0
39,1.953342,233.680,3342.448,3576.128,0
40,2.004972,284.080,4972.384,5256.464,1
41,2.051499,241.536,1498.736,1740.272,0
42,2.101978,219.360,1978.160,2197.520,0
43,2.152003,305.904,2003.312,2309.216,0
44,2.202354,283.904,2353.536,2637.440,0
45,2.252314,187.472,2314.112,2501.584,0
46,2.302518,263.888,2518.000,2781.888,0
47,2.352448,255.504,2447.664,2703.168,0
48,2.402384,1655.856,2383.648,4039.504,0
49,2.451703,233.168,1703.280,1936.448,0
50,2.501423,234.544,1423.168,1657.712,0
51,2.553661,280.944,3660.832,3941.776,0
52,2.604682,292.016,4682.192,4974.208,0
53,2.652616,202.960,2616.480,2819.440,0
54,2.701430,274.480,1429.952,1704.432,0
55,2.754214,155.088,4214.384,4369.472,0
56,2.802329,160.736,2329.248,2489.984,0
57,2.852263,190.720,2262.976,2453.696,0
