========================================
Signal Sender Workload (Synchronized)
========================================
Initializing shared memory...
Waiting for speedometer to register...
Found speedometer in shared memory!
Sending START command to speedometer: START: 15;5;20

Running workload signal period for 15 seconds...

Workload signal period completed.
Sending STOP command to speedometer...
Waiting for statistics from speedometer...

Stress workload terminated.
===VMSTAT_START===
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 133284  16204  33508    0    0    11    37  586  746 10 83  1  6  0
 4  0      0 133284  16204  33512    0    0     0     0 1246 1612  6 88  3  3  0
 5  0      0 133284  16204  33512    0    0     0     0 1251 1634  8 88  0  4  0
 5  0      0 133284  16204  33512    0    0     0     0 1221 1606  7 87  2  4  0
 4  0      0 133284  16204  33512    0    0     0     0 1257 1608  7 89  0  4  0
 6  0      0 133284  16204  33512    0    0     0     0 1231 1612 10 86  1  3  0
 5  0      0 133284  16204  33512    0    0     0     0 1238 1571  4 92  1  3  0
 4  0      0 133284  16204  33512    0    0     0     0 1246 1645  8 88  1  3  0
 5  0      0 133284  16204  33512    0    0     0     0 1258 1622 10 85  1  4  0
 4  0      0 133284  16204  33512    0    0     0     0 1229 1633  8 86  2  4  0
 5  0      0 133284  16204  33512    0    0     0     0 1250 1645  6 90  1  3  0
 5  1      0 133284  16204  33512    0    0     0     0 1254 1659  8 88  1  3  0
 4  0      0 133284  16204  33512    0    0     0     0 1250 1676  7 89  1  4  0
 4  0      0 133284  16204  33512    0    0     0     0 1249 1652  7 90  0  3  0
 5  0      0 133284  16204  33512    0    0     0     0 1278 1682  6 90  1  3  0
 5  1      0 133284  16204  33512    0    0     0     0 1104 1350  6 85  1  8  0
 1  4      0 133284  16204  33512    0    0     0     0  526  436  2 69  0 28  0
===VMSTAT_END===
========== SPEEDOMETER RT APPLICATION RESULTS ==========
Test Configuration:
Period: 50.000 ms
Deadline: 5.000 ms
RT Priority: 99 (SCHED_FIFO)
Execution Statistics:
Total cycles: 300
Deadline misses: 0 (0.000%)
Execution Time (μs):
Mean: 233.723
Min: 127.600
Max: 1588.272
50th percentile: 191.888
95th percentile: 341.312
99th percentile: 1495.536
99.9th percentile: 1588.272
Jitter (μs):
Mean: 2033.350
Min: 1369.264
Max: 4076.896
Response Time (μs):
Mean: 2267.073
Min: 1566.544
Max: 4615.488
50th percentile: 2079.120
95th percentile: 3435.808
99th percentile: 4487.808
99.9th percentile: 4615.488
========================================================
===VMSTAT_START===
(no vmstat data captured)
===VMSTAT_END===
===CSV_START===
cycle,timestamp_s,execution_time_us,jitter_us,response_time_us,deadline_miss
1,0.051677,180.832,1676.560,1857.392,0
2,0.101494,162.448,1494.416,1656.864,0
3,0.152034,144.016,2033.760,2177.776,0
4,0.201923,156.752,1923.152,2079.904,0
5,0.251733,233.168,1732.544,1965.712,0
6,0.303053,185.472,3052.864,3238.336,0
7,0.351958,142.864,1958.480,2101.344,0
8,0.401396,213.328,1396.208,1609.536,0
9,0.452766,171.360,2766.480,2937.840,0
10,0.501397,209.264,1396.848,1606.112,0
11,0.551845,161.088,1845.232,2006.320,0
12,0.602776,252.784,2776.384,3029.168,0
13,0.651611,131.968,1610.560,1742.528,0
14,0.701728,206.816,1727.568,1934.384,0
15,0.751766,219.952,1765.840,1985.792,0
16,0.802519,274.928,2518.832,2793.760,0
17,0.851495,146.528,1494.928,1641.456,0
18,0.901657,208.192,1656.960,1865.152,0
19,0.951684,168.752,1684.480,1853.232,0
20,1.001695,146.064,1694.688,1840.752,0
21,1.052874,154.032,2873.600,3027.632,0
22,1.101749,250.832,1749.376,2000.208,0
23,1.151588,188.512,1587.808,1776.320,0
24,1.201564,191.472,1564.208,1755.680,0
25,1.252439,167.568,2439.072,2606.640,0
26,1.301592,175.888,1591.600,1767.488,0
27,1.352776,198.688,2776.208,2974.896,0
28,1.401816,237.520,1815.552,2053.072,0
29,1.451868,193.632,1868.080,2061.712,0
30,1.501847,234.080,1846.624,2080.704,0
31,1.552831,217.952,2831.248,3049.200,0
32,1.603268,204.096,3267.824,3471.920,0
33,1.651711,284.256,1710.896,1995.152,0
34,1.701651,139.408,1651.040,1790.448,0
35,1.751714,154.704,1713.984,1868.688,0
36,1.801659,256.976,1659.232,1916.208,0
37,1.851731,226.528,1730.576,1957.104,0
38,1.901662,240.800,1662.240,1903.040,0
39,1.951550,161.568,1549.760,1711.328,0
40,2.001438,140.592,1437.568,1578.160,0
41,2.051916,250.016,1916.352,2166.368,0
42,2.101662,141.424,1661.744,1803.168,0
43,2.151415,200.816,1414.608,1615.424,0
44,2.201400,167.040,1399.504,1566.544,0
45,2.252043,180.576,2042.576,2223.152,0
46,2.301787,188.800,1786.528,1975.328,0
47,2.351677,254.864,1677.376,1932.240,0
48,2.401742,355.344,1742.224,2097.568,0
49,2.453128,265.680,3127.856,3393.536,0
50,2.501932,146.512,1931.616,2078.128,0
51,2.551539,223.328,1539.280,1762.608,0
52,2.602709,197.248,2709.168,2906.416,0
53,2.651917,138.320,1916.688,2055.008,0
54,2.701641,174.432,1641.280,1815.712,0
55,2.751788,201.408,1788.448,1989.856,0
56,2.801698,234.016,1698.240,1932.256,0
57,2.852566,163.792,2565.520,2729.312,0
