========================================
SHM Ping-Pong Client
Scenario 2 - EB corbos Linux Evaluation
========================================
Messages:       2000
Message size:   64 B
Poll interval:  100 us
Echo timeout:   10 ms

Waiting for shm_echo to register (UUID: b2c3d4e5-f6a7-8901-bcde-f12345678901)...
Found shm_echo!

WARNING: seq mismatch (expected 420, got 419)

========== SHM PING-PONG RESULTS ==========
Messages sent:    2000
Messages lost:    16 (0.800%)
RTL (us):
  Mean:   2241.482    Std dev: 992.213
  Min:      58.160    Max:     18347.072
  P50:    1908.176    P95:     3984.496
  P99:    5991.968    P99.9:   9459.824
Throughput: 446 msg/s
============================================
===CSV_START===
Seq,RTT_ns
1,3974624
2,1876416
3,3472352
4,1913840
5,1852144
6,5547424
7,2366256
8,1732336
9,4943472
10,3638640
11,5991968
12,4277936
13,8714576
14,1679024
15,2400448
16,1505824
17,3318048
18,1612224
19,3446864
20,4327072
21,4293616
22,1774592
23,1533616
24,1426960
25,3020976
26,3438960
27,4250288
28,1428272
29,2280544
30,2442864
31,3553616
32,2218816
33,1498320
34,2703360
35,2343056
36,1008960
37,2521584
38,3255024
39,2785952
40,1602480
41,2676944
42,1624336
43,2961616
44,3138640
45,1617072
46,1978736
47,2515536
48,3321280
49,1783712
50,1823104
51,2985040
52,2412912
53,2235488
54,1424336
55,1788400
56,1972704
57,2163104
58,1618064
59,1685568
60,2408320
61,1952224
62,1444432
63,2535424
64,2495856
65,1797200
66,1657152
67,2479392
68,7619184
69,1397792
70,2365168
71,1489792
72,7100032
73,1489808
74,2052224
75,6268208
76,1786016
77,4445200
78,1712320
79,8296976
80,1941520
81,1466352
82,2402960
83,5704912
84,1860064
85,1738640
86,2660240
87,6827168
88,1672864
89,3088832
90,1358384
91,5687232
92,1340544
93,1349216
94,2331248
95,7768384
96,1539056
97,1492304
98,1519056
99,1631744
100,2317616
101,5568768
102,2485088
103,1465872
104,3065024
105,1583920
106,9267248
107,1825536
108,8622464
109,1751680
110,1551664
111,4095552
112,2757696
113,9029232
114,1479552
115,2444496
116,3155536
117,1593888
118,1523152
119,2715696
120,3699152
121,1399232
122,2155104
123,4572160
124,1673856
125,2601616
126,1245440
127,7402688
128,2334512
129,1680384
130,2353760
131,9459824
132,1577440
133,2948912
134,2270704
135,4877472
136,1936880
137,1513680
138,1316416
139,3134704
140,1783248
141,3330416
142,2375296
143,4870912
144,3029024
145,4392240
146,2244176
147,1844976
148,1575936
149,1812896
150,1695552
151,2535600
152,1861136
153,1815456
154,1633888
155,3044144
156,1746208
157,1921168
158,1710656
159,2434144
160,1556752
161,1702272
162,1829344
163,2381520
164,2382896
165,1742832
166,1544192
167,2410448
168,4363264
169,1918864
170,1683648
171,1668480
172,2043936
173,1941712
174,2555792
175,1878176
176,1631856
177,1663216
178,2554336
179,1710592
180,2569264
181,1821088
182,1889968
183,1578480
184,2137424
185,1661216
186,2318608
187,1778512
188,3343280
189,1696128
190,1696768
191,4185680
192,1544016
193,1581952
194,1760608
195,2328656
196,1569584
197,2406544
198,1606192
199,2720768
200,1673456
201,2811136
202,1668144
203,2117232
204,1554704
205,1705936
206,1512800
207,1623424
208,2449616
209,1647456
210,2423136
211,1437344
212,2526912
213,1504800
214,1951328
215,1815776
216,2603392
217,1562592
218,2600032
219,2311216
220,1793056
221,2660000
222,1720192
223,2010208
224,1806368
225,1689072
226,2725264
227,1724256
228,3727232
229,1676128
230,2687744
231,3333120
232,1774208
233,2595152
234,1534064
235,2726784
236,2283248
237,1696848
238,1418480
239,2413360
240,2162800
241,2500992
242,1662016
243,1802336
244,1773088
245,1862304
246,1603680
247,2458976
248,2403376
249,1880640
250,1740944
251,1612400
252,1901792
253,2729008
254,1660944
255,1851344
256,1556000
257,2532032
258,1530240
259,2763120
260,1823424
261,1992880
262,1556016
263,1976880
264,1421504
265,2492336
266,1515168
267,2322848
268,1801632
269,2352336
270,1559952
271,2318208
272,4526096
273,1744624
274,2211296
275,1587776
276,2291344
277,1833920
278,2097440
279,1613280
280,2306112
281,4083264
282,3774624
283,1390976
284,2478768
285,1468272
286,2842384
287,3520576
288,1552864
289,1471152
290,2593712
291,2297520
292,3165728
293,2558096
294,2267616
295,2249872
296,2071008
297,1460608
298,2181568
299,1705360
300,3056992
301,1395760
302,2280224
303,1671392
304,2679904
305,1311392
306,2098256
307,1543744
308,2600192
309,1455200
310,2157776
311,2036048
312,2537504
313,1461456
314,2390448
315,1741568
316,2579984
317,1808208
318,1621872
319,1791984
320,4184496
321,3340336
322,2762928
323,1834688
324,1916864
325,1581568
326,2545488
327,1395872
328,2989360
329,4244352
330,1618112
331,1654848
332,1880976
333,2500544
334,1561536
335,1915520
336,1657088
337,1270048
338,2454016
339,1478000
340,859760
341,1571936
342,1534240
343,1087664
344,1862928
345,2463232
346,1460336
347,2305648
348,1650512
349,2283888
350,1511744
351,2347488
