========================================
SHM Ping-Pong Client
Scenario 2 - EB corbos Linux Evaluation
========================================
Messages:       2000
Message size:   64 B
Poll interval:  100 us
Echo timeout:   10 ms

Waiting for shm_echo to register (UUID: b2c3d4e5-f6a7-8901-bcde-f12345678901)...
Found shm_echo!

WARNING: seq mismatch (expected 73, got 72)

========== SHM PING-PONG RESULTS ==========
Messages sent:    2000
Messages lost:    20 (1.000%)
RTL (us):
  Mean:   2245.081    Std dev: 938.485
  Min:     101.632    Max:     9565.600
  P50:    1921.232    P95:     3978.864
  P99:    5896.224    P99.9:   9540.336
Throughput: 445 msg/s
============================================
===CSV_START===
Seq,RTT_ns
1,5753264
2,1933408
3,9011648
4,3899312
5,2665568
6,2206080
7,7115472
8,4410608
9,2007904
10,5529776
11,8218480
12,1810384
13,2590336
14,2208272
15,1660816
16,3266560
17,1695216
18,2744688
19,1234144
20,2994880
21,1412000
22,2556688
23,4160912
24,1633792
25,2170432
26,2023296
27,8636480
28,1727872
29,1691408
30,1648352
31,3773904
32,1480400
33,2953504
34,1857760
35,3634496
36,2482752
37,2306112
38,2156992
39,1615456
40,1550240
41,3151184
42,3577200
43,1595376
44,1520608
45,2556512
46,1588880
47,3282032
48,1537296
49,2466912
50,3277200
51,2169568
52,2609248
53,3861616
54,3248400
55,1610480
56,3987184
57,1796352
58,1468672
59,3376832
60,3997088
61,1426160
62,1604160
63,2112256
64,2236272
65,5181136
66,3690592
67,7904672
68,1515504
69,1400240
70,2566800
71,5524576
72,2139072
73,1499296
74,1370000
75,6784512
76,2645632
77,1446400
78,9187840
79,3105936
80,3776816
81,1302288
82,2339504
83,1541632
84,4212608
85,2164880
86,7034688
87,1666656
88,3899696
89,2228480
90,4712016
91,9540336
92,1738768
93,4543440
94,4598544
95,3004400
96,6112000
97,1840752
98,6396880
99,1769104
100,1498256
101,2465088
102,1566736
103,1651056
104,5896224
105,1281744
106,1421936
107,6911360
108,1517664
109,2349680
110,5748736
111,1537648
112,1511760
113,7012560
114,1498544
115,2421152
116,2533536
117,1683696
118,2195392
119,1464112
120,2876480
121,1852288
122,5756288
123,1436240
124,3001120
125,1899360
126,6059696
127,3726096
128,6010624
129,3128832
130,1652368
131,1658752
132,4466768
133,1423808
134,2184656
135,4602560
136,3370768
137,3836864
138,1433184
139,1591632
140,3972992
141,4847072
142,1590000
143,1592000
144,1419904
145,3633712
146,1624544
147,2482736
148,6642272
149,5249744
150,3106256
151,3841280
152,1386128
153,2253312
154,2989520
155,2317040
156,1505152
157,3585168
158,1776064
159,1431008
160,2720576
161,1427968
162,4165840
163,2483648
164,1732528
165,1731488
166,1626304
167,1443952
168,2358064
169,1468720
170,1619904
171,1361520
172,3886720
173,2471360
174,1425200
175,2458064
176,1468240
177,2661888
178,1494000
179,2458096
180,1409408
181,2229440
182,4271264
183,1552224
184,2567632
185,1682000
186,2182848
187,2591392
188,2090272
189,1505120
190,1738656
191,1362896
192,2749376
193,2022592
194,1465776
195,1578096
196,1428688
197,2430912
198,1710416
199,2994432
200,3712688
201,2394912
202,1819136
203,3284384
204,1506336
205,1809392
206,1419904
207,2198688
208,1831296
209,3138976
210,1533696
211,1692368
212,1480240
213,2443664
214,2376528
215,1790736
216,1013472
217,1382400
218,2123472
219,1574976
220,1875488
221,1371232
222,1855248
223,2119888
224,1708976
225,1519712
226,1475200
227,3834560
228,1724000
229,3375280
230,1566832
231,1510928
232,2223920
233,1457408
234,1881344
235,2460336
236,2434448
237,2872336
238,1681264
239,2053504
240,1507216
241,2402352
242,1711904
243,2160624
244,4250352
245,1534976
246,2437888
247,3975456
248,4160480
249,1449792
250,2955456
251,1560576
252,1518112
253,1417760
254,2544528
255,1442048
256,1558624
257,851360
258,1220240
259,1655168
260,1425024
261,1484016
262,2630944
263,2473184
264,2076336
265,1536128
266,1631024
267,1668960
268,2834880
269,4250576
270,1569136
271,3444784
272,2108064
273,1724240
274,1316816
275,3024880
276,2484048
277,3841504
278,1456704
279,2383232
280,2049312
281,1955216
282,1627200
283,2257344
284,2418848
285,1706112
286,1585600
287,2396016
288,1404800
289,2491296
290,1239728
291,2482480
292,1514672
293,2405456
294,1637520
295,1458912
296,3576176
297,1456208
298,1405616
299,2609664
300,1573120
301,2456416
302,2827904
303,2746736
304,3187760
305,1570784
306,2138640
307,1647600
308,1664384
309,1579488
310,2825440
311,1542944
312,1803920
313,1596768
314,2531792
315,1554208
316,2490016
317,2556784
318,2010272
319,3498608
320,1477424
321,2298640
322,1492464
323,2481488
324,2424608
325,3735008
326,2102336
327,1549408
328,2345104
329,1498656
330,2410192
331,2432864
332,3588432
333,1754336
334,2051856
335,2024976
336,3070352
337,2618560
338,2565808
339,1923856
340,1797776
341,1778816
342,2466656
343,4097072
344,3533600
345,4818544
346,1711584
347,1821872
348,1699104
349,1954400
350,1721376
351,2997968
