========================================
SHM Ping-Pong Client
Scenario 2 - EB corbos Linux Evaluation
========================================
Messages:       2000
Message size:   64 B
Poll interval:  100 us
Echo timeout:   10 ms

Waiting for shm_echo to register (UUID: b2c3d4e5-f6a7-8901-bcde-f12345678901)...
Found shm_echo!

WARNING: seq mismatch (expected 30, got 29)

========== SHM PING-PONG RESULTS ==========
Messages sent:    2000
Messages lost:    10 (0.500%)
RTL (us):
  Mean:   2230.749    Std dev: 779.735
  Min:      35.296    Max:     7628.928
  P50:    1962.112    P95:     3995.824
  P99:    4815.408    P99.9:   7575.344
Throughput: 448 msg/s
============================================
===CSV_START===
Seq,RTT_ns
1,6821968
2,5651136
3,2941952
4,3836000
5,4815920
6,7575344
7,3342384
8,1652960
9,1704208
10,1880736
11,2557232
12,5705440
13,1271600
14,1252912
15,2943648
16,4377328
17,4583504
18,1833456
19,2500960
20,3377904
21,2504064
22,929376
23,1494656
24,3149568
25,3397584
26,1671776
27,2396608
28,2297360
29,2093536
30,1709520
31,3947856
32,1783808
33,1726336
34,1557120
35,2894176
36,1837088
37,1753600
38,1506464
39,2445872
40,4070208
41,1897328
42,1841104
43,1776288
44,2290944
45,2193328
46,2027744
47,1454768
48,2887760
49,1758320
50,1847616
51,1493328
52,2750432
53,2349712
54,2541760
55,1507024
56,3045408
57,1939600
58,1725904
59,2568192
60,4254464
61,1588480
62,1876800
63,1642080
64,2610576
65,1597520
66,2295568
67,1398240
68,3108032
69,4875792
70,2730320
71,1635408
72,1910240
73,1678640
74,2439584
75,1940592
76,2988720
77,1705728
78,1210624
79,2552352
80,1812336
81,1710848
82,1732096
83,1809760
84,2614720
85,3992624
86,1602624
87,2453088
88,1468832
89,2478480
90,1716352
91,2416608
92,1475232
93,2149648
94,4211584
95,1585504
96,2672608
97,1358240
98,1954576
99,1511728
100,3006128
101,1506512
102,2377648
103,4106736
104,1487632
105,2656448
106,1713536
107,1939840
108,1890080
109,1702304
110,1846080
111,2492176
112,4287392
113,1736240
114,1928368
115,1577520
116,2600560
117,4293408
118,1599696
119,1640672
120,1684016
121,2643056
122,4309872
123,2237248
124,2587056
125,2716032
126,2144784
127,2098608
128,1963440
129,1877056
130,1565712
131,2516352
132,1792848
133,1853632
134,4346768
135,1992192
136,1821808
137,1552064
138,2424640
139,1778288
140,1954512
141,1653728
142,2758288
143,3627760
144,1584816
145,2606992
146,2288016
147,1833056
148,1789808
149,1882080
150,1584528
151,2348928
152,2155040
153,1913936
154,1620768
155,2368496
156,1413792
157,2556112
158,2202640
159,2201312
160,1693504
161,3422592
162,2556672
163,1582432
164,2309120
165,1645360
166,2492192
167,1898304
168,2011280
169,1729536
170,3266800
171,2749936
172,1669600
173,2545616
174,1597488
175,2316832
176,1670128
177,2130176
178,1626800
179,2409440
180,4220720
181,1758320
182,2560704
183,1551520
184,2400480
185,1699312
186,1884400
187,1491344
188,2608080
189,1631952
190,2316160
191,1888736
192,2046752
193,1637872
194,2546880
195,1910336
196,1718192
197,1701504
198,2532688
199,1795760
200,2010800
201,1570928
202,2590608
203,2122384
204,1670368
205,1492608
206,2554224
207,1495248
208,2528480
209,1716304
210,3257632
211,1636192
212,2361904
213,1548448
214,2340032
215,1708496
216,2279488
217,1692976
218,2510768
219,35296
220,3939456
221,2801024
222,1790000
223,1577440
224,1818608
225,2614864
226,4020960
227,2026144
228,1612416
229,1644400
230,2805664
231,1659072
232,1664384
233,1579872
234,2464800
235,2646000
236,1851600
237,1777904
238,2244288
239,1719536
240,2268608
241,1818656
242,2002240
243,1576288
244,1874384
245,1448000
246,1457872
247,1829120
248,2396912
249,2670768
250,1944736
251,1806048
252,1998448
253,1791280
254,1992736
255,1714848
256,2391712
257,1586800
258,2578192
259,3950848
260,1646416
261,1949936
262,1635296
263,2170368
264,1802480
265,2487168
266,1557728
267,2531312
268,1519056
269,2672800
270,1530640
271,2415136
272,1481968
273,2423808
274,1665680
275,2236160
276,1643472
277,2439680
278,1829456
279,1800960
280,1609152
281,2746384
282,3799616
283,4411088
284,1681216
285,1962112
286,3728048
287,1633136
288,2927024
289,1712720
290,2307024
291,1718096
292,1745696
293,2074032
294,2330464
295,1620320
296,2207632
297,1583200
298,2244288
299,1597856
300,2607824
301,1760064
302,1766544
303,1587904
304,4815408
305,1694400
306,1611936
307,3071536
308,1647568
309,1598512
310,1379808
311,2751328
312,2136544
313,1645472
314,4113568
315,1536720
316,2629680
317,3574256
318,1706864
319,2817376
320,3269952
321,2411824
322,1987104
323,1872128
324,1763520
325,1658080
326,2476464
327,4197088
328,1776448
329,1844704
330,1661456
331,2279712
332,1626992
333,2362320
334,3964720
335,1612928
336,2794528
337,1594096
338,1869440
339,1648752
340,2616752
341,1980496
342,1963984
343,1729200
344,2382192
345,1677344
346,2666656
347,1584944
348,2062000
349,1588752
350,2393904
351,1728400
