========================================
SHM Ping-Pong Client
Scenario 2 - EB corbos Linux Evaluation
========================================
Messages:       2000
Message size:   64 B
Poll interval:  100 us
Echo timeout:   10 ms

Waiting for shm_echo to register (UUID: b2c3d4e5-f6a7-8901-bcde-f12345678901)...
Found shm_echo!

WARNING: seq mismatch (expected 1529, got 1528)

========== SHM PING-PONG RESULTS ==========
Messages sent:    2000
Messages lost:    7 (0.350%)
RTL (us):
  Mean:   2199.051    Std dev: 1008.408
  Min:      54.832    Max:     9396.880
  P50:    1873.856    P95:     4155.168
  P99:    6488.992    P99.9:   9331.024
Throughput: 455 msg/s
============================================
===CSV_START===
Seq,RTT_ns
1,7480048
2,7645792
3,1342032
4,3270480
5,3487760
6,7467776
7,1686560
8,1591072
9,6267648
10,1485872
11,2356896
12,1777440
13,6482192
14,1470512
15,3393872
16,1479248
17,4005712
18,5486384
19,4952640
20,6939040
21,1594032
22,2546704
23,1508224
24,2270240
25,2470096
26,1824672
27,1526432
28,6796832
29,4116160
30,1484432
31,2839200
32,7458384
33,3708560
34,1624288
35,2240576
36,2439952
37,6155120
38,1707904
39,1627200
40,3833456
41,3982816
42,1536624
43,2339824
44,4123472
45,1462976
46,2510352
47,4082064
48,1359760
49,2823024
50,1543408
51,6635728
52,3775216
53,1497040
54,2465520
55,1444080
56,2611136
57,3869168
58,1685952
59,2411008
60,1681664
61,2481520
62,1513440
63,1448912
64,6467552
65,4187168
66,3634096
67,1398080
68,6742464
69,1342320
70,2398704
71,1525808
72,2617152
73,9396880
74,2579728
75,4079504
76,9331024
77,3627696
78,1481056
79,5768816
80,1725360
81,2109568
82,1715440
83,4285136
84,2106512
85,1574768
86,2383424
87,1663296
88,6294832
89,1657840
90,2117280
91,1957216
92,1629552
93,1877312
94,2607840
95,4002640
96,1734576
97,1831840
98,1576512
99,2641040
100,5446112
101,2726336
102,3933440
103,1454336
104,2830848
105,1223136
106,1888928
107,1537872
108,1498832
109,5530320
110,1769456
111,2041488
112,3993808
113,2198832
114,1967360
115,3077088
116,5064320
117,4023488
118,2064576
119,2066352
120,3620016
121,1874864
122,2177872
123,3966656
124,1947296
125,1998768
126,8454304
127,3406592
128,1659504
129,6441712
130,1997792
131,1832272
132,2405632
133,2058160
134,3712240
135,1903952
136,5901568
137,3738704
138,1739888
139,6506944
140,1966048
141,2191856
142,1681504
143,2129584
144,2266560
145,2246688
146,4321728
147,2656016
148,1747840
149,2489680
150,4144240
151,1601840
152,2447840
153,1528112
154,1898096
155,1836832
156,2394848
157,1916816
158,2505040
159,1610784
160,2012816
161,1489856
162,2191232
163,1403360
164,1575152
165,2537968
166,2360304
167,4635936
168,1433648
169,1965472
170,1856688
171,2837744
172,1704784
173,6634416
174,1730896
175,1855888
176,1667344
177,1604304
178,1749120
179,2660144
180,1365904
181,2491856
182,1644256
183,2858720
184,1729600
185,1958160
186,1879440
187,1766304
188,1567216
189,2704208
190,1630224
191,1931296
192,1708912
193,2411712
194,1584144
195,4007056
196,2859264
197,1882880
198,2297216
199,1841632
200,2030992
201,1717216
202,1830800
203,1832160
204,2049808
205,1693472
206,2798016
207,3626272
208,2006944
209,2123488
210,1760352
211,2168112
212,1931520
213,1908864
214,2032416
215,1976176
216,1434656
217,2697760
218,1968384
219,2001168
220,3589520
221,2234368
222,2108944
223,3698928
224,1790848
225,6146992
226,1711840
227,2012192
228,2013776
229,2171408
230,1887360
231,2006240
232,3708720
233,1815392
234,2518288
235,1839216
236,2145328
237,1862016
238,1486624
239,1525216
240,1357520
241,2053936
242,1357936
243,1877536
244,1624624
245,2743392
246,2040736
247,1832352
248,1378672
249,3019312
250,1632384
251,2102960
252,1565408
253,2608720
254,3518000
255,1565792
256,2522768
257,1495200
258,2541040
259,1559120
260,2483600
261,2356032
262,1857312
263,1679360
264,2074496
265,1479152
266,2423152
267,4234224
268,1715664
269,1604480
270,1555696
271,1286512
272,2051648
273,1864400
274,1739168
275,1664096
276,2012320
277,1590608
278,2705424
279,1828416
280,2042480
281,2050848
282,1872512
283,1336800
284,2315840
285,1659296
286,2629568
287,1588864
288,3610544
289,2367872
290,1751488
291,2365088
292,1720032
293,2736720
294,1629744
295,1907824
296,1637776
297,2633744
298,1477776
299,2215024
300,4450704
301,1485408
302,2183776
303,1719312
304,1852112
305,1644080
306,1528624
307,2482656
308,2485280
309,1567888
310,2514160
311,4474912
312,1467456
313,2362528
314,1537664
315,1868320
316,1955056
317,2519392
318,1645920
319,2489760
320,1950128
321,1510080
322,1601168
323,2552384
324,1758656
325,2302720
326,1738432
327,2480224
328,2024080
329,2059856
330,3771296
331,1605808
332,2664144
333,4032416
334,1545568
335,1573648
336,1692528
337,2944192
338,1600416
339,2628384
340,1525984
341,1860832
342,1617600
343,2491536
344,1432976
345,2311808
346,1376144
347,1416448
348,5523536
349,1981824
350,2160608
