========================================
SHM Ping-Pong Client
Scenario 2 - EB corbos Linux Evaluation
========================================
Messages:       2000
Message size:   64 B
Poll interval:  100 us
Echo timeout:   10 ms

Waiting for shm_echo to register (UUID: b2c3d4e5-f6a7-8901-bcde-f12345678901)...
Found shm_echo!

WARNING: seq mismatch (expected 1239, got 1238)

========== SHM PING-PONG RESULTS ==========
Messages sent:    2000
Messages lost:    2 (0.100%)
RTL (us):
  Mean:   2165.640    Std dev: 926.463
  Min:      34.048    Max:     12735.904
  P50:    1865.168    P95:     4031.616
  P99:    6079.728    P99.9:   9650.464
Throughput: 462 msg/s
============================================
===CSV_START===
Seq,RTT_ns
1,12735904
2,1673040
3,1932832
4,1866896
5,3232880
6,2816096
7,4605888
8,3757008
9,3723200
10,1671024
11,2823552
12,3673120
13,1676896
14,2089856
15,1535776
16,3508480
17,2908800
18,3850048
19,2534224
20,2117520
21,3575344
22,1493744
23,6684464
24,1748096
25,3073152
26,2792608
27,4111056
28,95440
29,3616032
30,2038272
31,6297264
32,4031616
33,1604320
34,7037440
35,2647136
36,1878112
37,2890384
38,1718896
39,2048224
40,3955248
41,1710720
42,1994528
43,1742192
44,6632688
45,1691792
46,2008928
47,1636224
48,2327296
49,1642224
50,2924816
51,1581968
52,1921488
53,1855648
54,1830608
55,1540480
56,2405952
57,1584896
58,2793712
59,2006736
60,1937008
61,2162688
62,1739424
63,1576272
64,2068736
65,4278496
66,2045024
67,1964832
68,1481952
69,2339824
70,1593664
71,3397200
72,2662496
73,1529088
74,2747920
75,4422256
76,1618064
77,2927728
78,1670832
79,977184
80,2013024
81,2740352
82,1716464
83,2388800
84,1719568
85,1858848
86,1576512
87,2533216
88,1903584
89,1810544
90,1587536
91,2093072
92,1566704
93,2846640
94,1855584
95,2100784
96,2081360
97,2247392
98,1567040
99,2520576
100,1801312
101,1811888
102,1922128
103,1762816
104,1617344
105,2322816
106,1579216
107,2271024
108,1471760
109,2662128
110,1738912
111,2607120
112,2007248
113,1917360
114,1736736
115,2080992
116,1568336
117,2155200
118,1532576
119,2450160
120,1583904
121,2634192
122,1519984
123,2463376
124,4178752
125,1505616
126,2420448
127,1455888
128,2457136
129,1632368
130,2381328
131,1676192
132,2315072
133,1621792
134,1905664
135,1520528
136,2879760
137,1520704
138,2330960
139,4161648
140,1673248
141,2172832
142,1418960
143,2445168
144,1815840
145,2790528
146,1546336
147,1964512
148,1547312
149,2516752
150,4085520
151,1498048
152,2413104
153,1604576
154,1941616
155,1536544
156,1488912
157,3954272
158,5433408
159,1758992
160,2350912
161,1434480
162,2329280
163,1562704
164,2147936
165,1852880
166,2453104
167,1453472
168,2477904
169,3997424
170,4380464
171,3359664
172,1708848
173,2537216
174,1620048
175,2383504
176,4349584
177,1534608
178,2111968
179,1591776
180,2668096
181,1634400
182,1567520
183,1879488
184,2605008
185,1551264
186,2060928
187,4563328
188,5214352
189,2487600
190,1575728
191,2693952
192,3418064
193,4103488
194,2880560
195,2373184
196,1602304
197,2334656
198,1538160
199,1622672
200,1593104
201,1765392
202,1718848
203,2342976
204,1434656
205,1623808
206,2701792
207,2235904
208,1521776
209,1294160
210,1682096
211,1578752
212,2629472
213,1489824
214,1844480
215,1398704
216,1289088
217,1439248
218,1286080
219,2713040
220,6081232
221,1563248
222,4148160
223,1557248
224,2296992
225,1447792
226,2206912
227,1567392
228,2687312
229,1419232
230,2118640
231,2616288
232,2110544
233,1549520
234,2175248
235,1534352
236,2308400
237,1674272
238,2410608
239,1526144
240,2355152
241,1539568
242,2526176
243,1465344
244,2779568
245,1509024
246,2406016
247,1562544
248,2739088
249,1525840
250,1670992
251,1617728
252,2611808
253,1548048
254,2231280
255,1728048
256,2409328
257,1490944
258,2405440
259,1660608
260,2367376
261,1510160
262,2170272
263,1597456
264,2581456
265,1804224
266,2535456
267,1993664
268,1791072
269,1602448
270,3749696
271,1222256
272,2316304
273,1755824
274,2638640
275,2258352
276,4652896
277,1493664
278,2039152
279,1765664
280,2531456
281,1672576
282,2452320
283,1847488
284,1787568
285,1627616
286,2506304
287,1557536
288,1769952
289,1574272
290,2820512
291,1552080
292,2568992
293,1426784
294,2505904
295,1499968
296,2396992
297,1617264
298,2208736
299,2474144
300,1785712
301,2054352
302,1852144
303,1364048
304,2722144
305,4178752
306,1515280
307,2445296
308,1531872
309,2435040
310,1715360
311,1681712
312,1487184
313,1329328
314,1602640
315,1578960
316,2531088
317,1529024
318,2282368
319,4176272
320,1683504
321,2254304
322,1481776
323,2349792
324,1413776
325,1309744
326,1508032
327,1676352
328,1536576
329,2866496
330,1525488
331,2291152
332,1458624
333,3739152
334,1348976
335,2173488
336,1655776
337,1829488
338,1927264
339,1971952
340,1800400
341,3463216
342,2418272
343,1386720
344,2673408
345,1546832
346,2355680
347,4536416
348,1723136
349,1785248
350,1677616
351,2211088
