========================================
SHM Ping-Pong Client
Scenario 2 - EB corbos Linux Evaluation
========================================
Messages:       2000
Message size:   64 B
Poll interval:  100 us
Echo timeout:   10 ms

Waiting for shm_echo to register (UUID: b2c3d4e5-f6a7-8901-bcde-f12345678901)...
Found shm_echo!

WARNING: seq mismatch (expected 1284, got 1283)
WARNING: seq mismatch (expected 1294, got 1293)

========== SHM PING-PONG RESULTS ==========
Messages sent:    2000
Messages lost:    12 (0.600%)
RTL (us):
  Mean:   2185.431    Std dev: 969.940
  Min:      43.856    Max:     9407.712
  P50:    1871.008    P95:     4171.984
  P99:    6213.760    P99.9:   8296.464
Throughput: 458 msg/s
============================================
===CSV_START===
Seq,RTT_ns
1,7890000
2,2354384
3,1640768
4,3353760
5,7312704
6,1632352
7,5646704
8,2287648
9,1048720
10,1920496
11,3827296
12,2786736
13,1944480
14,6061056
15,1775376
16,4376096
17,4200048
18,4141536
19,2820304
20,5224576
21,2569472
22,1732816
23,1384528
24,2308112
25,8253552
26,3926176
27,7915936
28,8025520
29,1246256
30,2706000
31,4585056
32,3700576
33,3717232
34,1538176
35,2584176
36,2296512
37,2509776
38,3259600
39,1489584
40,2387632
41,1513808
42,2469168
43,1581520
44,2621920
45,3230544
46,1698000
47,3138800
48,1414640
49,2303472
50,8189664
51,2140720
52,1610688
53,3780544
54,1256784
55,1364768
56,978720
57,2628496
58,3869344
59,3851216
60,6155888
61,1618480
62,2916768
63,3059984
64,4296528
65,1590976
66,2865072
67,3652032
68,2122496
69,2128176
70,1576976
71,2810288
72,1675504
73,5354880
74,1648128
75,6507440
76,1721264
77,2235744
78,1444656
79,3027456
80,1663728
81,2161536
82,4539920
83,2990416
84,8053616
85,1504752
86,2242000
87,2181680
88,2465392
89,2174592
90,3709424
91,6110512
92,1599600
93,2053392
94,1727264
95,1991968
96,1511024
97,2236496
98,4968544
99,1563232
100,1871008
101,1628896
102,2750624
103,1717456
104,6043408
105,1754848
106,1960784
107,4364208
108,1358912
109,2742432
110,1498400
111,2171696
112,1707968
113,2733776
114,3115952
115,4279856
116,4158784
117,1550048
118,2576400
119,1710560
120,2623824
121,1805088
122,1964192
123,1527072
124,2206016
125,4262896
126,1538592
127,2457952
128,1643856
129,2758912
130,1950576
131,1610816
132,1686304
133,1991024
134,1753040
135,2497408
136,1324464
137,2512432
138,1245952
139,1438000
140,1007696
141,1542768
142,1501216
143,1698624
144,2753520
145,1540016
146,2596256
147,1617088
148,1687264
149,4376336
150,1493856
151,2495536
152,1554912
153,2300576
154,1512560
155,6932464
156,1637824
157,3446640
158,2400960
159,3677296
160,2592576
161,1999600
162,3875216
163,1644160
164,2490784
165,4220400
166,1599200
167,3154048
168,3088016
169,3345104
170,2878656
171,1662832
172,1838192
173,1646144
174,4343360
175,1293072
176,2536336
177,5726416
178,2424544
179,1860928
180,1862352
181,1525600
182,2484832
183,1658336
184,2477680
185,1975120
186,1776448
187,1474016
188,1451840
189,2851664
190,2768848
191,1468144
192,2452016
193,1747936
194,1968368
195,1579680
196,2204848
197,1552032
198,2671840
199,1532864
200,2415728
201,1566640
202,2106432
203,1541968
204,2459920
205,1661920
206,3293104
207,1563424
208,1886432
209,1389824
210,2472592
211,4194880
212,1769664
213,1733952
214,1763856
215,2380464
216,1606912
217,2211536
218,1721584
219,2785984
220,3791984
221,1470400
222,2300192
223,1600000
224,1946752
225,1721328
226,2405920
227,1534576
228,2548432
229,1436384
230,2254864
231,4672656
232,1580992
233,2129776
234,1522400
235,2386944
236,1381248
237,2553184
238,1450944
239,2503152
240,1420000
241,2218560
242,2428464
243,1897104
244,1485984
245,2462704
246,1646704
247,2585264
248,2006288
249,1942144
250,3475360
251,1824960
252,2268064
253,1439856
254,1436832
255,2723760
256,2493792
257,4299408
258,1762768
259,2461952
260,1499584
261,1980640
262,1494576
263,2557968
264,1387968
265,2566336
266,1460848
267,2665632
268,2407680
269,1894288
270,1516016
271,3426864
272,2405344
273,1835280
274,2323968
275,1484176
276,2473392
277,1458080
278,2512576
279,4049584
280,1478688
281,2242752
282,1709712
283,2484512
284,1646304
285,2093120
286,4302240
287,1460928
288,2555232
289,1566720
290,2308336
291,1421376
292,2309120
293,1751680
294,2642128
295,1845168
296,1722976
297,1850224
298,2393056
299,1416560
300,2956000
301,1781056
302,2037280
303,3768032
304,1716768
305,2400320
306,1835648
307,2065808
308,1475440
309,2473376
310,1334208
311,2727344
312,4387472
313,3742816
314,3780320
315,1636000
316,2289904
317,1495632
318,2407056
319,1631504
320,2684992
321,1893808
322,1846240
323,1563824
324,2896304
325,1983312
326,1664752
327,1902112
328,1623424
329,1730800
330,2447072
331,1652704
332,2522288
333,1573952
334,2419888
335,2242208
336,1826816
337,1759808
338,2070864
339,1605280
340,2516912
341,1771824
342,1979792
343,1601056
344,2761264
345,2044688
346,1692016
347,1831008
348,1894000
349,1876848
350,3556720
351,2843280
352,1672832
353,1792096
354,1472432
355,1050176
356,1519312
357,2730800
358,1472480
359,2654400
360,1881792
361,1866144
362,1321248
363,1438464
364,5740496
365,1573328
366,1952528
367,1297696
368,2460944
369,1685712
370,2550944
371,1359856
372,2872384
373,1480704
374,2167488
375,1749008
376,2684096
377,1473552
378,2149312
379,1429872
380,2600720
381,1513200
382,2389376
383,3904304
384,1527328
385,2508896
386,1584464
387,2574800
388,2333088
389,1766128
390,1864976
391,1827344
392,1457136
393,2220656
394,4340912
395,1413568
396,2365936
397,1572096
398,2287968
399,4432432
400,1485728
401,2378672
402,1680720
403,2149616
404,1552336
405,2239808
406,1851648
407,2668400
408,1421424
409,2387328
410,1640848
411,6439136
412,1650080
413,1867056
414,1737744
415,2278256
416,1685072
417,2571728
418,3931952
419,4168032
420,1541008
421,2402224
422,1604592
423,2259824
424,1595936
425,2352000
426,1536224
427,2504976
428,4111568
429,1408032
430,2007248
431,1339744
432,1471968
433,1972272
434,1581600
435,1644368
436,1504048
437,43856
438,3278208
439,1854416
440,1713504
441,1456672
442,2126176
443,1307216
444,1578272
445,1495312
446,1455136
447,2324384
448,1441072
449,2614224
450,4271376
451,3738688
452,1444000
453,2745376
454,1445856
455,2365152
456,1458496
457,2335696
458,1773408
459,2365072
460,1642176
461,2831440
462,1535760
463,1994784
464,1656144
465,2005792
466,1644864
467,2474496
468,1545872
469,2437424
470,1704688
471,1970688
472,1887904
473,2407424
474,2141184
475,6199952
476,3509168
477,1590352
478,2356096
479,1512400
480,2480288
