========================================
Signal Sender Workload (Synchronized)
========================================
Initializing shared memory...
Waiting for speedometer to register...
Found speedometer in shared memory!
Sending START command to speedometer: START: 15;5;20

Running workload signal period for 15 seconds...

Workload signal period completed.
Sending STOP command to speedometer...
Waiting for statistics from speedometer...

Stress workload terminated.
===VMSTAT_START===
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 121808   4232  33180    0    0    13     7  253   38 91  7  2  0  0
 2  0      0 121688   4232  33184    0    0     0     0  507   17 100  0  0  0  0
 3  0      0 121688   4232  33184    0    0     0     0  508   20 100  0  0  0  0
 3  0      0 121688   4232  33184    0    0     0    48  511   23 100  0  0  0  0
 5  0      0 121688   4232  33184    0    0     0     0  506   18 100  0  0  0  0
 2  0      0 121688   4240  33184    0    0     0   124  508   29 100  1  0  0  0
 3  0      0 121688   4240  33184    0    0     0     0  509   18 100  0  0  0  0
 3  0      0 121688   4240  33184    0    0     0     0  507   18 100  0  0  0  0
 3  0      0 121688   4240  33184    0    0     0     0  504   14 100  0  0  0  0
 3  0      0 121688   4240  33184    0    0     0     0  507   18 100  0  0  0  0
 2  0      0 121688   4240  33184    0    0     0     0  506   20 100  0  0  0  0
 2  0      0 121688   4240  33184    0    0     0     0  507   19 100  0  0  0  0
 2  0      0 121688   4240  33184    0    0     0     0  506   16 100  0  0  0  0
 2  0      0 121688   4240  33184    0    0     0     0  507   20 100  0  0  0  0
 2  0      0 121688   4240  33184    0    0     0     0  506   18 100  0  0  0  0
 2  0      0 121688   4240  33184    0    0     0   116  520   36 99  1  0  0  0
 2  0      0 121688   4240  33184    0    0     0     0  516   32 97  3  0  0  0
===VMSTAT_END===
========== SPEEDOMETER RT APPLICATION RESULTS ==========
Test Configuration:
Period: 50.000 ms
Deadline: 5.000 ms
RT Priority: 99 (SCHED_FIFO)
Execution Statistics:
Total cycles: 300
Deadline misses: 1 (0.333%)
Execution Time (μs):
Mean: 316.172
Min: 128.704
Max: 1805.504
50th percentile: 155.456
95th percentile: 1235.040
99th percentile: 1359.520
99.9th percentile: 1805.504
Jitter (μs):
Mean: 2299.317
Min: 1250.176
Max: 6188.800
Response Time (μs):
Mean: 2615.489
Min: 1381.008
Max: 6472.656
50th percentile: 2599.056
95th percentile: 3905.840
99th percentile: 4119.312
99.9th percentile: 6472.656
========================================================
===VMSTAT_START===
(no vmstat data captured)
===VMSTAT_END===
===CSV_START===
cycle,timestamp_s,execution_time_us,jitter_us,response_time_us,deadline_miss
1,0.052684,1224.864,2684.288,3909.152,0
2,0.102578,184.976,2577.632,2762.608,0
3,0.152780,249.152,2779.824,3028.976,0
4,0.201406,139.680,1405.728,1545.408,0
5,0.251543,140.608,1542.704,1683.312,0
6,0.301329,153.776,1329.280,1483.056,0
7,0.352637,1482.384,2636.928,4119.312,0
8,0.401468,144.640,1468.384,1613.024,0
9,0.452582,1225.120,2581.520,3806.640,0
10,0.502541,141.040,2541.184,2682.224,0
11,0.552652,1203.888,2652.368,3856.256,0
12,0.602566,139.680,2566.096,2705.776,0
13,0.652689,1133.376,2689.248,3822.624,0
14,0.702257,142.336,2256.896,2399.232,0
15,0.752559,1170.112,2558.688,3728.800,0
16,0.802437,156.768,2437.008,2593.776,0
17,0.852608,1302.464,2607.824,3910.288,0
18,0.901531,139.712,1530.608,1670.320,0
19,0.952624,849.248,2624.016,3473.264,0
20,1.002476,140.416,2475.616,2616.032,0
21,1.052636,1198.624,2636.400,3835.024,0
22,1.102621,129.936,2620.736,2750.672,0
23,1.151694,180.464,1693.856,1874.320,0
24,1.202476,141.024,2475.856,2616.880,0
25,1.251570,162.208,1569.632,1731.840,0
26,1.302420,140.432,2420.240,2560.672,0
27,1.352454,163.024,2454.496,2617.520,0
28,1.402463,150.832,2463.264,2614.096,0
29,1.452159,238.912,2158.832,2397.744,0
30,1.502541,142.736,2540.576,2683.312,0
31,1.551987,142.400,1986.800,2129.200,0
32,1.602311,132.576,2310.656,2443.232,0
33,1.652549,129.872,2549.136,2679.008,0
34,1.702233,174.176,2232.672,2406.848,0
35,1.751704,169.072,1703.664,1872.736,0
36,1.802428,156.384,2428.400,2584.784,0
37,1.852601,1259.328,2600.688,3860.016,0
38,1.902476,140.224,2476.400,2616.624,0
39,1.952564,148.864,2564.320,2713.184,0
40,2.002418,155.312,2417.936,2573.248,0
41,2.052617,1298.192,2616.960,3915.152,0
42,2.102713,201.440,2713.024,2914.464,0
43,2.151875,163.312,1874.560,2037.872,0
44,2.202476,140.496,2476.048,2616.544,0
45,2.252695,1278.880,2695.168,3974.048,0
46,2.302465,145.328,2465.072,2610.400,0
47,2.351793,168.848,1793.120,1961.968,0
48,2.402574,141.184,2574.320,2715.504,0
49,2.451604,168.464,1603.744,1772.208,0
50,2.502474,151.600,2474.480,2626.080,0
51,2.552632,1251.552,2632.400,3883.952,0
52,2.602592,190.768,2592.048,2782.816,0
53,2.652673,1805.504,2672.592,4478.096,0
54,2.701543,147.808,1543.440,1691.248,0
55,2.752622,1207.392,2622.480,3829.872,0
