========================================
Signal Sender Workload (Synchronized)
========================================
Initializing shared memory...
Waiting for speedometer to register...
Found speedometer in shared memory!
Sending START command to speedometer: START: 15;5;20

Running workload signal period for 15 seconds...

Workload signal period completed.
Sending STOP command to speedometer...
Waiting for statistics from speedometer...

Stress workload terminated.
===VMSTAT_START===
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 121604   4160  33176    0    0    15     7  252   39 91  8  2  0  0
 2  0      0 121604   4160  33176    0    0     0     0  508   18 100  0  0  0  0
 2  0      0 121604   4160  33176    0    0     0     0  507   18 100  0  0  0  0
 2  0      0 121604   4160  33176    0    0     0    48  508   18 99  1  0  0  0
 2  0      0 121604   4168  33168    0    0     0   124  511   30 99  1  0  0  0
 2  0      0 121604   4168  33176    0    0     0     0  507   18 100  0  0  0  0
 2  0      0 121604   4168  33176    0    0     0     0  508   19 100  0  0  0  0
 2  0      0 121604   4168  33176    0    0     0     0  507   14 100  0  0  0  0
 3  0      0 121604   4168  33176    0    0     0     0  507   18 100  0  0  0  0
 3  0      0 121604   4168  33176    0    0     0     0  507   23 100  0  0  0  0
 3  0      0 121604   4168  33176    0    0     0     0  503   17 100  0  0  0  0
 3  0      0 121604   4168  33176    0    0     0     0  506   14 100  0  0  0  0
 3  0      0 121604   4168  33176    0    0     0     0  510   19 100  0  0  0  0
 2  0      0 121604   4168  33176    0    0     0     0  504   19 100  0  0  0  0
 2  0      0 121604   4168  33176    0    0     0   116  509   22 100  0  0  0  0
 3  0      0 121604   4168  33176    0    0     0     0  524   28 98  2  0  0  0
 3  0      0 121604   4168  33176    0    0     0     0  506   34 96  4  0  0  0
===VMSTAT_END===
========== SPEEDOMETER RT APPLICATION RESULTS ==========
Test Configuration:
Period: 50.000 ms
Deadline: 5.000 ms
RT Priority: 99 (SCHED_FIFO)
Execution Statistics:
Total cycles: 300
Deadline misses: 0 (0.000%)
Execution Time (μs):
Mean: 290.336
Min: 134.048
Max: 1591.280
50th percentile: 156.368
95th percentile: 1235.040
99th percentile: 1309.104
99.9th percentile: 1591.280
Jitter (μs):
Mean: 2452.995
Min: 1468.624
Max: 3995.664
Response Time (μs):
Mean: 2743.332
Min: 1629.312
Max: 4582.960
50th percentile: 2755.648
95th percentile: 4096.560
99th percentile: 4166.816
99.9th percentile: 4582.960
========================================================
===VMSTAT_START===
(no vmstat data captured)
===VMSTAT_END===
===CSV_START===
cycle,timestamp_s,execution_time_us,jitter_us,response_time_us,deadline_miss
1,0.051992,149.152,1992.272,2141.424,0
2,0.102856,197.888,2855.680,3053.568,0
3,0.151687,178.064,1686.560,1864.624,0
4,0.201889,193.680,1889.264,2082.944,0
5,0.251962,136.048,1961.680,2097.728,0
6,0.301636,138.496,1636.032,1774.528,0
7,0.352878,1163.104,2877.536,4040.640,0
8,0.402494,138.080,2493.872,2631.952,0
9,0.451980,146.976,1979.776,2126.752,0
10,0.502486,166.048,2485.872,2651.920,0
11,0.552715,135.776,2714.544,2850.320,0
12,0.602675,194.144,2675.296,2869.440,0
13,0.651778,187.744,1778.224,1965.968,0
14,0.702675,136.224,2675.280,2811.504,0
15,0.752870,1075.680,2870.160,3945.840,0
16,0.802687,141.168,2687.424,2828.592,0
17,0.852928,1121.680,2928.432,4050.112,0
18,0.902537,179.808,2537.104,2716.912,0
19,0.951798,192.576,1797.840,1990.416,0
20,1.002554,175.088,2553.760,2728.848,0
21,1.051816,186.192,1816.320,2002.512,0
22,1.102735,135.216,2734.576,2869.792,0
23,1.151934,156.320,1934.480,2090.800,0
24,1.202515,184.400,2514.576,2698.976,0
25,1.252851,1258.192,2850.544,4108.736,0
26,1.302553,176.000,2553.344,2729.344,0
27,1.351953,176.592,1953.040,2129.632,0
28,1.402798,144.736,2798.192,2942.928,0
29,1.452837,153.952,2836.912,2990.864,0
30,1.501816,183.312,1816.064,1999.376,0
31,1.552771,173.584,2771.424,2945.008,0
32,1.602514,137.136,2514.016,2651.152,0
33,1.651951,178.896,1950.528,2129.424,0
34,1.702514,179.184,2514.384,2693.568,0
35,1.752823,1112.032,2822.608,3934.640,0
36,1.802560,195.632,2560.016,2755.648,0
37,1.852776,155.776,2775.536,2931.312,0
38,1.902620,136.384,2620.112,2756.496,0
39,1.952819,1277.120,2819.440,4096.560,0
40,2.001700,137.552,1699.504,1837.056,0
41,2.052865,173.216,2864.656,3037.872,0
42,2.102798,137.120,2797.824,2934.944,0
43,2.151849,187.520,1848.576,2036.096,0
44,2.202534,183.232,2534.128,2717.360,0
45,2.252789,165.936,2788.992,2954.928,0
46,2.301641,138.992,1641.440,1780.432,0
47,2.352864,162.880,2863.616,3026.496,0
48,2.402496,140.176,2495.520,2635.696,0
49,2.452823,1263.648,2822.640,4086.288,0
50,2.502717,137.376,2717.104,2854.480,0
51,2.552965,1379.936,2965.264,4345.200,0
52,2.601731,146.640,1730.848,1877.488,0
53,2.652867,1299.488,2867.328,4166.816,0
54,2.701702,138.736,1702.208,1840.944,0
55,2.752734,145.456,2734.384,2879.840,0
