========================================
Signal Sender Workload (Synchronized)
========================================
Initializing shared memory...
Waiting for speedometer to register...
Found speedometer in shared memory!
Sending START command to speedometer: START: 15;5;20

Running workload signal period for 15 seconds...

Workload signal period completed.
Sending STOP command to speedometer...
Waiting for statistics from speedometer...

Stress workload terminated.
===VMSTAT_START===
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 122064   3688  33156    0    0   101    10  244   70 71 17 12  0  0
 2  0      0 121944   3688  33156    0    0     0     0  507   15 100  0  0  0  0
 2  0      0 121944   3688  33156    0    0     0     0  506   22 100  0  0  0  0
 2  0      0 121944   3688  33156    0    0     0     0  506   16 100  0  0  0  0
 2  0      0 121944   3696  33148    0    0     0   124  512   33 100  0  0  0  0
 3  0      0 121944   3696  33156    0    0     0     0  503   12 100  0  0  0  0
 2  0      0 121944   3696  33156    0    0     0     0  508   22 100  0  0  0  0
 2  0      0 121944   3696  33156    0    0     0     0  507   14 100  0  0  0  0
 2  0      0 121944   3696  33156    0    0     0   164  512   28 99  1  0  0  0
 2  0      0 121944   3696  33156    0    0     0     0  507   18 100  0  0  0  0
 2  0      0 121944   3696  33156    0    0     0     0  506   26 100  1  0  0  0
 2  0      0 121944   3696  33156    0    0     0     0  505   14 100  0  0  0  0
 2  0      0 121944   3696  33156    0    0     0     0  508   18 100  0  0  0  0
 2  0      0 121944   3696  33156    0    0     0     0  506   14 100  0  0  0  0
 3  0      0 121944   3696  33156    0    0     0     0  508   22 100  0  0  0  0
 2  0      0 121944   3696  33156    0    0     0     0  547   33 97  3  0  0  0
 3  0      0 121944   3696  33156    0    0     0     0  540   51 94  6  0  0  0
===VMSTAT_END===
========== SPEEDOMETER RT APPLICATION RESULTS ==========
Test Configuration:
Period: 50.000 ms
Deadline: 5.000 ms
RT Priority: 99 (SCHED_FIFO)
Execution Statistics:
Total cycles: 300
Deadline misses: 3 (1.000%)
Execution Time (μs):
Mean: 314.072
Min: 154.048
Max: 1448.592
50th percentile: 188.352
95th percentile: 1236.464
99th percentile: 1400.752
99.9th percentile: 1448.592
Jitter (μs):
Mean: 2422.119
Min: 1213.568
Max: 10517.712
Response Time (μs):
Mean: 2736.191
Min: 1421.584
Max: 10723.536
50th percentile: 2335.744
95th percentile: 4378.992
99th percentile: 5480.288
99.9th percentile: 10723.536
========================================================
===VMSTAT_START===
(no vmstat data captured)
===VMSTAT_END===
===CSV_START===
cycle,timestamp_s,execution_time_us,jitter_us,response_time_us,deadline_miss
1,0.053056,832.752,3055.808,3888.560,0
2,0.102049,198.784,2049.392,2248.176,0
3,0.152328,187.680,2328.432,2516.112,0
4,0.202751,177.056,2750.944,2928.000,0
5,0.251959,178.208,1958.800,2137.008,0
6,0.301795,191.232,1794.896,1986.128,0
7,0.352193,194.112,2193.312,2387.424,0
8,0.402949,157.808,2948.816,3106.624,0
9,0.453194,1162.976,3194.064,4357.040,0
10,0.501698,175.216,1698.432,1873.648,0
11,0.553043,870.272,3042.576,3912.848,0
12,0.602766,189.200,2765.984,2955.184,0
13,0.653017,173.440,3016.512,3189.952,0
14,0.703010,154.832,3009.584,3164.416,0
15,0.751800,179.568,1799.856,1979.424,0
16,0.802193,178.464,2193.024,2371.488,0
17,0.853028,1207.920,3027.568,4235.488,0
18,0.903015,154.560,3015.408,3169.968,0
19,0.952146,197.744,2146.272,2344.016,0
20,1.003226,222.800,3225.536,3448.336,0
21,1.052332,158.512,2332.448,2490.960,0
22,1.102930,159.344,2929.600,3088.944,0
23,1.152214,189.344,2213.696,2403.040,0
24,1.202869,160.528,2868.640,3029.168,0
25,1.253070,1197.440,3070.496,4267.936,0
26,1.302024,155.344,2023.632,2178.976,0
27,1.353115,1415.824,3115.472,4531.296,0
28,1.402086,232.240,2086.496,2318.736,0
29,1.452369,218.880,2368.928,2587.808,0
30,1.502735,194.176,2735.424,2929.600,0
31,1.553168,1295.216,3167.520,4462.736,0
32,1.601747,193.920,1747.248,1941.168,0
33,1.653183,1153.840,3182.832,4336.672,0
34,1.701922,155.968,1922.112,2078.080,0
35,1.753040,1226.912,3039.568,4266.480,0
36,1.802942,168.208,2942.336,3110.544,0
37,1.852282,192.480,2281.520,2474.000,0
38,1.902046,202.624,2045.808,2248.432,0
39,1.952444,286.080,2443.904,2729.984,0
40,2.004237,190.784,4236.912,4427.696,0
41,2.052061,187.152,2061.424,2248.576,0
42,2.102951,155.696,2951.120,3106.816,0
43,2.153166,1273.312,3165.584,4438.896,0
44,2.201760,195.584,1760.176,1955.760,0
45,2.253008,1258.480,3008.384,4266.864,0
46,2.302109,176.208,2108.880,2285.088,0
47,2.353268,183.632,3267.904,3451.536,0
48,2.401953,157.872,1953.456,2111.328,0
49,2.453116,1262.944,3116.048,4378.992,0
50,2.502051,167.616,2050.960,2218.576,0
51,2.553076,1269.872,3075.872,4345.744,0
52,2.601780,168.144,1780.480,1948.624,0
53,2.653025,1448.592,3024.752,4473.344,0
54,2.701805,192.400,1805.216,1997.616,0
55,2.752221,177.888,2220.784,2398.672,0
