========================================
Signal Sender Workload (Synchronized)
========================================
Initializing shared memory...
Waiting for speedometer to register...
Found speedometer in shared memory!
Sending START command to speedometer: START: 15;5;20

Running workload signal period for 15 seconds...

Workload signal period completed.
Sending STOP command to speedometer...
Waiting for statistics from speedometer...

Stress workload terminated.
===VMSTAT_START===
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 122160   3904  33164    0    0    28     8  251   44 88  9  3  0  0
 3  0      0 122040   3904  33168    0    0     0     0  508   18 100  0  0  0  0
 3  0      0 122040   3904  33168    0    0     0     0  505   14 100  0  0  0  0
 2  0      0 122040   3904  33168    0    0     0    48  509   22 100  0  0  0  0
 2  0      0 122040   3904  33168    0    0     0     0  506   16 100  0  0  0  0
 2  0      0 122040   3912  33168    0    0     0   124  513   36 99  1  0  0  0
 2  0      0 122040   3912  33168    0    0     0     0  507   16 100  0  0  0  0
 2  0      0 122040   3912  33168    0    0     0     0  508   18 100  0  0  0  0
 3  0      0 122040   3912  33168    0    0     0     0  505   14 100  0  0  0  0
 2  0      0 122040   3912  33168    0    0     0     0  505   22 100  0  0  0  0
 2  0      0 122040   3912  33168    0    0     0     0  507   16 100  0  0  0  0
 2  0      0 122040   3912  33168    0    0     0     0  507   20 100  0  0  0  0
 2  0      0 122040   3912  33168    0    0     0     0  506   14 100  0  0  0  0
 2  0      0 122040   3912  33168    0    0     0     0  508   26 100  0  0  0  0
 2  0      0 122040   3912  33168    0    0     0     0  506   14 100  0  0  0  0
 2  0      0 122040   3912  33168    0    0     0     0  523   34 99  1  0  0  0
 2  0      0 122040   3912  33168    0    0     0     0  515   34 99  1  0  0  0
===VMSTAT_END===
========== SPEEDOMETER RT APPLICATION RESULTS ==========
Test Configuration:
Period: 50.000 ms
Deadline: 5.000 ms
RT Priority: 99 (SCHED_FIFO)
Execution Statistics:
Total cycles: 300
Deadline misses: 0 (0.000%)
Execution Time (μs):
Mean: 412.681
Min: 151.472
Max: 1811.952
50th percentile: 203.568
95th percentile: 1222.304
99th percentile: 1769.408
99.9th percentile: 1811.952
Jitter (μs):
Mean: 1438.053
Min: 1005.280
Max: 3000.272
Response Time (μs):
Mean: 1850.733
Min: 1230.128
Max: 3200.032
50th percentile: 1571.872
95th percentile: 2660.048
99th percentile: 3100.368
99.9th percentile: 3200.032
========================================================
===VMSTAT_START===
(no vmstat data captured)
===VMSTAT_END===
===CSV_START===
cycle,timestamp_s,execution_time_us,jitter_us,response_time_us,deadline_miss
1,0.052444,203.568,2444.000,2647.568,0
2,0.101252,1062.976,1251.920,2314.896,0
3,0.151162,200.480,1161.936,1362.416,0
4,0.201173,196.864,1173.072,1369.936,0
5,0.251272,152.480,1272.240,1424.720,0
6,0.301297,1091.600,1297.200,2388.800,0
7,0.351294,200.576,1293.744,1494.320,0
8,0.401154,180.176,1154.496,1334.672,0
9,0.451131,154.096,1130.784,1284.880,0
10,0.501169,1118.112,1168.672,2286.784,0
11,0.551148,155.584,1148.080,1303.664,0
12,0.602161,154.272,2161.104,2315.376,0
13,0.651377,254.560,1377.040,1631.600,0
14,0.701434,1405.840,1433.904,2839.744,0
15,0.751157,278.384,1156.928,1435.312,0
16,0.801149,172.720,1148.704,1321.424,0
17,0.851275,206.768,1275.184,1481.952,0
18,0.901394,823.312,1393.792,2217.104,0
19,0.952434,183.136,2434.224,2617.360,0
20,1.002156,153.776,2155.552,2309.328,0
21,1.051180,258.416,1179.504,1437.920,0
22,1.101638,214.848,1638.288,1853.136,0
23,1.151263,201.168,1263.440,1464.608,0
24,1.201383,1021.824,1383.376,2405.200,0
25,1.251323,228.016,1322.688,1550.704,0
26,1.301437,1116.336,1437.280,2553.616,0
27,1.351125,166.704,1124.784,1291.488,0
28,1.402102,164.480,2101.696,2266.176,0
29,1.451270,260.992,1269.680,1530.672,0
30,1.501381,1088.144,1380.656,2468.800,0
31,1.551169,155.504,1169.408,1324.912,0
32,1.602277,188.864,2276.816,2465.680,0
33,1.651310,269.760,1310.288,1580.048,0
34,1.702124,154.784,2124.208,2278.992,0
35,1.751139,250.560,1139.424,1389.984,0
36,1.801466,250.272,1466.320,1716.592,0
37,1.851357,215.056,1356.816,1571.872,0
38,1.901309,218.336,1308.544,1526.880,0
39,1.951269,278.048,1268.640,1546.688,0
40,2.001279,1077.744,1279.296,2357.040,0
41,2.051145,175.024,1144.768,1319.792,0
42,2.101655,254.208,1654.944,1909.152,0
43,2.151077,174.736,1076.528,1251.264,0
44,2.202117,158.640,2117.216,2275.856,0
45,2.251134,155.376,1134.464,1289.840,0
46,2.301361,1161.472,1361.024,2522.496,0
47,2.351291,279.408,1290.928,1570.336,0
48,2.401151,1111.696,1150.672,2262.368,0
49,2.451141,167.488,1141.280,1308.768,0
50,2.501319,1146.400,1318.736,2465.136,0
51,2.551166,219.808,1166.336,1386.144,0
52,2.601231,1233.840,1231.072,2464.912,0
53,2.651265,185.728,1265.232,1450.960,0
54,2.701386,1098.368,1386.256,2484.624,0
55,2.751165,154.864,1165.088,1319.952,0
