========================================
net_sender_li (pinger) — Scenario 3 reversed
EB corbos Linux Network Determinism
Metric: Round-Trip Latency (RTL)
========================================
Target:       10.0.1.1:5000
Probes:       2000
Protocol:     UDP
Period:       1 ms
Msg size:     64 B
Flood rate:   0 Mbps
Echo timeout: 10 ms

net_sender_li: SCHED_FIFO OK (priority 90)
Sending HELLO to 10.0.1.1:5000 (protocol=UDP)...
HELLO_ACK received — protocol=UDP
Starting ping-echo loop (2000 probes at 1 ms period)...


========== NET SENDER_LI (PINGER) RESULTS ==========
Probes sent:        2000
Echoes received:    1719
Lost (no echo):      302 (15.100%)
Elapsed:           12.947 s
RTL (us):
  Mean: 6764.316    Std dev: 1027.716
  Min:  4596.688    Max:     16342.432
  P50:  6668.640    P95:     8238.736
  P99:  10369.328    P99.9:   14318.480
IAJ (us):
  Mean: 5724.723    Std dev: 828.024
  Min:  3611.904    Max:     8898.880
  P50:  5686.656    P95:     7149.856
  P99:  8089.696    P99.9:   8855.408
===CSV_START===
index,send_time_ns,recv_time_ns,rtl_ns,iaj_ns
0,775118821440,775128985552,10164112,5605536
1,775129203312,775135591088,6387776,6175648
2,775135739440,775142766736,7027296,5780528
3,775142783776,775149547264,6763488,6484656
4,775149563616,775161423824,11860208,7216320
5,775161445440,775168908480,7463040,7635488
6,775168923536,775177124800,8201264,6438352
7,775177139936,775185760288,8620352,5689856
8,775185776784,775193198640,7421856,7057008
9,775193215200,775199888496,6673296,7847760
10,775199908512,775207945504,8036992,5579712
11,775207961712,775216793264,8831552,5993872
12,775216809088,775223372976,6563888,6904256
13,775223388176,775230366848,6978672,6660240
14,775230382304,775238271104,7888800,6643184
15,775238287392,775245931344,7643952,7175136
16,775245947280,775253574528,7627248,6486880
17,775253590400,775261749664,8159264,5257264
18,775261765664,775269236544,7470880,6861728
19,775269270128,775275493808,6223680,5597808
20,775275508896,775283355536,7846640,7247888
21,775283387616,775289953344,6565728,6778832
22,775289969024,775298201232,8232208,7238784
23,775298218128,775305980064,7761936,6984576
24,775305996704,775314218848,8222144,7009536
25,775314234768,775322203424,7968656,7198064
26,775322219680,775330212960,7993280,7022496
27,775330229504,775338411024,8181520,8523328
28,775338427120,775346433520,8006400,6642112
29,775346449520,775355956848,9507328,6582496
30,775355973312,775363598960,7625648,6004400
31,775363615376,775371181456,7566080,6646064
32,775371197824,775378185856,6988032,6077840
33,775378201792,775385831920,7630128,5267536
34,775385847552,775392909760,7062208,6146992
35,775392925488,775399177296,6251808,6660080
36,775399194448,775406324288,7129840,6382912
37,775406340368,775413984368,7644000,4974640
38,775414000960,775421367280,7366320,5564880
39,775421394160,775427341920,5947760,6078192
40,775427367040,775433906800,6539760,5200608
41,775433921984,775440984992,7063008,6167584
42,775441000432,775447185600,6185168,7490528
43,775447201920,775454353184,7151264,5909008
44,775454383344,775462843712,8460368,5067216
45,775462896160,775469752720,6856560,6237920
46,775469767792,775475819936,6052144,5549632
47,775475842992,775483057856,7214864,4994192
48,775483072864,775489607488,6534624,4745984
49,775489622176,775495601680,5979504,5216576
50,775495616496,775501347664,5731168,5405552
51,775501369888,775507564240,6194352,7151024
52,775507595168,775513969792,6374624,5113952
53,775513984976,775522120816,8135840,8335376
54,775522172384,775528234768,6062384,6934416
55,775528249520,775537570144,9320624,5137280
56,775537585344,775545504560,7919216,5375792
57,775545520352,775551641840,6121488,6049888
58,775551657072,775558017632,6360560,5111776
59,775558053056,775565067520,7014464,5664880
60,775565082576,775571179296,6096720,6529712
61,775571204096,775577844176,6640080,5008208
62,775577900432,775585373888,7473456,5319552
63,775585391776,775591382096,5990320,6058064
64,775591397200,775597701648,6304448,5604912
65,775597758496,775604759712,7001216,5573776
66,775604774416,775611364624,6590208,6798032
67,775611379376,775617938400,6559024,6004800
68,775617952928,775625736432,7783504,4823280
69,775625752176,775632741232,6989056,6059024
70,775632756768,775638564512,5807744,6446080
71,775638579072,775645623536,7044464,5949360
72,775645638656,775658456656,12818000,5386864
73,775658516128,775665902736,7386608,6158720
74,775665926336,775672852096,6925760,6453216
