========================================
net_sender_li (pinger) — Scenario 3 reversed
EB corbos Linux Network Determinism
Metric: Round-Trip Latency (RTL)
========================================
Target:       10.0.1.1:5000
Probes:       2000
Protocol:     UDP
Period:       1 ms
Msg size:     64 B
Flood rate:   0 Mbps
Echo timeout: 10 ms

net_sender_li: SCHED_FIFO OK (priority 90)
Sending HELLO to 10.0.1.1:5000 (protocol=UDP)...
HELLO_ACK received — protocol=UDP
Starting ping-echo loop (2000 probes at 1 ms period)...


========== NET SENDER_LI (PINGER) RESULTS ==========
Probes sent:        2000
Echoes received:    2000
Lost (no echo):       53 (2.650%)
Elapsed:           13.244 s
RTL (us):
  Mean: 6590.780    Std dev: 1467.409
  Min:  3782.800    Max:     18659.424
  P50:  6383.824    P95:     8913.936
  P99:  11478.560    P99.9:   17291.200
IAJ (us):
  Mean: 5477.919    Std dev: 1163.014
  Min:  2796.784    Max:     9244.864
  P50:  5376.384    P95:     7446.464
  P99:  8386.288    P99.9:   9001.200
===CSV_START===
index,send_time_ns,recv_time_ns,rtl_ns,iaj_ns
0,484460933168,484467601312,6668144,6384080
1,484467768624,484478250864,10482240,4362672
2,484478322448,484485634944,7312496,6137984
3,484485767136,484490997616,5230480,6643104
4,484491192016,484498135600,6943584,6771760
5,484498208016,484505778704,7570688,4328048
6,484505850832,484513550464,7699632,5869760
7,484513564064,484518878512,5314448,4796736
8,484518892896,484525748272,6855376,5163472
9,484525762608,484531545008,5782400,4748352
10,484531559536,484537708480,6148944,5480624
11,484537722864,484543456832,5733968,7251168
12,484543505952,484549937456,6431504,4360848
13,484549979536,484558188624,8209088,6322768
14,484558202880,484563549472,5346592,5200336
15,484563563776,484570872240,7308464,5133088
16,484570886336,484577072576,6186240,5414560
17,484577087088,484583205664,6118576,4392000
18,484583236400,484589620224,6383824,5238288
19,484589634608,484595012224,5377616,5051696
20,484595025520,484601250512,6224992,6581408
21,484601264928,484607302208,6037280,7008608
22,484607316368,484614883616,7567248,6617584
23,484614898112,484622892224,7994112,4394304
24,484622906640,484630509808,7603168,6364352
25,484630526272,484635904112,5377840,6118352
26,484635918464,484643268464,7350000,6655168
27,484643283200,484650386816,7103616,4830256
28,484650403552,484658041984,7638432,6627984
29,484658056640,484663872240,5815600,6377136
30,484663886640,484671500224,7613584,6964512
31,484671814400,484678877360,7062960,5884032
32,484678892048,484686841872,7949824,5058528
33,484686858384,484693725904,6867520,6218192
34,484693754560,484699784432,6029872,6546672
35,484699846640,484707002624,7155984,6195232
36,484707017392,484714549296,7531904,5344208
37,484714563696,484721744528,7180832,6215488
38,484721758704,484728088736,6330032,7442208
39,484728941504,484735304224,6362720,6998768
40,484735318864,484743746432,8427568,6997024
41,484743760976,484751745200,7984224,6493264
42,484751762528,484759742224,7979696,5794464
43,484759757040,484767235488,7478448,7876768
44,484767249968,484774029952,6779984,5547952
45,484774046496,484782906720,8860224,5063280
46,484782994624,484789454672,6460048,6618096
47,484789519712,484795517952,5998240,6571520
48,484795532496,484803136048,7603552,6493600
49,484803227936,484810707568,7479632,4472832
50,484810721264,484818201168,7479904,5827776
51,484818215648,484823674000,5458352,6483792
52,484823688160,484830501776,6813616,4880944
53,484830517520,484837985568,7468048,6858304
54,484837999952,484843866512,5866560,6254096
55,484843880768,484851724816,7844048,5257680
56,484851771856,484858978912,7207056,7094928
57,484858995152,484865236592,6241440,5540688
58,484865251232,484873331520,8080288,6686896
59,484873347760,484879872208,6524448,6009872
60,484879886160,484887559104,7672944,5836160
61,484887573568,484894568976,6995408,5480544
62,484894583200,484901405136,6821936,5956192
63,484901419728,484907885680,6465952,6020720
64,484907900032,484914841872,6941840,6531808
65,484914857728,484921862592,7004864,4755952
66,484921876896,484929394400,7517504,5277744
67,484929408736,484935150352,5741616,5510608
68,484935306656,484941428096,6121440,6452400
69,484941442848,484947938704,6495856,5704672
70,484947998960,484955391104,7392144,4755728
71,484955405328,484962095776,6690448,6541472
72,484962110688,484967851504,5740816,6699984
73,484967865024,484975392976,7527952,5443872
74,484975406992,484983092960,7685968,4616896
75,484983217296,484989536832,6319536,6070928
76,484989551200,484995153728,5602528,6004640
77,484995311408,485002224656,6913248,5163424
78,485002238960,485009229296,6990336,6333824
79,485009242656,485015392720,6150064,6272880
80,485015407456,485022726544,7319088,7571776
81,485022740496,485029999424,7258928,5733680
82,485030013840,485038571200,8557360,4934800
83,485038584832,485045304880,6720048,5620816
84,485045357936,485051239680,5881744,8136384
85,485051254176,485057860496,6606320,5606976
