========================================
SHM Ping-Pong Client
Scenario 2 - EB corbos Linux Evaluation
========================================
Messages:       2000
Message size:   64 B
Poll interval:  100 us
Echo timeout:   10 ms

Waiting for shm_echo to register (UUID: b2c3d4e5-f6a7-8901-bcde-f12345678901)...
Found shm_echo!

WARNING: seq mismatch (expected 1001, got 1000)

========== SHM PING-PONG RESULTS ==========
Messages sent:    2000
Messages lost:    16 (0.800%)
RTL (us):
  Mean:   2226.732    Std dev: 1010.721
  Min:     930.704    Max:     9560.192
  P50:    1858.976    P95:     4234.528
  P99:    6399.440    P99.9:   9212.288
Throughput: 449 msg/s
============================================
===CSV_START===
Seq,RTT_ns
1,6630000
2,6993536
3,3535712
4,1366304
5,2954352
6,3798320
7,4524896
8,1836800
9,2715184
10,2384288
11,2707696
12,1834192
13,1605904
14,2275872
15,1386976
16,2053424
17,1479344
18,1457024
19,1670160
20,5678752
21,1822144
22,2070176
23,3021552
24,3432448
25,1379616
26,2507616
27,4284336
28,1378160
29,1621440
30,1499120
31,1382864
32,1780624
33,1567808
34,1815136
35,1319472
36,1666960
37,2264608
38,1616416
39,1922576
40,4051904
41,4372672
42,3237504
43,1387184
44,2725680
45,1647648
46,2181296
47,1475648
48,2373968
49,1379600
50,2343872
51,4353664
52,1566368
53,2313312
54,2668208
55,3346544
56,1829120
57,1445136
58,2398880
59,1830544
60,2518960
61,1478192
62,2503936
63,1533472
64,2669168
65,4022528
66,3495648
67,1451792
68,1400256
69,2446800
70,1431808
71,1543424
72,3814144
73,2189504
74,1865088
75,1568608
76,3239392
77,2931456
78,2777696
79,1597200
80,1982080
81,1601104
82,2087792
83,1847760
84,5861040
85,2281536
86,4200208
87,1534096
88,2104720
89,4308320
90,1688192
91,7575936
92,2740256
93,2079968
94,4079216
95,8069968
96,1843616
97,1957968
98,4373808
99,1480224
100,6490176
101,1728320
102,6169568
103,6216368
104,1487568
105,1817648
106,6207168
107,1671936
108,1942352
109,5246560
110,7350272
111,3835136
112,4824320
113,1420768
114,5929728
115,1542736
116,2349184
117,1588672
118,6392592
119,1413904
120,2300320
121,1428352
122,6300224
123,1424368
124,2433520
125,1481536
126,2535520
127,1505712
128,2970528
129,2118768
130,5419872
131,1339328
132,6268352
133,1388432
134,3603200
135,2758128
136,8360704
137,1324208
138,2244848
139,2786064
140,5936912
141,2547872
142,9560192
143,2538256
144,5777712
145,1848160
146,1377008
147,8679408
148,1826224
149,1539328
150,2951040
151,3570128
152,4822656
153,4191008
154,3719024
155,1556656
156,2136448
157,4584832
158,1717824
159,1961312
160,4035744
161,1603920
162,6711824
163,3404752
164,1361280
165,1352480
166,5405760
167,1308224
168,1347392
169,9212288
170,3733952
171,1414832
172,2808656
173,1528528
174,2210720
175,4745360
176,1422016
177,1715472
178,1360576
179,1404736
180,5498320
181,1493264
182,2367872
183,1504992
184,3737248
185,1466016
186,2023408
187,1392224
188,1813040
189,3990048
190,1472624
191,2395264
192,1800496
193,2534736
194,1717200
195,2234064
196,2146528
197,2624224
198,1852512
199,2713376
200,2318736
201,1344976
202,1591936
203,1833376
204,1709632
205,1911280
206,1785920
207,1626128
208,4163680
209,1797312
210,2946016
211,1443840
212,1805728
213,1599552
214,2650304
215,4138720
216,1319840
217,2662304
218,1380080
219,1882224
220,1864800
221,1414096
222,4245696
223,1459184
224,1986704
225,1491440
226,2938320
227,1611504
228,2094432
229,4014704
230,1666256
231,1858976
232,1639920
233,2430400
234,1473936
235,2902640
236,3826704
237,1829216
238,1868256
239,1681776
240,2539296
241,1484480
242,2344864
243,4593360
244,1471536
245,2409744
246,1439904
247,2358048
248,3348576
249,2126464
250,1854976
251,1497536
252,2493392
253,1553888
254,3003536
255,1542976
256,1800704
257,1772912
258,2306992
259,1627920
260,2573920
261,4282704
262,1611568
263,1723872
264,1581536
265,2661088
266,1839584
267,2138880
268,1522560
269,2397264
270,4292352
271,4195184
272,1407104
273,2378880
274,1624784
275,2682736
276,1396016
277,2669344
278,1551328
279,1861664
280,1512576
281,2482688
282,1616288
283,2462688
284,1735392
285,1831120
286,1731120
287,2944608
288,1776496
289,2198304
290,2197568
291,1863872
292,3681712
293,1691584
294,1779872
295,4952448
296,1580464
297,2253312
298,1698944
299,1989536
300,1701520
301,1855488
302,1663472
303,6399440
304,1694720
305,2449216
306,1463088
307,2164160
308,1685328
309,2449472
310,1471728
311,2466624
312,1502000
313,2502288
314,1662880
315,2314528
316,1425776
317,2508720
318,1526208
319,2248576
320,4424864
321,1595872
322,6255680
323,1396544
324,2402992
325,1842528
326,2299152
327,1774064
328,2266240
329,1463488
330,2450336
331,1769248
332,2280928
333,2209968
334,1546960
335,1728304
336,2362352
337,1762304
338,2480256
339,1521600
340,2468960
341,1563360
342,2699824
343,1587984
344,1760416
345,1794352
346,2459280
347,1484992
348,6560240
349,1525744
350,2469808
