========================================
SHM Ping-Pong Client
Scenario 2 - EB corbos Linux Evaluation
========================================
Messages:       2000
Message size:   64 B
Poll interval:  100 us
Echo timeout:   10 ms

Waiting for shm_echo to register (UUID: b2c3d4e5-f6a7-8901-bcde-f12345678901)...
Found shm_echo!

WARNING: seq mismatch (expected 1387, got 1386)

========== SHM PING-PONG RESULTS ==========
Messages sent:    2000
Messages lost:    12 (0.600%)
RTL (us):
  Mean:   2202.453    Std dev: 1055.183
  Min:     769.536    Max:     9882.240
  P50:    1860.864    P95:     4304.432
  P99:    6640.976    P99.9:   9677.104
Throughput: 454 msg/s
============================================
===CSV_START===
Seq,RTT_ns
1,1632400
2,1715520
3,2089136
4,1751488
5,1402144
6,3034608
7,1570000
8,2115040
9,1535072
10,2638480
11,4864400
12,1439680
13,2426624
14,1515632
15,9677104
16,7755728
17,2027744
18,3127056
19,1468704
20,2311680
21,3019072
22,1413136
23,2127008
24,4789760
25,1506336
26,2253824
27,1268912
28,1259616
29,2168704
30,1574880
31,5874096
32,1485248
33,2552208
34,1404416
35,8556240
36,1565088
37,1717760
38,2486432
39,4948992
40,4138592
41,8185008
42,3639312
43,1504144
44,6821952
45,1716176
46,1896080
47,3341904
48,1685360
49,1736912
50,1424672
51,2941744
52,1399056
53,2462592
54,6095088
55,2034576
56,8038272
57,5008544
58,5140624
59,5640144
60,1566352
61,1980016
62,1801936
63,2334960
64,1616160
65,2409408
66,1607280
67,2398944
68,2676160
69,1441712
70,996496
71,1433760
72,1824576
73,1635264
74,1849488
75,1541216
76,2501008
77,8232208
78,1922464
79,2474016
80,3320960
81,1592640
82,2617248
83,1511392
84,6324512
85,1451072
86,3070064
87,1629472
88,6506992
89,1609840
90,1811888
91,1346576
92,2885664
93,3742960
94,1436928
95,2144656
96,1572144
97,1359744
98,2322320
99,4414256
100,1779648
101,1786448
102,1395888
103,1292656
104,5830880
105,1422000
106,6744704
107,1486560
108,6321232
109,2120576
110,1712192
111,1555648
112,2292288
113,1617584
114,4728656
115,2501776
116,1610176
117,5481920
118,1338480
119,3822416
120,1473184
121,1604912
122,1757104
123,1599088
124,6654928
125,2004512
126,1866272
127,5998352
128,1743328
129,1784496
130,6759136
131,4155248
132,1486352
133,6320896
134,1449280
135,1808736
136,1486576
137,2597040
138,2311712
139,6770192
140,1601840
141,1671168
142,1531264
143,2777232
144,1657888
145,6236288
146,3744768
147,1539744
148,4304432
149,2114432
150,1564272
151,2421936
152,4875072
153,1742144
154,5391584
155,1608832
156,6413312
157,1673216
158,1972816
159,1824032
160,2492576
161,4576608
162,1732752
163,1997216
164,3486896
165,1863664
166,6288768
167,1816832
168,2119328
169,1356368
170,2389536
171,1674032
172,2872336
173,1677552
174,1798512
175,1923072
176,1926320
177,1739072
178,2361904
179,1485616
180,2384960
181,1781584
182,2298624
183,1564320
184,3179984
185,1767712
186,2028752
187,1520128
188,1823744
189,1605840
190,2309856
191,4339664
192,1477088
193,2533248
194,1649984
195,2692464
196,1808896
197,1822608
198,1458272
199,2652576
200,1563408
201,1757168
202,1475760
203,1419840
204,1917728
205,1714384
206,1738368
207,1546016
208,2375200
209,4287808
210,1526464
211,2294816
212,1568768
213,2576784
214,1687680
215,2408416
216,1504736
217,1898368
218,1497728
219,2616128
220,1654288
221,2493216
222,1911808
223,1999744
224,1846704
225,2294576
226,1636880
227,2263088
228,1256352
229,2532368
230,1769024
231,1912304
232,1724896
233,2391728
234,1393408
235,2464960
236,1663200
237,2287328
238,4265872
239,1495264
240,2516816
241,1570608
242,2133584
243,4237248
244,1663936
245,2346000
246,1532384
247,2420400
248,1564096
249,2515472
250,1726304
251,2214976
252,1787952
253,2021184
254,1605088
255,2398832
256,1601328
257,3273600
258,1680496
259,1839664
260,1448512
261,1663440
262,1545376
263,1495584
264,1995696
265,3440672
266,1554720
267,2468768
268,1946912
269,2557104
270,1448464
271,1600480
272,1759488
273,2435488
274,1936704
275,1862768
276,1921760
277,2117920
278,1865696
279,2272128
280,1613808
281,2856416
282,1432704
283,2063632
284,4469152
285,1394800
286,1929952
287,1540240
288,1337952
289,2325152
290,1620768
291,2404928
292,3223520
293,1772800
294,1712032
295,1682160
296,2939632
297,1400768
298,2219520
299,1479696
300,2393856
301,1404400
302,2569536
303,2200352
304,1793456
305,1375456
306,2242480
307,4487152
308,1432976
309,2607312
310,1495904
311,2299984
312,1563552
313,2278000
314,4092176
315,1479120
316,2195408
317,1315232
318,1464192
319,1524304
320,1756752
321,2239216
322,1600768
323,2255152
324,1490576
325,2613088
326,1572800
327,2358432
328,1612400
329,2489824
330,1930016
331,6017904
332,1409424
333,1267680
334,2269680
335,1474896
336,1675344
337,1433392
338,2172544
339,1534352
340,2666992
341,1680544
342,2028032
343,1864272
344,2593024
345,1806928
346,1903472
347,1658224
348,2454368
349,1739536
350,1980688
