========================================
Signal Sender Workload (Synchronized)
========================================
Initializing shared memory...
Waiting for speedometer to register...
Found speedometer in shared memory!
Sending START command to speedometer: START: 15;5;20

Running workload signal period for 15 seconds...

Workload signal period completed.
Sending STOP command to speedometer...
Waiting for statistics from speedometer...

Stress workload terminated.
===VMSTAT_START===
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0      0 134892  14048  33568    0    0    23    40  554  725 10 86  2  1  0
 8  0      0 134892  14048  33572    0    0     0     0 1226 1671  8 92  0  0  0
 9  0      0 134892  14048  33572    0    0     0     0 1217 1659  5 95  0  0  0
 8  0      0 134892  14048  33572    0    0     0     0 1226 1614  6 94  0  0  0
 8  0      0 134892  14048  33572    0    0     0     0 1222 1694  5 95  0  0  0
 9  0      0 134892  14048  33572    0    0     0     0 1226 1669  6 94  0  0  0
 9  0      0 134892  14048  33572    0    0     0     0 1236 1646  8 92  0  0  0
 9  0      0 134892  14048  33572    0    0     0     0 1237 1702  6 93  0  0  0
 8  0      0 134892  14048  33572    0    0     0     0 1228 1717  7 93  0  1  0
 8  0      0 134892  14048  33572    0    0     0     0 1233 1671  9 90  0  0  0
 8  0      0 134892  14048  33572    0    0     0     0 1241 1685  7 94  0  0  0
 8  0      0 134892  14048  33572    0    0     0     0 1245 1677  6 94  0  0  0
 8  0      0 134892  14048  33572    0    0     0     0 1222 1718  7 92  0  1  0
 9  0      0 134892  14048  33572    0    0     0     0 1225 1767  5 95  0  0  0
 9  0      0 134892  14048  33572    0    0     0     0 1219 1698  6 94  0  1  0
 8  3      0 134892  14048  33572    0    0     0     0  987 1241  7 90  0  3  0
10  0      0 134892  14048  33572    0    0     0     0  592  527  3 85  0 12  0
===VMSTAT_END===
========== SPEEDOMETER RT APPLICATION RESULTS ==========
Test Configuration:
Period: 50.000 ms
Deadline: 5.000 ms
RT Priority: 99 (SCHED_FIFO)
Execution Statistics:
Total cycles: 300
Deadline misses: 3 (1.000%)
Execution Time (μs):
Mean: 218.654
Min: 134.448
Max: 1960.832
50th percentile: 193.696
95th percentile: 295.888
99th percentile: 1662.848
99.9th percentile: 1960.832
Jitter (μs):
Mean: 2334.393
Min: 1490.528
Max: 4964.160
Response Time (μs):
Mean: 2553.046
Min: 1700.192
Max: 5377.472
50th percentile: 2161.968
95th percentile: 4185.856
99th percentile: 5102.624
99.9th percentile: 5377.472
========================================================
===VMSTAT_START===
(no vmstat data captured)
===VMSTAT_END===
===CSV_START===
cycle,timestamp_s,execution_time_us,jitter_us,response_time_us,deadline_miss
1,0.053110,212.896,3109.920,3322.816,0
2,0.102044,219.104,2043.520,2262.624,0
3,0.152940,174.944,2940.016,3114.960,0
4,0.202041,232.400,2040.784,2273.184,0
5,0.251950,187.072,1949.776,2136.848,0
6,0.302237,1662.848,2236.864,3899.712,0
7,0.352625,189.472,2624.592,2814.064,0
8,0.402985,154.176,2985.344,3139.520,0
9,0.451751,263.824,1751.456,2015.280,0
10,0.504085,186.624,4085.152,4271.776,0
11,0.551725,295.888,1725.456,2021.344,0
12,0.603073,150.784,3073.440,3224.224,0
13,0.651588,245.568,1588.016,1833.584,0
14,0.701535,256.832,1535.168,1792.000,0
15,0.754012,173.536,4012.320,4185.856,0
16,0.801780,197.456,1779.696,1977.152,0
17,0.852837,172.192,2836.592,3008.784,0
18,0.902983,167.120,2982.784,3149.904,0
19,0.951492,249.408,1492.128,1741.536,0
20,1.002040,180.800,2039.984,2220.784,0
21,1.051751,172.048,1750.928,1922.976,0
22,1.102923,270.912,2922.800,3193.712,0
23,1.151811,218.192,1810.624,2028.816,0
24,1.203123,147.952,3122.848,3270.800,0
25,1.251756,251.600,1756.208,2007.808,0
26,1.301728,238.912,1728.192,1967.104,0
27,1.353886,199.952,3886.160,4086.112,0
28,1.401875,243.440,1875.264,2118.704,0
29,1.451837,291.248,1837.136,2128.384,0
30,1.503098,178.144,3098.496,3276.640,0
31,1.551757,136.560,1756.832,1893.392,0
32,1.604332,355.648,4332.208,4687.856,0
33,1.651976,189.360,1975.968,2165.328,0
34,1.701829,192.432,1829.136,2021.568,0
35,1.751496,245.472,1495.920,1741.392,0
36,1.802021,193.776,2020.880,2214.656,0
37,1.851572,196.736,1572.128,1768.864,0
38,1.902064,173.712,2064.112,2237.824,0
39,1.951557,180.144,1556.784,1736.928,0
40,2.002016,145.568,2016.400,2161.968,0
41,2.051756,272.976,1756.416,2029.392,0
42,2.101781,186.720,1780.560,1967.280,0
43,2.154056,252.112,4056.480,4308.592,0
44,2.201809,156.224,1809.344,1965.568,0
45,2.254215,1162.496,4214.976,5377.472,1
46,2.301991,161.040,1990.944,2151.984,0
47,2.351771,139.840,1770.576,1910.416,0
48,2.404964,172.848,4964.160,5137.008,1
49,2.452806,157.840,2805.648,2963.488,0
50,2.502835,205.904,2834.832,3040.736,0
51,2.551748,139.776,1747.632,1887.408,0
52,2.603883,162.576,3883.296,4045.872,0
53,2.651913,175.216,1913.200,2088.416,0
54,2.701807,198.656,1807.008,2005.664,0
55,2.751736,136.128,1736.288,1872.416,0
56,2.803255,147.536,3254.720,3402.256,0
57,2.851737,164.608,1736.560,1901.168,0
58,2.901510,218.624,1509.728,1728.352,0
59,2.953884,269.088,3884.432,4153.520,0
60,3.001713,155.840,1712.832,1868.672,0
61,3.053929,192.368,3928.720,4121.088,0
62,3.101927,211.776,1927.168,2138.944,0
63,3.151766,205.808,1765.824,1971.632,0
64,3.203138,202.144,3137.664,3339.808,0
65,3.251867,258.176,1867.184,2125.360,0
66,3.302094,232.368,2093.728,2326.096,0
67,3.351852,140.192,1851.504,1991.696,0
68,3.402973,142.480,2972.864,3115.344,0
69,3.452919,204.976,2918.816,3123.792,0
70,3.503204,137.104,3204.000,3341.104,0
71,3.552079,200.400,2078.720,2279.120,0
72,3.601880,274.016,1879.584,2153.600,0
73,3.653298,432.064,3297.648,3729.712,0
74,3.703114,240.208,3113.712,3353.920,0
75,3.751955,170.416,1955.024,2125.440,0
76,3.803114,154.400,3114.256,3268.656,0
77,3.851755,143.552,1755.216,1898.768,0
78,3.902118,216.528,2118.400,2334.928,0
79,3.951555,154.208,1554.608,1708.816,0
80,4.001900,187.152,1900.192,2087.344,0
81,4.051646,136.928,1645.968,1782.896,0
82,4.102019,180.960,2019.344,2200.304,0
83,4.151784,173.776,1783.792,1957.568,0
84,4.201796,217.712,1795.680,2013.392,0
85,4.252131,155.552,2131.008,2286.560,0
86,4.301575,321.904,1575.072,1896.976,0
87,4.353936,146.016,3935.728,4081.744,0
88,4.402903,213.040,2902.752,3115.792,0
89,4.451970,143.568,1970.176,2113.744,0
90,4.503054,216.704,3054.016,3270.720,0
91,4.551871,261.488,1870.928,2132.416,0
92,4.601579,206.448,1579.472,1785.920,0
93,4.653517,248.144,3516.752,3764.896,0
94,4.703757,262.736,3756.912,4019.648,0
95,4.752970,173.856,2969.632,3143.488,0
96,4.802891,165.520,2891.120,3056.640,0
97,4.852721,137.888,2720.832,2858.720,0
98,4.902958,169.648,2958.256,3127.904,0
99,4.951913,211.552,1913.488,2125.040,0
100,5.003071,186.368,3070.560,3256.928,0
101,5.051959,168.912,1959.232,2128.144,0
102,5.102943,190.000,2943.472,3133.472,0
103,5.151787,136.624,1787.472,1924.096,0
104,5.201865,220.320,1864.800,2085.120,0
105,5.251714,196.528,1713.856,1910.384,0
106,5.302912,159.888,2911.984,3071.872,0
107,5.352850,145.408,2849.600,2995.008,0
108,5.401757,187.184,1757.232,1944.416,0
109,5.451677,169.872,1677.200,1847.072,0
110,5.503983,275.056,3983.088,4258.144,0
111,5.551952,252.256,1952.272,2204.528,0
112,5.601922,236.352,1921.680,2158.032,0
113,5.651557,174.672,1556.592,1731.264,0
114,5.704760,343.120,4759.504,5102.624,1
115,5.752837,202.000,2837.312,3039.312,0
116,5.803000,159.504,3000.000,3159.504,0
117,5.852896,246.528,2895.728,3142.256,0
118,5.903964,229.056,3963.968,4193.024,0
119,5.951840,220.464,1839.616,2060.080,0
120,6.002033,195.008,2032.640,2227.648,0
121,6.051641,136.480,1641.120,1777.600,0
122,6.102059,173.344,2058.944,2232.288,0
123,6.151794,179.632,1794.384,1974.016,0
124,6.203071,169.120,3070.624,3239.744,0
125,6.252037,196.992,2037.488,2234.480,0
126,6.301601,235.984,1601.408,1837.392,0
127,6.353123,195.136,3123.408,3318.544,0
128,6.401915,186.480,1915.488,2101.968,0
129,6.452726,213.040,2726.064,2939.104,0
130,6.502909,224.176,2908.768,3132.944,0
131,6.551620,201.024,1620.496,1821.520,0
132,6.603001,247.184,3001.376,3248.560,0
133,6.651738,168.480,1738.432,1906.912,0
134,6.703046,202.592,3046.208,3248.800,0
135,6.752039,204.560,2039.200,2243.760,0
136,6.801854,245.776,1854.048,2099.824,0
137,6.851778,169.696,1778.048,1947.744,0
138,6.901751,245.472,1750.688,1996.160,0
139,6.951780,208.512,1779.872,1988.384,0
140,7.002074,140.768,2073.664,2214.432,0
141,7.051566,161.248,1566.400,1727.648,0
142,7.102106,260.848,2106.080,2366.928,0
143,7.151978,149.248,1977.552,2126.800,0
144,7.201595,247.376,1595.264,1842.640,0
145,7.251964,167.584,1963.856,2131.440,0
146,7.302976,226.048,2975.728,3201.776,0
147,7.352045,178.080,2044.800,2222.880,0
148,7.402015,227.760,2014.976,2242.736,0
149,7.451813,264.224,1813.056,2077.280,0
150,7.502899,169.920,2899.024,3068.944,0
151,7.551976,186.400,1976.000,2162.400,0
152,7.601741,166.864,1741.056,1907.920,0
153,7.653797,194.304,3796.960,3991.264,0
154,7.703802,177.648,3802.064,3979.712,0
155,7.752410,287.424,2410.320,2697.744,0
156,7.803188,225.152,3187.936,3413.088,0
157,7.851491,240.928,1490.528,1731.456,0
158,7.901491,209.040,1491.152,1700.192,0
159,7.953939,188.128,3939.312,4127.440,0
160,8.001954,151.232,1954.496,2105.728,0
161,8.051803,137.440,1803.472,1940.912,0
162,8.104512,241.312,4511.952,4753.264,0
163,8.153015,227.152,3015.200,3242.352,0
164,8.201999,174.608,1998.560,2173.168,0
165,8.251847,196.368,1847.008,2043.376,0
166,8.302062,157.552,2062.288,2219.840,0
167,8.351599,251.952,1599.168,1851.120,0
168,8.404378,307.696,4378.048,4685.744,0
169,8.451793,143.856,1792.608,1936.464,0
170,8.501797,307.648,1797.104,2104.752,0
171,8.552661,189.856,2660.896,2850.752,0
172,8.601829,229.920,1829.184,2059.104,0
173,8.651846,206.416,1846.112,2052.528,0
174,8.702934,174.288,2934.240,3108.528,0
175,8.752985,157.856,2984.688,3142.544,0
176,8.801870,198.656,1870.272,2068.928,0
177,8.851821,166.256,1820.896,1987.152,0
178,8.904161,195.440,4160.720,4356.160,0
179,8.951792,202.896,1791.856,1994.752,0
180,9.001594,251.808,1594.352,1846.160,0
181,9.052760,201.952,2759.712,2961.664,0
182,9.103000,134.480,3000.144,3134.624,0
183,9.151977,164.000,1977.264,2141.264,0
184,9.201995,134.528,1995.312,2129.840,0
185,9.252050,196.752,2050.336,2247.088,0
