========================================
Signal Sender Workload (Synchronized)
========================================
Initializing shared memory...
Waiting for speedometer to register...
Found speedometer in shared memory!
Sending START command to speedometer: START: 15;5;20

Running workload signal period for 15 seconds...

Workload signal period completed.
Sending STOP command to speedometer...
Waiting for statistics from speedometer...

Stress workload terminated.
===VMSTAT_START===
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  2      0 132028  16960  33640    0    0    10    38  563  749 10 87  1  1  0
 9  0      0 131968  16960  33644    0    0     0     0 1248 1696  6 94  0  0  0
 8  0      0 131968  16960  33644    0    0     0     0 1257 1713  6 94  0  0  0
 8  0      0 131968  16960  33644    0    0     0     0 1252 1653  5 95  0  0  0
 9  0      0 131968  16960  33644    0    0     0     0 1253 1710  6 94  0  0  0
 8  0      0 131968  16960  33644    0    0     0     0 1256 1639  6 94  0  0  0
 9  0      0 131968  16960  33644    0    0     0     0 1266 1688  6 94  0  0  0
 9  0      0 131968  16960  33644    0    0     0     0 1247 1670  9 91  0  0  0
 8  0      0 131968  16960  33644    0    0     0     0 1231 1646  6 94  0  0  0
 8  0      0 131968  16960  33644    0    0     0     0 1234 1649  6 94  0  0  0
 9  0      0 131968  16960  33644    0    0     0     0 1238 1702  6 94  0  0  0
 9  0      0 131968  16960  33644    0    0     0     0 1243 1640  7 93  0  1  0
 8  0      0 131968  16960  33644    0    0     0     0 1243 1663  7 93  0  0  0
 9  0      0 131968  16960  33644    0    0     0     0 1237 1697  8 91  0  0  0
 8  0      0 131968  16960  33644    0    0     0     0 1244 1623  6 93  0  0  0
 7  3      0 131968  16960  33644    0    0     0     0  976 1208  5 92  0  3  0
 8  0      0 131968  16960  33644    0    0     0     0  658  616  3 89  0  8  0
===VMSTAT_END===
========== SPEEDOMETER RT APPLICATION RESULTS ==========
Test Configuration:
Period: 50.000 ms
Deadline: 5.000 ms
RT Priority: 99 (SCHED_FIFO)
Execution Statistics:
Total cycles: 299
Deadline misses: 2 (0.669%)
Execution Time (μs):
Mean: 205.757
Min: 128.752
Max: 1697.984
50th percentile: 194.240
95th percentile: 297.184
99th percentile: 373.648
99.9th percentile: 1697.984
Jitter (μs):
Mean: 2500.362
Min: 1351.648
Max: 5827.696
Response Time (μs):
Mean: 2706.119
Min: 1531.856
Max: 6054.432
50th percentile: 2821.936
95th percentile: 4089.616
99th percentile: 4899.392
99.9th percentile: 6054.432
========================================================
===VMSTAT_START===
(no vmstat data captured)
===VMSTAT_END===
===CSV_START===
cycle,timestamp_s,execution_time_us,jitter_us,response_time_us,deadline_miss
1,0.053073,145.552,3073.024,3218.576,0
2,0.101985,328.768,1985.232,2314.000,0
3,0.152941,146.192,2940.816,3087.008,0
4,0.201598,185.824,1598.432,1784.256,0
5,0.252198,244.176,2197.856,2442.032,0
6,0.301653,324.112,1652.640,1976.752,0
7,0.351886,178.080,1885.504,2063.584,0
8,0.401688,266.080,1687.712,1953.792,0
9,0.452936,138.560,2935.936,3074.496,0
10,0.504112,995.072,4112.416,5107.488,1
11,0.551480,172.672,1480.320,1652.992,0
12,0.601446,129.840,1445.520,1575.360,0
13,0.651441,201.792,1441.440,1643.232,0
14,0.702565,198.096,2564.816,2762.912,0
15,0.752915,180.016,2914.640,3094.656,0
16,0.801614,162.480,1613.936,1776.416,0
17,0.851827,193.040,1827.056,2020.096,0
18,0.901934,233.440,1933.744,2167.184,0
19,0.951752,207.456,1752.016,1959.472,0
20,1.002522,217.600,2521.632,2739.232,0
21,1.053316,196.768,3316.096,3512.864,0
22,1.101828,136.944,1828.192,1965.136,0
23,1.151936,203.696,1936.112,2139.808,0
24,1.201629,312.896,1629.344,1942.240,0
25,1.252768,189.104,2768.192,2957.296,0
26,1.302765,200.496,2765.472,2965.968,0
27,1.352991,168.128,2991.264,3159.392,0
28,1.401434,288.464,1433.904,1722.368,0
29,1.452966,193.024,2966.112,3159.136,0
30,1.502857,237.712,2857.488,3095.200,0
31,1.551691,240.512,1690.880,1931.392,0
32,1.601672,152.848,1671.904,1824.752,0
33,1.651778,247.936,1778.400,2026.336,0
34,1.702852,154.544,2851.760,3006.304,0
35,1.753680,214.720,3679.696,3894.416,0
36,1.801786,173.968,1785.760,1959.728,0
37,1.852999,199.552,2998.544,3198.096,0
38,1.901620,179.856,1619.552,1799.408,0
39,1.951484,265.664,1484.352,1750.016,0
40,2.002595,226.608,2595.328,2821.936,0
41,2.052841,314.976,2840.816,3155.792,0
42,2.102585,224.624,2584.528,2809.152,0
43,2.152963,139.232,2962.768,3102.000,0
44,2.201451,186.672,1451.056,1637.728,0
45,2.251861,208.816,1860.752,2069.568,0
46,2.302593,178.272,2592.576,2770.848,0
47,2.351694,273.344,1694.000,1967.344,0
48,2.401416,131.712,1416.288,1548.000,0
49,2.451862,140.048,1861.792,2001.840,0
50,2.502633,201.632,2632.640,2834.272,0
51,2.553304,224.192,3303.920,3528.112,0
52,2.601903,192.704,1902.992,2095.696,0
53,2.651608,144.256,1608.304,1752.560,0
54,2.703719,182.400,3718.736,3901.136,0
55,2.754136,338.848,4135.600,4474.448,0
56,2.801791,223.488,1791.312,2014.800,0
57,2.852989,165.072,2989.408,3154.480,0
58,2.901457,175.712,1456.976,1632.688,0
59,2.952095,1697.984,2094.576,3792.560,0
60,3.002885,164.192,2885.296,3049.488,0
61,3.051651,239.040,1650.528,1889.568,0
62,3.101799,215.504,1798.928,2014.432,0
63,3.152935,281.648,2934.528,3216.176,0
64,3.201608,137.408,1608.112,1745.520,0
65,3.251577,297.872,1576.576,1874.448,0
66,3.301712,245.760,1712.288,1958.048,0
67,3.352834,233.888,2834.032,3067.920,0
68,3.402676,229.488,2676.096,2905.584,0
69,3.452836,215.616,2835.504,3051.120,0
70,3.502852,209.504,2851.920,3061.424,0
71,3.552818,195.152,2817.616,3012.768,0
72,3.602651,236.992,2651.072,2888.064,0
73,3.654692,207.504,4691.888,4899.392,0
74,3.702620,129.824,2619.968,2749.792,0
75,3.752879,191.280,2879.488,3070.768,0
76,3.802655,169.344,2655.392,2824.736,0
77,3.851626,200.832,1625.616,1826.448,0
78,3.902560,135.056,2560.208,2695.264,0
79,3.951744,240.736,1744.160,1984.896,0
80,4.002513,175.184,2512.560,2687.744,0
81,4.053718,217.952,3718.176,3936.128,0
82,4.102845,169.024,2845.008,3014.032,0
83,4.153460,166.736,3459.568,3626.304,0
84,4.201726,130.864,1725.632,1856.496,0
85,4.253829,243.456,3829.184,4072.640,0
86,4.302825,236.592,2824.672,3061.264,0
87,4.351798,262.064,1797.712,2059.776,0
88,4.402649,133.120,2648.832,2781.952,0
89,4.452890,231.648,2890.336,3121.984,0
90,4.502633,169.648,2632.944,2802.592,0
91,4.552816,200.416,2815.984,3016.400,0
92,4.602538,152.784,2538.256,2691.040,0
93,4.652952,169.024,2952.384,3121.408,0
94,4.702453,234.608,2453.456,2688.064,0
95,4.754465,184.128,4464.544,4648.672,0
96,4.801715,129.200,1714.528,1843.728,0
97,4.851759,232.048,1759.056,1991.104,0
98,4.901634,208.784,1634.224,1843.008,0
99,4.952831,173.104,2831.168,3004.272,0
100,5.002701,248.096,2701.360,2949.456,0
101,5.053923,211.984,3922.848,4134.832,0
102,5.102136,162.080,2135.568,2297.648,0
103,5.151895,205.952,1895.296,2101.248,0
104,5.201352,180.208,1351.648,1531.856,0
105,5.251831,227.200,1831.104,2058.304,0
106,5.302873,174.768,2872.544,3047.312,0
107,5.353012,163.984,3011.952,3175.936,0
108,5.401486,227.856,1486.496,1714.352,0
109,5.451729,253.808,1728.608,1982.416,0
110,5.502552,164.000,2551.584,2715.584,0
111,5.552701,217.168,2701.472,2918.640,0
112,5.602721,132.064,2721.232,2853.296,0
113,5.652909,183.296,2909.440,3092.736,0
114,5.702695,267.712,2694.784,2962.496,0
115,5.751713,227.216,1713.136,1940.352,0
116,5.802887,194.592,2887.296,3081.888,0
117,5.851601,256.304,1600.544,1856.848,0
118,5.902700,136.512,2700.208,2836.720,0
119,5.951583,140.336,1583.312,1723.648,0
120,6.003841,153.488,3841.024,3994.512,0
121,6.052813,216.672,2812.624,3029.296,0
122,6.102600,132.960,2600.000,2732.960,0
123,6.151506,174.000,1505.872,1679.872,0
124,6.202657,137.120,2657.376,2794.496,0
125,6.251704,209.888,1704.192,1914.080,0
126,6.302635,244.448,2635.280,2879.728,0
127,6.352858,162.144,2857.744,3019.888,0
128,6.402618,199.472,2617.952,2817.424,0
129,6.454702,144.192,4701.984,4846.176,0
130,6.502665,174.768,2664.624,2839.392,0
131,6.553999,267.424,3998.672,4266.096,0
132,6.601583,169.536,1583.408,1752.944,0
133,6.651687,325.392,1686.816,2012.208,0
134,6.702428,158.928,2427.536,2586.464,0
135,6.751522,158.224,1522.144,1680.368,0
136,6.802657,256.592,2657.008,2913.600,0
137,6.852770,256.400,2769.616,3026.016,0
138,6.901660,231.248,1659.824,1891.072,0
139,6.953765,227.056,3764.912,3991.968,0
140,7.002790,242.272,2789.616,3031.888,0
141,7.051791,203.280,1791.488,1994.768,0
142,7.105828,226.736,5827.696,6054.432,1
143,7.152693,194.240,2693.264,2887.504,0
144,7.202707,182.544,2707.472,2890.016,0
145,7.252780,209.184,2780.112,2989.296,0
146,7.302603,180.192,2602.928,2783.120,0
147,7.352881,171.696,2880.864,3052.560,0
148,7.402654,152.480,2654.464,2806.944,0
149,7.453750,282.720,3749.552,4032.272,0
150,7.502714,129.696,2713.968,2843.664,0
151,7.552921,171.344,2920.784,3092.128,0
152,7.601523,156.624,1523.456,1680.080,0
153,7.651614,204.832,1613.776,1818.608,0
154,7.702705,300.624,2704.960,3005.584,0
155,7.753594,146.096,3594.240,3740.336,0
156,7.801471,208.688,1470.784,1679.472,0
157,7.851595,219.712,1595.344,1815.056,0
158,7.903651,156.144,3651.024,3807.168,0
159,7.953968,232.048,3968.496,4200.544,0
160,8.001808,175.584,1808.400,1983.984,0
161,8.052798,244.656,2797.760,3042.416,0
162,8.102602,168.784,2601.728,2770.512,0
163,8.151600,182.928,1599.968,1782.896,0
164,8.203708,273.488,3708.016,3981.504,0
165,8.252763,188.256,2762.560,2950.816,0
166,8.302704,297.184,2703.648,3000.832,0
167,8.352798,236.992,2797.568,3034.560,0
168,8.402835,174.912,2834.816,3009.728,0
169,8.452779,280.784,2779.152,3059.936,0
170,8.502646,129.552,2646.288,2775.840,0
171,8.552849,212.336,2848.992,3061.328,0
172,8.602688,171.728,2687.840,2859.568,0
173,8.652790,202.912,2789.584,2992.496,0
174,8.701489,170.048,1488.736,1658.784,0
175,8.751590,157.792,1590.320,1748.112,0
176,8.803391,247.008,3391.280,3638.288,0
177,8.852793,181.200,2792.544,2973.744,0
178,8.902775,202.496,2775.168,2977.664,0
179,8.952694,146.688,2694.208,2840.896,0
180,9.001416,262.432,1416.000,1678.432,0
181,9.051473,240.688,1472.864,1713.552,0
182,9.103871,218.464,3871.152,4089.616,0
183,9.151513,264.864,1513.216,1778.080,0
184,9.202586,146.192,2586.432,2732.624,0
185,9.252814,239.552,2814.368,3053.920,0
186,9.302621,155.536,2621.120,2776.656,0
187,9.352959,170.192,2958.672,3128.864,0
188,9.402476,159.216,2475.968,2635.184,0
189,9.451509,305.872,1508.768,1814.640,0
190,9.501637,248.832,1637.376,1886.208,0
191,9.553593,156.304,3592.832,3749.136,0
192,9.601652,150.784,1652.448,1803.232,0
193,9.652860,171.248,2859.616,3030.864,0
194,9.702596,195.424,2595.520,2790.944,0
195,9.753796,220.160,3795.952,4016.112,0
196,9.802597,131.760,2596.880,2728.640,0
197,9.851536,170.256,1535.744,1706.000,0
198,9.902816,223.296,2815.840,3039.136,0
199,9.952781,195.680,2780.928,2976.608,0
200,10.002679,174.944,2678.720,2853.664,0
201,10.052825,184.496,2825.088,3009.584,0
202,10.102698,153.248,2697.504,2850.752,0
203,10.152970,155.968,2969.872,3125.840,0
204,10.202489,128.912,2488.816,2617.728,0
205,10.251611,160.048,1611.040,1771.088,0
206,10.302688,152.256,2688.496,2840.752,0
207,10.352843,154.864,2843.280,2998.144,0
208,10.402641,166.128,2640.784,2806.912,0
209,10.452857,170.160,2857.136,3027.296,0
210,10.502627,203.680,2627.024,2830.704,0
