========================================
Signal Sender Workload (Synchronized)
========================================
Initializing shared memory...
Waiting for speedometer to register...
Found speedometer in shared memory!
Sending START command to speedometer: START: 15;5;20

Running workload signal period for 15 seconds...

Workload signal period completed.
Sending STOP command to speedometer...
Waiting for statistics from speedometer...

Stress workload terminated.
===VMSTAT_START===
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 133092  15800  33608    0    0    15    39  559  742 10 87  2  1  0
 8  0      0 133092  15800  33616    0    0     0     0 1233 1583  7 93  0  0  0
 8  0      0 133092  15800  33616    0    0     0     0 1243 1585  5 95  0  0  0
 8  0      0 133092  15800  33616    0    0     0     0 1234 1561  5 95  0  0  0
 8  0      0 133092  15800  33616    0    0     0     0 1221 1538  5 95  0  0  0
 8  0      0 133092  15800  33616    0    0     0     0 1240 1621  7 93  0  0  0
 8  0      0 133092  15800  33616    0    0     0     0 1270 1675  6 93  0  0  0
 8  0      0 133092  15800  33616    0    0     0     0 1277 1588  7 93  0  0  0
 9  0      0 133092  15800  33616    0    0     0     0 1268 1714  7 93  0  0  0
 8  0      0 133092  15800  33616    0    0     0     0 1267 1600  8 92  0  0  0
 8  0      0 133092  15800  33616    0    0     0     0 1274 1629  7 93  0  0  0
 9  0      0 133092  15800  33616    0    0     0     0 1249 1600  5 94  0  0  0
 9  0      0 133092  15800  33616    0    0     0     0 1244 1609  6 94  0  0  0
 9  0      0 133092  15800  33616    0    0     0     0 1251 1578  5 95  0  1  0
10  0      0 133092  15800  33616    0    0     0     0 1236 1671  9 91  0  0  0
 5  5      0 133092  15800  33616    0    0     0     0 1043 1244  5 92  0  4  0
 7  3      0 133092  15800  33616    0    0     0     0  592  553  5 84  0 11  0
===VMSTAT_END===
========== SPEEDOMETER RT APPLICATION RESULTS ==========
Test Configuration:
Period: 50.000 ms
Deadline: 5.000 ms
RT Priority: 99 (SCHED_FIFO)
Execution Statistics:
Total cycles: 300
Deadline misses: 2 (0.667%)
Execution Time (μs):
Mean: 214.896
Min: 135.408
Max: 2350.880
50th percentile: 194.864
95th percentile: 298.224
99th percentile: 1359.392
99.9th percentile: 2350.880
Jitter (μs):
Mean: 2423.070
Min: 1197.280
Max: 5345.136
Response Time (μs):
Mean: 2637.966
Min: 1423.168
Max: 5717.328
50th percentile: 2193.280
95th percentile: 4246.256
99th percentile: 4765.328
99.9th percentile: 5717.328
========================================================
===VMSTAT_START===
(no vmstat data captured)
===VMSTAT_END===
===CSV_START===
cycle,timestamp_s,execution_time_us,jitter_us,response_time_us,deadline_miss
1,0.052072,154.032,2071.664,2225.696,0
2,0.102180,164.176,2180.112,2344.288,0
3,0.152727,241.680,2726.608,2968.288,0
4,0.203228,146.624,3227.680,3374.304,0
5,0.251912,215.392,1911.568,2126.960,0
6,0.301916,243.584,1916.096,2159.680,0
7,0.351600,198.480,1599.824,1798.304,0
8,0.401987,234.160,1986.752,2220.912,0
9,0.451700,139.968,1700.112,1840.080,0
10,0.501969,243.408,1968.512,2211.920,0
11,0.552072,141.680,2072.240,2213.920,0
12,0.601920,268.752,1920.288,2189.040,0
13,0.652020,181.888,2020.208,2202.096,0
14,0.701697,205.136,1696.960,1902.096,0
15,0.753894,290.224,3894.256,4184.480,0
16,0.801816,214.144,1816.368,2030.512,0
17,0.852890,259.712,2890.112,3149.824,0
18,0.901682,222.400,1681.920,1904.320,0
19,0.953833,223.488,3833.296,4056.784,0
20,1.003892,232.976,3891.936,4124.912,0
21,1.052010,163.792,2009.696,2173.488,0
22,1.102153,182.176,2153.136,2335.312,0
23,1.151919,146.272,1918.816,2065.088,0
24,1.203082,137.840,3082.416,3220.256,0
25,1.251766,172.528,1766.320,1938.848,0
26,1.303193,168.256,3193.136,3361.392,0
27,1.351888,245.056,1888.208,2133.264,0
28,1.401864,150.432,1864.416,2014.848,0
29,1.452837,245.968,2837.488,3083.456,0
30,1.503225,180.384,3224.704,3405.088,0
31,1.551874,229.024,1873.696,2102.720,0
32,1.602985,341.328,2984.560,3325.888,0
33,1.651826,168.128,1825.648,1993.776,0
34,1.704115,263.808,4114.608,4378.416,0
35,1.751638,173.632,1638.112,1811.744,0
36,1.802978,181.264,2978.448,3159.712,0
37,1.852871,185.936,2870.880,3056.816,0
38,1.901828,215.664,1827.936,2043.600,0
39,1.951982,184.064,1982.304,2166.368,0
40,2.003124,195.536,3124.016,3319.552,0
41,2.051792,172.352,1792.448,1964.800,0
42,2.101197,225.888,1197.280,1423.168,0
43,2.151739,181.600,1738.752,1920.352,0
44,2.204027,184.464,4026.592,4211.056,0
45,2.252095,201.984,2094.896,2296.880,0
46,2.301808,231.024,1807.904,2038.928,0
47,2.351928,147.056,1927.648,2074.704,0
48,2.401672,211.520,1671.632,1883.152,0
49,2.453815,164.064,3814.784,3978.848,0
50,2.504019,201.984,4018.928,4220.912,0
51,2.551677,141.696,1677.296,1818.992,0
52,2.602001,154.192,2000.976,2155.168,0
53,2.651844,156.160,1843.760,1999.920,0
54,2.703133,227.456,3133.280,3360.736,0
55,2.751852,185.648,1852.224,2037.872,0
56,2.802110,166.848,2109.968,2276.816,0
57,2.851688,210.112,1687.792,1897.904,0
