========================================
Signal Sender Workload (Synchronized)
========================================
Initializing shared memory...
Waiting for speedometer to register...
Found speedometer in shared memory!
Sending START command to speedometer: START: 15;5;20

Running workload signal period for 15 seconds...

Workload signal period completed.
Sending STOP command to speedometer...
Waiting for statistics from speedometer...

Stress workload terminated.
===VMSTAT_START===
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 135136  14108  33568    0    0    22    40  555  729 10 86  2  1  0
 8  0      0 135016  14108  33572    0    0     0     0 1257 1667  7 93  0  0  0
 9  0      0 135016  14108  33572    0    0     0     0 1238 1693  7 93  0  0  0
 9  0      0 135016  14108  33572    0    0     0     0 1233 1635  7 93  0  0  0
 8  0      0 135016  14108  33572    0    0     0     0 1246 1628  9 91  0  0  0
 9  0      0 135016  14108  33572    0    0     0     0 1245 1655  6 95  0  0  0
 8  0      0 135016  14108  33572    0    0     0     0 1252 1590  8 91  0  0  0
 9  0      0 135016  14108  33572    0    0     0     0 1254 1608  7 93  0  0  0
 9  0      0 135016  14108  33572    0    0     0     0 1239 1584  9 91  0  0  0
 9  0      0 135016  14108  33572    0    0     0     0 1250 1600  5 94  0  0  0
 8  0      0 135016  14108  33572    0    0     0     0 1255 1602  7 93  0  0  0
 8  0      0 135016  14108  33572    0    0     0     0 1266 1636  7 92  0  0  0
 9  0      0 135016  14108  33572    0    0     0     0 1266 1643  6 94  0  0  0
 8  0      0 135016  14108  33572    0    0     0     0 1261 1676  6 94  0  1  0
10  0      0 135016  14108  33572    0    0     0     0 1263 1638  6 94  0  0  0
 6  4      0 135016  14108  33572    0    0     0     0 1008 1256  6 89  0  5  0
 9  0      0 135016  14108  33572    0    0     0     0  652  632  4 86  0  9  0
===VMSTAT_END===
========== SPEEDOMETER RT APPLICATION RESULTS ==========
Test Configuration:
Period: 50.000 ms
Deadline: 5.000 ms
RT Priority: 99 (SCHED_FIFO)
Execution Statistics:
Total cycles: 300
Deadline misses: 0 (0.000%)
Execution Time (μs):
Mean: 216.787
Min: 136.400
Max: 1713.408
50th percentile: 201.040
95th percentile: 282.752
99th percentile: 1444.816
99.9th percentile: 1713.408
Jitter (μs):
Mean: 2274.781
Min: 1044.384
Max: 4350.896
Response Time (μs):
Mean: 2491.567
Min: 1242.464
Max: 4607.728
50th percentile: 2521.360
95th percentile: 3556.064
99th percentile: 4268.400
99.9th percentile: 4607.728
========================================================
===VMSTAT_START===
(no vmstat data captured)
===VMSTAT_END===
===CSV_START===
cycle,timestamp_s,execution_time_us,jitter_us,response_time_us,deadline_miss
1,0.052609,185.856,2608.624,2794.480,0
2,0.102378,172.368,2378.432,2550.800,0
3,0.152517,1444.816,2517.456,3962.272,0
4,0.202432,176.176,2431.888,2608.064,0
5,0.252354,201.040,2354.432,2555.472,0
6,0.302361,196.288,2360.720,2557.008,0
7,0.352558,253.296,2558.352,2811.648,0
8,0.401519,157.952,1519.472,1677.424,0
9,0.452121,184.256,2120.976,2305.232,0
10,0.503099,190.224,3099.280,3289.504,0
11,0.551460,197.872,1459.584,1657.456,0
12,0.602460,261.600,2460.032,2721.632,0
13,0.652170,223.664,2169.728,2393.392,0
14,0.702624,261.264,2623.776,2885.040,0
15,0.752152,141.680,2152.496,2294.176,0
16,0.803361,160.928,3360.592,3521.520,0
17,0.852273,230.016,2272.528,2502.544,0
18,0.903304,224.272,3304.208,3528.480,0
19,0.952189,210.320,2188.544,2398.864,0
20,1.003344,224.704,3343.936,3568.640,0
21,1.052390,229.152,2389.520,2618.672,0
22,1.102172,202.432,2172.160,2374.592,0
23,1.151404,185.728,1403.952,1589.680,0
24,1.202424,217.520,2424.048,2641.568,0
25,1.252449,234.032,2449.456,2683.488,0
26,1.302308,180.000,2308.144,2488.144,0
27,1.352790,1713.408,2790.400,4503.808,0
28,1.402411,145.648,2410.624,2556.272,0
29,1.452085,205.808,2084.896,2290.704,0
30,1.503527,177.216,3527.216,3704.432,0
31,1.552512,202.080,2512.000,2714.080,0
32,1.602494,164.592,2493.904,2658.496,0
33,1.652365,156.560,2364.800,2521.360,0
34,1.702350,196.800,2349.744,2546.544,0
35,1.752123,243.168,2123.168,2366.336,0
36,1.803259,175.392,3258.560,3433.952,0
37,1.852302,184.160,2301.536,2485.696,0
38,1.902290,147.536,2290.064,2437.600,0
39,1.952385,221.088,2385.120,2606.208,0
40,2.002104,199.264,2104.064,2303.328,0
41,2.051511,199.424,1510.976,1710.400,0
42,2.102117,212.832,2116.784,2329.616,0
43,2.151676,235.936,1675.504,1911.440,0
44,2.202283,137.440,2282.512,2419.952,0
45,2.252129,202.672,2128.688,2331.360,0
46,2.303491,237.472,3490.912,3728.384,0
47,2.352402,168.944,2401.664,2570.608,0
48,2.402426,259.888,2425.776,2685.664,0
49,2.452087,241.216,2087.344,2328.560,0
50,2.503345,257.424,3345.440,3602.864,0
51,2.552372,250.736,2372.192,2622.928,0
52,2.602409,289.904,2408.720,2698.624,0
53,2.652337,151.824,2337.408,2489.232,0
54,2.702321,185.840,2320.576,2506.416,0
55,2.752651,229.280,2651.184,2880.464,0
56,2.802183,175.728,2182.544,2358.272,0
57,2.851342,159.776,1342.352,1502.128,0
