========================================
Signal Sender Workload (Synchronized)
========================================
Initializing shared memory...
Waiting for speedometer to register...
Found speedometer in shared memory!
Sending START command to speedometer: START: 15;5;20

Running workload signal period for 15 seconds...

Workload signal period completed.
Sending STOP command to speedometer...
Waiting for statistics from speedometer...

Stress workload terminated.
===VMSTAT_START===
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 134776  14516  33580    0    0    20    39  556  731 10 86  2  1  0
 9  0      0 134716  14516  33584    0    0     0     0 1237 1674  7 93  0  0  0
 8  0      0 134716  14516  33584    0    0     0     0 1227 1696  7 94  0  0  0
 8  0      0 134716  14516  33584    0    0     0     0 1226 1753  7 93  0  0  0
 9  0      0 134716  14516  33584    0    0     0     0 1224 1759  7 92  0  0  0
 8  0      0 134716  14516  33584    0    0     0     0 1240 1729  8 92  0  1  0
 9  0      0 134716  14516  33584    0    0     0     0 1251 1732  5 95  0  1  0
10  0      0 134716  14516  33584    0    0     0     0 1223 1760  5 95  0  1  0
10  0      0 134716  14516  33584    0    0     0     0 1239 1769  5 95  0  0  0
 9  0      0 134716  14516  33584    0    0     0     0 1231 1711  6 93  0  0  0
 9  0      0 134716  14516  33584    0    0     0     0 1231 1696  5 94  0  0  0
 8  0      0 134716  14516  33584    0    0     0     0 1233 1693  6 93  0  1  0
 9  0      0 134716  14516  33584    0    0     0     0 1232 1650  7 93  0  0  0
 8  0      0 134716  14516  33584    0    0     0     0 1227 1674  7 92  0  1  0
 8  0      0 134716  14516  33584    0    0     0     0 1226 1782  8 91  0  1  0
10  0      0 134716  14516  33584    0    0     0     0  979 1334  8 90  0  2  0
 9  0      0 134716  14516  33584    0    0     0     0  768  918  7 91  0  2  0
===VMSTAT_END===
========== SPEEDOMETER RT APPLICATION RESULTS ==========
Test Configuration:
Period: 50.000 ms
Deadline: 5.000 ms
RT Priority: 99 (SCHED_FIFO)
Execution Statistics:
Total cycles: 299
Deadline misses: 0 (0.000%)
Execution Time (μs):
Mean: 222.542
Min: 137.280
Max: 1599.120
50th percentile: 194.432
95th percentile: 304.336
99th percentile: 1454.528
99.9th percentile: 1599.120
Jitter (μs):
Mean: 2389.742
Min: 1419.088
Max: 4669.040
Response Time (μs):
Mean: 2612.284
Min: 1566.272
Max: 4827.200
50th percentile: 2632.720
95th percentile: 4063.696
99th percentile: 4645.392
99.9th percentile: 4827.200
========================================================
===VMSTAT_START===
(no vmstat data captured)
===VMSTAT_END===
===CSV_START===
cycle,timestamp_s,execution_time_us,jitter_us,response_time_us,deadline_miss
1,0.051791,336.880,1790.784,2127.664,0
2,0.102959,221.008,2959.184,3180.192,0
3,0.151869,149.296,1869.184,2018.480,0
4,0.202951,220.224,2950.736,3170.960,0
5,0.251587,222.608,1587.296,1809.904,0
6,0.302864,226.640,2863.984,3090.624,0
7,0.352976,182.576,2976.480,3159.056,0
8,0.401713,251.088,1712.560,1963.648,0
9,0.451792,207.184,1791.744,1998.928,0
10,0.502878,138.832,2878.240,3017.072,0
11,0.552843,243.168,2842.608,3085.776,0
12,0.603605,300.784,3605.488,3906.272,0
13,0.651657,161.696,1657.312,1819.008,0
14,0.701633,218.704,1633.072,1851.776,0
15,0.753655,259.888,3655.312,3915.200,0
16,0.803357,221.728,3357.216,3578.944,0
17,0.851733,297.328,1732.864,2030.192,0
18,0.901765,260.704,1764.848,2025.552,0
19,0.953006,193.264,3006.464,3199.728,0
20,1.001419,147.184,1419.088,1566.272,0
21,1.053860,333.072,3860.288,4193.360,0
22,1.101953,202.384,1953.216,2155.600,0
23,1.151914,292.512,1914.016,2206.528,0
24,1.201710,218.400,1710.288,1928.688,0
25,1.252620,184.352,2619.808,2804.160,0
26,1.301733,154.160,1733.392,1887.552,0
27,1.351910,176.880,1910.096,2086.976,0
28,1.402989,260.768,2989.088,3249.856,0
29,1.451826,183.632,1826.176,2009.808,0
30,1.502885,156.176,2884.848,3041.024,0
31,1.552655,251.312,2655.008,2906.320,0
32,1.604166,233.456,4166.096,4399.552,0
33,1.652775,230.032,2775.424,3005.456,0
34,1.702907,157.456,2907.056,3064.512,0
35,1.751646,148.960,1646.080,1795.040,0
36,1.801707,202.144,1706.720,1908.864,0
37,1.851607,165.728,1607.152,1772.880,0
38,1.902921,140.016,2920.864,3060.880,0
39,1.952694,137.456,2694.480,2831.936,0
40,2.003800,266.816,3800.080,4066.896,0
41,2.051760,195.680,1760.416,1956.096,0
42,2.102815,191.280,2815.136,3006.416,0
43,2.152665,198.688,2664.624,2863.312,0
44,2.202710,164.336,2710.272,2874.608,0
45,2.251805,216.656,1805.120,2021.776,0
46,2.304440,186.048,4439.504,4625.552,0
47,2.351712,254.880,1711.760,1966.640,0
48,2.402962,179.600,2962.352,3141.952,0
49,2.451902,205.120,1901.776,2106.896,0
50,2.501630,208.848,1629.904,1838.752,0
51,2.551651,161.696,1650.800,1812.496,0
52,2.601763,202.912,1762.768,1965.680,0
53,2.651682,152.592,1681.552,1834.144,0
54,2.701704,281.584,1703.664,1985.248,0
55,2.751713,204.752,1713.296,1918.048,0
56,2.804220,167.040,4220.304,4387.344,0
57,2.851591,317.488,1590.976,1908.464,0
58,2.903189,223.536,3188.608,3412.144,0
59,2.951804,167.856,1803.664,1971.520,0
60,3.003185,253.808,3185.472,3439.280,0
61,3.051786,176.720,1785.904,1962.624,0
62,3.103009,173.392,3009.472,3182.864,0
63,3.151870,251.488,1869.904,2121.392,0
64,3.201915,223.168,1915.424,2138.592,0
65,3.251685,186.032,1685.488,1871.520,0
66,3.301693,223.536,1692.896,1916.432,0
67,3.352896,189.056,2896.432,3085.488,0
68,3.401713,212.944,1712.576,1925.520,0
69,3.452625,207.728,2625.424,2833.152,0
70,3.503692,173.744,3691.712,3865.456,0
71,3.551952,185.200,1952.464,2137.664,0
72,3.601861,196.368,1860.544,2056.912,0
73,3.652808,160.928,2808.336,2969.264,0
74,3.701626,145.280,1625.744,1771.024,0
75,3.753749,272.224,3749.376,4021.600,0
76,3.803117,194.432,3117.248,3311.680,0
77,3.851649,147.280,1649.056,1796.336,0
78,3.902149,1320.128,2148.736,3468.864,0
79,3.951446,137.280,1445.728,1583.008,0
80,4.001747,243.168,1747.216,1990.384,0
81,4.051652,216.688,1652.000,1868.688,0
82,4.102870,208.560,2870.288,3078.848,0
83,4.152434,167.392,2434.000,2601.392,0
84,4.201703,150.384,1703.392,1853.776,0
85,4.252863,225.312,2862.816,3088.128,0
86,4.301652,186.320,1651.792,1838.112,0
87,4.351849,174.016,1848.944,2022.960,0
88,4.404669,158.160,4669.040,4827.200,0
89,4.452454,178.720,2454.000,2632.720,0
90,4.504372,196.960,4371.920,4568.880,0
91,4.551466,184.000,1466.096,1650.096,0
92,4.602994,185.008,2994.208,3179.216,0
93,4.651692,206.816,1692.336,1899.152,0
94,4.701670,203.776,1670.160,1873.936,0
95,4.752784,220.864,2784.432,3005.296,0
96,4.802981,148.928,2980.864,3129.792,0
97,4.851678,192.240,1678.480,1870.720,0
98,4.901633,216.112,1632.768,1848.880,0
99,4.952807,182.464,2806.976,2989.440,0
100,5.002963,191.888,2963.296,3155.184,0
101,5.051787,169.616,1786.944,1956.560,0
102,5.103870,237.984,3870.384,4108.368,0
103,5.151929,183.888,1928.768,2112.656,0
104,5.201766,218.704,1765.536,1984.240,0
105,5.251675,142.512,1675.200,1817.712,0
106,5.301642,210.464,1642.240,1852.704,0
107,5.352450,273.632,2449.920,2723.552,0
108,5.402793,149.152,2792.544,2941.696,0
109,5.452821,331.072,2821.104,3152.176,0
110,5.501705,294.032,1704.848,1998.880,0
111,5.552784,142.352,2783.696,2926.048,0
112,5.601701,200.048,1700.752,1900.800,0
113,5.651945,222.592,1945.296,2167.888,0
114,5.702915,191.056,2914.576,3105.632,0
115,5.751854,324.816,1854.368,2179.184,0
116,5.802007,1454.528,2007.072,3461.600,0
117,5.851793,204.432,1792.704,1997.136,0
118,5.901736,198.416,1736.288,1934.704,0
119,5.952761,302.320,2760.528,3062.848,0
120,6.002851,158.512,2851.104,3009.616,0
121,6.052679,154.960,2679.008,2833.968,0
122,6.102778,214.096,2778.416,2992.512,0
123,6.152487,174.016,2487.120,2661.136,0
124,6.204431,214.400,4430.992,4645.392,0
125,6.251661,220.560,1661.456,1882.016,0
126,6.303679,220.688,3678.688,3899.376,0
127,6.351508,196.688,1508.432,1705.120,0
128,6.403643,145.344,3642.880,3788.224,0
129,6.452599,159.120,2599.376,2758.496,0
130,6.503674,229.616,3673.552,3903.168,0
131,6.552608,189.824,2608.160,2797.984,0
132,6.603225,262.352,3224.832,3487.184,0
133,6.651535,159.056,1534.640,1693.696,0
134,6.701813,211.488,1813.296,2024.784,0
135,6.751829,177.120,1828.992,2006.112,0
136,6.802983,186.768,2982.544,3169.312,0
137,6.851782,212.000,1782.080,1994.080,0
138,6.903116,140.288,3116.320,3256.608,0
139,6.951653,158.656,1653.040,1811.696,0
140,7.002837,221.200,2837.232,3058.432,0
141,7.051979,173.872,1978.672,2152.544,0
142,7.101611,250.400,1611.040,1861.440,0
143,7.151608,174.720,1607.584,1782.304,0
144,7.203203,286.112,3202.976,3489.088,0
145,7.251697,154.672,1697.072,1851.744,0
146,7.302933,226.928,2933.184,3160.112,0
147,7.351692,193.280,1691.952,1885.232,0
148,7.402906,203.952,2905.696,3109.648,0
149,7.451696,193.360,1696.144,1889.504,0
150,7.502820,166.880,2820.400,2987.280,0
151,7.552773,244.784,2773.216,3018.000,0
152,7.603749,285.920,3748.608,4034.528,0
153,7.652662,249.408,2662.064,2911.472,0
154,7.702851,161.760,2851.088,3012.848,0
155,7.752657,149.472,2656.736,2806.208,0
156,7.803028,167.104,3028.160,3195.264,0
157,7.851630,162.080,1630.112,1792.192,0
158,7.901923,1354.176,1923.424,3277.600,0
159,7.951777,229.168,1777.296,2006.464,0
160,8.003058,209.744,3057.536,3267.280,0
161,8.051864,210.832,1864.000,2074.832,0
162,8.103818,165.808,3818.448,3984.256,0
163,8.152587,177.952,2587.040,2764.992,0
164,8.203901,202.512,3900.768,4103.280,0
165,8.251609,185.872,1609.408,1795.280,0
166,8.301443,238.128,1442.848,1680.976,0
167,8.351701,265.312,1700.512,1965.824,0
168,8.402152,1486.448,2151.648,3638.096,0
169,8.451790,220.592,1789.520,2010.112,0
170,8.502905,138.656,2905.024,3043.680,0
171,8.552834,214.800,2833.920,3048.720,0
172,8.601482,164.096,1481.648,1645.744,0
173,8.653919,144.608,3919.088,4063.696,0
174,8.703011,173.184,3011.168,3184.352,0
175,8.751690,139.488,1690.192,1829.680,0
176,8.801759,217.328,1759.072,1976.400,0
177,8.852631,287.984,2631.008,2918.992,0
178,8.902859,286.528,2858.848,3145.376,0
179,8.951847,148.656,1847.168,1995.824,0
180,9.003757,242.000,3756.720,3998.720,0
181,9.052419,145.792,2418.880,2564.672,0
182,9.101741,178.784,1741.104,1919.888,0
183,9.152706,205.744,2705.808,2911.552,0
184,9.202862,158.752,2862.032,3020.784,0
185,9.252695,296.864,2695.408,2992.272,0
186,9.304489,168.928,4489.152,4658.080,0
187,9.351615,160.560,1615.488,1776.048,0
188,9.401884,190.112,1884.128,2074.240,0
189,9.452459,213.584,2459.440,2673.024,0
190,9.504219,282.704,4219.216,4501.920,0
191,9.551807,284.032,1807.104,2091.136,0
192,9.602882,195.712,2881.664,3077.376,0
193,9.651808,264.048,1807.856,2071.904,0
194,9.702768,301.664,2768.144,3069.808,0
195,9.752822,224.720,2822.368,3047.088,0
196,9.801753,177.504,1753.392,1930.896,0
197,9.851946,177.488,1945.888,2123.376,0
198,9.902196,1599.120,2195.696,3794.816,0
199,9.952618,241.360,2617.856,2859.216,0
200,10.004210,261.456,4209.552,4471.008,0
201,10.051772,187.216,1771.856,1959.072,0
202,10.103032,185.376,3032.192,3217.568,0
203,10.151640,206.240,1639.872,1846.112,0
204,10.202861,145.136,2861.328,3006.464,0
205,10.251627,174.032,1626.624,1800.656,0
206,10.301473,199.888,1473.232,1673.120,0
207,10.353657,191.424,3657.440,3848.864,0
208,10.404105,281.744,4104.800,4386.544,0
209,10.451912,198.688,1911.584,2110.272,0
210,10.501640,139.968,1639.616,1779.584,0
211,10.552666,137.296,2665.664,2802.960,0
212,10.602887,139.312,2886.960,3026.272,0
213,10.652465,162.272,2465.440,2627.712,0
214,10.701874,146.688,1873.552,2020.240,0
215,10.752691,164.512,2690.832,2855.344,0
216,10.802943,192.320,2942.976,3135.296,0
217,10.851772,179.536,1771.920,1951.456,0
218,10.901479,236.864,1479.200,1716.064,0
219,10.951635,212.288,1635.232,1847.520,0
220,11.001871,190.112,1870.848,2060.960,0
221,11.052974,282.544,2973.584,3256.128,0
222,11.101669,208.720,1668.880,1877.600,0
223,11.152731,139.760,2730.832,2870.592,0
224,11.202837,156.736,2837.296,2994.032,0
225,11.252867,229.712,2866.624,3096.336,0
226,11.301867,157.264,1867.120,2024.384,0
227,11.351797,199.280,1797.488,1996.768,0
228,11.401702,154.848,1701.536,1856.384,0
229,11.452868,202.896,2868.352,3071.248,0
230,11.501631,187.552,1630.720,1818.272,0
231,11.553748,233.184,3747.776,3980.960,0
232,11.601704,145.264,1704.080,1849.344,0
233,11.653700,232.272,3699.760,3932.032,0
234,11.703700,145.904,3700.432,3846.336,0
235,11.752712,138.784,2711.712,2850.496,0
236,11.802909,177.024,2908.864,3085.888,0
237,11.851617,145.328,1616.560,1761.888,0
238,11.903054,232.048,3053.888,3285.936,0
239,11.951719,201.856,1718.608,1920.464,0
240,12.001637,353.680,1636.544,1990.224,0
241,12.051620,149.168,1619.568,1768.736,0
242,12.103110,173.904,3109.872,3283.776,0
243,12.151614,161.472,1613.936,1775.408,0
244,12.202798,320.176,2797.648,3117.824,0
245,12.251693,138.160,1692.592,1830.752,0
246,12.301500,210.944,1500.016,1710.960,0
247,12.352784,242.400,2784.144,3026.544,0
248,12.401806,245.072,1806.400,2051.472,0
249,12.451674,258.144,1673.984,1932.128,0
250,12.502872,168.800,2871.584,3040.384,0
251,12.552778,301.056,2778.240,3079.296,0
252,12.601829,274.192,1829.392,2103.584,0
253,12.651627,183.440,1626.576,1810.016,0
254,12.702903,311.200,2903.232,3214.432,0
255,12.751436,162.256,1435.728,1597.984,0
256,12.801882,194.576,1881.936,2076.512,0
257,12.851432,155.104,1431.760,1586.864,0
258,12.901682,236.656,1681.664,1918.320,0
259,12.952714,191.200,2713.552,2904.752,0
260,13.002852,168.208,2852.320,3020.528,0
261,13.052720,190.224,2719.936,2910.160,0
262,13.102977,172.624,2976.816,3149.440,0
263,13.152767,195.712,2767.328,2963.040,0
264,13.201750,193.520,1749.792,1943.312,0
265,13.251535,146.800,1535.008,1681.808,0
266,13.302814,160.352,2814.240,2974.592,0
267,13.353238,361.728,3238.272,3600.000,0
268,13.401659,255.536,1658.752,1914.288,0
269,13.451669,218.080,1669.024,1887.104,0
270,13.502964,200.528,2964.112,3164.640,0
271,13.551617,160.432,1616.512,1776.944,0
272,13.602850,186.096,2849.504,3035.600,0
273,13.651777,211.728,1776.624,1988.352,0
274,13.703000,144.608,2999.600,3144.208,0
275,13.752694,207.216,2694.160,2901.376,0
276,13.802861,196.208,2861.088,3057.296,0
277,13.852500,168.064,2499.856,2667.920,0
278,13.901943,236.144,1943.344,2179.488,0
279,13.951870,304.336,1869.744,2174.080,0
280,14.002070,168.560,2070.384,2238.944,0
281,14.051702,139.008,1701.824,1840.832,0
282,14.101833,166.512,1832.800,1999.312,0
283,14.151604,161.248,1604.464,1765.712,0
284,14.201828,182.128,1827.984,2010.112,0
285,14.251817,264.448,1816.832,2081.280,0
286,14.301613,201.296,1612.976,1814.272,0
287,14.351867,190.912,1867.296,2058.208,0
288,14.403840,149.616,3839.552,3989.168,0
289,14.452666,143.136,2666.032,2809.168,0
290,14.502834,181.824,2834.160,3015.984,0
291,14.552838,144.624,2837.536,2982.160,0
292,14.602957,229.744,2957.280,3187.024,0
293,14.651453,140.528,1452.544,1593.072,0
294,14.701863,158.336,1862.736,2021.072,0
295,14.751675,230.768,1674.832,1905.600,0
296,14.802857,166.448,2856.656,3023.104,0
297,14.852900,184.240,2899.808,3084.048,0
298,14.901923,151.504,1922.544,2074.048,0
299,14.952715,192.032,2714.832,2906.864,0
===CSV_END===
Run #15 completed. Waiting for next START command...
Waiting for START command from li VM...
