========================================
Signal Sender Workload (Synchronized)
========================================
Initializing shared memory...
Waiting for speedometer to register...
Found speedometer in shared memory!
Sending START command to speedometer: START: 15;5;20

Running workload signal period for 15 seconds...

Workload signal period completed.
Sending STOP command to speedometer...
Waiting for statistics from speedometer...

Stress workload terminated.
===VMSTAT_START===
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0      0 133648  15924  33620    0    0    14    39  560  742 10 87  2  1  0
 9  0      0 133528  15924  33620    0    0     0     0 1259 1620  9 91  0  0  0
 4  5      0 133528  15924  33620    0    0     0     0 1251 1613  7 93  0  0  0
 3  6      0 133528  15924  33620    0    0     0     0 1238 1627  8 92  0  0  0
 8  0      0 133528  15924  33620    0    0     0     0 1285 1687  7 93  0  0  0
 9  0      0 133528  15924  33620    0    0     0     0 1238 1602  6 94  0  0  0
 4  6      0 133528  15924  33620    0    0     0     0 1246 1654  7 93  0  0  0
 3  6      0 133528  15924  33620    0    0     0     0 1241 1614  5 95  0  0  0
 8  0      0 133528  15924  33620    0    0     0     0 1253 1682  7 93  0  0  0
 5  5      0 133528  15924  33620    0    0     0     0 1236 1649  7 92  0  0  0
 8  0      0 133528  15924  33620    0    0     0     0 1266 1676  6 94  0  0  0
 6  4      0 133528  15924  33620    0    0     0     0 1241 1599  8 92  0  0  0
 9  0      0 133528  15924  33620    0    0     0     0 1249 1613  6 93  0  0  0
 4  5      0 133528  15924  33620    0    0     0     0 1243 1640  8 92  0  0  0
 7  2      0 133528  15924  33620    0    0     0     0 1238 1661  7 93  0  0  0
 4  7      0 133528  15924  33620    0    0     0     0  934 1120  6 87  0  7  0
 8  0      0 133528  15924  33620    0    0     0     0  651  626  4 83  0 14  0
===VMSTAT_END===
========== SPEEDOMETER RT APPLICATION RESULTS ==========
Test Configuration:
Period: 50.000 ms
Deadline: 5.000 ms
RT Priority: 99 (SCHED_FIFO)
Execution Statistics:
Total cycles: 300
Deadline misses: 0 (0.000%)
Execution Time (μs):
Mean: 208.388
Min: 135.056
Max: 2070.432
50th percentile: 192.208
95th percentile: 294.704
99th percentile: 341.120
99.9th percentile: 2070.432
Jitter (μs):
Mean: 2334.433
Min: 1584.192
Max: 4351.280
Response Time (μs):
Mean: 2542.820
Min: 1742.896
Max: 4581.584
50th percentile: 2187.872
95th percentile: 4165.936
99th percentile: 4455.888
99.9th percentile: 4581.584
========================================================
===VMSTAT_START===
(no vmstat data captured)
===VMSTAT_END===
===CSV_START===
cycle,timestamp_s,execution_time_us,jitter_us,response_time_us,deadline_miss
1,0.051912,212.624,1911.968,2124.592,0
2,0.103202,204.304,3202.320,3406.624,0
3,0.153055,214.352,3055.248,3269.600,0
4,0.201909,236.400,1908.896,2145.296,0
5,0.251982,190.224,1981.824,2172.048,0
6,0.302137,243.392,2136.912,2380.304,0
7,0.351875,169.584,1874.976,2044.560,0
8,0.401881,269.840,1880.800,2150.640,0
9,0.452278,147.840,2278.368,2426.208,0
10,0.501831,244.272,1830.672,2074.944,0
11,0.552108,211.984,2108.336,2320.320,0
12,0.601919,234.768,1919.280,2154.048,0
13,0.651854,341.120,1853.504,2194.624,0
14,0.701921,197.616,1921.440,2119.056,0
15,0.751905,230.240,1904.928,2135.168,0
16,0.801688,190.560,1687.840,1878.400,0
17,0.854072,164.128,4071.936,4236.064,0
18,0.901940,192.208,1940.320,2132.528,0
19,0.951637,224.640,1637.456,1862.096,0
20,1.003048,164.752,3047.760,3212.512,0
21,1.051987,199.312,1986.656,2185.968,0
22,1.101977,255.152,1976.960,2232.112,0
23,1.151771,302.176,1771.312,2073.488,0
24,1.201868,146.016,1868.352,2014.368,0
25,1.253799,160.576,3798.720,3959.296,0
26,1.303601,208.352,3601.344,3809.696,0
27,1.351925,169.568,1925.472,2095.040,0
28,1.402077,245.344,2077.312,2322.656,0
29,1.451738,149.872,1737.984,1887.856,0
30,1.501616,181.904,1616.256,1798.160,0
31,1.552903,154.608,2903.280,3057.888,0
32,1.603194,240.416,3194.032,3434.448,0
33,1.651918,144.192,1917.792,2061.984,0
34,1.702965,178.832,2964.976,3143.808,0
35,1.753010,156.448,3009.776,3166.224,0
36,1.801734,159.008,1733.936,1892.944,0
37,1.851857,198.800,1857.344,2056.144,0
38,1.902107,148.096,2106.816,2254.912,0
39,1.951817,256.064,1817.056,2073.120,0
40,2.003316,258.944,3316.176,3575.120,0
41,2.051988,211.744,1987.520,2199.264,0
42,2.101944,182.608,1943.616,2126.224,0
43,2.152820,250.672,2819.616,3070.288,0
44,2.201793,141.440,1793.312,1934.752,0
45,2.253931,239.328,3931.152,4170.480,0
46,2.302088,206.960,2088.032,2294.992,0
47,2.351770,138.176,1769.856,1908.032,0
48,2.402150,147.024,2149.616,2296.640,0
49,2.451966,270.096,1965.920,2236.016,0
50,2.502098,231.488,2097.504,2328.992,0
51,2.551988,208.272,1987.584,2195.856,0
52,2.601927,244.272,1926.832,2171.104,0
53,2.651790,200.832,1790.080,1990.912,0
54,2.702100,248.048,2100.016,2348.064,0
55,2.752088,179.104,2088.336,2267.440,0
56,2.802136,241.952,2135.712,2377.664,0
57,2.851836,173.984,1836.048,2010.032,0
