========================================
Signal Sender Workload (Synchronized)
========================================
Initializing shared memory...
Waiting for speedometer to register...
Found speedometer in shared memory!
Sending START command to speedometer: START: 15;5;20

Running workload signal period for 15 seconds...

Workload signal period completed.
Sending STOP command to speedometer...
Waiting for statistics from speedometer...

Stress workload terminated.
===VMSTAT_START===
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 140832   8672  33404    0    0    91    47  495  621 13 78  8  1  0
 8  0      0 140832   8672  33420    0    0     0     0 1237 1660  6 94  1  0  0
 9  0      0 140832   8672  33420    0    0     0     0 1228 1653  8 91  1  0  0
 8  0      0 140832   8672  33420    0    0     0     0 1239 1604  8 92  1  0  0
 9  0      0 140832   8672  33420    0    0     0     0 1240 1584  7 92  1  0  0
 8  0      0 140832   8672  33420    0    0     0     0 1232 1618  5 94  1  1  0
 8  0      0 140832   8672  33420    0    0     0     0 1169 1580  8 91  1  1  0
 8  0      0 140832   8672  33420    0    0     0     0 1153 1565  7 92  2  0  0
 8  0      0 140832   8672  33420    0    0     0     0 1177 1573  6 93  1  1  0
 9  0      0 140832   8672  33420    0    0     0     0 1238 1607  7 91  2  0  0
 8  0      0 140832   8672  33420    0    0     0     0 1247 1627 11 89  0  1  0
 8  0      0 140832   8672  33420    0    0     0     0 1264 1628  9 91  0  0  0
 9  0      0 140832   8672  33420    0    0     0     0 1256 1627  5 94  0  0  0
 8  0      0 140832   8672  33420    0    0     0     0 1254 1617  7 93  0  1  0
 9  0      0 140832   8672  33420    0    0     0     0 1257 1576  5 95  0  0  0
 7  3      0 140832   8672  33420    0    0     0     0 1191 1515  5 94  0  0  0
 8  0      0 140832   8672  33420    0    0     0     0  779  917  6 93  0  1  0
===VMSTAT_END===
========== SPEEDOMETER RT APPLICATION RESULTS ==========
Test Configuration:
Period: 50.000 ms
Deadline: 5.000 ms
RT Priority: 99 (SCHED_FIFO)
Execution Statistics:
Total cycles: 300
Deadline misses: 1 (0.333%)
Execution Time (μs):
Mean: 306.959
Min: 153.648
Max: 2235.616
50th percentile: 230.608
95th percentile: 1351.856
99th percentile: 1800.816
99.9th percentile: 2235.616
Jitter (μs):
Mean: 2329.492
Min: 1109.136
Max: 9006.720
Response Time (μs):
Mean: 2636.452
Min: 1375.392
Max: 9342.656
50th percentile: 2658.704
95th percentile: 4072.016
99th percentile: 4658.464
99.9th percentile: 9342.656
========================================================
===VMSTAT_START===
(no vmstat data captured)
===VMSTAT_END===
===CSV_START===
cycle,timestamp_s,execution_time_us,jitter_us,response_time_us,deadline_miss
1,0.052575,196.128,2575.360,2771.488,0
2,0.102627,1800.816,2627.344,4428.160,0
3,0.152544,177.728,2544.096,2721.824,0
4,0.202629,226.080,2629.392,2855.472,0
5,0.252367,211.968,2367.056,2579.024,0
6,0.302334,294.640,2334.272,2628.912,0
7,0.352491,165.296,2491.120,2656.416,0
8,0.402642,1568.944,2642.144,4211.088,0
9,0.452446,230.400,2446.384,2676.784,0
10,0.501394,239.024,1394.016,1633.040,0
11,0.552371,197.280,2371.328,2568.608,0
12,0.602458,279.584,2458.432,2738.016,0
13,0.652372,163.648,2372.272,2535.920,0
14,0.702442,227.536,2442.000,2669.536,0
15,0.752411,337.856,2411.488,2749.344,0
16,0.802530,224.864,2529.520,2754.384,0
17,0.851671,227.072,1670.944,1898.016,0
18,0.902573,273.264,2573.280,2846.544,0
19,0.951650,302.832,1649.968,1952.800,0
20,1.001391,250.992,1390.720,1641.712,0
21,1.052532,256.448,2531.536,2787.984,0
22,1.102316,223.968,2316.320,2540.288,0
23,1.152580,269.696,2580.112,2849.808,0
24,1.201284,212.752,1283.584,1496.336,0
25,1.252408,308.336,2408.496,2716.832,0
26,1.302406,271.248,2405.520,2676.768,0
27,1.352370,271.872,2370.000,2641.872,0
28,1.402293,219.520,2293.184,2512.704,0
29,1.452290,212.448,2289.904,2502.352,0
30,1.502336,229.472,2336.352,2565.824,0
31,1.552552,254.128,2552.224,2806.352,0
32,1.602535,229.968,2534.512,2764.480,0
33,1.652328,216.560,2327.696,2544.256,0
34,1.702416,181.120,2416.096,2597.216,0
35,1.751650,234.608,1649.648,1884.256,0
36,1.801565,158.160,1565.376,1723.536,0
37,1.852185,226.432,2184.608,2411.040,0
38,1.902375,235.712,2374.672,2610.384,0
39,1.952365,178.080,2364.624,2542.704,0
40,2.002514,155.104,2513.520,2668.624,0
41,2.052346,217.456,2345.744,2563.200,0
42,2.102321,239.856,2321.184,2561.040,0
43,2.152535,177.632,2535.024,2712.656,0
44,2.202678,230.208,2677.680,2907.888,0
45,2.252473,214.880,2473.216,2688.096,0
46,2.302408,163.408,2407.680,2571.088,0
47,2.351593,260.560,1593.008,1853.568,0
48,2.401559,312.384,1558.896,1871.280,0
49,2.452320,162.224,2319.936,2482.160,0
50,2.502576,1658.160,2575.632,4233.792,0
51,2.552491,332.960,2491.136,2824.096,0
52,2.602638,236.528,2638.128,2874.656,0
53,2.652470,262.320,2470.224,2732.544,0
54,2.702492,240.336,2491.904,2732.240,0
55,2.752503,162.656,2502.944,2665.600,0
56,2.802428,199.792,2427.792,2627.584,0
57,2.852395,238.080,2395.216,2633.296,0
