========================================
Signal Sender Workload (Synchronized)
========================================
Initializing shared memory...
Waiting for speedometer to register...
Found speedometer in shared memory!
Sending START command to speedometer: START: 15;5;20

Running workload signal period for 15 seconds...

Workload signal period completed.
Sending STOP command to speedometer...
Waiting for statistics from speedometer...

Stress workload terminated.
===VMSTAT_START===
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 136352  12676  33532    0    0    30    40  548  711 11 85  3  1  0
 8  0      0 136232  12676  33536    0    0     0     0 1253 1645  7 93  0  0  0
 9  0      0 136232  12676  33536    0    0     0     0 1270 1666  5 95  0  0  0
 8  0      0 136232  12676  33536    0    0     0     0 1267 1655  5 95  0  1  0
 9  0      0 136232  12676  33536    0    0     0     0 1263 1623  6 94  0  0  0
 9  0      0 136232  12676  33536    0    0     0     0 1269 1648  6 94  0  0  0
 9  0      0 136232  12676  33536    0    0     0     0 1262 1665  8 91  0  0  0
 8  0      0 136232  12676  33536    0    0     0     0 1266 1636  6 94  0  0  0
 9  0      0 136232  12676  33536    0    0     0     0 1259 1668  7 93  0  0  0
 9  0      0 136232  12676  33536    0    0     0     0 1268 1660  9 91  0  0  0
 9  0      0 136232  12676  33536    0    0     0     0 1268 1645  8 91  0  0  0
 9  0      0 136232  12676  33536    0    0     0     0 1256 1661  6 94  0  0  0
 9  0      0 136232  12676  33536    0    0     0     0 1253 1630  6 93  0  1  0
 9  0      0 136232  12676  33536    0    0     0     0 1270 1699  6 94  0  0  0
 8  0      0 136232  12676  33536    0    0     0     0 1267 1652  7 93  0  0  0
 8  2      0 136232  12676  33536    0    0     0     0 1055 1339  5 91  0  4  0
 6  4      0 136232  12676  33536    0    0     0     0  620  588  4 86  0  9  0
===VMSTAT_END===
========== SPEEDOMETER RT APPLICATION RESULTS ==========
Test Configuration:
Period: 50.000 ms
Deadline: 5.000 ms
RT Priority: 99 (SCHED_FIFO)
Execution Statistics:
Total cycles: 300
Deadline misses: 0 (0.000%)
Execution Time (μs):
Mean: 246.709
Min: 154.384
Max: 1438.064
50th percentile: 228.160
95th percentile: 327.680
99th percentile: 1298.848
99.9th percentile: 1438.064
Jitter (μs):
Mean: 2142.158
Min: 1589.792
Max: 4627.072
Response Time (μs):
Mean: 2388.867
Min: 1808.960
Max: 4815.648
50th percentile: 2194.176
95th percentile: 3834.528
99th percentile: 4377.408
99.9th percentile: 4815.648
========================================================
===VMSTAT_START===
(no vmstat data captured)
===VMSTAT_END===
===CSV_START===
cycle,timestamp_s,execution_time_us,jitter_us,response_time_us,deadline_miss
1,0.053166,174.000,3165.504,3339.504,0
2,0.103187,169.408,3186.768,3356.176,0
3,0.151927,251.408,1926.848,2178.256,0
4,0.201873,228.528,1873.424,2101.952,0
5,0.251919,250.960,1919.200,2170.160,0
6,0.301916,212.032,1916.128,2128.160,0
7,0.352145,190.528,2144.960,2335.488,0
8,0.402956,252.144,2955.840,3207.984,0
9,0.451814,198.240,1813.840,2012.080,0
10,0.501897,277.152,1896.688,2173.840,0
11,0.551952,280.848,1951.520,2232.368,0
12,0.601649,201.024,1649.184,1850.208,0
13,0.651985,221.344,1984.960,2206.304,0
14,0.701924,255.648,1924.256,2179.904,0
15,0.752067,217.584,2066.880,2284.464,0
16,0.801927,276.288,1927.200,2203.488,0
17,0.851963,174.000,1963.072,2137.072,0
18,0.902002,164.832,2001.616,2166.448,0
19,0.951941,199.152,1941.104,2140.256,0
20,1.001986,246.576,1986.384,2232.960,0
21,1.051984,246.016,1984.432,2230.448,0
22,1.101696,336.816,1696.272,2033.088,0
23,1.151860,249.984,1860.416,2110.400,0
24,1.201609,291.184,1608.848,1900.032,0
25,1.251855,184.768,1854.640,2039.408,0
26,1.301932,327.152,1931.600,2258.752,0
27,1.351936,210.848,1935.952,2146.800,0
28,1.402004,183.840,2003.792,2187.632,0
29,1.451956,222.496,1955.920,2178.416,0
30,1.502032,180.672,2032.160,2212.832,0
31,1.551994,297.952,1993.920,2291.872,0
32,1.601948,226.176,1947.744,2173.920,0
33,1.651894,239.088,1893.984,2133.072,0
34,1.702124,235.776,2124.320,2360.096,0
35,1.752109,209.536,2109.312,2318.848,0
36,1.801863,244.624,1863.008,2107.632,0
37,1.851948,181.552,1948.352,2129.904,0
38,1.901623,195.696,1622.512,1818.208,0
39,1.954198,179.632,4197.776,4377.408,0
40,2.001790,168.368,1789.616,1957.984,0
41,2.053221,183.152,3220.944,3404.096,0
42,2.101699,183.328,1699.424,1882.752,0
43,2.152104,231.136,2104.048,2335.184,0
44,2.201908,407.264,1907.632,2314.896,0
45,2.251818,269.104,1818.400,2087.504,0
46,2.302089,220.624,2088.960,2309.584,0
47,2.351820,228.320,1820.080,2048.400,0
48,2.401840,183.584,1839.520,2023.104,0
49,2.453103,196.048,3103.456,3299.504,0
50,2.502187,184.640,2187.040,2371.680,0
51,2.551921,255.552,1920.880,2176.432,0
52,2.602890,178.592,2889.920,3068.512,0
53,2.651979,265.184,1979.472,2244.656,0
54,2.701864,224.224,1864.032,2088.256,0
55,2.753079,290.800,3078.912,3369.712,0
56,2.801882,191.920,1881.536,2073.456,0
57,2.852072,202.000,2071.648,2273.648,0
58,2.901915,192.608,1915.264,2107.872,0
59,2.951709,283.984,1709.168,1993.152,0
