========================================
SHM Ping-Pong Client
Scenario 2 - EB corbos Linux Evaluation
========================================
Messages:       2000
Message size:   64 B
Poll interval:  100 us
Echo timeout:   10 ms

Waiting for shm_echo to register (UUID: b2c3d4e5-f6a7-8901-bcde-f12345678901)...
Found shm_echo!

WARNING: seq mismatch (expected 204, got 203)
WARNING: seq mismatch (expected 1121, got 1120)
WARNING: seq mismatch (expected 1135, got 1134)

========== SHM PING-PONG RESULTS ==========
Messages sent:    2000
Messages lost:    9 (0.450%)
RTL (us):
  Mean:   1979.057    Std dev: 1166.575
  Min:      68.480    Max:     38423.168
  P50:    1674.272    P95:     2968.160
  P99:    6113.024    P99.9:   9732.048
Throughput: 505 msg/s
============================================
===CSV_START===
Seq,RTT_ns
1,2483312
2,9732048
3,1641872
4,1684416
5,8545072
6,1533264
7,2338432
8,1588144
9,2411968
10,1376800
11,2489632
12,1469792
13,6881376
14,1379088
15,2294752
16,1332368
17,2489184
18,1359040
19,1419264
20,2537856
21,7224032
22,1559632
23,1646832
24,1455968
25,1557152
26,2824896
27,2207344
28,8687728
29,1628592
30,2069184
31,1474928
32,2450688
33,1397968
34,2415248
35,1523152
36,2244384
37,8288336
38,1702448
39,2156000
40,1454208
41,1317936
42,2257520
43,1340480
44,6113024
45,1731984
46,1838944
47,1399456
48,1369600
49,2473952
50,1405952
51,9648304
52,1522912
53,2155728
54,1375664
55,2427696
56,1436560
57,1209872
58,1338688
59,1446032
60,2745104
61,7982752
62,1500272
63,2729376
64,1952752
65,2114912
66,1668336
67,3108112
68,9362848
69,5223344
70,4016400
71,1547168
72,2598160
73,1227472
74,1350896
75,1459840
76,1401392
77,2792160
78,1442544
79,2566384
80,1324752
81,6361824
82,1431712
83,2306640
84,1491984
85,2856816
86,1438016
87,2164240
88,8821328
89,1683808
90,1525616
91,1497296
92,1460400
93,2079392
94,1567552
95,1738880
96,3480528
97,2262432
98,1440192
99,3822160
100,2314688
101,1423440
102,7042896
103,1400928
104,2301872
105,1514912
106,2382496
107,1432288
108,1437456
109,2324992
110,1603168
111,1117600
112,1542528
113,1454864
114,6264512
115,2953040
116,1471728
117,2198880
118,6844272
119,5341248
120,4349104
121,2124464
122,1835952
123,3904768
124,1465248
125,2240816
126,1524720
127,1392320
128,1016992
129,1569776
130,1431696
131,2270480
132,1383072
133,1939056
134,1353920
135,2560560
136,1304416
137,2019328
138,1478624
139,1625136
140,2284480
141,2994896
142,1423568
143,1360560
144,1406240
145,1271328
146,1706944
147,1462144
148,1346208
149,2719392
150,2457632
151,1441280
152,2479312
153,1358000
154,1452896
155,2434432
156,1431408
157,1535424
158,1241392
159,2214352
160,1415648
161,1409504
162,1792240
163,1481088
164,1981424
165,1507184
166,1451760
167,1585504
168,1403952
169,2189056
170,1315296
171,1454608
172,1042896
173,1514832
174,1295472
175,1643888
176,1443664
177,2320304
178,1370176
179,2394928
180,1658464
181,3834848
182,2439968
183,1495440
184,1358272
185,1677136
186,1347232
187,2308864
188,1414592
189,2299808
190,1571920
191,1432160
192,1939440
193,1390416
194,1908224
195,1401536
196,1385712
197,1528848
198,1420896
199,1633488
200,1403952
201,2024544
202,1705888
203,2024800
204,1418912
205,2367328
206,1719744
207,2534576
208,1618192
209,2550320
210,1537360
211,2609872
212,3573968
213,1612096
214,2449728
215,1584272
216,3525136
217,2373744
218,1351712
219,1400016
220,1947984
221,3706864
222,1381536
223,2436256
224,1463760
225,2670848
226,3348896
227,1497680
228,1423440
229,2233936
230,1407840
231,1777328
232,1347360
233,2088448
234,1610016
235,1465376
236,2302480
237,1481152
238,1857472
239,1671072
240,1699648
241,1507392
242,1410016
243,2173776
244,1520928
245,1796880
246,1487696
247,2508960
248,1389088
249,3827280
250,2076448
251,1424896
252,3389536
253,3553056
254,1428368
255,2702400
256,1482000
257,2289776
258,1468912
259,2367856
260,1506512
261,2552928
262,1347504
263,1351488
264,1825488
265,1483232
266,2466672
267,1453968
268,1906576
269,1367520
270,1289072
271,1691712
272,1616528
273,2460032
274,1820256
275,1655504
276,1513904
277,1389296
278,2580992
279,1447200
280,2069520
281,1590528
282,1736672
283,1587168
284,2289824
285,1342368
286,2249856
287,1397984
288,3107008
289,1286160
290,2322688
291,1642320
292,1319936
293,2757808
294,1256816
295,2274384
296,1513504
297,1928592
298,1486992
299,2165520
300,1297696
301,2225328
302,1525632
303,2486864
304,1582528
305,2377520
306,1713552
307,2470240
308,1659904
309,2183760
310,1504928
311,3186544
312,3949984
313,1546960
314,1780112
315,1473504
316,1457136
317,2231040
318,1542960
319,2074736
320,1364928
321,2467088
322,1352432
323,2285168
324,1506912
325,2475424
326,1369808
327,2254368
328,1519520
329,1394416
330,2415264
331,1599328
332,2294208
333,3137920
334,1531664
335,2173024
336,1539312
337,2661440
338,1404848
339,2328176
340,1468704
341,2431424
342,1550800
343,1379632
344,2275824
345,1434464
346,1710304
347,1492224
348,2503616
349,1408896
350,2139472
351,1473904
352,3604912
353,2941808
354,1739440
355,2481856
356,1268384
357,1471920
358,2264624
359,1472944
360,1638880
361,1560512
362,2502496
363,1543280
364,2339312
365,1240864
366,2368368
367,1556400
368,2469616
369,1476800
370,1347856
371,2479248
372,1513744
373,2270352
374,1493952
375,1483376
376,1384688
377,2650832
378,1594352
379,2206688
380,1481968
381,2229488
382,1430048
383,1615072
384,2228160
385,3189792
386,2523264
387,2009216
388,1511872
389,1847408
390,1557600
391,2309472
392,1381104
393,2724592
394,1509408
395,2418080
396,1405328
397,2382656
398,1281296
399,3152240
400,3779120
401,1485248
402,4000736
403,2519536
404,3886032
405,1495728
406,2614160
407,1481696
408,2277104
409,1499488
410,2318832
411,1533520
412,2486368
413,1386240
414,1177712
415,1743744
416,1446288
417,2145680
418,1450528
419,1403632
420,1041152
421,1450432
422,1308032
423,1573728
424,1351504
425,2217520
426,1589088
427,1448720
428,2236144
429,1477168
430,1682320
431,1538336
432,2327120
433,1516336
434,2338512
435,1265696
436,1463264
437,1594080
438,1500496
439,2259632
440,1446640
441,2089520
442,1390368
443,1382752
444,1791664
445,1285888
446,2312464
447,1506032
448,1416928
449,2155024
450,1365536
451,1790608
452,1394656
453,1228064
454,1592928
455,1540752
456,1272016
457,1371456
458,1442640
459,1541184
460,2434304
461,1362288
462,1760304
463,1477088
464,2476928
465,1725584
466,2113424
467,1443600
468,2189488
469,1565632
470,1381440
471,2129648
472,3126624
473,1493840
474,1312384
475,2203024
476,1237760
477,1599968
478,1451248
479,2327424
480,1542880
481,1435792
482,1824112
483,1343408
484,2249584
485,1370000
486,2244384
487,1483248
488,1458848
489,2412000
490,1335392
491,1750032
492,1502768
493,2533520
494,5496256
495,2725728
496,1624480
497,1811840
498,1649296
499,2577408
500,1632688
501,2110848
502,1414416
503,1307344
504,2305024
505,1317984
506,1723152
507,1594800
508,2323216
509,1312704
510,2765408
511,1517024
512,2459600
513,1537488
514,2266032
515,1251728
516,1478832
517,2267984
518,3113872
519,1594576
520,2463760
521,1504464
522,2538544
523,1450800
524,2123808
525,1547568
526,2306576
527,1722496
528,2215568
529,1704240
530,2135152
531,1548000
532,1545536
533,1041696
534,1319424
535,3391808
536,1533200
537,1757184
538,1658800
539,2305280
540,1656688
541,2221488
542,1518560
543,1542560
544,2429008
545,1552992
546,2317872
547,1514176
548,1488416
549,1722032
550,2337952
551,1527200
552,2247600
553,1311920
554,1333584
555,1624256
556,1458448
557,2815328
558,4633312
559,1505584
560,2589568
561,1402304
562,2584496
563,1384528
564,1544368
565,1523632
566,2293104
567,1562208
568,2629344
569,1677808
570,1769120
571,1684400
572,2378480
573,1470400
574,3003040
575,1517808
576,3421824
577,2502016
578,1476704
579,1255328
580,2534880
581,1533760
582,2466176
583,2460768
584,1733936
585,2490224
586,1512032
587,2272400
588,1932640
589,2330640
590,1697664
591,1930576
592,1573056
593,1432480
594,2529712
595,1438352
596,2511328
597,1583008
598,2430352
599,1444688
600,2526576
601,1446096
602,2422112
603,1556848
604,1553632
605,1661376
606,1961840
607,1665536
608,2420608
609,1704624
610,2445376
611,1561008
612,2357488
613,1674656
614,2227696
615,1524848
616,2746496
617,1605424
618,1606880
619,1667648
620,1544736
621,2624896
622,2461232
623,1531984
624,2498800
625,1576144
626,2679200
627,1576928
628,3196416
629,1444512
630,2611184
631,3409520
632,1571952
633,2450864
634,1487904
635,2523392
636,1561504
637,2409648
638,1481760
