========================================
SHM Ping-Pong Client
Scenario 2 - EB corbos Linux Evaluation
========================================
Messages:       2000
Message size:   64 B
Poll interval:  100 us
Echo timeout:   10 ms

Waiting for shm_echo to register (UUID: b2c3d4e5-f6a7-8901-bcde-f12345678901)...
Found shm_echo!

WARNING: seq mismatch (expected 218, got 217)
WARNING: seq mismatch (expected 1297, got 1296)

========== SHM PING-PONG RESULTS ==========
Messages sent:    2000
Messages lost:    5 (0.250%)
RTL (us):
  Mean:   1969.804    Std dev: 845.162
  Min:      45.216    Max:     9726.032
  P50:    1705.808    P95:     2897.344
  P99:    5865.696    P99.9:   9643.008
Throughput: 508 msg/s
============================================
===CSV_START===
Seq,RTT_ns
1,1724960
2,1711120
3,7992144
4,1653120
5,2303120
6,1491488
7,2441440
8,1551232
9,2404048
10,1520240
11,2485072
12,1556160
13,2729808
14,1722224
15,1705424
16,859792
17,1400784
18,1947344
19,1346400
20,3926960
21,7084272
22,1688544
23,1570128
24,1673056
25,2706384
26,1498368
27,2507472
28,7990496
29,1555376
30,2506288
31,1902768
32,1813616
33,1434736
34,2363744
35,1947360
36,2480912
37,1761760
38,1782688
39,1363184
40,1435168
41,9643008
42,1937808
43,1777968
44,1629104
45,2114080
46,1658416
47,2322192
48,1402160
49,7285312
50,1579008
51,1681136
52,1757104
53,2532736
54,1742672
55,2507408
56,1456816
57,2449808
58,1770128
59,1777648
60,1352048
61,2449264
62,4621584
63,2090464
64,1774192
65,1603664
66,1781488
67,1548512
68,1471200
69,9446352
70,1490032
71,2508832
72,1546816
73,2420400
74,1499152
75,2464272
76,1640096
77,1805568
78,1683056
79,2338368
80,1607600
81,2637024
82,8307568
83,1402160
84,2548256
85,1323520
86,2642400
87,1474768
88,2673664
89,1759312
90,1785632
91,1752672
92,2607264
93,8130928
94,1688496
95,1858864
96,1649376
97,2731920
98,1463488
99,1729872
100,1578672
101,7257344
102,1492864
103,1852432
104,1520208
105,2127824
106,1531520
107,1492544
108,9726032
109,1386656
110,2231232
111,1609504
112,2765504
113,1444256
114,1803216
115,1486464
116,2542336
117,4475488
118,1449776
119,2262752
120,1552912
121,2179888
122,8541696
123,1927232
124,1949664
125,1499360
126,2516880
127,1335360
128,2847536
129,1555360
130,1740016
131,1667360
132,2364352
133,4591648
134,1421536
135,1852816
136,1559808
137,4031744
138,2399664
139,4576976
140,1519904
141,2394080
142,1532128
143,2476112
144,1588976
145,2273760
146,1559728
147,2450192
148,1294432
149,1242256
150,5845968
151,1384192
152,1703360
153,1719968
154,2977568
155,1370112
156,2465360
157,4062032
158,1580752
159,1743744
160,1704384
161,2536688
162,8171728
163,1569792
164,2279808
165,1419328
166,1330816
167,2659424
168,2668752
169,8269056
170,1765808
171,1660352
172,1451424
173,2751264
174,1350064
175,2255328
176,1525680
177,6890800
178,1578832
179,2665600
180,1678880
181,1730800
182,1557808
183,2223232
184,1301872
185,1432320
186,1827488
187,1690336
188,2244016
189,1427760
190,6583120
191,1289056
192,2330704
193,1296672
194,1297680
195,1728960
196,1444976
197,2271872
198,1508160
199,2408976
200,8260256
201,1397888
202,2119632
203,1634016
204,2599792
205,1700160
206,1583248
207,2357216
208,1565712
209,3556096
210,1445088
211,3519120
212,1691024
213,1519376
214,2336032
215,1678256
216,3989984
217,4406912
218,2525280
219,1645408
220,2058352
221,1757600
222,2996336
223,1546944
224,2404576
225,1275840
226,1533568
227,1536304
228,1285952
229,2313696
230,1211824
231,3025712
232,2323248
233,1670592
234,2759408
235,1446576
236,1220560
237,2325376
238,1448608
239,2807872
240,2527808
241,1502384
242,1330368
243,2216448
244,1479920
245,1705808
246,1514912
247,3730512
248,2297120
249,1638912
250,2311392
251,1454240
252,1436048
253,929936
254,1461232
255,3083360
256,1446800
257,2062560
258,1430016
259,1654672
260,1942896
261,1506624
262,1440144
263,1551728
264,1239280
265,1525744
266,1469216
267,2308208
268,1413264
269,1239104
270,1596544
271,1318768
272,2220032
273,1258704
274,1340912
275,1434592
276,1479120
277,2409888
278,1432448
279,1419376
280,1573760
281,1381952
282,2322736
283,1428480
284,2625808
285,1630464
286,2391456
287,1272000
288,1398752
289,1730416
290,1404400
291,2406096
292,1621360
293,2640576
294,1392432
295,2165904
296,1266176
297,1384192
298,2501840
299,1261216
300,1561712
301,1550240
302,1963376
303,1303984
304,1263888
305,1446928
306,1576144
307,3781024
308,1364656
309,1597472
310,1509664
311,2654448
312,1432128
313,2254992
314,1466112
315,1256752
316,1454880
317,1368384
318,2110496
319,1581840
320,1327024
321,1523664
322,1576816
323,2248176
324,1287376
325,1454048
326,1567808
327,1452320
328,2302352
329,1444624
330,1271392
331,2024336
332,1549296
333,2969712
334,3643856
335,1521632
336,1758016
337,1501392
338,2088688
339,1347408
340,1168656
341,1872112
342,1274000
343,1964672
344,1203872
345,1511920
346,2984880
347,1495360
348,2066576
349,3165280
350,1267888
351,1496992
352,2347984
353,1391312
354,1455520
355,1331216
356,1429968
357,1820208
358,3630160
359,1317136
360,2142816
361,1388784
362,1237984
363,1402624
364,1568480
365,2906416
366,1265456
367,1342032
368,2361808
369,1438000
370,1458048
371,1628320
372,2098464
373,1359632
374,1355808
375,2847120
376,2086768
377,1395984
378,1392224
379,1502256
380,1222272
381,1340336
382,1506528
383,1383936
384,1371488
385,2377344
386,1321920
387,1496352
388,1328416
389,3389984
390,1642960
391,1366800
392,1571120
393,3487136
394,2874992
395,1363136
396,3148160
397,1300992
398,2328352
399,1324576
400,1250544
401,1646880
402,1490544
403,2113216
404,1425440
405,3045360
406,1381472
407,2272496
408,1409856
409,1398304
410,2466720
411,2938816
412,1344080
413,2058672
414,1362112
415,1238144
416,1482464
417,1499552
418,1411728
419,1668240
420,1340976
421,1903024
422,1515600
423,3041536
424,1454544
425,2433760
426,2693408
427,2483024
428,1472624
429,2057552
430,1491344
431,1754848
432,1628720
433,2003568
434,1366592
435,1248896
436,1756528
437,1389680
438,1208384
439,2077152
440,2883712
441,1271056
442,1297424
443,1524848
444,1382896
445,1266656
446,1756416
447,1436256
448,2222352
449,2570752
450,2741264
451,1258992
452,1604672
453,1386048
454,1931872
455,1451568
456,1214976
457,1256304
458,1260272
459,1445456
460,1663936
461,1458176
462,1246544
463,1457984
464,1349168
465,2341280
466,1292128
467,1262128
468,1516096
469,1466912
470,1312128
471,1735344
472,3921904
473,1228144
474,2189200
475,1425536
476,1449152
477,1776288
478,1476320
479,1709584
480,1384064
481,1375664
482,1892032
483,1243808
484,1333280
485,2175600
486,1350080
487,1901136
488,1906224
489,1732544
490,1403840
491,2752400
492,1372224
493,1282608
494,2267120
495,1378016
496,1508688
497,1314096
498,1395696
499,2278464
500,1331072
501,1925840
502,1423792
503,2233200
504,1432368
505,1304528
506,2191472
507,1230432
508,2815568
509,2812592
510,1467088
511,2897344
512,1137568
513,1470576
514,2452064
515,1233168
516,1974368
517,1334080
518,2209264
519,1374784
520,1357520
521,924848
522,1437968
523,2851872
524,1318288
525,3453728
526,2697536
527,1301120
528,1435792
529,1791680
530,1401664
531,2258000
532,1540656
533,1309776
534,1767872
535,1384336
536,1977552
537,1465440
538,2777648
539,1323792
540,1388288
541,2493328
542,1252528
543,1500944
544,1319088
545,1205904
546,1407184
547,1328432
548,1426080
549,2427456
550,1385264
551,1804000
552,1337616
553,2259184
554,1343648
555,1479696
556,1746112
557,1280048
558,2118528
559,1270992
560,1201680
561,1662448
562,1409024
563,2476096
564,1275440
565,1282432
566,1452944
567,1439072
568,2075264
569,1542864
570,1600752
571,1731376
572,1274960
573,2244864
574,1374768
575,2119456
576,1526272
577,1487376
578,1691680
579,1515264
580,1963296
581,1489872
582,1489728
583,2361648
584,1522576
585,1590096
586,1426608
587,2246560
588,1602864
589,2578160
590,1501200
591,2517024
592,1280384
593,2273152
594,1459440
595,1234432
596,1552176
597,1472240
598,1361664
599,2138304
600,1341712
601,1557872
602,1364224
603,3592464
604,1384688
605,1556512
606,1513872
607,1374304
608,2653920
609,2065936
610,1500512
611,3034512
612,1315424
613,1331136
614,2333584
615,1469488
616,1592896
617,2518176
618,2194944
619,1386144
620,1605584
621,1261232
622,1563776
623,1472400
624,2639952
625,1349264
626,2456016
627,1216112
628,2834192
629,1454544
630,1363712
631,1708544
632,1314736
633,2399360
634,1376464
635,1269216
636,2355872
637,1350128
638,1781152
639,3462320
640,1287296
641,1276080
642,2603696
643,1356208
644,1458016
645,1387328
646,1578064
647,2185952
648,1564656
649,1782240
650,3358096
651,1480768
652,1296224
653,1595904
654,1414752
655,1233728
656,1002848
657,1561408
658,1400112
659,1803088
660,1303040
661,2310672
662,1332480
663,1276896
664,1501808
665,1237552
666,1421552
667,1358896
668,1364208
669,1400544
670,1513872
671,1233760
672,1456336
673,1458368
674,1328976
675,2148416
676,1388512
677,1459408
678,1535536
679,1312624
680,1548512
681,1265504
682,2167664
683,1314080
684,1585360
685,1560496
686,1278512
687,1316032
688,2551312
689,1379280
690,1610128
691,1224752
692,1208320
693,2270272
694,1251696
695,1679344
696,1554928
697,2201216
698,1513536
699,1440288
700,2723952
701,1283616
702,2683200
703,45536
704,2310256
705,1634896
706,2466304
707,1483312
708,2327568
709,1436320
710,1356096
711,1767520
712,4151200
713,1267408
714,2290112
715,1176224
716,3031936
717,1142592
718,1296704
719,2772288
720,2155536
721,1393504
722,1309696
723,1764576
724,1392080
725,2444592
726,1670384
727,2165520
728,1379856
729,3750544
730,1395360
731,1498224
732,1306992
733,2878016
734,1767760
735,1645600
736,1383536
737,1334560
738,1418608
739,1366144
740,1381632
741,1090976
742,1344560
743,1318912
744,1637600
745,1334544
746,1253520
747,2110848
748,3738544
749,1657440
750,1472608
751,1495264
752,1308592
753,1605440
754,1418112
755,2159424
756,1390944
757,1490208
758,1784528
759,1248336
760,2089312
761,8356720
762,2569664
763,2532064
764,3045504
765,1353824
766,2029824
767,1374784
768,1258784
769,1633520
770,1281120
771,1197968
772,1906704
773,1358112
774,2175776
775,1373440
776,1263872
777,1782416
778,1320320
779,2065776
780,1518544
781,1401952
782,2626256
783,2423728
784,1493280
785,2425344
786,1496208
787,2427344
788,1301792
789,2605712
790,1593728
791,3008768
792,1405376
793,1938096
794,1317840
795,1249760
796,3059040
797,1329872
798,1847584
799,3443424
800,1476144
801,2232000
802,1298816
803,1401408
804,1728160
805,1529440
806,2362720
807,1553280
808,2187520
809,1559888
810,1364720
811,2530448
812,1356624
813,1923616
814,1829552
815,1834688
816,1653120
817,1892896
818,1597056
819,2498080
820,1733504
821,2267104
822,1688992
823,2334816
824,1721536
825,2250320
826,1623712
827,2593008
828,1761696
829,1761360
830,1588128
831,2333760
832,1732064
833,2449024
834,1727824
835,2453408
836,1507856
837,2501936
838,1626432
839,2135472
840,1668240
841,2564976
842,1517072
843,2719360
844,1708096
845,1638272
846,2472592
847,1939072
848,1691024
849,1765904
850,1731952
851,2696672
852,1486368
853,2657312
854,1463184
855,1907840
856,1532832
857,2530368
858,1730848
859,2692112
860,1482320
861,2752128
862,1503776
863,1538480
864,1766832
865,2842112
866,1518032
867,2504928
868,1366224
869,2762848
870,1628624
871,1824256
872,1615456
873,2408288
874,1831424
875,2556688
876,1420768
877,2289120
878,1334944
879,2645808
880,1522096
881,2258464
882,1403504
883,2615280
884,1543280
885,2287440
886,1472864
887,1482272
888,2311808
889,1460912
890,1708224
891,1489056
892,2447936
893,1587872
894,2220624
895,1696896
896,2305312
897,1536016
898,2474480
899,1713184
900,2401328
901,1593360
902,2419824
