========================================
net_sender_li (pinger) — Scenario 3 reversed
EB corbos Linux Network Determinism
Metric: Round-Trip Latency (RTL)
========================================
Target:       10.0.1.1:5000
Probes:       2000
Protocol:     UDP
Period:       1 ms
Msg size:     64 B
Flood rate:   0 Mbps
Echo timeout: 10 ms

net_sender_li: SCHED_FIFO OK (priority 90)
Sending HELLO to 10.0.1.1:5000 (protocol=UDP)...
HELLO_ACK received — protocol=UDP
Starting ping-echo loop (2000 probes at 1 ms period)...


========== NET SENDER_LI (PINGER) RESULTS ==========
Probes sent:        2000
Echoes received:    1004
Lost (no echo):     1006 (50.300%)
Elapsed:           11.399 s
RTL (us):
  Mean: 7159.408    Std dev: 1011.418
  Min:  4650.384    Max:     17809.952
  P50:  7230.880    P95:     8472.656
  P99:  9590.992    P99.9:   13353.248
IAJ (us):
  Mean: 6138.622    Std dev: 859.450
  Min:  3664.096    Max:     8716.224
  P50:  6246.528    P95:     7444.272
  P99:  8137.216    P99.9:   8716.224
===CSV_START===
index,send_time_ns,recv_time_ns,rtl_ns,iaj_ns
0,1073410079968,1073418056768,7976800,8716224
1,1073418259120,1073427772992,9513872,6008144
2,1073427919616,1073434781136,6861520,5914480
3,1073434799024,1073441695616,6896592,6408080
4,1073441768800,1073449103696,7334896,5858480
5,1073449117760,1073455962176,6844416,7731648
6,1073456801488,1073464693824,7892336,4808912
7,1073464747168,1073470502736,5755568,6224960
8,1073470575792,1073477727696,7151904,4470272
9,1073477742672,1073483197968,5455296,6998576
10,1073483258208,1073491196544,7938336,6732352
11,1073491248416,1073498928896,7680480,5617792
12,1073498942096,1073505546688,6604592,6183568
13,1073505610112,1073512730256,7120144,8308720
14,1073512770240,1073522038976,9268736,6450848
15,1073522053168,1073529489824,7436656,6950000
16,1073529504368,1073537439824,7935456,4287488
17,1073537453184,1073542727312,5274128,6611600
18,1073542740672,1073550338912,7598240,6445360
19,1073550353232,1073557784272,7431040,6472112
20,1073557798592,1073565256384,7457792,7469216
21,1073565272432,1073573725600,8453168,5124016
22,1073573738848,1073579849616,6110768,5868800
23,1073579900480,1073586718416,6817936,6626224
24,1073586731664,1073594344640,7612976,5845136
25,1073594358016,1073601189776,6831760,4890128
26,1073601203264,1073607079904,5876640,4975184
27,1073607093200,1073613055088,5961888,6836592
28,1073613070864,1073620891680,7820816,5395552
29,1073620905168,1073627287232,6382064,4731040
30,1073627300272,1073633018272,5718000,6977488
31,1073633031120,1073640995760,7964640,4897760
32,1073641012736,1073646893520,5880784,6972816
33,1073646906144,1073654866336,7960192,5687664
34,1073654887760,1073661554000,6666240,5497616
35,1073661602784,1073668051616,6448832,5699728
36,1073668064320,1073674751344,6687024,6724944
37,1073674764272,1073682476288,7712016,7278560
38,1073682490768,1073690754848,8264080,7560768
39,1073690767952,1073699315616,8547664,6415728
40,1073699329648,1073706731344,7401696,6990912
41,1073706744640,1073714722256,7977616,5626656
42,1073714736384,1073721348912,6612528,6649264
43,1073721361680,1073728998176,7636496,5048144
44,1073729022784,1073735046320,6023536,6431456
45,1073735059936,1073742477776,7417840,6439712
46,1073742492016,1073749917488,7425472,7178640
47,1073749931840,1073758096128,8164288,6416736
48,1073758110640,1073765512864,7402224,4851776
49,1073765607760,1073771364640,5756880,7039216
50,1073771378256,1073779403856,8025600,6490160
51,1073779417632,1073786894016,7476384,7225968
52,1073786915824,1073795119984,8204160,5533616
53,1073795133376,1073801653600,6520224,6460800
54,1073801667408,1073809114400,7446992,6852848
55,1073809128672,1073816967248,7838576,5927808
56,1073816990592,1073823895056,6904464,6534816
57,1073823909616,1073831429872,7520256,6452848
58,1073831445408,1073838882720,7437312,7012528
59,1073838897632,1073846895248,7997616,5593472
60,1073846909888,1073853488720,6578832,7013472
61,1073853502352,1073861502192,7999840,4767920
62,1073861515760,1073867270112,5754352,7148544
63,1073867283472,1073875418656,8135184,6647536
64,1073875432960,1073883066192,7633232,5661808
65,1073883079424,1073889728000,6648576,6308640
66,1073889742096,1073897036640,7294544,5658880
67,1073897050960,1073903695520,6644560,6310512
68,1073903735232,1073911006032,7270800,5114080
69,1073911021152,1073917120112,6098960,5742560
70,1073917132976,1073923862672,6729696,6382768
71,1073923879968,1073931245440,7365472,6561712
72,1073931260912,1073943861904,12600992,6698112
73,1073943948592,1073951423616,7475024,6583440
74,1073951437920,1073959121728,7683808,6725024
75,1073959137728,1073966705168,7567440,5039504
76,1073966718880,1073974430192,7711312,5484688
77,1073974444064,1073984967680,10523616,7028256
78,1073984984864,1073991007184,6022320,6918752
79,1073991022704,1073997491872,6469168,6605200
80,1073997505360,1074005520128,8014768,5216528
81,1074005565200,1074013438880,7873680,6521424
82,1074013451984,1074021044080,7592096,7016928
83,1074021056928,1074027260608,6203680,6286512
84,1074027275712,1074034782032,7506320,5809392
85,1074034797136,1074042798960,8001824,5647120
86,1074042813216,1074050085472,7272256,6843408
87,1074050098768,1074056894864,6796096,6818400
88,1074056907968,1074063541984,6634016,5906272
89,1074063637920,1074071385392,7747472,6607280
90,1074071398608,1074079203792,7805184,5364960
91,1074079260064,1074086110064,6850000,6053712
92,1074086123072,1074093717344,7594272,6207712
93,1074093730528,1074100082304,6351776,7089744
94,1074100095056,1074107136016,7040960,7302816
95,1074107150640,1074114343728,7193088,6112800
96,1074114357120,1074122433472,8076352,3911376
97,1074122446624,1074130736288,8289664,5676176
98,1074130749440,1074137849088,7099648,6452256
99,1074137865072,1074142760464,4895392,7268768
100,1074142776352,1074149436640,6660288,5270976
101,1074149449968,1074156888896,7438928,6176320
102,1074156911760,1074165157664,8245904,6585536
103,1074165171792,1074171428640,6256848,6317088
104,1074171442016,1074178604960,7162944,5274608
105,1074178618112,1074186190496,7572384,5784560
106,1074186205776,1074193507584,7301808,6202832
107,1074193609408,1074199782192,6172784,4463008
108,1074199864048,1074206566752,6702704,4651632
109,1074206622912,1074213769584,7146672,5290048
110,1074213783072,1074219232592,5449520,5595136
111,1074219273040,1074224884224,5611184,4936112
112,1074224897552,1074231174272,6276720,6426608
113,1074231187680,1074237769408,6581728,6124224
114,1074237896992,1074243705520,5808528,6702112
115,1074243721280,1074251132128,7410848,7091088
116,1074251146064,1074258256352,7110288,6577872
117,1074258269888,1074265958464,7688576,6174368
118,1074265998400,1074274049552,8051152,5779152
119,1074274062752,1074281627424,7564672,6677728
120,1074281640352,1074288801792,7161440,5067104
121,1074288814672,1074295580944,6766272,7908976
122,1074295621360,1074303258672,7637312,6431984
123,1074303272144,1074309325776,6053632,6826768
124,1074309338960,1074318234752,8895792,4312064
125,1074318280704,1074325666736,7386032,6457504
126,1074325752448,1074333493504,7741056,6392624
127,1074333506112,1074338805568,5299456,8147440
128,1074338895200,1074346263072,7367872,6604720
129,1074346275728,1074353655696,7379968,6540144
130,1074353706656,1074362803136,9096480,7180608
131,1074362884672,1074370407856,7523184,5941440
132,1074370424272,1074377948000,7523728,5309472
133,1074377999840,1074386128608,8128768,6438480
134,1074386152336,1074393070048,6917712,6584000
135,1074393083280,1074399379520,6296240,6363056
136,1074399392640,1074406818000,7425360,6968496
137,1074406832352,1074414402000,7569648,6768336
138,1074414415360,1074421765056,7349696,5411552
139,1074421780944,1074429733552,7952608,5850736
140,1074429746880,1074437501888,7755008,7102528
141,1074437515648,1074443913440,6397792,6639920
142,1074443926576,1074450764176,6837600,7375808
143,1074450777440,1074458866704,8089264,6670560
144,1074458883440,1074466506624,7623184,6294464
145,1074466520464,1074474882432,8361968,8033984
146,1074474896176,1074482552992,7656816,6407232
147,1074482620784,1074489847456,7226672,7496480
148,1074489886176,1074498881440,8995264,6343712
149,1074498897040,1074506288672,7391632,5505616
150,1074506322448,1074514785152,8462704,6409920
151,1074514798560,1074525753664,10955104,6993680
152,1074525767088,1074533097376,7330288,7276448
153,1074533110592,1074539602992,6492400,6544864
154,1074539615760,1074547012912,7397152,6124160
155,1074547027200,1074555006592,7979392,8008240
156,1074555049568,1074563283040,8233472,6246528
157,1074563296272,1074570827904,7531632,6877456
158,1074570885808,1074577952064,7066256,5977664
159,1074577966192,1074586960304,8994112,7074096
160,1074586974592,1074594206832,7232240,5761920
161,1074594241296,1074602084288,7842992,5957120
162,1074602097248,1074609061952,6964704,5638944
163,1074609075072,1074617136048,8060976,4585008
164,1074617149296,1074623897968,6748672,5028768
165,1074623923840,1074630855088,6931248,6977088
166,1074630892704,1074637494032,6601328,4602928
167,1074637507424,1074643079040,5571616,7178048
168,1074643092032,1074649107808,6015776,6393568
169,1074649120832,1074657084896,7964064,6506480
170,1074657098304,1074662687824,5589520,6174336
171,1074662702352,1074670865872,8163520,5137936
172,1074670902576,1074678259440,7356864,6295872
173,1074678280480,1074685765920,7485440,6703648
174,1074685779280,1074692940256,7160976,5006784
175,1074692953120,1074699078192,6125072,5688432
176,1074699090912,1074706374064,7283152,6078880
177,1074706388272,1074714077712,7689440,6874944
178,1074714092336,1074720084496,5992160,4165632
179,1074720097888,1074726772928,6675040,6722288
180,1074726786672,1074733851808,7065136,7284064
181,1074733895008,1074741726752,7831744,5470912
182,1074741740032,1074746892384,5152352,7489632
183,1074746905392,1074754614672,7709280,6215920
184,1074754627792,1074762898736,8270944,5494960
185,1074762913472,1074769369648,6456176,5368304
186,1074769383040,1074777859280,8476240,7180336
187,1074777872656,1074785075200,7202544,7213328
188,1074785088448,1074791570160,6481712,6549552
189,1074791611200,1074797938464,6327264,6198928
190,1074797952576,1074806118800,8166224,5836640
191,1074806133264,1074814332128,8198864,6008048
192,1074814345536,1074821881680,7536144,7434960
193,1074821895200,1074829080608,7185408,5732704
194,1074829095344,1074835917248,6821904,5850816
195,1074835955680,1074842925296,6969616,5325760
196,1074842939552,1074851360256,8420704,6456304
197,1074851373200,1074858092960,6719760,6348576
198,1074858106336,1074864943776,6837440,5820016
199,1074864958112,1074871269536,6311424,6175216
200,1074871282880,1074878725840,7442960,6319408
201,1074878739152,1074886074416,7335264,5632032
202,1074886087664,1074892894432,6806768,7009920
203,1074892907648,1074900069648,7162000,6312592
204,1074900083536,1074907389056,7305520,6847904
205,1074907403200,1074914021088,6617888,5215472
206,1074914034608,1074922031008,7996400,6596064
207,1074922043792,1074929343600,7299808,3904048
208,1074929356816,1074937191504,7834688,6389344
209,1074937206240,1074943406976,6200736,6504352
210,1074943423584,1074951003040,7579456,6791520
211,1074951017968,1074955907088,4889120,6447904
212,1074955921840,1074963296432,7374592,6373712
213,1074963311392,1074970800784,7489392,7610784
214,1074970890096,1074978592304,7702208,6982960
215,1074978608656,1074986040208,7431552,5906736
216,1074986055792,1074993413920,7358128,5491856
217,1074993428624,1075002024704,8596080,6475232
218,1075002039600,1075010007664,7968064,6152960
219,1075010022112,1075016914400,6892288,6460384
220,1075016929232,1075023406256,6477024,7663088
221,1075023420896,1075030881488,7460592,6296928
222,1075030895856,1075038034448,7138592,5574368
223,1075038050352,1075045494832,7444480,6003920
