HICOM_PING_START run=27
Messages: 2000  |  Payload: 64 B  |  Channel: hicom (HI-only)
WARNING: timeout at seq 0
Progress: 100/2000 (lost: 1)
Progress: 200/2000 (lost: 1)
Progress: 300/2000 (lost: 1)
Progress: 400/2000 (lost: 1)
Progress: 500/2000 (lost: 1)
Progress: 600/2000 (lost: 1)
Progress: 700/2000 (lost: 1)
Progress: 800/2000 (lost: 1)
Progress: 900/2000 (lost: 1)
Progress: 1000/2000 (lost: 1)
Progress: 1100/2000 (lost: 1)
Progress: 1200/2000 (lost: 1)
Progress: 1300/2000 (lost: 1)
Progress: 1400/2000 (lost: 1)
Progress: 1500/2000 (lost: 1)
WARNING: timeout at seq 1504
WARNING: timeout at seq 1507
Progress: 1600/2000 (lost: 3)
Progress: 1700/2000 (lost: 3)
Progress: 1800/2000 (lost: 3)
Progress: 1900/2000 (lost: 3)
WARNING: timeout at seq 1938
WARNING: timeout at seq 1947
WARNING: seq mismatch (expected 1948, got 1947)
Progress: 2000/2000 (lost: 5)
========== SHM PING-PONG RESULTS ==========
Messages sent:    2000
Messages lost:    5 (0.250%)
RTL (us):
Mean:   2361.683    Std dev: 1153.479
Min:     269.648    Max:     13158.016
P50:    2231.616    P95:     4045.632
P99:    6203.984    P99.9:   10151.680
Throughput: 423 msg/s
============================================
===CSV_START===
Seq,RTT_ns
1,4794464
2,3606576
3,3174288
4,2395024
5,2586880
6,4321248
7,4164608
8,2911248
9,3652384
10,3057328
11,4464480
12,4644752
13,2647056
14,3110128
15,569664
16,2920336
17,2168224
18,1633824
19,3456176
20,2699552
21,2719136
22,2728368
23,3963792
24,2602272
25,2352160
26,1199872
27,1997712
28,1525504
29,2444128
30,4045632
31,583632
32,3337664
33,3147216
34,3810832
35,3680240
36,2134832
37,3195744
38,2426000
39,3185376
40,2203216
41,3370928
42,1562208
43,509280
44,3098064
45,2421760
46,2392576
47,4025392
48,1975248
49,3711792
50,2111792
51,3250624
52,355008
53,3464976
54,3404592
55,450880
56,2077856
57,2772720
58,4122016
59,3928064
60,2264928
61,2367824
62,1268992
63,2280064
64,1435200
65,4106640
66,3132240
67,3690368
68,2617664
69,3828528
70,2345664
71,1261808
72,2359808
73,3020672
74,3924400
75,3830880
76,3580160
77,728448
78,2164352
79,1542224
80,3549872
81,2194768
82,1323744
83,568944
84,2997968
85,2132480
86,3954960
87,1335568
88,3843392
89,3416048
90,2393952
91,1375280
92,3299440
93,2043920
94,2732768
95,531616
96,1927184
97,2153152
98,3083568
99,2208992
100,3717584
101,3381904
102,3212192
103,1956496
104,1973440
105,2052192
106,1393104
107,3769792
108,3574112
109,3704320
110,2712848
111,2522736
112,1317344
113,1577456
114,2446656
115,3442112
116,2250624
117,3495184
118,1767728
119,3596000
120,2271568
121,3075104
122,624288
123,2577184
124,1348192
125,2297360
126,3613648
127,1336512
128,2505008
129,2619968
130,366400
131,1920448
132,3541984
133,568384
134,2291152
135,1520432
136,3400176
137,4084592
138,331216
139,3127472
140,3700096
141,493568
142,2052160
143,640320
144,2553840
145,2195152
146,2610800
147,599744
148,2481904
149,394288
150,2681936
151,3853280
152,2318864
153,2089856
154,628368
155,2852544
156,2264896
157,3429504
158,2327904
159,3574720
160,2216528
161,2569280
162,3534752
163,3355776
164,3331920
165,2229664
166,581952
167,2894912
168,495472
169,2450320
170,2396688
171,428368
172,1873200
173,2133840
174,2264960
175,1254944
176,2242400
177,4995664
178,2153568
179,2205264
180,3008128
181,1794992
182,2136800
183,2461776
184,2404800
185,2509296
186,2590288
187,2286512
188,2797104
189,2462208
190,3098352
191,2047552
192,502256
193,1087648
194,1671376
195,1907824
196,1959040
197,2550144
198,3853984
199,2725152
200,3969696
201,548592
202,1940816
203,2210816
204,1470336
205,1878992
206,1966944
207,1845056
208,2654032
209,3832336
210,2718704
211,1829536
212,1765808
213,1904480
214,1888784
215,2189056
216,2812128
217,2097808
218,2443168
219,2159968
220,1945632
221,1799984
222,2084432
223,3329456
224,1967424
225,2766928
226,441040
227,2072976
228,2562512
229,2255936
230,2009152
231,2228048
232,512816
233,2231040
234,2384384
235,3241024
236,2137712
237,330528
238,2237392
239,4003552
240,1916736
241,2242368
242,2700864
243,2045584
244,732976
245,470016
246,1718704
247,1965968
248,2429744
249,3493360
250,3090880
251,2026896
252,1946224
253,2028736
254,437216
255,3260512
256,3907248
257,3332608
258,1861392
259,2032288
260,3459360
261,2048416
262,3518544
263,378896
264,1149952
265,2167808
266,2674544
267,2523200
268,1936432
269,3616208
270,2009680
271,2166352
272,3148160
273,1806400
274,2568336
275,1911760
276,1971936
277,1899728
278,2074416
279,3764560
280,3482672
281,342608
282,3224288
283,3466016
284,1971600
285,2266048
286,3240896
287,2464128
288,2152128
289,3090192
290,2249280
291,2201648
292,2670960
293,2281056
294,1947472
295,338224
296,3241184
297,1960304
298,2378912
299,2338464
300,3633824
301,2130144
302,1417456
303,2453312
304,2370752
305,2741072
306,509264
307,1943376
308,2137200
309,1443600
310,3551968
311,3852080
312,3202080
313,308640
314,2223088
315,2547856
316,2305936
317,2385376
318,3124752
319,1989904
320,449456
321,3124864
322,2622016
323,2064400
324,458704
325,1497840
326,3131792
327,2258160
328,2960208
329,2382160
330,2042720
331,1089472
332,2064736
333,1185632
334,432144
335,3693952
336,449088
337,2539456
338,3072832
339,365280
340,2137152
341,3001856
342,1998912
343,2155024
344,3318208
345,402656
346,3410240
347,1498432
348,3165824
349,2177520
350,2024304
351,3531872
352,2418352
353,2021232
354,2042944
355,2216800
356,1258048
357,2271200
358,1378912
359,2244976
360,3004960
361,1878768
362,1961200
363,1935344
364,474992
365,3024960
366,402272
367,1993584
368,1877392
369,1633792
370,2193184
371,454528
372,357600
373,2110000
374,2513984
375,2453680
376,2057648
377,1879904
378,2272256
379,2713968
380,641888
381,1421136
382,1979760
383,1933904
384,4282048
385,388160
386,2635536
387,2522896
388,1946432
389,2261600
390,2293136
391,2580224
392,1744720
393,2162960
394,2768176
395,3285248
396,3329744
397,2099568
398,1369584
399,2545184
400,3193232
401,1759264
402,1960784
403,1685104
404,2069792
405,3557776
406,603536
407,3496608
408,3227856
409,1815120
410,2983232
411,2341024
412,2043584
413,367072
414,2852176
415,1950128
416,2246224
417,3179280
418,2285232
419,596352
420,3017440
421,2307376
422,2435568
423,2511088
424,3062080
425,1827024
426,359120
427,1056144
428,2428304
429,1076080
430,1518720
431,2132864
432,2258624
433,3057008
434,2030960
435,3274384
436,2472464
437,1065216
438,1962848
439,2182096
440,3670000
441,557216
442,1861280
443,2085840
444,2241328
445,2000848
446,3009264
447,484496
448,1154880
449,2618192
450,2023264
451,2008720
452,2075872
453,3473488
454,1900432
455,290000
456,1740992
457,2455520
458,2132752
459,496272
460,2491088
461,4643024
462,3369232
463,2043232
464,4138704
465,3360480
466,5566064
467,5065600
468,3285536
469,3018144
470,3192944
471,3260592
472,2183664
473,2516320
474,287552
475,2500432
476,2213072
477,1378048
478,2321904
479,1363968
480,1962832
481,482096
482,364544
483,3127408
484,2030816
485,2318128
486,3092368
487,2006672
488,2899792
489,639520
490,2119824
491,2189136
492,1296064
493,2505920
494,2291728
495,3218656
496,2171680
497,521376
498,3292320
499,1958064
500,2391360
501,3544480
502,2621120
503,471360
504,3500640
505,3494608
506,2585776
507,3625408
508,1302432
509,2186544
510,2870208
511,2199600
512,3682928
513,1758144
514,444288
515,1361040
516,2144256
517,3532240
518,3103968
519,2406496
520,495152
521,2871792
522,2097904
523,2634000
524,2989600
525,2129520
526,3374960
527,2381936
528,2864448
529,2146912
530,1884992
531,651488
532,2195456
533,2173680
534,2008848
535,2085968
536,3409792
537,3380368
538,2022048
539,1925584
540,1409440
541,1818608
542,2199344
543,3391264
544,2328880
545,3783952
546,3141008
547,2273584
548,3446368
549,2422576
550,1465920
551,2336848
552,1437888
553,2047440
554,2581120
555,2180480
556,2170784
557,1842784
558,404176
559,2989376
560,469568
561,3466160
562,2332592
563,2277040
564,2954784
565,2654288
566,3460480
567,2309696
568,2733040
569,2057536
570,2263424
571,2996928
572,2616528
573,3083856
574,2118704
575,2957136
576,2517424
577,2381136
578,2514048
579,574896
580,1566512
581,2452960
582,2403840
583,2877024
584,483856
585,1355280
586,2547680
587,3225568
588,2478528
589,414608
590,2284240
591,1755760
592,1785920
593,1984720
594,3058720
595,2612544
596,2682784
597,2667984
598,1229024
599,2248192
600,469456
601,2030672
602,2141536
603,1689696
604,2046592
605,1730064
606,550368
607,2738336
608,1799200
609,1931216
610,1928288
611,1868320
612,2188832
613,1555760
614,3339872
615,1658752
616,2314048
617,2311632
618,2948912
619,2028672
620,425488
621,3343712
622,3737424
623,2247968
624,1887312
625,2090832
626,2131552
627,2511200
628,2781120
629,3610016
630,484608
631,3279248
632,3774608
633,566080
634,2352592
635,1938448
636,2257392
637,2208992
638,2778048
639,2579040
640,3242480
641,4987952
642,4353472
643,3163488
644,832000
645,2449040
646,4727120
647,3120608
648,950384
649,3600048
650,4255632
651,3597376
652,6943264
653,2656480
654,5008048
655,4643584
656,4144336
657,9446080
658,5983632
659,3415008
660,3096208
661,2849760
662,3780416
663,1538192
664,311152
665,1552112
666,1545776
667,1577328
668,1501856
669,4933216
670,1549040
671,2001008
672,1703920
673,458400
674,3295152
675,2006160
676,5183792
677,385120
678,2190352
679,1794352
680,2473472
681,2286320
682,3469200
683,3188080
684,1880928
685,2436480
686,2291504
687,1854272
688,492400
689,2469968
690,423424
691,3271808
692,2439904
693,3267648
694,2417632
695,2859104
696,2038656
697,2009760
698,3184352
699,1744800
700,2303344
701,941504
702,2168864
703,1981488
704,2331776
705,2334496
706,3596224
707,2006896
708,486016
709,1780160
710,1845136
711,2096336
712,2018416
713,3349296
714,2183248
715,3551056
716,1986272
717,2189536
718,3225120
719,1996880
720,490960
721,2410880
722,1445232
723,2053312
724,1671440
725,464064
726,3058624
727,2124896
728,3073536
729,2291648
730,2116768
731,1281632
732,1637632
733,2237488
734,3216384
735,2208720
736,2749136
737,2949248
738,3135920
739,2011312
740,1965728
741,1932128
742,2051984
743,3265040
744,1948992
745,2092528
746,3286544
747,2334320
748,2987888
749,2012832
750,2494512
751,2031696
752,2283648
753,333024
754,2464064
755,2339008
756,3436752
757,1860320
758,412688
759,3079968
760,2225200
761,2481424
762,2552288
763,2278560
764,2437888
765,2521952
766,1993984
767,2085776
768,478720
769,2822976
770,333840
771,2382384
772,282496
773,3420576
774,335536
775,3626816
776,2119024
777,2806864
778,2228768
779,1849440
780,2288416
781,3584176
782,2787824
783,443712
784,2244400
785,1651440
786,2067120
787,3080912
788,1791808
789,2284496
790,1260848
791,1596048
792,405840
793,1505424
794,2327744
795,1354368
796,2418256
797,2006512
798,2370304
799,413536
800,3126208
801,2235488
802,2596960
803,2168064
804,2363680
805,2925104
806,2440784
807,3577904
808,2298048
809,1026064
810,2392336
811,3248176
812,2172560
813,3506656
814,2237600
815,1511040
816,2027376
817,1920416
818,2300384
819,2174032
820,1320208
821,423520
822,3254272
823,2498944
824,1210752
825,2268224
826,1605504
827,3028096
828,2164720
829,1366592
830,2159664
831,1573040
832,2066640
833,3006960
834,3113760
835,5098000
836,3114304
837,1980928
838,1714064
839,2399536
840,3265872
841,1875344
842,2043296
843,2231616
844,2688928
845,2044944
846,2260528
847,1620032
848,2061568
849,497104
850,1990848
851,1350464
852,2416912
853,1373136
854,2273440
855,2572448
856,2694560
857,2282368
858,2269328
859,2358336
860,1995328
861,2083936
862,2137744
863,2202352
864,2921360
865,2037248
866,269648
867,3473472
868,2011344
869,488816
870,2168704
871,2741600
872,2524336
873,2231760
874,3439856
875,3048864
876,2462080
877,2156384
878,1011712
879,2394160
880,1246736
881,2192768
882,2951488
883,2138960
884,1743984
885,2312480
886,2161136
887,3888832
888,2655696
889,2190096
890,1398224
891,2200608
892,1837264
893,1992336
894,2576496
895,2509504
896,2048432
897,476048
898,2554928
899,2219872
900,1975648
901,3432080
902,2371616
903,1421984
904,2120096
905,1373584
906,1760976
907,2165360
908,2490480
909,326160
910,2220064
911,3175520
912,2233968
913,3851632
914,2200464
915,2553568
916,2366176
917,2257824
918,2422064
919,2176096
920,1744768
921,2107776
922,2476336
923,2229616
924,2927568
925,2776768
926,3084448
927,2242240
928,2719536
929,2824944
930,2334848
931,2624448
932,1972416
933,1865472
934,2210592
935,2419360
936,2357632
937,1967312
938,1960064
939,1477936
940,1868400
941,2166352
942,2294112
943,1808864
944,2336960
945,2163216
946,2959072
947,383824
948,1219584
949,2012032
950,2049872
951,443424
952,1960560
953,1862240
954,2153952
955,2740896
956,2368048
957,2990240
958,2252960
959,2058544
960,1882240
961,526000
962,2825024
963,2006768
964,1823536
965,2230480
