========================================
net_sender_li (pinger) — Scenario 3 reversed
EB corbos Linux Network Determinism
Metric: Round-Trip Latency (RTL)
========================================
Target:       10.0.1.1:5000
Probes:       2000
Protocol:     UDP
Period:       1 ms
Msg size:     64 B
Flood rate:   0 Mbps
Echo timeout: 10 ms

net_sender_li: SCHED_FIFO OK (priority 90)
Sending HELLO to 10.0.1.1:5000 (protocol=UDP)...
HELLO_ACK received — protocol=UDP
Starting ping-echo loop (2000 probes at 1 ms period)...


========== NET SENDER_LI (PINGER) RESULTS ==========
Probes sent:        2000
Echoes received:     599
Lost (no echo):     1408 (70.400%)
Elapsed:           9.404 s
RTL (us):
  Mean: 5839.309    Std dev: 1156.483
  Min:  4156.400    Max:     18066.608
  P50:  5722.256    P95:     7337.520
  P99:  11584.880    P99.9:   18066.608
IAJ (us):
  Mean: 4781.233    Std dev: 821.471
  Min:  3168.864    Max:     8892.944
  P50:  4734.944    P95:     6288.368
  P99:  7055.984    P99.9:   8892.944
===CSV_START===
index,send_time_ns,recv_time_ns,rtl_ns,iaj_ns
0,323675337392,323681472928,6135536,4703440
1,323681711280,323687176368,5465088,3808240
2,323687370544,323691984608,4614064,5387632
3,323692007168,323698372240,6365072,6400928
4,323698385840,323705773168,7387328,5074352
5,323705787232,323711847520,6060288,5024816
6,323711860704,323717872336,6011632,6078416
7,323717886496,323724950752,7064256,4513872
8,323724973360,323730464624,5491264,3866912
9,323730477568,323735331536,4853968,5019456
10,323735372432,323741350992,5978560,4065056
11,323741368688,323746416048,5047360,4422432
12,323746429120,323751838480,5409360,4397792
13,323751851104,323757236272,5385168,5608272
14,323757249136,323763844544,6595408,4496992
15,323763857376,323769341536,5484160,4309456
16,323769369536,323774650992,5281456,3752672
17,323774663584,323779403664,4740080,5017760
18,323779416352,323785421424,6005072,5587920
19,323785434064,323792009344,6575280,5523952
20,323792022688,323798533296,6510608,4489136
21,323799166496,323804022432,4855936,6135424
22,323804035536,323811157856,7122320,5080016
23,323811171440,323817237872,6066432,5475216
24,323817250704,323823713088,6462384,4690048
25,323823726688,323829403136,5676448,5021008
26,323829416080,323835424144,6008064,5406064
27,323835437008,323841830208,6393200,4829936
28,323841868080,323847660144,5792064,4410240
29,323847673600,323853070384,5396784,5832640
30,323853083904,323859903024,6819120,6127824
31,323859916032,323867030848,7114816,7172640
32,323867045280,323875203488,8158208,5130640
33,323875216784,323881334128,6117344,4052624
34,323881362320,323886386752,5024432,3842224
35,323886400288,323891228976,4828688,5067056
36,323891241776,323897296032,6054256,4551552
37,323897349472,323902847584,5498112,3956752
38,323902860464,323907804336,4943872,4806272
39,323907822208,323913610608,5788400,4642896
40,323913623312,323919253504,5630192,5074496
41,323919266528,323925328000,6061472,4697856
42,323925355952,323931025856,5669904,5968128
43,323931040560,323937993984,6953424,4775968
44,323938006912,323943769952,5763040,5224400
45,323943783392,323949994352,6210960,6304064
46,323950007584,323957298416,7290832,4738000
47,323957383712,323963036416,5652704,3354048
48,323963049232,323967390464,4341232,4311264
49,323967402896,323972701728,5298832,4489088
50,323972714784,323978190816,5476032,4275440
51,323978203440,323983466256,5262816,4494096
52,323983478688,323988960352,5481664,4031344
53,323988991424,323993991696,5000272,4624416
54,323994005424,323999616112,5610688,4239952
55,323999629376,324004856064,5226688,4148000
56,324004869952,324010004064,5134112,4237808
57,324010017120,324015241872,5224752,5225344
58,324015254384,324021467216,6212832,4657184
59,324021479728,324027124400,5644672,3732048
60,324027136992,324031856448,4719456,4836512
61,324031872912,324037692960,5820048,4110032
62,324037706080,324042802992,5096912,3416448
63,324042817312,324047219440,4402128,3731296
64,324047232176,324051950736,4718560,5179440
65,324051999200,324058130176,6130976,3645488
66,324058143104,324062775664,4632560,5060208
67,324062788640,324068835872,6047232,4726400
68,324068858256,324074562272,5704016,4409552
69,324074613520,324079971824,5358304,5246448
70,324079985392,324086218272,6232880,4336400
71,324086231424,324091554672,5323248,4802976
72,324091634944,324097357648,5722704,4823920
73,324097372656,324103181568,5808912,5188240
74,324103195168,324109369808,6174640,4336336
75,324109390336,324114706144,5315808,5456432
76,324114719168,324121162576,6443408,4075664
77,324121175472,324126238240,5062768,3590352
78,324126252272,324130828592,4576320,3515344
79,324130843520,324135343936,4500416,5622672
80,324135366016,324141966608,6600592,4595584
81,324141981152,324147562192,5581040,4930288
82,324147597408,324153492480,5895072,5190736
83,324153505088,324159683216,6178128,4919536
84,324159696720,324165602752,5906032,4576544
85,324165617104,324171179296,5562192,5718400
86,324171193184,324177897696,6704512,4595328
87,324177910688,324183493024,5582336,3456896
88,324183505648,324187949920,4444272,5104304
89,324187965728,324194054224,6088496,4307504
90,324194069088,324199361728,5292640,5218192
91,324199374368,324205579920,6205552,4448560
92,324205634464,324211028480,5394016,5247520
93,324211041712,324217276000,6234288,4122608
94,324217289216,324222398608,5109392,4296832
95,324222411056,324227695440,5284384,4507456
96,324227709792,324233202896,5493104,4399744
97,324233215776,324238602640,5386864,3482240
98,324238615904,324243084880,4468976,4902544
99,324243097744,324248987424,5889680,4582416
100,324249001696,324254569840,5568144,4427360
101,324254604880,324259997200,5392320,4953520
102,324260010112,324265950720,5940608,5084832
103,324265966208,324272035552,6069344,5334368
104,324272071744,324278369920,6298176,4020672
105,324278390128,324283390592,5000464,4145744
106,324283403904,324288536336,5132432,5497232
107,324288550656,324295033568,6482912,4863472
108,324295048096,324300897040,5848944,7055984
109,324300910480,324308953024,8042544,4426560
110,324308995424,324314379584,5384160,3994608
111,324314392544,324319374192,4981648,5112032
112,324319386816,324325486224,6099408,5460016
113,324325499344,324331946240,6446896,5003136
114,324331962112,324337949376,5987264,4430192
115,324337965312,324343379568,5414256,3629520
116,324343393728,324348009088,4615360,4651184
117,324348022112,324353660272,5638160,4003456
118,324353672976,324358663728,4990752,3168864
119,324358676192,324362832592,4156400,3923328
120,324362867568,324367755920,4888352,5332320
121,324367768848,324374088240,6319392,4514080
122,324374101072,324379602320,5501248,6600240
123,324379614928,324387202560,7587632,3532464
124,324387215504,324391735024,4519520,3998080
125,324391747456,324396733104,4985648,3758512
126,324396745648,324401491616,4745968,5531984
127,324401580112,324408023600,6443488,6623280
128,324408036448,324415646880,7610432,5305824
129,324415659984,324421952704,6292720,4405984
130,324421978288,324427358688,5380400,6993440
131,324427371824,324435352128,7980304,5578960
132,324435366880,324441931088,6564208,4368512
133,324441974736,324447299600,5324864,5084880
134,324447353568,324453384480,6030912,4047488
135,324453396944,324458431968,5035024,3538368
136,324458444336,324462970336,4526000,3904704
137,324462986656,324467875040,4888384,4956256
138,324467888816,324473831296,5942480,6064384
139,324473844416,324480895680,7051264,5555776
140,324480919984,324487451456,6531472,4671792
141,324487464384,324493123248,5658864,4010864
142,324493136768,324506115264,12978496,4790416
143,324506178256,324511126128,4947872,4181072
144,324511138896,324516916544,5777648,3748928
145,324517006256,324522097616,5091360,3327616
146,324522110656,324526846544,4735888,5829968
147,324526859520,324531174160,4314640,4699456
148,324531186688,324538004128,6817440,5439536
149,324538017152,324543703584,5686432,4217920
150,324543716288,324550143120,6426832,4817168
151,324550157072,324555361040,5203968,4157504
152,324555373840,324561178208,5804368,4102624
153,324561190784,324566335712,5144928,4834720
154,324566362256,324571438336,5076080,5130080
155,324571451392,324577273056,5821664,4976912
156,324577286416,324583403136,6116720,4651280
157,324583416032,324589380048,5964016,5016288
158,324589394288,324595031328,5637040,4910976
159,324595045664,324601047616,6001952,3546336
160,324601061488,324606958592,5897104,4641568
161,324606994208,324611504928,4510720,4331312
162,324611595008,324617146496,5551488,4497440
163,324617159792,324622477808,5318016,5046544
164,324622490784,324627975248,5484464,4735472
165,324627989280,324634021792,6032512,4858000
166,324634034928,324639757264,5722336,4631392
167,324639770640,324645615264,5844624,5019904
168,324646195744,324651246656,5050912,4594832
169,324651260160,324657266560,6006400,6119360
170,324657280256,324662861392,5581136,5843680
171,324662875952,324669980752,7104800,4860928
172,324670004672,324676824432,6819760,4958768
173,324676840944,324682685360,5844416,4646336
174,324682698640,324688644128,5945488,4739680
175,324688724256,324694290464,5566208,5340544
176,324694351472,324700030144,5678672,4613920
177,324700043040,324706370688,6327648,6110928
178,324706383936,324711984608,5600672,4995376
179,324711998032,324719095536,7097504,3799680
180,324719108416,324725090912,5982496,4883344
181,324725123392,324729890592,4767200,4604416
182,324729903104,324735773936,5870832,4647504
183,324735787216,324741378352,5591136,3916528
184,324741390928,324747025856,5634928,4722624
185,324747038896,324751942384,4903488,4734944
186,324751958016,324757665008,5706992,3496720
187,324757677600,324763399952,5722352,5945456
188,324763413600,324767896672,4483072,3572272
189,324767909584,324774842128,6932544,4426352
190,324774855296,324779414400,4559104,3964240
191,324779427152,324784840752,5413600,4046528
192,324784855152,324789804992,4949840,3599696
193,324789821248,324794851520,5030272,4816096
194,324794864208,324799451216,4587008,4884816
195,324799463392,324805267312,5803920,4919616
196,324805281536,324811152128,5870592,5976080
197,324811165056,324817071744,5906688,6338864
198,324817084864,324824047824,6962960,5516720
199,324824061088,324831386688,7325600,4464960
200,324831399312,324837903408,6504096,3580304
201,324837955632,324843368368,5412736,4542160
202,324843381248,324847948672,4567424,5067360
203,324847961696,324853490832,5529136,5427296
204,324853503552,324859558192,6054640,5975536
205,324859591776,324865985488,6393712,5122672
206,324866000080,324872961024,6960944,5395504
207,324872977696,324879083696,6106000,4411280
208,324879098128,324885479200,6381072,3889088
209,324885493312,324890890480,5397168,4209280
210,324890905120,324895779568,4874448,4995488
211,324895827552,324900988848,5161296,3403568
212,324901003392,324906984336,5980944,5375472
213,324906998768,324911387904,4389136,4840016
214,324911401552,324917763376,6361824,4904640
215,324917778336,324923603392,5825056,6363856
216,324923617264,324929508032,5890768,4429872
217,324929618432,324936871888,7253456,3355392
218,324936886304,324942301760,5415456,3711248
219,324942363488,324946657152,4293664,3399824
220,324946672784,324951368400,4695616,5186736
221,324951382336,324955768224,4385888,4169136
222,324955782480,324961954960,6172480,3228976
223,324961971136,324967124096,5152960,3302176
224,324967137744,324971353072,4215328,4253392
225,324971367632,324975655248,4287616,5727808
226,324975669136,324980908640,5239504,6211344
227,324980953008,324987636448,6683440,5203888
228,324987650560,324994847792,7197232,5669104
229,324994861824,325001051680,6189856,4706432
230,325001065760,325007720784,6655024,4915344
231,325007735168,325013427216,5692048,4618352
232,325013442352,325019342560,5900208,3993936
233,325019367280,325024960912,5593632,4445680
234,325024995264,325029954848,4959584,4666592
235,325029971216,325035400528,5429312,4308048
236,325035414672,325041067120,5652448,5741488
237,325041081120,325046375168,5294048,5075728
238,325046388960,325053116656,6727696,4687808
239,325053130560,325059192384,6061824,5359856
240,325059206512,325064880192,5673680,4481808
241,325064894528,325071240048,6345520,4119728
242,325071254288,325076721856,5467568,4972656
243,325076737312,325081841584,5104272,5072368
244,325081856352,325087814240,5957888,4103680
245,325087838512,325093886608,6048096,5071616
246,325093901024,325098990288,5089264,5050512
247,325099007264,325105061904,6054640,4968960
248,325105075936,325111112416,6036480,4554224
249,325111126640,325117081376,5954736,7395824
250,325117095440,325122635600,5540160,4791360
251,325122650016,325131031424,8381408,4540736
252,325131045728,325136822784,5777056,4628544
253,325136842624,325142363520,5520896,4789648
254,325142378400,325147992064,5613664,5159488
255,325148007728,325166074336,18066608,4240544
256,325166088944,325171863984,5775040,5393264
