========================================
SHM Ping-Pong Client
Scenario 2 - EB corbos Linux Evaluation
========================================
Messages:       2000
Message size:   64 B
Poll interval:  100 us
Echo timeout:   10 ms

Waiting for shm_echo to register (UUID: b2c3d4e5-f6a7-8901-bcde-f12345678901)...
Found shm_echo!

WARNING: seq mismatch (expected 1742, got 1741)

========== SHM PING-PONG RESULTS ==========
Messages sent:    2000
Messages lost:    10 (0.500%)
RTL (us):
  Mean:   2023.309    Std dev: 811.291
  Min:      63.584    Max:     10223.968
  P50:    1775.008    P95:     2819.184
  P99:    5624.448    P99.9:   9824.272
Throughput: 494 msg/s
============================================
===CSV_START===
Seq,RTT_ns
1,10223968
2,1635280
3,6131744
4,1343760
5,2041600
6,1420848
7,1532880
8,2424864
9,1471680
10,9094768
11,1518176
12,4241008
13,2149088
14,1481424
15,1476608
16,9275856
17,1390160
18,2349776
19,1589312
20,1354528
21,2465968
22,1344624
23,1545664
24,8431152
25,1391872
26,1662352
27,1674976
28,1272048
29,1831760
30,1321408
31,1958816
32,1517792
33,2427392
34,1613968
35,1232768
36,2951312
37,2385552
38,7955280
39,1483984
40,1280176
41,1031408
42,1602656
43,1434064
44,2381552
45,1414496
46,1409168
47,8070128
48,2633904
49,2185088
50,1404864
51,2064928
52,1501696
53,1991824
54,1493696
55,2299840
56,1293856
57,2350736
58,1560464
59,1474448
60,2323040
61,1333264
62,1452480
63,8411216
64,1419072
65,2179952
66,1318208
67,1436352
68,2407712
69,1456144
70,1496544
71,1556976
72,6650416
73,1417968
74,2367904
75,1388304
76,1301088
77,2623680
78,1320576
79,9396224
80,1505888
81,2279968
82,1474576
83,2326112
84,1573440
85,1458176
86,9648016
87,1472240
88,3053696
89,1599024
90,1666016
91,1679952
92,2928448
93,1401360
94,1897328
95,1553232
96,2244928
97,1664576
98,2183760
99,1523008
100,6645664
101,1537248
102,3901248
103,2796336
104,3525808
105,5575776
106,2008720
107,1572832
108,1692560
109,1289280
110,1505680
111,1865056
112,1575536
113,2943536
114,1213520
115,1452320
116,1664432
117,2445024
118,1497632
119,1459184
120,1496704
121,1409776
122,1829440
123,1383904
124,2203264
125,1439584
126,2229024
127,1527648
128,1175376
129,2998592
130,2297248
131,1388800
132,1298080
133,1838992
134,1509760
135,3643696
136,2057168
137,1600480
138,1337440
139,2996240
140,2817680
141,1462208
142,2374976
143,1337184
144,2307616
145,1588592
146,2279536
147,1584448
148,1520720
149,2096912
150,1477328
151,1554912
152,1749280
153,2207200
154,1675552
155,2557024
156,1725552
157,2010976
158,1757584
159,2295216
160,1818912
161,2050464
162,1840848
163,2248208
164,1795568
165,2850624
166,1670464
167,2000896
168,1942624
169,1902592
170,1989648
171,3857184
172,1906224
173,1661440
174,2792720
175,1576352
176,1742352
177,1799504
178,2764560
179,1807312
180,1848848
181,1797104
182,1993024
183,1837552
184,2805504
185,1933440
186,1902144
187,1652368
188,2012816
189,1643904
190,2876848
191,1790112
192,2097536
193,1891712
194,1964896
195,1831216
196,2054624
197,1795504
198,3875248
199,1935120
200,1693920
201,2450768
202,1649072
203,2796704
204,1573344
205,1761888
206,2030368
207,2204768
208,1702864
209,2730256
210,1923312
211,2034880
212,1755840
213,1766640
214,1793136
215,2758416
216,1826256
217,1938320
218,1628464
219,1806880
220,1759216
221,2819184
222,1738480
223,1949280
224,1803056
225,1998544
226,1656800
227,1969248
228,1867728
229,3596176
230,2611520
231,1772944
232,2364704
233,1896144
234,2118416
235,1700464
236,2151280
237,1730656
238,1859392
239,1852352
240,2641936
241,1554176
242,2436192
243,1668288
244,1978480
245,1759344
246,2773248
247,1982960
248,2128816
249,1889664
250,2056432
251,1601408
252,2249408
253,1714848
254,1776816
255,1840816
256,2463216
257,1726672
258,2018096
259,1858800
260,3709264
261,2660928
262,1711200
263,1749648
264,1869664
265,2335136
266,1632576
267,2774288
268,1745904
269,2282640
270,1709344
271,1837792
272,1542032
273,2311536
274,1599952
275,2581664
276,1596816
277,2349392
278,1715600
279,2548288
280,1636256
281,1667088
282,1659328
283,1382672
284,1033664
285,1560560
286,2528608
287,1814416
288,2535936
289,1528320
290,2491440
291,1495136
292,2479936
293,1813232
294,2018512
295,1680544
296,2302320
297,1559040
298,2680560
299,1503904
300,1896736
301,1601664
302,2464960
303,1531664
304,2456864
305,1618608
306,2276576
307,1537344
308,2603328
309,1518016
310,2369360
311,1534704
312,2407152
313,1460144
314,1376240
315,1198432
316,1611904
317,2205104
318,1640064
319,2355392
320,1590464
321,2293600
322,2253472
323,1948720
324,1570864
325,2429872
326,1587328
327,2529760
328,1487200
329,2391984
330,1655968
331,2390160
332,1584512
333,2315856
334,1599888
335,2300352
336,1611184
337,2470560
338,1689184
339,3627056
340,2238128
341,1724864
342,1410448
343,3301680
344,2115968
345,1615568
346,2365472
347,1880416
348,2126400
349,1634464
350,1667888
