========================================
SHM Ping-Pong Client
Scenario 2 - EB corbos Linux Evaluation
========================================
Messages:       2000
Message size:   64 B
Poll interval:  100 us
Echo timeout:   10 ms

Waiting for shm_echo to register (UUID: b2c3d4e5-f6a7-8901-bcde-f12345678901)...
Found shm_echo!

WARNING: seq mismatch (expected 1904, got 1903)

========== SHM PING-PONG RESULTS ==========
Messages sent:    2000
Messages lost:    2 (0.100%)
RTL (us):
  Mean:   1936.708    Std dev: 749.706
  Min:      45.312    Max:     9425.088
  P50:    1655.344    P95:     3324.656
  P99:    4385.872    P99.9:   7813.136
Throughput: 516 msg/s
============================================
===CSV_START===
Seq,RTT_ns
1,2719712
2,2127808
3,3906464
4,2039296
5,1741120
6,2045856
7,1789104
8,2014288
9,1901824
10,2225792
11,4157280
12,2044944
13,1866960
14,3556880
15,4559664
16,2048816
17,1962640
18,2103488
19,5750752
20,1851056
21,1938656
22,3787728
23,1655872
24,2878592
25,3707872
26,1463744
27,2000720
28,4865456
29,1876864
30,5810688
31,1800112
32,2411408
33,3504304
34,4178432
35,1378544
36,1852096
37,4731248
38,1762208
39,2162992
40,4477632
41,1680576
42,2094224
43,4275152
44,1545760
45,6367840
46,1398272
47,6588816
48,1316496
49,6573392
50,1683264
51,1833424
52,4385872
53,1653440
54,2118528
55,3856912
56,1710288
57,2052080
58,4687200
59,1620064
60,1937184
61,3987296
62,1933440
63,4214208
64,1891120
65,3929696
66,2140016
67,1896368
68,1669552
69,1944944
70,1903520
71,2298032
72,3957088
73,1349200
74,2670960
75,1389632
76,2340640
77,1643632
78,2288240
79,3957792
80,1647056
81,2439440
82,1493024
83,1816416
84,1313488
85,1839776
86,2467488
87,1820832
88,2972880
89,2193488
90,1989760
91,1784880
92,1543216
93,3018048
94,1763472
95,1685280
96,1408528
97,1378992
98,2081584
99,1545856
100,1679136
101,1537328
102,2447488
103,1382288
104,2901136
105,1473280
106,2521520
107,1521712
108,2768640
109,1546448
110,1716032
111,1886304
112,2530304
113,1441200
114,1630416
115,1674752
116,1442352
117,1590448
118,1340800
119,2300560
120,1494576
121,1336736
122,2281632
123,1356816
124,2021552
125,1523152
126,1774448
127,1492720
128,1352064
129,1156064
130,1800752
131,1785408
132,1577792
133,1458416
134,3133200
135,2629136
136,1551184
137,2484304
138,1573472
139,1871680
140,1461104
141,2580592
142,1617088
143,2511376
144,1854192
145,2270560
146,1557072
147,2539088
148,1833104
149,1841568
150,1987184
151,1652672
152,1462288
153,1437024
154,2541760
155,1480160
156,1738384
157,3465264
158,2659648
159,2169552
160,1767472
161,2392512
162,1509152
163,1818448
164,1476672
165,2310272
166,1492224
167,2332736
168,1686384
169,2501760
170,1457296
171,1383360
172,2243312
173,1352784
174,3134160
175,2691152
176,1655680
177,1674288
178,1637216
179,2768400
180,1398800
181,2611152
182,1735536
183,2520304
184,1590528
185,1700208
186,1472800
187,2802304
188,1541200
189,1969280
190,1484016
191,1433776
192,2734816
193,2846208
194,1419840
195,2576320
196,1585280
197,1970672
198,1440720
199,2753312
200,1440496
201,2890448
202,1428704
203,2864832
204,1472464
205,1648224
206,1666288
207,2434224
208,1463808
209,2034144
210,1669808
211,1631344
212,2761248
213,2445584
214,3649520
215,1596672
216,2638048
217,1606688
218,2253568
219,1481088
220,2659248
221,1548256
222,1760368
223,1342432
224,1511312
225,1937008
226,1666624
227,1628576
228,1350848
229,1506256
230,1808752
231,1529696
232,1640992
233,1654128
234,2830320
235,1462048
236,2145952
237,2710656
238,2023936
239,1375376
240,1814896
241,1697920
242,2440368
243,1611888
244,2230544
245,1453808
246,1995728
247,1561440
248,3503792
249,1622192
250,1592352
251,1568720
252,2329856
253,1594576
254,1490400
255,2555824
256,1458480
257,2475840
258,2839184
259,1462544
260,1696432
261,1586464
262,1650176
263,1532928
264,1648336
265,2202496
266,1592464
267,2874608
268,1984048
269,1807088
270,1726096
271,1448240
272,1443488
273,1424896
274,2554576
275,1578160
276,1701568
277,1439216
278,1924704
279,1710336
280,2710208
281,1577344
282,2165344
283,1408352
284,2664752
285,1731888
286,2550832
287,1557840
288,1807216
289,1656368
290,1509344
291,1406544
292,2644544
293,3594208
294,1478176
295,2520848
296,1652112
297,2447616
298,1297568
299,2818976
300,1458656
301,2362816
302,1377056
303,2494768
304,1612000
305,2547088
306,1452160
307,2336832
308,1478224
309,2362800
310,1978560
311,1676528
312,1501856
313,1461024
314,2717984
315,1714048
316,1836368
317,1741808
318,2247328
319,1487728
320,1695440
321,1537520
322,1696656
323,1337072
324,1218464
325,2070096
326,1338944
327,2310800
328,2695760
329,1448656
330,2618656
331,2060752
332,1159536
333,2042208
334,2677584
335,2162208
336,1330240
337,2090288
338,1304432
339,2439136
340,1402272
341,3440112
342,1248272
343,2428048
344,3274944
345,2824768
346,2327280
347,1809952
348,971792
349,1402224
350,1456880
