========================================
net_sender_li (pinger) — Scenario 3 reversed
EB corbos Linux Network Determinism
Metric: Round-Trip Latency (RTL)
========================================
Target:       10.0.1.1:5000
Probes:       2000
Protocol:     UDP
Period:       1 ms
Msg size:     64 B
Flood rate:   0 Mbps
Echo timeout: 10 ms

net_sender_li: SCHED_FIFO OK (priority 90)
Sending HELLO to 10.0.1.1:5000 (protocol=UDP)...
HELLO_ACK received — protocol=UDP
Starting ping-echo loop (2000 probes at 1 ms period)...


========== NET SENDER_LI (PINGER) RESULTS ==========
Probes sent:        2000
Echoes received:     140
Lost (no echo):     1865 (93.250%)
Elapsed:           10.735 s
RTL (us):
  Mean: 7313.240    Std dev: 1453.661
  Min:  3850.192    Max:     15064.688
  P50:  7025.568    P95:     9835.632
  P99:  11253.360    P99.9:   15064.688
IAJ (us):
  Mean: 6199.517    Std dev: 1178.471
  Min:  2864.640    Max:     8910.560
  P50:  6023.632    P95:     8472.112
  P99:  8853.744    P99.9:   8910.560
===CSV_START===
index,send_time_ns,recv_time_ns,rtl_ns,iaj_ns
0,1191175481056,1191180901792,5420736,5754048
1,1191181143248,1191187655840,6512592,8028880
2,1191187828080,1191198237680,10409600,5881328
3,1191198372864,1191207266560,8893696,4116128
4,1191207281616,1191214147888,6866272,4699888
5,1191214164208,1191219264016,5099808,5632800
6,1191219278400,1191224963904,5685504,5423520
7,1191224978240,1191231596704,6618464,8241760
8,1191231610720,1191238020224,6409504,7725840
9,1191238048160,1191247261984,9213824,8521008
10,1191247277328,1191255987824,8710496,7747600
11,1191256004224,1191265508832,9504608,5740352
12,1191265576864,1191274256432,8679568,5594208
13,1191274275168,1191280996784,6721616,5998848
14,1191281012528,1191287590992,6578464,6116448
15,1191287624768,1191294589840,6965072,5382656
16,1191294605392,1191301706288,7100896,4914192
17,1191301720512,1191308088944,6368432,4360400
18,1191308103744,1191314003136,5899392,5168688
19,1191314022400,1191319363536,5341136,6569200
20,1191319379680,1191325532224,6152544,8472112
21,1191325547472,1191333101424,7553952,6462544
22,1191333116848,1191342573536,9456688,7149040
23,1191342588496,1191350036080,7447584,5734416
24,1191350055856,1191358185120,8129264,4865552
25,1191358238064,1191364919536,6681472,6017808
26,1191364935632,1191370785088,5849456,6027104
27,1191370802432,1191377802896,7000464,5601920
28,1191377818560,1191384830000,7011440,5818192
29,1191384845840,1191391431920,6586080,4772080
30,1191391448576,1191398250112,6801536,5877024
31,1191398265600,1191404022192,5756592,5951568
32,1191404040768,1191410899216,6858448,4846704
33,1191410914112,1191417850784,6936672,6194880
34,1191417866272,1191423697488,5831216,5494064
35,1191423713072,1191430892368,7179296,7466128
36,1191430907440,1191437386432,6478992,5964144
37,1191437402384,1191445852560,8450176,7182384
38,1191445868064,1191452816704,6948640,7864480
39,1191452830960,1191460999088,8168128,7485456
40,1191461071920,1191469863568,8791648,5919888
41,1191469878736,1191478349024,8470288,7590944
42,1191478365184,1191485268912,6903728,5013648
43,1191485283952,1191493859856,8575904,6594896
44,1191493874320,1191499873504,5999184,6582112
45,1191499889744,1191507468400,7578656,6527616
46,1191507483616,1191515050512,7566896,6246032
47,1191515066960,1191522578128,7511168,6579696
48,1191522594160,1191529824160,7230000,7227920
49,1191529838976,1191537403856,7564880,6537232
50,1191537429728,1191545631776,8202048,6982640
51,1191545646912,1191553169008,7522096,5633008
52,1191553222112,1191561151648,7929536,6833856
53,1191561168160,1191567784656,6616496,6135376
54,1191567800352,1191575618512,7818160,5831872
55,1191575661344,1191582753888,7092544,4845072
56,1191582770304,1191589585760,6815456,5366160
57,1191589601024,1191595430832,5829808,6042000
58,1191595446144,1191601796992,6350848,4631392
59,1191601813424,1191608838992,7025568,5740400
60,1191608855200,1191614470384,5615184,6871920
