========================================
SHM Ping-Pong Client
Scenario 2 - EB corbos Linux Evaluation
========================================
Messages:       2000
Message size:   64 B
Poll interval:  100 us
Echo timeout:   10 ms

Waiting for shm_echo to register (UUID: b2c3d4e5-f6a7-8901-bcde-f12345678901)...
Found shm_echo!

WARNING: seq mismatch (expected 1373, got 1372)

========== SHM PING-PONG RESULTS ==========
Messages sent:    2000
Messages lost:    6 (0.300%)
RTL (us):
  Mean:   1928.260    Std dev: 942.079
  Min:     828.672    Max:     10001.680
  P50:    1626.016    P95:     3005.632
  P99:    7033.824    P99.9:   9807.296
Throughput: 519 msg/s
============================================
===CSV_START===
Seq,RTT_ns
1,6402064
2,3662096
3,1466736
4,2040064
5,1299312
6,1318976
7,1352480
8,1288048
9,7147584
10,2509744
11,1792048
12,1245248
13,2311536
14,1281552
15,1258416
16,1394272
17,2634480
18,1285120
19,1484576
20,1385936
21,9508576
22,1231232
23,1266864
24,2218800
25,1242416
26,1549824
27,1176640
28,1279872
29,1830224
30,1338256
31,2090000
32,8640272
33,1339184
34,2239104
35,1243728
36,1501920
37,1571504
38,1433968
39,2209552
40,1437776
41,1345984
42,5722864
43,4126048
44,2121296
45,5462784
46,1957872
47,1770384
48,2634368
49,1124672
50,4448576
51,1437712
52,2467360
53,3913312
54,2690576
55,2385648
56,1571648
57,1143104
58,1507776
59,7037584
60,1475760
61,1777776
62,1337760
63,1353296
64,1978432
65,3920384
66,1452512
67,2587040
68,1428304
69,2030064
70,1352256
71,1444448
72,9456240
73,1572816
74,2277088
75,1597008
76,1179024
77,9639424
78,1316560
79,2180128
80,2348720
81,1685008
82,1267296
83,1459824
84,9807296
85,1501520
86,1687504
87,1404256
88,1348448
89,1914032
90,1501024
91,1892176
92,1545296
93,1360400
94,5491264
95,1398128
96,2310080
97,1550560
98,2679328
99,1467040
100,2221040
101,8507744
102,1396096
103,2234688
104,1537952
105,2651216
106,1504304
107,2230464
108,1555904
109,2474016
110,1470400
111,6730560
112,1448976
113,2470336
114,1247248
115,2063552
116,1208736
117,1236896
118,1984320
119,1381520
120,2364768
121,1449072
122,1299600
123,1633264
124,8193872
125,1390832
126,2283184
127,1565312
128,2593184
129,1385840
130,2785408
131,1511536
132,1723456
133,1752224
134,2370464
135,4798256
136,1431840
137,1472016
138,1441808
139,1591456
140,1705456
141,1484944
142,2306656
143,4320176
144,1322592
145,1710576
146,1568112
147,7248032
148,1736448
149,1537968
150,1588768
151,2366240
152,1548320
153,2453360
154,8370112
155,1691568
156,2678064
157,1439424
158,2213344
159,1552640
160,2513808
161,1533040
162,2144480
163,3817360
164,1421488
165,1649120
166,9414640
167,3701008
168,1645936
169,2233728
170,1326544
171,2501856
172,1535360
173,6632816
174,1346448
175,2213872
176,1564368
177,1460960
178,1428288
179,1413920
180,2237136
181,8469168
182,1444976
183,2417696
184,1595168
185,2274208
186,8287152
187,1409072
188,1712448
189,1630000
190,1618160
191,2836176
192,2343792
193,1514432
194,1419376
195,2473728
196,1501312
197,2513408
198,1463808
199,2315408
200,1560592
201,1694416
202,3441120
203,1465024
204,1508160
205,2401472
206,1308464
207,1408480
208,1563056
209,1332608
210,1401792
211,1627520
212,1982992
213,1400224
214,1441344
215,1458832
216,1322896
217,1690864
218,1476496
219,1276384
220,2216144
221,1573136
222,1553328
223,1351584
224,1663568
225,1507472
226,2064640
227,1288304
228,1294384
229,1617136
230,1457312
231,2191296
232,1478128
233,2511840
234,1377024
235,1350784
236,1666928
237,1541488
238,2119504
239,1631904
240,2271056
241,1742080
242,1962656
243,1350592
244,1698000
245,2317600
246,1522000
247,2115264
248,1383120
249,1574080
250,1389984
251,1283936
252,1837104
253,1357552
254,2401232
255,1255920
256,1432176
257,1666448
258,1450928
259,1623536
260,1313424
261,1584352
262,1553168
263,4151024
264,1798912
265,1783312
266,1562304
267,2330784
268,1352352
269,1646736
270,1510944
271,1543152
272,2227248
273,1781488
274,2609872
275,1543072
276,1888688
277,1741104
278,2336992
279,1687824
280,2642992
281,4165696
282,1490048
283,1727040
284,1510240
285,2625344
286,1570320
287,2507040
288,1446448
289,1334304
290,2553312
291,1369728
292,1069440
293,1660832
294,1370800
295,1377952
296,2271984
297,1652384
298,2436976
299,3947248
300,1334768
301,1331120
302,1806672
303,1344800
304,2336608
305,1626016
306,2093024
307,1532928
308,2360256
309,1489424
310,1344336
311,1668192
312,1367600
313,1767856
314,1552976
315,1733200
316,2437056
317,1500688
318,2269552
319,1448800
320,1597392
321,1287824
322,1353888
323,2227600
324,1465504
325,1725824
326,1478944
327,2448848
328,1527648
329,2429616
330,1290960
331,2159168
332,1326800
333,1522336
334,1902512
335,1515616
336,1713088
337,1523680
338,1434096
339,911152
340,1651248
341,1456768
342,1140928
343,2736000
344,1613376
345,1544064
346,2562240
347,1450112
348,1813216
349,1618864
350,1394032
