========================================
SHM Ping-Pong Client
Scenario 2 - EB corbos Linux Evaluation
========================================
Messages:       2000
Message size:   64 B
Poll interval:  100 us
Echo timeout:   10 ms

Waiting for shm_echo to register (UUID: b2c3d4e5-f6a7-8901-bcde-f12345678901)...
Found shm_echo!

WARNING: seq mismatch (expected 683, got 682)

========== SHM PING-PONG RESULTS ==========
Messages sent:    2000
Messages lost:    8 (0.400%)
RTL (us):
  Mean:   2020.852    Std dev: 827.218
  Min:      34.256    Max:     9687.120
  P50:    1794.896    P95:     2890.288
  P99:    6109.408    P99.9:   9425.776
Throughput: 495 msg/s
============================================
===CSV_START===
Seq,RTT_ns
1,1543728
2,1555904
3,1581872
4,2003008
5,1551792
6,2428240
7,1529216
8,2717072
9,8014160
10,1676928
11,3764000
12,2556704
13,1480640
14,2672464
15,8317504
16,1674592
17,1938128
18,1712576
19,1711840
20,1462608
21,2563136
22,1530720
23,2552320
24,8147856
25,1404704
26,1317616
27,2422224
28,1252304
29,1495968
30,1613024
31,2254400
32,1517536
33,6706896
34,1472400
35,2441808
36,1371872
37,2257888
38,1635552
39,2475872
40,8342096
41,1396656
42,2350896
43,1384448
44,2479520
45,1466976
46,2504304
47,1468576
48,1512768
49,4336880
50,1784080
51,3390768
52,2640928
53,1399408
54,2272560
55,8698864
56,1735216
57,1970128
58,1742240
59,3190704
60,2650944
61,1472064
62,1321216
63,9425776
64,1328944
65,2362976
66,1601280
67,2477104
68,1504704
69,7003504
70,1518912
71,1934656
72,1285520
73,2977936
74,1711408
75,1852208
76,8447856
77,1387072
78,2297552
79,1265504
80,2819552
81,1635632
82,3010560
83,1684656
84,1560448
85,1486496
86,1903568
87,1629664
88,1330512
89,1464496
90,1532432
91,2674480
92,1650640
93,6109408
94,1282432
95,1419312
96,2500880
97,2466592
98,1428768
99,2795456
100,4382320
101,1404912
102,2288464
103,1536320
104,2553200
105,1515696
106,2033056
107,1373872
108,2665408
109,4656144
110,1698960
111,1979792
112,1590336
113,2582928
114,1382928
115,1615360
116,1626560
117,1305728
118,1609472
119,1781952
120,2411696
121,1554464
122,2510352
123,1636512
124,1650864
125,1645440
126,2481328
127,8514512
128,3792576
129,1662464
130,2351952
131,1422256
132,2546992
133,8455664
134,1479424
135,1838176
136,1630592
137,2538800
138,1609056
139,2336992
140,3873168
141,4250336
142,1383536
143,2330688
144,8238336
145,1467008
146,2613264
147,1467648
148,2454416
149,1550384
150,2482624
151,1509408
152,2210816
153,1451024
154,2604128
155,1602864
156,2236480
157,1471632
158,2431312
159,1473328
160,7214304
161,1390368
162,3215120
163,1646528
164,1417296
165,2269008
166,8389248
167,1675424
168,3405824
169,2474480
170,1221552
171,1564016
172,1563440
173,1293200
174,2317456
175,8453536
176,1722512
177,1647664
178,1554720
179,1323888
180,1522544
181,1482880
182,2488016
183,1454288
184,2257008
185,8377104
186,1450048
187,2580832
188,1520864
189,2113088
190,1541136
191,2841664
192,1343968
193,2025216
194,1509088
195,1590864
196,3727744
197,5582032
198,1703616
199,2078816
200,1691872
201,2538144
202,1634768
203,1873504
204,1584560
205,2296768
206,1591904
207,1675712
208,1534848
209,2642784
210,1562608
211,2575680
212,1735696
213,1900656
214,1351840
215,2721312
216,4050752
217,1529056
218,2531184
219,1749488
220,1944512
221,1556832
222,2576480
223,1384800
224,2575744
225,1669104
226,1902192
227,1453712
228,2481488
229,1433568
230,1468976
231,2311648
232,1567808
233,2589728
234,1555312
235,2371312
236,1333728
237,2063744
238,1911136
239,1725760
240,1541648
241,2287760
242,1811920
243,3335056
244,1533504
245,2271776
246,1447888
247,1916160
248,1473504
249,1702704
250,1765296
251,2482528
252,1505776
253,1387920
254,2966464
255,2196144
256,1746576
257,2453632
258,1577504
259,1843856
260,1603808
261,2432400
262,1396816
263,2697712
264,1691584
265,2602288
266,1581408
267,3936816
268,1879152
269,1551888
270,1447392
271,2388496
272,1647472
273,2807312
274,2354416
275,1622368
276,2347952
277,1515184
278,2419072
279,1358224
280,1661408
281,1407504
282,1472224
283,2689472
284,2331264
285,1546656
286,1418704
287,2458048
288,2576848
289,1387232
290,1384640
291,1680832
292,1464496
293,2312848
294,1504176
295,2490864
296,1455760
297,2322144
298,1582144
299,2351184
300,1610928
301,2185072
302,1314656
303,1508080
304,1677968
305,1332176
306,2371088
307,1336320
308,1621216
309,2569216
310,2448944
311,1675456
312,2380544
313,1415488
314,2499184
315,1599760
316,2619312
317,1560256
318,2294400
319,1486464
320,2278544
321,1752432
322,2195168
323,1729904
324,2349024
325,1618352
326,2520416
327,1275040
328,1462896
329,2062064
330,1394512
331,1688176
332,1588064
333,2437440
334,1481664
335,2561968
336,1484176
337,2642864
338,1605472
339,1715520
340,1697744
341,1451472
342,2524512
343,2483744
344,1344304
345,1617856
346,1040944
347,1363328
348,1622208
349,2482416
350,1463424
351,2376816
