========================================
SHM Ping-Pong Client
Scenario 2 - EB corbos Linux Evaluation
========================================
Messages:       2000
Message size:   64 B
Poll interval:  100 us
Echo timeout:   10 ms

Waiting for shm_echo to register (UUID: b2c3d4e5-f6a7-8901-bcde-f12345678901)...
Found shm_echo!

WARNING: seq mismatch (expected 676, got 675)
WARNING: seq mismatch (expected 1002, got 1000)
WARNING: seq mismatch (expected 1002, got 1001)

========== SHM PING-PONG RESULTS ==========
Messages sent:    2000
Messages lost:    6 (0.300%)
RTL (us):
  Mean:   1980.019    Std dev: 854.806
  Min:      64.080    Max:     9789.088
  P50:    1680.192    P95:     2862.192
  P99:    6232.736    P99.9:   9714.928
Throughput: 505 msg/s
============================================
===CSV_START===
Seq,RTT_ns
1,1648432
2,1795744
3,1585872
4,2391312
5,1345600
6,2468768
7,1547984
8,6780608
9,1243296
10,2597776
11,1523712
12,2404720
13,1558512
14,2409648
15,1654272
16,1908160
17,1609856
18,1328800
19,1747568
20,1354224
21,2463184
22,1578192
23,1676768
24,1349040
25,1478064
26,1765824
27,8605520
28,1332720
29,3372128
30,2546704
31,1533616
32,2165744
33,8708320
34,1253008
35,2120320
36,1584288
37,1257824
38,2448224
39,1554688
40,1584544
41,1388304
42,1991040
43,7707136
44,1472032
45,2505808
46,1499280
47,1886928
48,1718384
49,2710032
50,1430256
51,2530352
52,8151024
53,1348672
54,2157888
55,1835616
56,2306512
57,1467440
58,1412064
59,9565184
60,1566288
61,1640544
62,1209392
63,1268544
64,1518304
65,1477344
66,1438832
67,1478400
68,1472560
69,2291072
70,8694496
71,1420240
72,1620448
73,1498864
74,1395744
75,1662704
76,1481936
77,2179440
78,1495328
79,1371280
80,9714928
81,1359760
82,2071232
83,1379552
84,1481744
85,2444864
86,82496
87,2842128
88,8305568
89,1655280
90,1639024
91,1401008
92,1414784
93,1703648
94,1485648
95,1975104
96,1249648
97,1388960
98,1758640
99,1381104
100,2543648
101,4034416
102,1682848
103,1919888
104,1397696
105,1573520
106,2287008
107,7163760
108,1559456
109,2086512
110,1453392
111,1387648
112,2310992
113,1330768
114,2064224
115,1483536
116,6232736
117,1559824
118,2090112
119,1307696
120,2566800
121,1275952
122,1430672
123,1988720
124,1539904
125,1469504
126,1631760
127,7078080
128,1516448
129,2033440
130,1531632
131,1374944
132,1709456
133,1451408
134,1933120
135,1529696
136,1396656
137,2408112
138,1564384
139,9510128
140,1452224
141,1414272
142,1280464
143,1553616
144,3124160
145,2434112
146,1332448
147,2338048
148,9789088
149,1308352
150,2882496
151,2392400
152,1385824
153,2621408
154,1915136
155,1808288
156,1605376
157,2261504
158,8390304
159,1379200
160,2591024
161,1598432
162,2061072
163,1619728
164,3898256
165,7166672
166,1510832
167,1697856
168,1501008
169,1604496
170,1471440
171,1523760
172,2614832
173,2599952
174,1535632
175,2444096
176,1634272
177,2080896
178,1441872
179,1449264
180,2350192
181,1549040
182,1876512
183,1608720
184,1709936
185,1554848
186,2368976
187,1430320
188,2638432
189,1475008
190,1485568
191,2559152
192,1375168
193,2216576
194,1548752
195,1758112
196,1469600
197,2137296
198,1505792
199,2429040
200,1590304
201,2478368
202,1538384
203,1323504
204,2397616
205,2338080
206,1294640
207,1602672
208,2034640
209,1513360
210,1448976
211,1377440
212,1594336
213,1645424
214,1404752
215,2256656
216,1588912
217,2269136
218,1806112
219,2307520
220,1391152
221,1515936
222,1699600
223,2433968
224,1509056
225,2427264
226,1628576
227,2404032
228,1395216
229,2172208
230,1592000
231,2681696
232,1413152
233,2542672
234,1548208
235,2552080
236,1625616
237,2194992
238,1625040
239,2134336
240,1450992
241,1506192
242,2259744
243,1497680
244,2193584
245,1497040
246,1958368
247,1459184
248,1824032
249,1751952
250,2405712
251,1395536
252,1491696
253,2479008
254,1350016
255,1829504
256,1653408
257,1761392
258,1590816
259,2289712
260,1485840
261,1572672
262,2597456
263,2652576
264,1700208
265,1845392
266,1414688
267,1806608
268,1724080
269,2567280
270,1616544
271,2417568
272,1415568
273,2376480
274,1630528
275,2695040
276,1566464
277,2063536
278,1485168
279,2468656
280,1704576
281,2375248
282,1680192
283,2437792
284,1970992
285,1806464
286,1692064
287,2516528
288,1652560
289,2455760
290,1537232
291,2289680
292,1715936
293,2043344
294,1666272
295,2369184
296,1536304
297,2214864
298,1602016
299,1516704
300,2354960
301,1392208
302,1680064
303,1586432
304,1776096
305,1578752
306,1330224
307,1675568
308,1580928
309,2378320
310,1543744
311,2535184
312,1481232
313,2347680
314,1472464
315,2276560
316,1520368
317,2196304
318,1773632
319,2630896
320,1533008
321,2201856
322,1376304
323,1368992
324,1688960
325,1706368
326,3226096
327,2572064
328,1763616
329,2209296
330,1608080
331,2327696
332,1442416
333,4079888
334,1561808
335,1639456
336,1487376
337,1524080
338,1559696
339,833488
340,1639152
341,3321216
342,1361552
343,1932016
344,1282448
345,1598704
346,2442448
347,1353728
348,1648400
349,1547248
350,2418944
351,1656000
352,1829776
353,1520784
354,1410816
355,2697200
356,1406864
357,2323088
358,1616320
359,939504
360,1499872
361,1374144
362,1126560
363,1672336
364,2392256
365,1566896
366,1282544
367,1651440
368,1471200
369,1745344
370,1681376
371,2572816
372,1708736
373,2712736
374,1509040
375,2569968
376,1542400
377,1737472
378,1743136
379,2684128
380,1679728
381,1883136
382,1596416
383,2843152
384,1578160
385,2413376
386,1588080
387,2613376
388,1658896
389,3690208
390,1741664
391,1291376
392,1697952
393,2011408
394,1496832
395,1690848
396,1567488
397,2238672
398,1480368
399,1417040
400,1840912
401,1505984
402,4849696
403,2558544
404,2585184
405,1516432
406,3474208
407,1592800
408,1953696
409,1585408
410,1655456
411,1479824
412,1541520
413,2311648
414,1298128
415,1697200
416,1450224
417,2574480
418,3617232
419,1413440
420,1511216
421,2253280
422,1504112
423,2801376
424,1424688
425,5700832
426,1559776
427,1660304
428,1603456
429,2360560
430,1442672
431,1616224
432,1527056
433,2231456
434,1325872
435,1313200
436,1835760
437,1515664
438,2354576
439,1686816
440,2562624
441,1576048
442,2242640
443,1547808
444,2476160
445,1506384
446,2483328
447,1583936
448,2167312
449,1490896
450,2264224
451,1401088
452,1517376
453,1656752
454,1539904
455,2338864
456,1513648
457,2486112
458,1420704
459,2544000
460,1484016
461,2412192
462,1537808
463,2579408
464,1670064
465,2298816
466,1548256
467,2491296
468,1434432
469,2234656
470,1385744
471,1500208
472,2240224
473,1467616
474,1909200
475,1737920
476,1883984
477,1519296
478,2302864
479,1545584
480,2642960
481,1554496
482,2465248
483,1440880
484,2419792
485,1493632
486,2638976
487,1600192
488,2408304
489,1570352
490,2372304
491,1554464
492,2090896
493,1520976
494,2618384
495,1534192
496,2301600
497,1421440
498,2453168
499,1705984
500,6653792
501,1652608
502,2209456
503,1411328
504,2520480
505,1545392
506,2150640
507,1669328
508,2355552
509,1469728
510,1490080
511,991616
512,4287088
513,1572944
514,2364352
515,1579104
516,2264592
517,1663552
518,2267536
519,1606288
520,2499088
521,1473696
522,2367776
523,4607296
524,1415392
525,2137712
526,1571104
527,2413024
528,1680256
529,2718896
530,1496992
531,1696256
532,1428240
533,1731120
534,2453808
535,1515056
536,2566576
537,2419936
538,1803680
539,2342032
540,1471536
541,2365056
542,1417744
543,1457088
544,2279680
545,3065808
546,1652672
547,2644032
548,1545648
549,1672256
550,1568688
551,1613424
552,856320
553,1399456
554,1501744
555,1626928
556,1551968
557,1864000
558,1388640
