========================================
SHM Ping-Pong Client
Scenario 2 - EB corbos Linux Evaluation
========================================
Messages:       2000
Message size:   64 B
Poll interval:  100 us
Echo timeout:   10 ms

Waiting for shm_echo to register (UUID: b2c3d4e5-f6a7-8901-bcde-f12345678901)...
Found shm_echo!

WARNING: seq mismatch (expected 1988, got 1987)

========== SHM PING-PONG RESULTS ==========
Messages sent:    2000
Messages lost:    6 (0.300%)
RTL (us):
  Mean:   1947.494    Std dev: 851.462
  Min:      52.592    Max:     9584.720
  P50:    1662.704    P95:     2765.056
  P99:    6951.152    P99.9:   9518.608
Throughput: 513 msg/s
============================================
===CSV_START===
Seq,RTT_ns
1,8238224
2,3413984
3,1452784
4,2102448
5,1289952
6,6913856
7,1399984
8,1304048
9,2615872
10,1476880
11,2294192
12,7100464
13,1535232
14,1935296
15,1431120
16,1273600
17,1975312
18,1472656
19,1798736
20,7102848
21,3664144
22,1678240
23,2514608
24,9182768
25,1972512
26,2295824
27,2286064
28,3282064
29,1402416
30,2699360
31,1429040
32,1467024
33,9130576
34,1418896
35,1370224
36,2436320
37,1583616
38,2267680
39,1443360
40,1700688
41,1444720
42,2363216
43,1453328
44,2394128
45,8540144
46,1711296
47,2046976
48,1461440
49,2605856
50,1600992
51,1723264
52,8141984
53,1391440
54,1598912
55,1567296
56,2293968
57,1361216
58,1466976
59,9518608
60,1503680
61,2261744
62,1323600
63,2651888
64,1440944
65,2704304
66,8387776
67,1576432
68,1638272
69,1544592
70,1422384
71,2390432
72,1455312
73,9584720
74,1454544
75,2210336
76,1529968
77,2953120
78,1344080
79,2281424
80,1358832
81,2375552
82,4114640
83,1594752
84,2208656
85,1465680
86,2895776
87,8152704
88,1480320
89,1593472
90,1351088
91,1398288
92,1572048
93,1563712
94,2411520
95,1393200
96,7315728
97,1438960
98,1584448
99,1594544
100,1440032
101,1866944
102,1403776
103,2306432
104,1352272
105,2514448
106,1405552
107,6951152
108,1229360
109,2564688
110,1510752
111,2598960
112,1393392
113,2422320
114,1264192
115,2527632
116,8390256
117,1627040
118,1585840
119,1548336
120,1564000
121,2512368
122,1459552
123,2968576
124,2523600
125,1452160
126,1728416
127,1354112
128,7771328
129,1607312
130,1844848
131,1565088
132,2578208
133,3854656
134,8230512
135,1379120
136,2447744
137,1457216
138,2307216
139,1329616
140,1344304
141,1292912
142,1584016
143,2354512
144,1348160
145,1475728
146,9322048
147,1612240
148,2428128
149,1473584
150,2424208
151,1461152
152,2308384
153,1476688
154,2647024
155,5328736
156,7136400
157,1537712
158,1828864
159,1752352
160,2121408
161,1390688
162,1565200
163,2765056
164,2652560
165,1563792
166,2428544
167,1394592
168,2745328
169,1554608
170,1883856
171,1593136
172,2469872
173,1646896
174,2514160
175,1684928
176,1885216
177,1664832
178,3183568
179,1610416
180,1876528
181,1579008
182,2211296
183,1460160
184,2702432
185,1559040
186,2298544
187,1845904
188,2525328
189,1710032
190,1594512
191,1379840
192,1464704
193,1694608
194,1461392
195,2401632
196,1558576
197,2577184
198,1557168
199,2429120
200,1564720
201,2424880
202,1526160
203,2396624
204,1475824
205,2263424
206,1500496
207,2594896
208,1512912
209,2665392
210,1580784
211,2439344
212,1547184
213,2348464
214,1956688
215,2060976
216,1692512
217,1961792
218,1581712
219,2743328
220,1506992
221,2515584
222,1575264
223,1693760
224,1587808
225,3658048
226,2661872
227,1414784
228,1532880
229,2099200
230,1725792
231,1816080
232,1380080
233,2510656
234,1740608
235,1849424
236,1591824
237,2057568
238,1695536
239,1292208
240,1713536
241,1546096
242,1731024
243,2201504
244,1675904
245,1541952
246,1515664
247,1899328
248,1582128
249,1749168
250,1370960
251,1378592
252,2437728
253,1359552
254,1555744
255,1643584
256,2419408
257,1512320
258,2198672
259,1596960
260,2273264
261,1457776
262,1668400
263,1537840
264,1473808
265,1535552
266,1383296
267,1593488
268,1439008
269,2348304
270,1378816
271,1392576
272,2749488
273,2705856
274,1464112
275,2213952
276,1436368
277,2229216
278,1568576
279,2949248
280,1498400
281,2501424
282,1618720
283,1876048
284,1441792
285,2690992
286,1437520
287,2437904
288,1425760
289,1353088
290,1659024
291,1555632
292,2411728
293,1554544
294,2345552
295,1639248
296,2148592
297,1370864
298,2573392
299,1833120
300,2552144
301,1611664
302,1826592
303,1532928
304,2677312
305,1715616
306,3811168
307,2472608
308,1719856
309,2616368
310,1575792
311,1878304
312,1709712
313,2429536
314,1671904
315,1838576
316,1552528
317,1635904
318,2587792
319,1456352
320,2243056
321,1484656
322,1650752
323,1536992
324,2293680
325,1560240
326,2072688
327,1688064
328,2458624
329,1604016
330,2279280
331,1471440
332,1625568
333,1728832
334,2494816
335,1543248
336,2526672
337,1707984
338,1641936
339,1683024
340,2780400
341,1598320
342,2535760
343,1335328
344,2429456
345,1454992
346,1346544
347,1002832
348,1392096
349,2649008
350,1650272
