========================================
SHM Ping-Pong Client
Scenario 2 - EB corbos Linux Evaluation
========================================
Messages:       2000
Message size:   64 B
Poll interval:  100 us
Echo timeout:   10 ms

Waiting for shm_echo to register (UUID: b2c3d4e5-f6a7-8901-bcde-f12345678901)...
Found shm_echo!

WARNING: seq mismatch (expected 1611, got 1610)

========== SHM PING-PONG RESULTS ==========
Messages sent:    2000
Messages lost:    1 (0.050%)
RTL (us):
  Mean:   1680.909    Std dev: 562.569
  Min:     742.896    Max:     9178.160
  P50:    1506.080    P95:     2702.816
  P99:    3653.872    P99.9:   8164.960
Throughput: 595 msg/s
============================================
===CSV_START===
Seq,RTT_ns
1,833248
2,1728176
3,2286128
4,3299312
5,1776336
6,2017344
7,1418576
8,3487568
9,1471248
10,1850416
11,1378512
12,3636928
13,1430720
14,2419664
15,1434384
16,2580512
17,1181760
18,1990208
19,1742816
20,1577536
21,1367776
22,1491360
23,1739152
24,1337536
25,2688384
26,1687216
27,3098032
28,1564800
29,2369872
30,1617056
31,1843936
32,1643744
33,2357744
34,1349824
35,1403616
36,1897552
37,1333136
38,2369104
39,1476832
40,1744208
41,1929104
42,2531024
43,1512512
44,1543408
45,1579088
46,1415904
47,2893536
48,2138960
49,1556464
50,2491312
51,1662912
52,2109152
53,1360784
54,1478880
55,1335840
56,1495216
57,2290944
58,1472368
59,2507888
60,1399920
61,1224240
62,1473232
63,1725952
64,2746208
65,1376288
66,1987008
67,1470672
68,1500432
69,1034528
70,1429520
71,1285856
72,1447472
73,1392464
74,2315904
75,1243328
76,1269680
77,1383744
78,1540352
79,1267664
80,1523840
81,1613504
82,1664304
83,1258240
84,1760960
85,1402416
86,1225136
87,1451120
88,1454736
89,1308784
90,1391168
91,1945280
92,1456256
93,1415824
94,1262672
95,1470512
96,1495648
97,1318560
98,1442288
99,1518416
100,1482768
101,2394160
102,1469856
103,1405776
104,1526352
105,3627280
106,1390064
107,1376944
108,1507504
109,1320352
110,2109552
111,1407344
112,1402160
113,1350576
114,1409808
115,1477872
116,1010624
117,1064352
118,1328736
119,1538320
120,4214272
121,1311040
122,1294208
123,1573376
124,1527312
125,1886608
126,1181296
127,1201776
128,1817536
129,1451792
130,2688192
131,1549280
132,1260528
133,2127856
134,1405376
135,1548464
136,1359248
137,1390864
138,1449792
139,3250976
140,1208048
141,1474928
142,1423408
143,1411984
144,1561904
145,1596320
146,1444048
147,1183936
148,2222896
149,1378048
150,1491520
151,1459616
152,1434352
153,2301776
154,1490896
155,1703344
156,1452720
157,2217216
158,1500096
159,2422896
160,1375712
161,1422224
162,1208160
163,2874112
164,1802768
165,1471024
166,1433840
167,1299280
168,2913408
169,1471264
170,1515712
171,937584
172,1311712
173,1544208
174,1463600
175,1565280
176,2100736
177,1467616
178,1373312
179,1844832
180,1398848
181,1650176
182,1251840
183,1439184
184,1457936
185,1511648
186,1152976
187,1466944
188,1526864
189,2243120
190,1564608
191,2522320
192,1178400
193,1555488
194,1463808
195,1309904
196,1524288
197,2094288
198,1483312
199,1301376
200,1640080
201,1386016
202,1498800
203,1531200
204,1769120
205,1512560
206,2677984
207,1701104
208,2725008
209,1413792
210,2279472
211,1812128
212,2496800
213,1612304
214,2057488
215,1525584
216,2787792
217,1395424
218,2475152
219,1284752
220,1364176
221,1632848
222,1472112
223,1573168
224,1684800
225,2512080
226,1501920
227,2477872
228,1640896
229,2321760
230,3882688
231,1903792
232,1902448
233,1534384
234,2468768
235,1441632
236,1384384
237,1695760
238,1461616
239,2416064
240,1328944
241,2608224
242,3999696
243,1617760
244,1620400
245,1506320
246,1759024
247,2509008
248,2594352
249,1826896
250,2381584
251,1556880
252,2466480
253,1713488
254,1863072
255,1630128
256,2708752
257,1578528
258,2278512
259,1587488
260,2251264
261,1569248
262,2560656
263,1533312
264,2283840
265,1381856
266,2610208
267,1550288
268,2432336
269,1452496
270,1412208
271,2596032
272,2516000
273,1526912
274,2400080
275,1600192
276,2287872
277,1591136
278,1546544
279,2157440
280,1516656
281,1916320
282,3157680
283,1533808
284,1291200
285,1508992
286,1573056
287,1540400
288,1539984
289,1415344
290,1474240
291,1387584
292,1336656
293,1756416
294,1478496
295,2193840
296,1658368
297,2664112
298,1447120
299,2421520
300,1448592
301,2312496
302,1432464
303,1336992
304,2473008
305,1609104
306,2312464
307,1458032
308,1620160
309,1459888
310,2088128
311,1736064
312,2129056
313,1529184
314,1491648
315,2136160
316,1318080
317,1443152
318,1755888
319,2255248
320,1519184
321,1443024
322,2509936
323,1413968
324,1547328
325,1475376
326,1988096
327,1477136
328,1350912
329,1986560
330,1602688
331,1420784
332,1302240
333,1408384
334,1507840
335,1120768
336,1170976
337,1576720
338,1312480
339,1011808
340,1235168
341,1555760
342,1310432
343,1565312
344,1150096
345,1551056
346,1298192
347,1387440
348,2323888
349,1505792
350,1356320
351,1295888
