========================================
SHM Ping-Pong Client
Scenario 2 - EB corbos Linux Evaluation
========================================
Messages:       2000
Message size:   64 B
Poll interval:  100 us
Echo timeout:   10 ms

Waiting for shm_echo to register (UUID: b2c3d4e5-f6a7-8901-bcde-f12345678901)...
Found shm_echo!

WARNING: seq mismatch (expected 1002, got 1000)
WARNING: seq mismatch (expected 1002, got 1001)

========== SHM PING-PONG RESULTS ==========
Messages sent:    2000
Messages lost:    2 (0.100%)
RTL (us):
  Mean:   1719.939    Std dev: 507.590
  Min:      46.528    Max:     4865.712
  P50:    1551.984    P95:     2744.784
  P99:    3584.368    P99.9:   4773.200
Throughput: 581 msg/s
============================================
===CSV_START===
Seq,RTT_ns
1,4773200
2,3096912
3,2168000
4,2168752
5,2269280
6,1874352
7,4865712
8,1447920
9,1797328
10,1830240
11,1989072
12,2527760
13,1539728
14,2568032
15,1470752
16,1813776
17,1214464
18,1443472
19,1832576
20,1389712
21,2553952
22,1373184
23,3688448
24,2825072
25,1430800
26,2264656
27,2303104
28,1830336
29,1504192
30,2529616
31,1548704
32,2346624
33,1574944
34,2826240
35,1516240
36,1901120
37,1527664
38,1346656
39,2107408
40,1490032
41,1841040
42,1381216
43,2711248
44,1387664
45,3194704
46,1538624
47,1629840
48,1230944
49,1363072
50,2946560
51,2502016
52,1210928
53,3006032
54,1679744
55,1608496
56,1182032
57,1688080
58,1983712
59,3202640
60,2408848
61,1685264
62,1433424
63,1506624
64,1411440
65,1510192
66,1560096
67,1407792
68,1679312
69,1295856
70,1651920
71,1561168
72,1634848
73,2663456
74,1601952
75,2187616
76,1502304
77,1844032
78,1142192
79,1193568
80,1759920
81,1251984
82,3531520
83,1371904
84,2646896
85,1281600
86,1880624
87,1258496
88,1536576
89,1562912
90,1442720
91,1408192
92,1798416
93,1457808
94,1633264
95,1505712
96,1347456
97,1732784
98,1907456
99,1957568
100,1555616
101,2769984
102,1273680
103,2210464
104,1528528
105,1854752
106,1520656
107,1535856
108,1365952
109,1387376
110,1277712
111,1348928
112,1409088
113,1531488
114,2301760
115,1293744
116,1814448
117,1400496
118,2199568
119,1550032
120,2438816
121,1587888
122,2395088
123,1524000
124,2382448
125,1526272
126,1415360
127,2538416
128,3313872
129,1564656
130,1681184
131,1343280
132,1459552
133,2341376
134,1574352
135,1546976
136,1431056
137,1698992
138,1384272
139,1466032
140,1510256
141,1516368
142,2499264
143,1325344
144,3403888
145,1377312
146,1812080
147,1517232
148,2494544
149,1396032
150,1469248
151,2838800
152,1772000
153,1353632
154,1677904
155,1577392
156,1488192
157,1333312
158,2557136
159,1307328
160,1057840
161,1520096
162,2420768
163,1548224
164,1343216
165,999600
166,1697376
167,1315056
168,2499968
169,1445776
170,1275360
171,1952112
172,1603744
173,1666384
174,1278384
175,1611008
176,1521888
177,1746400
178,1366320
179,1347360
180,1514144
181,1479344
182,1612096
183,2594480
184,2265408
185,1580448
186,1393520
187,1494400
188,1369200
189,1946416
190,1350048
191,1388256
192,1415136
193,1536768
194,1576864
195,999792
196,1536512
197,2744784
198,1604000
199,3478944
200,1211376
201,1417520
202,1214656
203,1457424
204,1343808
205,1690704
206,2242720
207,1583248
208,2243888
209,1608480
210,2545168
211,1419296
212,2378720
213,1524048
214,3014576
215,1383296
216,1701456
217,1487440
218,1387888
219,1522256
220,1591648
221,1382192
222,1730176
223,2156416
224,1462544
225,1463984
226,1489856
227,2370320
228,1504560
229,1651664
230,1657040
231,1860896
232,1433248
233,2499776
234,1249360
235,1761152
236,1450288
237,1693696
238,1748800
239,3180784
240,1441200
241,2443728
242,4341552
243,1501712
244,1763072
245,1778912
246,2160528
247,1487952
248,1357712
249,2500400
250,1454976
251,972000
252,1467856
253,1423360
254,1933088
255,4018128
256,1823424
257,1699904
258,1512144
259,3270432
260,1316800
261,1504224
262,1477232
263,1327088
264,1727808
265,1550416
266,2377840
267,1503104
268,2092960
269,1570448
270,2290240
271,1656864
272,2668272
273,1558576
274,1714544
275,1479936
276,1426960
277,1631072
278,1627280
279,1645648
280,1468896
281,1487776
282,1509056
283,1494816
284,2869536
285,1446496
286,2267488
287,1364816
288,1430192
289,1568256
290,1270256
291,2252416
292,1467888
293,1422352
294,1540480
295,1485536
296,1755952
297,1636752
298,1298928
299,1684880
300,1612496
301,1681488
302,1802912
303,1438592
304,1489952
305,1446560
306,1800496
307,1770496
308,1532096
309,1331216
310,1622224
311,2456352
312,1248064
313,2345296
314,1553056
315,2386896
316,1473568
317,1368384
318,1745936
319,2974560
320,1424240
321,1427024
322,1967744
323,1566304
324,1637152
325,1519024
326,1640976
327,1727584
328,3495440
329,1440096
330,1394464
331,1548832
332,2645008
333,1312032
334,1394816
335,1579536
336,3808496
337,1736752
338,2852560
339,1664496
340,1525728
341,1418176
342,1351584
343,1677472
344,1348288
345,1214880
346,2508704
347,2335120
348,1201712
349,1741968
350,1603104
351,1600320
352,2230176
353,1247360
354,1348464
355,2690992
356,2110528
357,1776304
358,2767472
359,3733840
360,1488816
361,1344848
362,2287856
363,1610480
364,2583328
365,1541504
366,1106384
367,1496400
368,3118592
369,1707552
370,1636208
371,1703536
372,2365216
373,1548624
374,1849472
375,1444352
376,1466672
377,1702704
378,1318336
379,2612592
380,1526720
381,1805312
382,1748016
383,2560496
384,1460624
385,1470224
386,1052720
387,1579392
388,2442224
389,1497648
390,2631120
391,1527040
392,1941024
393,1533040
394,1631696
395,1610960
396,1416160
397,1748000
398,1388928
399,1435696
400,1721952
401,1529312
402,2310624
403,1381728
404,1437232
405,2120352
406,1521488
407,1643344
408,1254832
409,1526896
410,2453488
411,1278512
412,1866896
413,1296240
414,2168192
415,1544640
416,2657344
417,1832032
418,2315920
419,1184144
420,2153088
421,1639536
422,1347968
423,1640480
424,1365344
425,2798464
426,1695296
427,1479424
428,1609984
429,1605472
430,1517312
431,1435392
432,1467856
433,1462736
434,2110432
435,1502720
436,1394208
437,1525024
438,1738736
439,103840
440,2110816
441,1264240
442,2344128
443,1425328
444,1451584
445,1608576
446,1528432
447,2063040
448,1298080
449,1531024
450,2479136
451,2935216
452,1529024
453,1541120
454,1349168
455,1596640
456,1395152
457,1670432
458,1438240
459,2470688
460,1269504
461,1541072
462,1562992
463,2072944
464,1361952
465,1429664
466,1352480
467,1522000
468,2295456
469,1332368
470,1346352
471,1544320
472,1634176
473,1628016
474,1481200
475,1549856
476,1790464
477,1466352
478,1757472
479,1406720
480,1490016
481,1558256
482,1775440
483,2537152
484,1644080
485,1945184
486,1735248
487,2115056
488,1346720
489,1653552
490,2402608
491,1398464
492,1528688
493,1507504
494,2283632
495,1681104
496,2803328
497,1800080
498,1635664
499,1464320
500,1249984
501,1562576
502,1852416
503,1517552
504,1726096
505,3014000
506,1409504
507,1812688
508,1651168
509,1405488
510,2594880
511,1324208
512,1104528
513,1761760
514,1962288
515,2236720
516,1631568
517,1454320
518,1479920
519,1389184
520,1577424
521,2415280
522,1400288
523,1447888
524,1225328
525,1492336
526,2447856
527,1722800
528,2892512
529,1371184
530,1698512
531,1439168
532,1653024
533,2542384
534,1581616
535,1655312
536,1665584
537,1342672
538,1237360
539,1715456
540,1670896
541,2472240
542,1322336
543,1529872
544,2638736
545,3000368
546,1725232
547,1724896
548,1628400
549,1760784
550,1355920
551,1692096
552,1372208
553,1300480
554,1526160
555,1384240
556,1627600
557,2039120
558,1223920
559,1689584
560,1549232
561,1475376
562,1792848
563,1582304
564,1540544
565,1613904
566,1224544
567,2399216
568,1416848
569,1371392
570,1528432
571,1486608
572,2301024
573,1562336
574,1658496
575,1435808
576,1379536
577,1543760
578,1194720
579,2847424
580,1114416
581,1520688
582,1780896
583,1471712
584,2069840
585,1339232
586,1627792
587,2444896
588,1271296
589,1695968
590,1336992
591,1706512
592,1498576
593,1338144
594,1515408
595,1401104
596,1665344
597,943216
598,1354880
599,1579184
600,1001552
601,1550784
