========================================
SHM Ping-Pong Client
Scenario 2 - EB corbos Linux Evaluation
========================================
Messages:       2000
Message size:   64 B
Poll interval:  100 us
Echo timeout:   10 ms

Waiting for shm_echo to register (UUID: b2c3d4e5-f6a7-8901-bcde-f12345678901)...
Found shm_echo!

WARNING: seq mismatch (expected 682, got 681)

========== SHM PING-PONG RESULTS ==========
Messages sent:    2000
Messages lost:    1 (0.050%)
RTL (us):
  Mean:   1728.103    Std dev: 538.853
  Min:      91.696    Max:     7610.016
  P50:    1538.336    P95:     2811.744
  P99:    3628.432    P99.9:   6188.512
Throughput: 579 msg/s
============================================
===CSV_START===
Seq,RTT_ns
1,6188512
2,2110528
3,3700592
4,2041808
5,1446480
6,1687824
7,1952416
8,3745216
9,2361200
10,1791552
11,3854336
12,3404544
13,1635792
14,2686096
15,91696
16,3057056
17,1555488
18,2697072
19,3137456
20,2903824
21,2804400
22,2792416
23,1654080
24,2221024
25,1498928
26,2290448
27,1679920
28,2640624
29,1517456
30,2605296
31,1270480
32,2801296
33,1764928
34,1498528
35,1318576
36,1414608
37,2119440
38,1598528
39,3328960
40,2847952
41,1398848
42,2068768
43,1493632
44,1283264
45,1670208
46,1369936
47,2334320
48,1471584
49,2516784
50,1326640
51,2941680
52,1387264
53,3153904
54,1616976
55,2180896
56,1234000
57,1629200
58,1844816
59,2233072
60,1428320
61,1474784
62,1658192
63,1480400
64,2186096
65,1773232
66,2092736
67,2035536
68,2310480
69,1665568
70,2187936
71,3489168
72,1438672
73,1520384
74,1731104
75,1501184
76,1525856
77,1475456
78,1476096
79,1560064
80,1781952
81,2485312
82,1377408
83,1669280
84,1307728
85,1550768
86,1497360
87,1542016
88,1256880
89,1969504
90,1461632
91,1933136
92,1394944
93,1207008
94,1794032
95,1629200
96,1989344
97,1668176
98,2295280
99,1453248
100,1474432
101,2050912
102,1335072
103,1203120
104,1713424
105,2689664
106,1364480
107,3209440
108,1455856
109,1737392
110,1787456
111,2369280
112,1384096
113,1452640
114,2433776
115,2558624
116,1217120
117,1488144
118,1436512
119,1427104
120,1308144
121,1605840
122,1625504
123,1699824
124,1499920
125,1442032
126,1770528
127,1205840
128,2875680
129,1417760
130,1520736
131,1534768
132,1465680
133,1502896
134,1264480
135,4155920
136,2574688
137,1402784
138,2721248
139,1386752
140,3068192
141,1561936
142,1607408
143,1491904
144,3372560
145,1743984
146,1521184
147,1577872
148,2360032
149,1244912
150,1561904
151,2374352
152,3255920
153,1374784
154,1978704
155,1486944
156,1546080
157,2713040
158,2472496
159,1261008
160,1443696
161,1591808
162,1490560
163,1572688
164,1398176
165,1554592
166,1399088
167,1648768
168,1191984
169,1379952
170,1539360
171,1851216
172,1512256
173,1635872
174,2074992
175,1671872
176,1535376
177,1677840
178,2208752
179,1552624
180,1449728
181,2473760
182,1349520
183,1262208
184,4452512
185,1579232
186,1967328
187,1460992
188,1451840
189,2053216
190,1676944
191,2047920
192,1593456
193,1594816
194,1572032
195,2366464
196,1618592
197,2531648
198,1362624
199,1532672
200,2222224
201,1536832
202,1734096
203,1713072
204,1673408
205,1565536
206,1450720
207,2090240
208,1694608
209,1705584
210,1409440
211,2156672
212,1447952
213,1396880
214,2363904
215,1410768
216,1439584
217,1721584
218,1497728
219,1648224
220,1471488
221,1832160
222,1716000
223,1371536
224,1684096
225,1376896
226,2610032
227,2399312
228,1613984
229,2496736
230,1584352
231,2301312
232,1522368
233,2381600
234,1370320
235,1380912
236,1945568
237,1738176
238,1653920
239,1352448
240,1545824
241,2060720
242,1511360
243,1605392
244,1343328
245,1228000
246,1426304
247,1271632
248,1362640
249,876928
250,1582464
251,1500880
252,2009280
253,1101168
254,1484144
255,1427104
256,2949040
257,2793616
258,1223696
259,1675520
260,2121760
261,1361056
262,1531360
263,1463680
264,1555232
265,2160048
266,1410560
267,2493216
268,1583504
269,2775856
270,3797536
271,1649744
272,2178512
273,1466016
274,1516480
275,1003664
276,1320016
277,1403712
278,2157312
279,1302288
280,1606592
281,1739024
282,2420864
283,1364976
284,1421728
285,1546784
286,1482768
287,2015296
288,1455168
289,1356384
290,1626080
291,1364800
292,2403056
293,1261888
294,1319456
295,1350224
296,1517312
297,2281696
298,1608976
299,1365968
300,2324416
301,1649360
302,2487696
303,1278960
304,1539024
305,1561440
306,1956096
307,1307968
308,1499920
309,1449824
310,1620000
311,1272128
312,2091968
313,1393072
314,1598352
315,1486640
316,1327776
317,852432
318,1565232
319,1362016
320,1864224
321,1452336
322,1939088
323,1555536
324,1362768
325,2323072
326,1588304
327,1488144
328,1234384
329,2292928
330,1682208
331,2521664
332,1528032
333,2185520
334,1763536
335,2321264
336,1398288
337,2896384
338,1574272
339,2042336
340,2711376
341,1577024
342,1588656
343,2255152
344,1360960
345,2558432
346,1410352
347,1515808
348,2434176
349,1313232
350,1483328
351,1739056
