========================================
SHM Ping-Pong Client
Scenario 2 - EB corbos Linux Evaluation
========================================
Messages:       2000
Message size:   64 B
Poll interval:  100 us
Echo timeout:   10 ms

Waiting for shm_echo to register (UUID: b2c3d4e5-f6a7-8901-bcde-f12345678901)...
Found shm_echo!

WARNING: seq mismatch (expected 1248, got 1247)

========== SHM PING-PONG RESULTS ==========
Messages sent:    2000
Messages lost:    1 (0.050%)
RTL (us):
  Mean:   1668.716    Std dev: 446.572
  Min:      96.736    Max:     4332.752
  P50:    1532.560    P95:     2566.736
  P99:    3210.464    P99.9:   3997.104
Throughput: 599 msg/s
============================================
===CSV_START===
Seq,RTT_ns
1,2918112
2,3210464
3,1974048
4,2810464
5,1772688
6,1371088
7,1586416
8,2636224
9,1456752
10,2258544
11,1728160
12,2345632
13,1367712
14,1981200
15,1358944
16,1349664
17,1973552
18,1536160
19,2620944
20,1622208
21,1636464
22,1817728
23,3874656
24,2645952
25,1420192
26,2900160
27,1537776
28,1744016
29,1483808
30,1614240
31,2492000
32,3148720
33,1862592
34,1956864
35,1403472
36,2293376
37,1435408
38,3088944
39,1650032
40,1801664
41,2328224
42,1928368
43,1439328
44,2319456
45,4332752
46,1388160
47,2778720
48,1459792
49,1603952
50,1531680
51,1560400
52,2603344
53,2351504
54,1958032
55,2303440
56,1481392
57,2254224
58,1395232
59,1512720
60,2099792
61,1346032
62,1629280
63,1405344
64,2121408
65,1537360
66,1482448
67,1759920
68,1372672
69,2263648
70,1556880
71,2327472
72,1443664
73,1286016
74,1359504
75,1597392
76,2154816
77,1298496
78,1460192
79,1515904
80,1326592
81,1453984
82,2107056
83,1548512
84,1655568
85,1532112
86,2081024
87,1202496
88,1449520
89,1489776
90,1582272
91,2427056
92,1400224
93,1506464
94,1976144
95,1377904
96,1534544
97,1236944
98,1416448
99,1505664
100,1408512
101,1368160
102,1046432
103,1541456
104,2468304
105,1546208
106,1371616
107,2403264
108,1539968
109,1673408
110,1740960
111,1456512
112,1749392
113,1220112
114,1604112
115,1366896
116,2143440
117,1140944
118,2855040
119,1489008
120,2653376
121,1618048
122,2369984
123,1463392
124,1260816
125,1434832
126,1495648
127,2130480
128,1522016
129,1246864
130,1565232
131,1334000
132,1236368
133,1124768
134,1608240
135,1242544
136,1509888
137,1354256
138,1230832
139,2391968
140,1550896
141,2483088
142,1372768
143,1662016
144,1436512
145,1710432
146,1582640
147,1602064
148,1733552
149,3942992
150,1548080
151,1598336
152,1143776
153,1697760
154,1347984
155,1534912
156,1494720
157,2534112
158,1493760
159,1376800
160,1628064
161,1057008
162,1341600
163,1311568
164,1643808
165,1302272
166,1419296
167,2525408
168,2440832
169,1532864
170,1303600
171,1042832
172,1542656
173,1461520
174,994256
175,1380848
176,1435232
177,1998032
178,1482256
179,1535424
180,1432192
181,1326656
182,1715696
183,1728896
184,1568352
185,1491136
186,1418976
187,1416640
188,1494528
189,1458464
190,2328400
191,1544640
192,1527152
193,1568352
194,2849520
195,1416160
196,1694992
197,1533136
198,2501856
199,1466976
200,2646432
201,1513792
202,1331664
203,1767536
204,1763920
205,1920464
206,3879872
207,1747968
208,1627712
209,1568288
210,1438128
211,2017120
212,1362784
213,1788496
214,1217600
215,1401056
216,1511344
217,1258032
218,1307360
219,1496192
220,1523248
221,1174032
222,1126112
223,1685376
224,2299728
225,1702656
226,2242112
227,1468096
228,2594544
229,1399008
230,2412544
231,1480592
232,1618928
233,1318528
234,1371360
235,1635264
236,1616144
237,1600048
238,1411536
239,1484864
240,1543184
241,1599344
242,2371408
243,1439360
244,1404064
245,1619696
246,1832128
247,1502160
248,1547984
249,1424496
250,1341088
251,1679952
252,2081936
253,1404352
254,1424416
255,1311184
256,1307216
257,1515056
258,893840
259,1201088
260,1678432
261,1350048
262,1656720
263,1905040
264,1387024
265,1572208
266,1463200
267,1334576
268,1455600
269,2009456
270,1352912
271,1423696
272,1488000
273,3042096
274,1550112
275,1879120
276,1533760
277,1430592
278,1255504
279,1495040
280,2239024
281,1565008
282,1395840
283,1617744
284,2311424
285,2099120
286,1649456
287,1615456
288,1306480
289,1362848
290,1472128
291,1497552
292,1643696
293,1635552
294,1265072
295,1711008
296,1333120
297,1362928
298,1483408
299,1482000
300,1697104
301,1531840
302,1400992
303,1366608
304,1643472
305,2770112
306,1579136
307,96736
308,1611312
309,1430928
310,3132960
311,1330960
312,2404896
313,1594192
314,1442560
315,2415328
316,1452304
317,2566736
318,1452288
319,2280032
320,1375952
321,1708224
322,1462512
323,1694480
324,1448288
325,2934864
326,1451504
327,1404304
328,1625104
329,1254384
330,2084928
331,1339104
332,1789632
333,2146256
334,1513168
335,1485088
336,1474896
337,1331200
338,1168912
339,1567712
340,2963440
341,1824656
342,1975648
343,1350752
344,1884192
345,1539840
346,1533408
347,1635536
348,1515760
349,2302672
350,1329376
351,2215888
