========================================
SHM Ping-Pong Client
Scenario 2 - EB corbos Linux Evaluation
========================================
Messages:       2000
Message size:   64 B
Poll interval:  100 us
Echo timeout:   10 ms

Waiting for shm_echo to register (UUID: b2c3d4e5-f6a7-8901-bcde-f12345678901)...
Found shm_echo!

WARNING: seq mismatch (expected 1064, got 1063)

========== SHM PING-PONG RESULTS ==========
Messages sent:    2000
Messages lost:    2 (0.100%)
RTL (us):
  Mean:   1770.567    Std dev: 599.400
  Min:      63.264    Max:     8329.168
  P50:    1587.376    P95:     2901.152
  P99:    3918.896    P99.9:   6397.328
Throughput: 565 msg/s
============================================
===CSV_START===
Seq,RTT_ns
1,3475024
2,1730000
3,2576352
4,1862272
5,5874752
6,4145712
7,3806304
8,1986576
9,2528336
10,3640688
11,1830400
12,1713536
13,2011936
14,1834032
15,3439568
16,2630448
17,1552368
18,1430704
19,1485344
20,1424512
21,3236288
22,1814512
23,2167952
24,1644416
25,1712560
26,1932896
27,1852640
28,2276320
29,1610976
30,1666304
31,1269008
32,2001184
33,1860896
34,1915504
35,1328496
36,2795488
37,1738448
38,1928128
39,1597984
40,2153648
41,1330064
42,3047120
43,1445424
44,2065520
45,2862544
46,1553408
47,3122256
48,1482768
49,2410944
50,1766080
51,1786064
52,1793328
53,2055088
54,1623968
55,2512384
56,1607200
57,4055712
58,2281840
59,1581200
60,1347808
61,2753296
62,1740416
63,1835776
64,1547744
65,2621968
66,2695312
67,1564864
68,2261584
69,1479344
70,1309488
71,1158752
72,1469648
73,1347632
74,1105520
75,1529760
76,1291856
77,1130208
78,1382016
79,1577824
80,2494640
81,1316864
82,1639408
83,1519008
84,1636448
85,1438256
86,1429008
87,1762128
88,1544048
89,2169504
90,1394192
91,1420688
92,1444320
93,1798384
94,1685872
95,1338288
96,1750944
97,1396352
98,1317792
99,1332880
100,2298432
101,1587904
102,1380352
103,1475408
104,1236320
105,2441824
106,1134656
107,1724768
108,1550880
109,2275968
110,1423264
111,1492032
112,1104560
113,1336928
114,2471744
115,1375040
116,1608416
117,2369632
118,1287456
119,1489728
120,1322928
121,1531120
122,2306608
123,1418304
124,1447616
125,1388384
126,1969904
127,1694832
128,1467232
129,1620512
130,3122720
131,1483184
132,1397632
133,1569920
134,1359568
135,1376224
136,1572816
137,1546192
138,1545968
139,1452400
140,1465024
141,1678624
142,1697232
143,1598608
144,1636704
145,1976128
146,1901840
147,1339072
148,1358528
149,4462064
150,1800096
151,1990528
152,1489936
153,2493168
154,1474192
155,2573744
156,1494240
157,1388272
158,2517376
159,1456928
160,1030720
161,1638592
162,2204800
163,1518944
164,1526624
165,1511072
166,1173152
167,2586048
168,1808688
169,1929616
170,1483968
171,2578416
172,1444528
173,1548608
174,2498544
175,3896176
176,1390656
177,1743696
178,1404928
179,1798000
180,1511936
181,2692128
182,1520976
183,2484848
184,1359216
185,1277376
186,1630288
187,1481392
188,2154336
189,1595120
190,1484352
191,1627504
192,1212288
193,1331024
194,1390560
195,1306528
196,1514512
197,1552848
198,1692576
199,1666560
200,1431520
201,1657760
202,3242416
203,1475760
204,2657632
205,1435552
206,1524624
207,1373552
208,1528000
209,1873552
210,1924288
211,1450144
212,939744
213,1614688
214,1372480
215,2356384
216,1573488
217,942032
218,1517136
219,1368224
220,1478672
221,1802944
222,1553952
223,1306288
224,1642512
225,933600
226,1390176
227,1328480
228,1557808
229,3239152
230,1718208
231,1692768
232,2635792
233,1266144
234,1064960
235,1524112
236,1305616
237,1751920
238,1549664
239,1346720
240,1329680
241,3159920
242,1465648
243,1422560
244,2009200
245,1529888
246,1731552
247,1282640
248,1497088
249,2953728
250,2070368
251,1272528
252,1520624
253,1435888
254,1337216
255,2937936
256,3545968
257,1529520
258,2407760
259,1315952
260,1375424
261,1586800
262,1651440
263,2019344
264,1547424
265,2155616
266,1430784
267,1471440
268,1708928
269,1554368
270,2959456
271,1453728
272,3117040
273,2856128
274,1605104
275,1601840
276,1593616
277,1361792
278,1362512
279,1204544
280,1523456
281,2322368
282,1417424
283,1719168
284,1411504
285,2705408
286,3088320
287,1517136
288,1434880
289,1787792
290,1441696
291,1722592
292,1553040
293,1387296
294,1481808
295,1621792
296,2646928
297,1598912
298,2113952
299,1309552
300,1546144
301,964032
302,1442352
303,1583152
304,956912
305,1394016
306,2761184
307,1392608
308,2797152
309,1473376
310,1694656
311,1565808
312,1322400
313,1568112
314,1550608
315,2451472
316,1952160
317,1682496
318,1586080
319,1555296
320,1613920
321,1381600
322,1817456
323,1698800
324,1363856
325,2330544
326,1520144
327,1683664
328,1381696
329,2310592
330,1465072
331,1510896
332,2281616
333,1348464
334,1633360
335,1651712
336,3124624
337,1360192
338,1415968
339,1382080
340,1647616
341,1409712
342,1494000
343,2283056
344,1314048
345,1509408
346,2306816
347,1474624
348,1470032
349,1860800
350,2265264
351,1422752
