========================================
SHM Ping-Pong Client
Scenario 2 - EB corbos Linux Evaluation
========================================
Messages:       2000
Message size:   64 B
Poll interval:  100 us
Echo timeout:   10 ms

Waiting for shm_echo to register (UUID: b2c3d4e5-f6a7-8901-bcde-f12345678901)...
Found shm_echo!

WARNING: seq mismatch (expected 863, got 862)

========== SHM PING-PONG RESULTS ==========
Messages sent:    2000
Messages lost:    3 (0.150%)
RTL (us):
  Mean:   1762.402    Std dev: 583.437
  Min:     845.200    Max:     8564.704
  P50:    1579.056    P95:     2836.368
  P99:    3921.360    P99.9:   7250.448
Throughput: 567 msg/s
============================================
===CSV_START===
Seq,RTT_ns
1,3426480
2,3312848
3,2820736
4,1652368
5,1960384
6,2439408
7,1968720
8,1232128
9,2020752
10,2146176
11,2840160
12,1371872
13,1936384
14,2658624
15,1949744
16,1917568
17,2836368
18,1551440
19,2296688
20,1311728
21,2022576
22,1769504
23,2974640
24,1440544
25,1979568
26,1285248
27,1913440
28,1931312
29,2619568
30,1569936
31,1652752
32,2142320
33,2937072
34,3141920
35,4548432
36,1588112
37,1682400
38,2254800
39,1891168
40,1642880
41,1778512
42,1337632
43,1400768
44,1727312
45,1395808
46,2810656
47,1530368
48,2802160
49,1427792
50,2056352
51,1429616
52,1504240
53,1609712
54,2687872
55,1756704
56,2082768
57,1328784
58,1497104
59,1271472
60,1442960
61,3028656
62,1382784
63,2247392
64,1601296
65,2486784
66,1321888
67,1811680
68,1417872
69,1852896
70,995856
71,1476432
72,1584720
73,2535376
74,2747776
75,3495616
76,1655808
77,2415392
78,1545216
79,2630384
80,1540032
81,2768336
82,3591360
83,2733296
84,2996976
85,3343552
86,1716080
87,1692272
88,1392384
89,2204736
90,1781408
91,1785088
92,1291392
93,1103776
94,2118528
95,1524384
96,1750256
97,1729520
98,1550384
99,1673232
100,1552784
101,1586208
102,1743808
103,1374304
104,1683152
105,1470272
106,1748848
107,1862544
108,2569664
109,1527184
110,1796704
111,1397232
112,1418544
113,1744528
114,1403584
115,1534912
116,1747104
117,1734656
118,1566704
119,1496272
120,1665104
121,1493888
122,1679728
123,1466976
124,1247456
125,1594256
126,1225856
127,1676256
128,1724704
129,1242592
130,1841392
131,1410240
132,1399968
133,1639232
134,1471760
135,1342144
136,2429488
137,1674256
138,1614992
139,2322944
140,1629200
141,2461120
142,1571280
143,2776896
144,1658656
145,1696752
146,1723280
147,1460848
148,2615296
149,1313664
150,2563968
151,1457296
152,1115984
153,1840160
154,2001392
155,1417872
156,1428720
157,1557872
158,1580064
159,1997840
160,1439808
161,1335008
162,2025968
163,1727760
164,1487024
165,1562640
166,2431920
167,1484960
168,1372304
169,1045472
170,1541984
171,2703312
172,1451264
173,1978288
174,1411824
175,2818880
176,1567872
177,2394080
178,1609952
179,2408432
180,1554384
181,1404000
182,2475360
183,3312384
184,1666064
185,1704160
186,1662912
187,1823072
188,1485632
189,1668752
190,2032160
191,3135056
192,1426448
193,3318768
194,3562240
195,1660896
196,2264848
197,1499920
198,1771632
199,1432656
200,1783776
201,1686672
202,1574960
203,1715616
204,1604560
205,1419104
206,3243968
207,1670096
208,1690128
209,4070384
210,2371840
211,1358416
212,1442528
213,1472880
214,1690944
215,2143856
216,1249776
217,4160992
218,2589792
219,1396640
220,2409552
221,1402032
222,2254848
223,1392352
224,1627632
225,2384560
226,1362480
227,1593632
228,1576768
229,2270192
230,3295504
231,1275840
232,1453168
233,1555824
234,1667344
235,2821504
236,1554480
237,2103280
238,1821712
239,1879040
240,1693072
241,2379440
242,1483696
243,1501792
244,2471776
245,1398112
246,1487520
247,1474416
248,1744560
249,1406752
250,1595696
251,1459232
252,1579584
253,2333136
254,1413856
255,2607136
256,1553488
257,1409024
258,2019984
259,1387120
260,1581552
261,1516384
262,1271552
263,1038368
264,1317264
265,1603280
266,1145600
267,1272896
268,1423984
269,2146768
270,1911984
271,1757424
272,1740928
273,1495072
274,1647456
275,2520352
276,1470848
277,2365312
278,1706960
279,3130880
280,1614272
281,2127760
282,1492608
283,1749728
284,1856032
285,2408176
286,1621040
287,2358320
288,1432912
289,1380608
290,1120176
291,1720768
292,2982496
293,3076816
294,1528528
295,1534112
296,2583392
297,2404816
298,1622560
299,1245088
300,1718928
301,1317824
302,2046480
303,1462496
304,3525504
305,1492992
306,1516064
307,1673824
308,1339808
309,2418544
310,2638160
311,1478624
312,2412576
313,1674944
314,1236960
315,2568048
316,1381264
317,2551216
318,2332272
319,1714400
320,1275696
321,1421120
322,1347104
323,2442928
324,1753984
325,2230848
326,1689856
327,1775904
328,1411712
329,1163536
330,3486608
331,2464304
332,1829376
333,2274032
334,1596384
335,2195936
336,1767968
337,1669856
338,1762976
339,1529856
340,2495824
341,1554512
342,2376096
343,1499936
344,1057616
345,1434160
346,1376080
347,1736736
348,1390656
349,2036624
350,1376768
351,1587776
