========================================
net_sender_li (pinger) — Scenario 3 reversed
EB corbos Linux Network Determinism
Metric: Round-Trip Latency (RTL)
========================================
Target:       10.0.1.1:5000
Probes:       2000
Protocol:     UDP
Period:       1 ms
Msg size:     64 B
Flood rate:   0 Mbps
Echo timeout: 10 ms

net_sender_li: SCHED_FIFO OK (priority 90)
Sending HELLO to 10.0.1.1:5000 (protocol=UDP)...
HELLO_ACK received — protocol=UDP
Starting ping-echo loop (2000 probes at 1 ms period)...


========== NET SENDER_LI (PINGER) RESULTS ==========
Probes sent:        2000
Echoes received:    1920
Lost (no echo):       93 (4.650%)
Elapsed:           13.076 s
RTL (us):
  Mean: 6601.511    Std dev: 1134.636
  Min:  3909.808    Max:     33855.104
  P50:  6476.816    P95:     7970.448
  P99:  9045.984    P99.9:   15190.976
IAJ (us):
  Mean: 5580.644    Std dev: 839.726
  Min:  2927.200    Max:     9331.328
  P50:  5499.520    P95:     6942.448
  P99:  7484.928    P99.9:   8734.256
===CSV_START===
index,send_time_ns,recv_time_ns,rtl_ns,iaj_ns
0,698517327744,698527366032,10038288,6695280
1,698527590768,698535061312,7470544,7129296
2,698535220384,698543190608,7970224,6843136
3,698543205424,698551033744,7828320,5445728
4,698551069392,698561637600,10568208,7642336
5,698561653296,698568083328,6430032,5634944
6,698568780544,698576725664,7945120,5949296
7,698576741328,698583360608,6619280,5537984
8,698583375616,698590309904,6934288,5263744
9,698590324976,698596847888,6522912,5190928
10,698596861840,698603111632,6249792,5499888
11,698603125856,698609302560,6176704,6826512
12,698609316704,698615802448,6485744,5495696
13,698615816624,698623628960,7812336,7258048
14,698623643216,698630124656,6481440,7436080
15,698630139296,698638382704,8243408,5514608
16,698638397328,698646818784,8421456,5591248
17,698646833824,698653333392,6499568,6292528
18,698653348224,698659924640,6576416,5264432
19,698659938768,698667217168,7278400,5350160
20,698667231296,698673481600,6250304,6498144
21,698673495072,698679831760,6336688,6489680
22,698679846272,698687329904,7483632,5428224
23,698687352944,698694819584,7466640,5273968
24,698694834208,698701247808,6413600,6099296
25,698701262448,698707521776,6259328,5958368
26,698707536048,698714621072,7085024,6470288
27,698714635328,698721579440,6944112,5745824
28,698721595280,698729049728,7454448,6344048
29,698729089856,698735795552,6705696,6119184
30,698735811296,698743139600,7328304,6155808
31,698743153680,698750258784,7105104,5421344
32,698750273264,698757414592,7141328,6755456
33,698757471920,698763835936,6364016,7068944
34,698763851024,698771591392,7740368,6759504
35,698771605824,698785122064,13516240,7139520
36,698785139056,698793191008,8051952,7251936
37,698793205840,698800950512,7744672,7344576
38,698801051472,698809090032,8038560,6303984
39,698809104256,698817341968,8237712,5949968
40,698817356336,698825686544,8330208,6295600
41,698825701056,698832990528,7289472,6143008
42,698833005072,698839940496,6935424,7094304
43,698839955184,698847236096,7280912,5298272
44,698847250336,698854379104,7128768,5804704
45,698854393312,698862473408,8080096,7307168
46,698862489440,698868771680,6282240,5455520
47,698868788080,698875576384,6788304,6459184
48,698875630256,698883883552,8253296,5246320
49,698883901360,698890339072,6437712,5977648
50,698890353584,698897798256,7444672,5136720
51,698897812848,698904044576,6231728,5009856
52,698904059104,698911022224,6963120,3195536
53,698911036688,698917158944,6122256,7449600
54,698917239600,698923168800,5929200,5634464
55,698923182976,698927364336,4181360,4239776
56,698927378992,698935813936,8434944,5488544
57,698935828288,698942448400,6620112,4616416
58,698942463792,698947688176,5224384,5469664
59,698947703584,698954176720,6473136,4627520
60,698954191296,698959793136,5601840,5866768
61,698959807440,698966262800,6455360,5595056
62,698966278208,698971890320,5612112,5243664
63,698971904896,698978757088,6852192,4524208
64,698978771920,698985352144,6580224,5514960
65,698985418560,698991595808,6177248,4352528
66,698991610000,698997120016,5510016,5329120
67,698997134176,699003634976,6500800,4680592
68,699003649200,699008987504,5338304,5043552
69,699009001792,699015316624,6314832,6871248
70,699015329792,699020997216,5667424,5168864
71,699021011504,699027040768,6029264,5146240
72,699027055168,699034912016,7856848,5528768
73,699034926480,699041080880,6154400,5973984
74,699041095024,699047227120,6132096,5641248
75,699047241792,699053755888,6514096,6357872
76,699053771184,699060729872,6958688,5984304
77,699060746064,699067371120,6625056,4768720
78,699067386416,699074728992,7342576,7102608
79,699074746048,699081713296,6967248,4765312
80,699081727696,699087482016,5754320,5416384
