========================================
Signal Sender Workload (Synchronized)
========================================
Initializing shared memory...
Waiting for speedometer to register...
Found speedometer in shared memory!
Sending START command to speedometer: START: 15;5;20

Running workload signal period for 15 seconds...

Workload signal period completed.
Sending STOP command to speedometer...
Waiting for statistics from speedometer...

Stress workload terminated.
===VMSTAT_START===
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 121172   4116  33196    0    0    13     7  253  140 91  7  2  0  0
 5  0      0 120992   4116  33192    0    0     0     0  508  256 99  1  0  0  0
 4  0      0 120992   4116  33192    0    0     0     0  505  263 100  0  0  0  0
 4  0      0 120992   4116  33192    0    0     0     0  506  262 100  0  0  0  0
 4  0      0 120992   4124  33184    0    0     0   124  511  265 100  0  0  0  0
 4  0      0 120992   4124  33192    0    0     0     0  507  260 100  0  0  0  0
 4  0      0 120992   4124  33192    0    0     0     0  504  262 100  0  0  0  0
 4  0      0 120992   4124  33192    0    0     0     0  508  264 100  0  0  0  0
 4  0      0 120992   4124  33192    0    0     0     0  505  263 100  0  0  0  0
 4  0      0 120992   4124  33192    0    0     0     0  508  261 100  0  0  0  0
 4  0      0 120992   4124  33192    0    0     0     0  503  261 100  0  0  0  0
 4  0      0 120992   4124  33192    0    0     0     0  508  263 100  0  0  0  0
 4  0      0 120992   4124  33192    0    0     0     0  506  266 100  0  0  0  0
 4  0      0 120992   4124  33192    0    0     0     0  504  257 100  0  0  0  0
 4  0      0 120992   4124  33192    0    0     0     0  506  262 100  0  0  0  0
 4  0      0 120992   4124  33192    0    0     0     0  514  268 95  5  0  0  0
 4  0      0 120992   4124  33192    0    0     0     0  534  257 87 13  0  0  0
===VMSTAT_END===
========== SPEEDOMETER RT APPLICATION RESULTS ==========
Test Configuration:
Period: 50.000 ms
Deadline: 5.000 ms
RT Priority: 99 (SCHED_FIFO)
Execution Statistics:
Total cycles: 299
Deadline misses: 0 (0.000%)
Execution Time (μs):
Mean: 194.933
Min: 130.560
Max: 1529.760
50th percentile: 167.824
95th percentile: 237.824
99th percentile: 1227.680
99.9th percentile: 1529.760
Jitter (μs):
Mean: 2408.819
Min: 1497.104
Max: 4782.304
Response Time (μs):
Mean: 2603.752
Min: 1684.544
Max: 4926.384
50th percentile: 2797.760
95th percentile: 3281.376
99th percentile: 3466.288
99.9th percentile: 4926.384
[  893.040741] h
vm-hi   : 
========================================================
rtimer: interrup
vm-hi   : 
t took 7863392 n
===VMSTAT_START===
(no vmstat data captured)
s
vm-hi   : 
===VMSTAT_END===
===CSV_START===
cycle,timestamp_s,execution_time_us,jitter_us,response_time_us,deadline_miss
1,0.051937,458.960,1936.592,2395.552,0
2,0.102938,131.040,2938.096,3069.136,0
3,0.152673,203.440,2672.560,2876.000,0
4,0.202834,134.576,2834.048,2968.624,0
5,0.252535,178.560,2534.864,2713.424,0
6,0.302615,134.848,2615.488,2750.336,0
7,0.352612,171.360,2611.552,2782.912,0
8,0.403007,167.824,3007.360,3175.184,0
9,0.452620,134.816,2620.240,2755.056,0
10,0.503110,167.936,3110.496,3278.432,0
11,0.552538,180.800,2538.416,2719.216,0
12,0.601674,130.976,1673.808,1804.784,0
13,0.652841,158.272,2841.376,2999.648,0
14,0.701526,179.936,1526.288,1706.224,0
15,0.752683,239.168,2682.608,2921.776,0
16,0.801519,237.824,1518.720,1756.544,0
17,0.852772,206.448,2772.496,2978.944,0
18,0.901587,133.248,1586.656,1719.904,0
19,0.952575,170.608,2574.864,2745.472,0
20,1.001536,167.808,1535.824,1703.632,0
21,1.052682,222.064,2681.504,2903.568,0
22,1.102791,226.080,2790.880,3016.960,0
23,1.151909,253.328,1908.720,2162.048,0
24,1.201587,134.896,1586.912,1721.808,0
25,1.252380,132.096,2380.016,2512.112,0
26,1.301517,181.440,1517.136,1698.576,0
27,1.352526,185.072,2525.984,2711.056,0
28,1.401521,236.032,1520.992,1757.024,0
29,1.452670,131.712,2670.352,2802.064,0
30,1.501541,237.680,1540.784,1778.464,0
31,1.552716,185.952,2715.872,2901.824,0
32,1.601533,175.088,1533.248,1708.336,0
33,1.652669,131.600,2669.376,2800.976,0
34,1.701683,131.376,1682.816,1814.192,0
35,1.752819,158.128,2819.088,2977.216,0
36,1.801591,161.872,1590.992,1752.864,0
37,1.852732,141.872,2732.272,2874.144,0
38,1.901683,203.456,1682.816,1886.272,0
39,1.952656,132.016,2655.888,2787.904,0
40,2.002950,160.160,2949.792,3109.952,0
41,2.052748,175.072,2748.368,2923.440,0
42,2.102746,172.256,2746.352,2918.608,0
43,2.152668,131.312,2668.128,2799.440,0
44,2.202910,160.608,2910.144,3070.752,0
45,2.252673,131.712,2673.392,2805.104,0
46,2.302915,221.168,2914.672,3135.840,0
47,2.352621,132.512,2621.200,2753.712,0
48,2.402957,156.048,2956.832,3112.880,0
49,2.452737,191.888,2737.008,2928.896,0
50,2.502982,183.872,2981.504,3165.376,0
51,2.552614,168.944,2613.760,2782.704,0
52,2.603001,158.080,3001.472,3159.552,0
53,2.652665,163.520,2664.800,2828.320,0
54,2.701670,132.144,1670.496,1802.640,0
55,2.752621,152.192,2620.752,2772.944,0
56,2.801684,176.192,1683.552,1859.744,0
57,2.852674,134.592,2674.272,2808.864,0
58,2.901600,150.224,1599.664,1749.888,0
59,2.952573,134.288,2572.944,2707.232,0
60,3.001686,186.656,1685.776,1872.432,0
61,3.052821,158.832,2820.944,2979.776,0
62,3.101827,154.688,1827.280,1981.968,0
63,3.152666,171.888,2665.936,2837.824,0
64,3.203243,143.968,3243.264,3387.232,0
65,3.252586,176.528,2585.952,2762.480,0
66,3.303097,150.176,3097.024,3247.200,0
67,3.352658,132.480,2657.792,2790.272,0
68,3.401684,170.144,1684.496,1854.640,0
69,3.452686,176.080,2686.256,2862.336,0
70,3.501614,177.104,1614.128,1791.232,0
71,3.552783,195.072,2782.848,2977.920,0
72,3.601634,134.576,1634.096,1768.672,0
73,3.651803,1042.256,1802.832,2845.088,0
74,3.701643,131.264,1643.200,1774.464,0
75,3.752578,148.112,2577.520,2725.632,0
76,3.801521,188.000,1520.656,1708.656,0
77,3.851844,1070.128,1843.504,2913.632,0
78,3.901525,172.944,1524.720,1697.664,0
79,3.951952,181.248,1952.368,2133.616,0
80,4.001720,130.560,1719.888,1850.448,0
81,4.052633,132.592,2633.296,2765.888,0
82,4.102916,174.032,2915.856,3089.888,0
83,4.152579,168.464,2578.880,2747.344,0
84,4.202980,158.480,2980.272,3138.752,0
85,4.252667,130.880,2666.880,2797.760,0
86,4.302895,139.504,2894.912,3034.416,0
87,4.352582,171.408,2581.696,2753.104,0
88,4.403019,171.104,3019.136,3190.240,0
89,4.452781,169.536,2780.544,2950.080,0
90,4.502686,182.176,2685.776,2867.952,0
91,4.552656,158.368,2655.680,2814.048,0
92,4.601675,131.248,1674.752,1806.000,0
93,4.652729,192.784,2729.200,2921.984,0
94,4.702993,165.936,2993.120,3159.056,0
95,4.752823,170.000,2823.280,2993.280,0
96,4.802819,142.512,2818.592,2961.104,0
97,4.852716,132.112,2715.568,2847.680,0
98,4.901535,189.248,1534.688,1723.936,0
99,4.952575,148.336,2575.440,2723.776,0
100,5.001527,182.704,1526.704,1709.408,0
101,5.051858,131.808,1857.600,1989.408,0
102,5.101497,187.440,1497.104,1684.544,0
103,5.151751,1038.112,1751.184,2789.296,0
104,5.201577,134.912,1577.248,1712.160,0
105,5.251854,135.088,1854.160,1989.248,0
106,5.302929,182.128,2929.440,3111.568,0
107,5.352715,175.312,2715.376,2890.688,0
108,5.401522,174.928,1522.016,1696.944,0
109,5.452631,133.344,2630.656,2764.000,0
