========================================
net_sender_li (pinger) — Scenario 3 reversed
EB corbos Linux Network Determinism
Metric: Round-Trip Latency (RTL)
========================================
Target:       10.0.1.1:5000
Probes:       2000
Protocol:     UDP
Period:       1 ms
Msg size:     64 B
Flood rate:   0 Mbps
Echo timeout: 10 ms

net_sender_li: SCHED_FIFO OK (priority 90)
Sending HELLO to 10.0.1.1:5000 (protocol=UDP)...
HELLO_ACK received — protocol=UDP
Starting ping-echo loop (2000 probes at 1 ms period)...


========== NET SENDER_LI (PINGER) RESULTS ==========
Probes sent:        2000
Echoes received:    1002
Lost (no echo):     1002 (50.100%)
Elapsed:           9.575 s
RTL (us):
  Mean: 5782.120    Std dev: 852.770
  Min:  3883.168    Max:     12562.976
  P50:  5789.376    P95:     7072.144
  P99:  8148.224    P99.9:   11215.376
IAJ (us):
  Mean: 4799.608    Std dev: 788.518
  Min:  2900.208    Max:     8754.000
  P50:  4817.776    P95:     6073.664
  P99:  6805.888    P99.9:   8754.000
===CSV_START===
index,send_time_ns,recv_time_ns,rtl_ns,iaj_ns
0,743066160048,743071646080,5486032,5782576
1,743071860896,743078428656,6567760,5717728
2,743078584656,743085146384,6561728,4755440
3,743085165280,743090901824,5736544,5202880
4,743090918000,743097104704,6186704,4765072
5,743097130288,743102869776,5739488,4972496
6,743102886144,743108842272,5956128,6065968
7,743108858384,743115908240,7049856,5831824
8,743115923872,743122740064,6816192,4170688
9,743122756560,743127910752,5154192,5934912
10,743127926624,743134845664,6919040,3864176
11,743134861392,743139709840,4848448,5749936
12,743139726512,743146459776,6733264,4434688
13,743146516080,743151894464,5378384,5672992
14,743151910560,743158567456,6656896,4495920
15,743158584448,743164063376,5478928,5378848
16,743164855568,743170442224,5586656,4402608
17,743170458320,743175844832,5386512,5858800
18,743175861536,743182703632,6842096,3970448
19,743182718832,743187674080,4955248,4703616
20,743187689536,743193377696,5688160,4274848
21,743193393392,743198652544,5259152,5211280
22,743198669472,743204863824,6194352,5184256
23,743204880688,743211048080,6167392,5600704
24,743211092752,743217648784,6556032,4077088
25,743217667328,743222725872,5058544,5206848
26,743222742064,743228932720,6190656,5199232
27,743228949088,743235131952,6182864,5147936
28,743235148576,743241279888,6131312,4321680
29,743241296784,743246601568,5304784,4230576
30,743246638096,743251832144,5194048,6005696
31,743251847712,743258837840,6990128,5089712
32,743258854336,743264927552,6073216,4992480
33,743264944512,743270920032,5975520,4204400
34,743270936832,743276124432,5187600,6432592
35,743276143008,743283557024,7414016,5462832
36,743283572944,743290019856,6446912,4103680
37,743290035744,743295123536,5087792,3903520
38,743295139232,743300027056,4887824,5155408
39,743300044848,743306182464,6137616,4148256
40,743306198624,743311330720,5132096,5584560
41,743311419744,743317915280,6495536,4115408
42,743317931984,743323030688,5098704,5023856
43,743323046288,743329054544,6008256,5222560
44,743329104992,743335277104,6172112,5273712
45,743335409648,743341550816,6141168,4201520
46,743341567696,743346752336,5184640,3952256
47,743346768416,743351704592,4936176,5246832
48,743351721184,743357951424,6230240,3908832
49,743357968336,743362860256,4891920,5037008
50,743362876352,743368897264,6020912,4842960
51,743368916224,743374740224,5824000,4174832
52,743374756704,743379915056,5158352,5624176
53,743379931648,743386539232,6607584,4473136
54,743386555328,743392012368,5457040,5728064
55,743392028544,743398740432,6711888,4318336
56,743398756576,743404058768,5302192,5499072
57,743404833360,743410557840,5724480,3966544
58,743410573344,743415524384,4951040,4674560
59,743415539824,743421198944,5659120,4723472
60,743421214320,743426922416,5708096,3838256
61,743426937952,743431760672,4822720,5920688
62,743431776848,743438681360,6904512,4311808
63,743438696432,743443993168,5296736,5727008
64,743444008144,743450720176,6712032,4057904
65,743450736224,743455778080,5041856,5786384
66,743455834000,743462564464,6730464,4164864
67,743462580480,743467729328,5148848,6395888
68,743467745120,743475125216,7380096,5500352
69,743475141408,743481625568,6484160,4433456
70,743481650544,743487059024,5408480,5326304
71,743487111040,743493385328,6274288,4630608
72,743493400208,743499015936,5615728,5215440
73,743499032864,743505231376,6198512,5322512
74,743505248000,743511553888,6305888,6128208
75,743511570768,743518682096,7111328,4044240
76,743518698640,743523726336,5027696,5494192
77,743523742464,743530220528,6478064,4525536
78,743530237072,743535746064,5508992,5295984
79,743535762000,743542042048,6280048,4343968
80,743542057936,743547386016,5328080,4829536
81,743547401824,743553215552,5813728,4775696
82,743553231328,743558991248,5759920,5149360
83,743559007808,743565140608,6132800,5308832
84,743565159184,743571449440,6290256,4697712
85,743571473520,743577147152,5673632,4602032
86,743577164064,743582749184,5585120,5162016
87,743582765600,743588911200,6145600,4934336
88,743588936208,743594845536,5909328,4172640
89,743594861568,743600018176,5156608,5862576
90,743600075456,743606880752,6805296,4064704
91,743606897120,743611945456,5048336,5191920
92,743611961184,743618137376,6176192,4705568
93,743618153344,743623842944,5689600,5377104
94,743623877264,743630220048,6342784,4053200
95,743630235264,743635273248,5037984,5647664
96,743635378976,743641920912,6541936,3848064
97,743641937168,743646768976,4831808,5143744
98,743646783456,743652912720,6129264,4935280
99,743652938864,743658848000,5909136,4153488
100,743658863504,743664001488,5137984,5699712
101,743664016848,743670701200,6684352,5195456
102,743670716704,743676896656,6179952,4787440
103,743676912960,743682684096,5771136,4089072
104,743682699456,743687773168,5073712,5810992
105,743687824720,743694584160,6759440,5267216
106,743694600128,743700851376,6251248,4927360
107,743700867184,743706778736,5911552,4102368
108,743706835920,743711881104,5045184,5777264
109,743711896304,743718658368,6762064,4327664
110,743718674000,743723986032,5312032,5913584
111,743724001408,743730899616,6898208,4229376
112,743730916272,743736128992,5212720,5930800
113,743736171248,743743059792,6888544,5178192
114,743743110592,743749237984,6127392,4543808
115,743749253936,743754781792,5527856,5212096
116,743754837184,743760993888,6156704,4926496
117,743761010672,743766920384,5909712,4068256
118,743766936528,743771988640,5052112,5567552
119,743772003568,743778556192,6552624,3832656
120,743778571328,743783388848,4817520,5276032
121,743783404128,743789664880,6260752,4229808
122,743789681968,743794894688,5212720,4957136
123,743794911040,743800851824,5940784,4865040
124,743800878544,743806716864,5838320,4118128
125,743806732064,743811834992,5102928,5689968
126,743811851056,743818524960,6673904,4376656
127,743818557584,743823901616,5344032,5217296
128,743823917856,743830118912,6201056,4403456
129,743830143312,743835522368,5379056,5396448
130,743835539376,743841918816,6379440,4362256
131,743841935040,743847281072,5346032,4951072
132,743847417968,743853232144,5814176,4348416
133,743853257744,743858580560,5322816,4079232
134,743858648560,743863659792,5011232,5594128
135,743863676848,743870253920,6577072,4326032
136,743870270976,743875579952,5308976,5003424
137,743875596128,743881583376,5987248,5022704
138,743881600544,743887606080,6005536,5164720
139,743887641504,743893770800,6129296,4203168
140,743893785504,743898973968,5188464,5179872
141,743898987968,743905153840,6165872,4709408
142,743905169984,743910863248,5693264,5654512
143,743910879648,743917517760,6638112,4570752
144,743917534320,743923088512,5554192,4794608
145,743923107024,743928883120,5776096,4795376
146,743928900112,743934678496,5778384,4347536
147,743934694160,743940026032,5331872,5233712
148,743940756976,743946259744,5502768,3883712
149,743946274656,743951143456,4868800,4726240
150,743951159024,743956869696,5710672,5070944
151,743956893424,743962940640,6047216,3893120
152,743962956144,743967833760,4877616,5270240
153,743967851824,743974104000,6252176,4724560
154,743974121152,743979828560,5707408,5707584
155,743979846624,743986536144,6689520,4057328
156,743986552432,743991593472,5041040,4802672
157,743991648016,743997396144,5748128,4310976
158,743997412192,744002707120,5294928,4123280
159,744002723600,744007830400,5106800,5980000
160,744007847056,744014810400,6963344,5628832
161,744014831216,744021439232,6608016,4432512
162,744021456032,744026871744,5415712,4195312
163,744026887440,744032067056,5179616,5698864
164,744032794064,744038765920,5971856,4256000
165,744038782480,744044021920,5239440,5952336
166,744044945072,744050974256,6029184,5010192
167,744050990416,744056984448,5994032,4691952
168,744057000992,744062676400,5675408,4356272
169,744062693168,744068032672,5339504,6075024
170,744068782416,744075107696,6325280,4878624
171,744075125712,744080986320,5860608,4902592
172,744081002400,744086888912,5886512,5151952
173,744086905120,744093040864,6135744,4700160
174,744093056576,744098741024,5684448,4165392
175,744098761120,744103906416,5145296,5983264
176,744103922160,744110889680,6967520,5323680
177,744110905968,744117213360,6307392,4817776
178,744117229216,744123031136,5801920,3950992
179,744123046048,744127982128,4936080,5744672
180,744127997904,744134726800,6728896,4254496
181,744134742784,744139981296,5238512,5109680
182,744139996848,744146090976,6094128,3930816
183,744146110736,744151021792,4911056,5079392
184,744151037632,744157101184,6063552,4892288
185,744157116944,744162993472,5876528,4994992
186,744163008720,744168988464,5979744,4650048
187,744169006176,744174638512,5632336,4001904
188,744174656672,744179640416,4983744,4912864
189,744179656272,744185553280,5897008,4148816
190,744185569072,744190702096,5133024,3882352
191,744190717200,744195584448,4867248,4940576
192,744195599856,744201525024,5925168,4209872
193,744201540640,744206734896,5194256,4291248
194,744206750096,744212026144,5276048,5639616
195,744212880144,744218665760,5785616,4082464
196,744218681488,744223748224,5066736,5379808
197,744223763840,744230128032,6364192,4066928
198,744230144496,744235194960,5050464,5306096
199,744235210448,744241501056,6290608,4330880
200,744241519120,744246831936,5312816,5414432
201,744246855488,744253246368,6390880,5042720
202,744253261920,744259289088,6027168,4973728
203,744259399568,744265262816,5863248,4751376
204,744265278992,744271014192,5735200,4942656
205,744271030336,744276956848,5926512,4639808
206,744276973120,744282596656,5623536,4386112
207,744282648912,744287982768,5333856,6021872
208,744287999184,744295004640,7005456,4863776
209,744295021040,744300868416,5847376,5624496
210,744300885760,744307492912,6607152,5088288
211,744307511456,744313581200,6069744,4011648
212,744313632672,744318592848,4960176,4189552
213,744318642832,744323782400,5139568,4326256
214,744323818288,744329108656,5290368,4086720
215,744329125744,744334195376,5069632,3324304
216,744334221616,744338519680,4298064,3253616
217,744338535712,744342773296,4237584,3498928
218,744342814400,744347272224,4457824,4503440
219,744347288720,744352775664,5486944,4717312
220,744352812160,744358492976,5680816,3472960
221,744358512144,744362965936,4453792,3253072
222,744362982336,744367219008,4236672,3800288
223,744367234480,744372019296,4784816,5069520
224,744372947216,744378088816,5141600,3615696
225,744378105472,744382704512,4599040,3353488
226,744382720864,744387058000,4337136,3686560
227,744387112752,744391744560,4631808,4860944
228,744391760768,744397605504,5844736,4394672
229,744397631136,744403000176,5369040,3676928
230,744403016784,744407677104,4660320,4554448
231,744407693424,744413231552,5538128,4360448
232,744413248240,744418592000,5343760,3460160
233,744418651120,744423052160,4401040,3887392
234,744423103024,744427939552,4836528,4550432
235,744427955264,744433489984,5534720,4182384
