========================================
net_sender_li (pinger) — Scenario 3 reversed
EB corbos Linux Network Determinism
Metric: Round-Trip Latency (RTL)
========================================
Target:       10.0.1.1:5000
Probes:       2000
Protocol:     UDP
Period:       1 ms
Msg size:     64 B
Flood rate:   0 Mbps
Echo timeout: 10 ms

net_sender_li: SCHED_FIFO OK (priority 90)
Sending HELLO to 10.0.1.1:5000 (protocol=UDP)...
HELLO_ACK received — protocol=UDP
Starting ping-echo loop (2000 probes at 1 ms period)...


========== NET SENDER_LI (PINGER) RESULTS ==========
Probes sent:        2000
Echoes received:    1988
Lost (no echo):       69 (3.450%)
Elapsed:           15.159 s
RTL (us):
  Mean: 7553.325    Std dev: 1286.996
  Min:  4390.608    Max:     19310.064
  P50:  7477.488    P95:     9660.176
  P99:  11085.184    P99.9:   17755.280
IAJ (us):
  Mean: 6472.630    Std dev: 1082.787
  Min:  3404.064    Max:     9294.992
  P50:  6450.624    P95:     8399.264
  P99:  8896.416    P99.9:   9157.632
===CSV_START===
index,send_time_ns,recv_time_ns,rtl_ns,iaj_ns
0,474297516352,474306135856,8619504,6095600
1,474306634400,474313231456,6597056,8709888
2,474313373408,474322941344,9567936,6201824
3,474322954016,474330143168,7189152,5605104
4,474330155952,474336748272,6592320,5615664
5,474336797488,474343363936,6566448,5493264
6,474343391376,474349857200,6465824,5802320
7,474349869952,474356659520,6789568,4598912
8,474356672384,474362258432,5586048,4319888
9,474362307744,474367578320,5270576,5917168
10,474367591952,474374495488,6903536,5343344
11,474374508288,474380838832,6330544,7342864
12,474380851184,474389181696,8330512,4982096
13,474389195520,474401954416,12758896,5752864
14,474402006208,474407936512,5930304,4368192
15,474407950624,474414689376,6738752,5744928
16,474414741024,474420057568,5316544,5914496
17,474420077840,474426802496,6724656,6938128
18,474426823712,474433716992,6893280,6592960
19,474433788384,474441655120,7866736,5501808
20,474441677248,474449248080,7570832,5027536
21,474449261792,474455749888,6488096,4885072
22,474455762720,474461777424,6014704,4508608
23,474461791360,474467662496,5871136,5199872
24,474467675312,474473171104,5495792,4806656
25,474473185568,474479370976,6185408,5776608
26,474479393424,474485177632,5784208,6985984
27,474485191680,474491954240,6762560,6058928
28,474491967136,474499940224,7973088,5630864
29,474499985072,474506999152,7014080,4691552
30,474507013456,474513630016,6616560,7336720
31,474513642560,474519321568,5679008,4541248
32,474519334464,474527658288,8323824,8331904
33,474527671216,474533199536,5528320,4264064
34,474533214144,474542531440,9317296,5581920
35,474542544400,474547795504,5251104,6255712
36,474547808176,474554377424,6569248,6629600
37,474554390352,474561633136,7242784,5542896
38,474561645664,474569262736,7617072,8205408
39,474569345968,474575805632,6459664,7145632
40,474575817696,474585011040,9193344,4962848
41,474585024016,474593156672,8132656,5356736
42,474593170224,474599119520,5949296,5574608
43,474599150208,474605476256,6326048,5805920
44,474605489744,474612050864,6561120,5934544
45,474612932800,474618856784,5923984,7222080
46,474618869216,474625791328,6922112,4146176
47,474625805040,474634013408,8208368,4612416
48,474634026128,474639159584,5133456,6061520
49,474639172336,474644772000,5599664,5941520
50,474644784528,474651833520,7048992,5970688
51,474651848288,474658775040,6926752,6263376
52,474658788992,474665745728,6956736,6800368
53,474665759968,474673009104,7249136,8228048
54,474673021856,474680809472,7787616,6777680
55,474680832096,474690037520,9205424,7229760
56,474690053584,474697815200,7761616,6738880
57,474697836032,474706044960,8208928,7251008
58,474706058496,474713783840,7725344,7730912
59,474713805328,474722034848,8229520,6497792
60,474722047696,474730765760,8718064,7913888
61,474730782736,474738263552,7480816,8632736
62,474738310240,474747177440,8867200,4533952
63,474747192032,474756810176,9618144,6828832
64,474756823008,474762344128,5521120,7282704
65,474762363696,474770172960,7809264,7599696
66,474770189168,474778455664,8266496,6251232
67,474778476368,474787055360,8578992,7258224
68,474787068768,474794306592,7237824,5393424
69,474794319840,474802564816,8244976,7235200
70,474802596912,474808958240,6361328,5171664
71,474808974448,474817193440,8218992,4530144
72,474817207744,474823365104,6157360,4787024
73,474823378704,474828895248,5516544,5131760
74,474828915696,474834682272,5766576,7323120
75,474834698144,474840814032,6115888,4457424
76,474840834656,474849137152,8302496,5237824
77,474849149744,474854594576,5444832,5935088
78,474854630800,474860832400,6201600,5944944
79,474860845056,474867767488,6922432,7350912
80,474867837216,474874712432,6875216,7739936
81,474874724736,474883063344,8338608,5712992
82,474883077200,474891803280,8726080,5648928
83,474891817296,474898516272,6698976,6811504
84,474898528992,474905165200,6636208,5838832
85,474905177984,474912976704,7798720,5534048
86,474912989520,474919815536,6826016,4487440
87,474919827856,474926349584,6521728,5504720
88,474926385728,474931837024,5451296,5983760
89,474931849408,474938341744,6492336,6523616
90,474938354272,474945325504,6971232,5363280
91,474945338320,474952849120,7510800,5133280
92,474952863248,474959212400,6349152,6791536
93,474959225376,474965345680,6120304,5058496
94,474965359536,474973137216,7777680,4781600
95,474973149920,474979195712,6045792,4930832
96,474979208720,474984977312,5768592,5075072
97,474984992448,474990908144,5915696,7210144
98,474990921760,474996983216,6061456,4851040
99,474997088784,475005193360,8104576,5042048
100,475005206992,475011044400,5837408,5120384
101,475011063392,475017086448,6023056,7586944
102,475017125312,475023206832,6081520,7963824
103,475023226192,475031793776,8567584,6248992
104,475031807360,475040757600,8950240,8529696
105,475040794160,475048006592,7212432,4531536
106,475048019600,475057536288,9516688,4872944
107,475057550336,475063067824,5517488,5607104
108,475063080928,475068940768,5859840,5278624
109,475068953392,475075547872,6594480,6236848
110,475075560880,475081826496,6265616,5534336
111,475081839552,475089063344,7223792,6799472
112,475089136208,475095597680,6461472,4524320
113,475095610624,475103397152,7786528,5489904
114,475103410064,475108921472,5511408,6762272
115,475108946720,475115411376,6464656,7468576
116,475115425136,475123173648,7748512,5106224
117,475123187776,475131642224,8454448,6713792
118,475131655984,475137748448,6092464,4827376
119,475137763248,475145462240,7698992,5342736
120,475145537776,475151289616,5751840,5078608
121,475151302416,475157632352,6329936,5614240
122,475157645232,475163710960,6065728,6847008
123,475163766928,475170325200,6558272,4862512
124,475170346736,475178172208,7825472,5973712
125,475178185824,475184034720,5848896,6159856
126,475184760288,475191008432,6248144,6490960
127,475191021184,475198168288,7147104,5332160
128,475198181760,475205659248,7477488,5153216
129,475205672144,475211991408,6319264,7800176
130,475212004336,475218144624,6140288,5711280
131,475218180288,475226944800,8764512,6333392
132,475226958176,475233656080,6697904,6772112
133,475233677312,475240989472,7312160,5401232
134,475241004960,475248761584,7756624,6638672
135,475248775744,475255162816,6387072,5396256
136,475255175648,475262801488,7625840,6435904
137,475262816224,475269197744,6381520,4979152
138,475269212192,475276633648,7421456,5491968
139,475276780736,475282612800,5832064,5720096
140,475282625200,475289104768,6479568,7226688
141,475289134096,475295824864,6690768,8143168
142,475295853344,475304051552,8198208,7210944
143,475304939872,475313194720,8254848,7247456
144,475313207568,475321405664,8198096,4700048
145,475321425584,475329653120,8227536,5121472
146,475329665872,475335353168,5687296,5480352
147,475335367824,475341474640,6106816,7923440
148,475341487200,475347954992,6467792,5445376
149,475347967184,475356878432,8911248,6368864
150,475356922176,475363323808,6401632,7040736
151,475363339216,475370692672,7353456,4999456
152,475370706512,475378733408,8026896,5239168
153,475378756128,475384732864,5976736,7034624
154,475384762896,475390972032,6209136,5310800
155,475390984880,475399006656,8021776,5406992
156,475399045616,475405317456,6271840,7223616
157,475405332432,475411724448,6392016,6409552
158,475411737312,475419948064,8210752,7503440
159,475420007680,475427357616,7349936,6490304
160,475427370256,475435861056,8490800,7079296
161,475435874960,475443351360,7476400,4710912
162,475443387472,475451430656,8043184,6782480
163,475451450992,475457141568,5690576,4953856
164,475457161264,475464924048,7762784,5543280
165,475464941600,475470877904,5936304,5329440
166,475470919712,475477421184,6501472,6995600
167,475477434800,475483750624,6315824,7311728
168,475483801472,475491746224,7944752,9294992
169,475491800688,475500057952,8257264,5841392
170,475501092512,475510352944,9260432,7135584
171,475510367728,475517194336,6826608,5461744
172,475517207840,475525329920,8122080,4586112
173,475525343344,475531791664,6448320,5002528
174,475531813184,475537377776,5564592,4641552
175,475537490416,475543380304,5889888,7009424
176,475543394096,475549021856,5627760,6925632
177,475549034432,475557031280,7996848,5217072
178,475557045008,475564956912,7911904,5201104
179,475564970672,475571173984,6203312,7144144
180,475571186864,475577375088,6188224,7645632
181,475577388464,475585519232,8130768,5705248
182,475585533120,475594164864,8631744,5529552
183,475594178512,475600870112,6691600,5994992
184,475600884144,475607399664,6515520,7537488
185,475607470720,475614394656,6923936,5329552
186,475614490976,475622932144,8441168,7367728
187,475622946832,475629261696,6314864,4939152
188,475629276752,475637629424,8352672,5598256
189,475637643840,475643568576,5924736,7234688
190,475643628896,475650166832,6537936,5574768
191,475650210256,475658401520,8191264,7425520
192,475658472672,475664976288,6503616,6767552
193,475664989888,475673401808,8411920,5631600
194,475673439584,475681169360,7729776,5548032
195,475681182992,475687800960,6617968,8119552
196,475687815488,475694348992,6533504,7389936
197,475694362000,475703468544,9106544,5476464
198,475703484592,475711858480,8373888,7553120
199,475711872464,475718334944,6462480,5318080
200,475718347536,475726888064,8540528,5284112
201,475726910720,475733206144,6295424,5143456
202,475733219984,475739490256,6270272,4852576
203,475739502896,475745633712,6130816,4886224
204,475745646544,475751486288,5839744,5482464
205,475751513520,475757372512,5858992,5770240
206,475757386064,475763854976,6468912,5533888
207,475763868944,475770625216,6756272,6489712
208,475770639232,475777159104,6519872,7888048
209,475777172992,475784648816,7475824,5392112
210,475784699536,475793536864,8837328,6484608
211,475793553584,475799928976,6375392,7230944
212,475799943040,475807413584,7470544,5988304
213,475807429040,475815644528,8215488,5181056
214,475815659472,475822632832,6973360,5944208
215,475822738208,475828813888,6075680,7222352
