========================================
Signal Sender Workload (Synchronized)
========================================
Initializing shared memory...
Waiting for speedometer to register...
Found speedometer in shared memory!
Sending START command to speedometer: START: 15;5;20

Running workload signal period for 15 seconds...

Workload signal period completed.
Sending STOP command to speedometer...
Waiting for statistics from speedometer...

Stress workload terminated.
===VMSTAT_START===
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 120692   3660  33200    0    0    46     8  254  228 84 12  4  0  0
 8  0      0 120572   3660  33200    0    0     0     0  507  484 100  0  0  0  0
 9  0      0 120572   3660  33200    0    0     0     0  504  508 100  0  0  0  0
10  0      0 120572   3660  33200    0    0     0     0  509  514 100  0  0  0  0
 8  0      0 120572   3668  33192    0    0     0   124  510  480 100  0  0  0  0
 8  0      0 120572   3668  33200    0    0     0     0  507  508 100  0  0  0  0
 8  0      0 120572   3668  33200    0    0     0     0  505  509 100  0  0  0  0
 9  0      0 120572   3668  33200    0    0     0     0  508  514 100  0  0  0  0
 8  0      0 120572   3668  33200    0    0     0   164  508  487 99  1  0  0  0
 9  0      0 120572   3668  33200    0    0     0     0  509  514 100  0  0  0  0
 8  0      0 120572   3668  33200    0    0     0     0  505  496 100  0  0  0  0
 9  0      0 120572   3668  33200    0    0     0     0  506  513 100  0  0  0  0
 9  0      0 120572   3668  33200    0    0     0     0  503  509 100  0  0  0  0
 9  0      0 120572   3668  33200    0    0     0     0  507  510 100  0  0  0  0
 8  0      0 120572   3668  33200    0    0     0     0  505  507 100  0  0  0  0
 9  0      0 120572   3668  33200    0    0     0     0  507  499 98  2  0  0  0
 9  0      0 120572   3668  33200    0    0     0     0  516  444 87 13  0  0  0
===VMSTAT_END===
========== SPEEDOMETER RT APPLICATION RESULTS ==========
Test Configuration:
Period: 50.000 ms
Deadline: 5.000 ms
RT Priority: 99 (SCHED_FIFO)
Execution Statistics:
Total cycles: 300
Deadline misses: 0 (0.000%)
Execution Time (μs):
Mean: 465.136
Min: 153.664
Max: 1861.408
50th percentile: 198.784
95th percentile: 1402.704
99th percentile: 1614.160
99.9th percentile: 1861.408
Jitter (μs):
Mean: 2276.895
Min: 1660.368
Max: 4432.400
Response Time (μs):
Mean: 2742.031
Min: 1839.040
Max: 4898.576
50th percentile: 2281.424
95th percentile: 4164.848
99th percentile: 4540.688
99.9th percentile: 4898.576
========================================================
===VMSTAT_START===
(no vmstat data captured)
===VMSTAT_END===
===CSV_START===
cycle,timestamp_s,execution_time_us,jitter_us,response_time_us,deadline_miss
1,0.053839,200.080,3839.104,4039.184,0
2,0.101845,179.136,1844.832,2023.968,0
3,0.152122,212.880,2122.368,2335.248,0
4,0.201843,167.168,1843.264,2010.432,0
5,0.252250,1364.128,2249.968,3614.096,0
6,0.301779,175.008,1779.120,1954.128,0
7,0.352300,1283.568,2300.000,3583.568,0
8,0.401805,155.440,1804.560,1960.000,0
9,0.452179,1193.232,2179.200,3372.432,0
10,0.501825,176.544,1825.472,2002.016,0
11,0.554432,346.704,4432.400,4779.104,0
12,0.601988,223.216,1988.256,2211.472,0
13,0.652332,1316.336,2332.000,3648.336,0
14,0.701908,156.512,1907.536,2064.048,0
15,0.752235,1302.544,2235.024,3537.568,0
16,0.801804,153.664,1803.712,1957.376,0
17,0.852143,183.344,2142.704,2326.048,0
18,0.901983,198.416,1983.440,2181.856,0
19,0.952982,154.944,2982.432,3137.376,0
20,1.001906,180.896,1906.432,2087.328,0
21,1.054290,173.488,4290.048,4463.536,0
22,1.101956,166.416,1956.448,2122.864,0
23,1.152365,899.280,2365.280,3264.560,0
24,1.201854,231.360,1853.520,2084.880,0
25,1.252259,1223.280,2258.848,3482.128,0
26,1.301748,206.240,1747.808,1954.048,0
27,1.352160,181.376,2160.288,2341.664,0
28,1.401900,173.888,1900.192,2074.080,0
29,1.452247,966.976,2247.296,3214.272,0
30,1.501928,169.056,1927.968,2097.024,0
31,1.552369,1451.888,2369.392,3821.280,0
32,1.601927,232.752,1927.360,2160.112,0
33,1.652161,182.352,2161.376,2343.728,0
34,1.701907,155.392,1907.152,2062.544,0
35,1.754074,198.784,4073.616,4272.400,0
36,1.801804,163.376,1804.096,1967.472,0
37,1.852999,215.600,2998.688,3214.288,0
38,1.901913,247.088,1912.912,2160.000,0
39,1.952156,183.264,2156.288,2339.552,0
40,2.002942,162.752,2942.176,3104.928,0
41,2.053071,183.584,3071.152,3254.736,0
42,2.101964,233.744,1964.128,2197.872,0
43,2.152178,1861.408,2178.304,4039.712,0
44,2.201896,195.616,1895.776,2091.392,0
45,2.252308,1415.584,2308.128,3723.712,0
46,2.301876,192.400,1876.192,2068.592,0
47,2.353060,196.624,3059.584,3256.208,0
48,2.401909,163.824,1909.104,2072.928,0
49,2.452174,156.256,2173.920,2330.176,0
50,2.501934,195.600,1933.520,2129.120,0
51,2.552266,1195.760,2266.112,3461.872,0
52,2.601940,166.832,1939.888,2106.720,0
53,2.652254,1314.864,2254.416,3569.280,0
54,2.701986,225.472,1985.616,2211.088,0
55,2.752289,1291.664,2289.296,3580.960,0
