========================================
Signal Sender Workload (Synchronized)
========================================
Initializing shared memory...
Waiting for speedometer to register...
Found speedometer in shared memory!
Sending START command to speedometer: START: 15;5;20

Running workload signal period for 15 seconds...

Workload signal period completed.
Sending STOP command to speedometer...
Waiting for statistics from speedometer...

Stress workload terminated.
===VMSTAT_START===
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 121084   4068  33232    0    0    14     7  254  235 91  8  1  0  0
 8  0      0 121084   4068  33232    0    0     0     0  511  503 100  0  0  0  0
 8  0      0 121084   4068  33232    0    0     0     0  506  511 100  0  0  0  0
 8  0      0 121084   4068  33232    0    0     0     0  503  507 100  0  0  0  0
 8  0      0 121084   4076  33232    0    0     0   124  511  494 99  1  0  0  0
 8  0      0 121084   4076  33232    0    0     0     0  505  511 100  0  0  0  0
 8  0      0 121084   4076  33232    0    0     0     0  507  510 100  0  0  0  0
 8  0      0 121084   4076  33232    0    0     0     0  506  509 100  0  0  0  0
 8  0      0 121084   4076  33232    0    0     0     0  507  511 100  0  0  0  0
 9  0      0 121084   4076  33232    0    0     0     0  502  512 100  0  0  0  0
 8  0      0 121084   4076  33232    0    0     0     0  507  509 100  0  0  0  0
 8  0      0 121084   4076  33232    0    0     0     0  505  511 100  0  0  0  0
 8  0      0 121084   4076  33232    0    0     0     0  507  510 100  0  0  0  0
 8  0      0 121084   4076  33232    0    0     0     0  505  511 100  0  0  0  0
 8  0      0 121084   4076  33232    0    0     0     0  507  513 100  0  0  0  0
 8  0      0 121084   4076  33232    0    0     0     0  506  485 97  3  0  0  0
10  0      0 121084   4076  33232    0    0     0     0  517  436 93  7  0  0  0
===VMSTAT_END===
========== SPEEDOMETER RT APPLICATION RESULTS ==========
Test Configuration:
Period: 50.000 ms
Deadline: 5.000 ms
RT Priority: 99 (SCHED_FIFO)[  815.938976] r
andom: crng init
done
Execution Statistics:
Total cycles: 300
Deadline misses: 1 (0.333%)
Execution Time (μs):
Mean: 243.872
Min: 137.824
Max: 1776.064
50th percentile: 166.832
95th percentile: 1193.632
99th percentile: 1415.728
99.9th percentile: 1776.064
Jitter (μs):
Mean: 2308.170
Min: 1252.080
Max: 9190.976
Response Time (μs):
Mean: 2552.042
Min: 1406.656
Max: 9565.376
50th percentile: 2682.256
95th percentile: 3942.720
99th percentile: 4110.816
99.9th percentile: 9565.376
========================================================
===VMSTAT_START===
(no vmstat data captured)
===VMSTAT_END===
===CSV_START===
cycle,timestamp_s,execution_time_us,jitter_us,response_time_us,deadline_miss
1,0.051813,1207.888,1813.328,3021.216,0
2,0.102495,209.984,2495.264,2705.248,0
3,0.152692,172.096,2691.616,2863.712,0
4,0.202531,258.512,2530.592,2789.104,0
5,0.252651,190.368,2651.248,2841.616,0
6,0.302266,146.112,2265.600,2411.712,0
7,0.353909,188.464,3908.976,4097.440,0
8,0.402594,178.976,2593.776,2772.752,0
9,0.453598,180.512,3598.400,3778.912,0
10,0.502442,143.632,2441.712,2585.344,0
11,0.553534,154.944,3534.272,3689.216,0
12,0.602466,140.704,2466.384,2607.088,0
13,0.651749,141.568,1748.800,1890.368,0
14,0.702485,242.416,2485.136,2727.552,0
15,0.751720,138.128,1720.304,1858.432,0
16,0.802251,144.624,2250.672,2395.296,0
17,0.853566,176.016,3566.496,3742.512,0
18,0.902527,282.272,2527.312,2809.584,0
19,0.953475,183.216,3474.784,3658.000,0
20,1.001472,138.224,1471.984,1610.208,0
21,1.051850,1415.728,1849.568,3265.296,0
22,1.101458,148.864,1458.384,1607.248,0
23,1.151917,1275.280,1917.472,3192.752,0
24,1.201890,139.072,1890.272,2029.344,0
25,1.253409,138.768,3408.752,3547.520,0
26,1.301549,177.536,1548.640,1726.176,0
27,1.352559,149.520,2558.560,2708.080,0
28,1.402265,148.848,2264.832,2413.680,0
29,1.451830,1235.840,1830.240,3066.080,0
30,1.502684,222.704,2683.712,2906.416,0
31,1.553414,143.552,3414.112,3557.664,0
32,1.601273,177.280,1273.328,1450.608,0
33,1.651742,149.472,1742.048,1891.520,0
34,1.702507,243.568,2506.912,2750.480,0
35,1.753533,174.048,3532.816,3706.864,0
36,1.801342,161.248,1342.080,1503.328,0
37,1.851710,139.616,1710.080,1849.696,0
38,1.902361,146.016,2361.200,2507.216,0
39,1.952667,184.896,2667.360,2852.256,0
40,2.002603,233.760,2603.040,2836.800,0
41,2.053806,179.440,3806.160,3985.600,0
42,2.102697,185.392,2697.264,2882.656,0
43,2.152676,170.304,2676.000,2846.304,0
44,2.202552,199.024,2552.064,2751.088,0
45,2.253802,140.496,3802.224,3942.720,0
46,2.301368,174.448,1368.080,1542.528,0
47,2.351760,149.552,1759.632,1909.184,0
48,2.402501,226.224,2501.152,2727.376,0
49,2.452546,141.360,2546.176,2687.536,0
50,2.502563,150.608,2563.472,2714.080,0
51,2.552682,180.576,2682.064,2862.640,0
52,2.602591,262.576,2590.704,2853.280,0
53,2.652690,150.832,2690.080,2840.912,0
54,2.702598,239.456,2598.304,2837.760,0
55,2.752691,150.848,2690.816,2841.664,0
56,2.802658,215.312,2657.728,2873.040,0
