========================================
Signal Sender Workload (Synchronized)
========================================
Initializing shared memory...
Waiting for speedometer to register...
Found speedometer in shared memory!
Sending START command to speedometer: START: 15;5;20

Running workload signal period for 15 seconds...

Workload signal period completed.
Sending STOP command to speedometer...
Waiting for statistics from speedometer...

Stress workload terminated.
===VMSTAT_START===
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 131804   3628  33288    0    0    54     9  253  225 83 13  4  0  0
 8  0      0 131684   3628  33288    0    0     0     0  505  496 100  0  0  0  0
 8  0      0 131684   3628  33288    0    0     0     0  506  511 100  0  0  0  0
 8  0      0 131684   3628  33288    0    0     0     0  507  514 100  0  0  0  0
 8  0      0 131684   3636  33280    0    0     0   124  510  480 99  1  0  0  0
 8  0      0 131684   3636  33288    0    0     0     0  503  510 100  0  0  0  0
 8  0      0 131684   3636  33288    0    0     0     0  508  509 100  0  0  0  0
 8  0      0 131684   3636  33288    0    0     0     0  507  513 100  0  0  0  0
 8  0      0 131684   3636  33288    0    0     0     0  507  510 100  0  0  0  0
 8  0      0 131684   3636  33288    0    0     0     0  503  510 100  0  0  0  0
 8  0      0 131684   3636  33288    0    0     0     0  508  500 100  0  0  0  0
 8  0      0 131684   3636  33288    0    0     0     0  507  513 100  0  0  0  0
 8  0      0 131684   3636  33288    0    0     0     0  508  513 100  0  0  0  0
 9  0      0 131684   3636  33288    0    0     0     0  504  511 100  0  0  0  0
 8  0      0 131684   3636  33288    0    0     0     0  506  507 100  0  0  0  0
 9  0      0 131684   3636  33288    0    0     0     0  511  503 98  2  0  0  0
 9  0      0 131684   3636  33288    0    0     0     0  520  460 91  9  0  0  0
===VMSTAT_END===
========== SPEEDOMETER RT APPLICATION RESULTS ==========
Test Configuration:
Period: 50.000 ms
Deadline: 5.000 ms
RT Priority: 99 (SCHED_FIFO)
Execution Statistics:
Total cycles: 300
Deadline misses: 3 (1.000%)
Execution Time (μs):
Mean: 387.448
Min: 150.032
Max: 1821.952
50th percentile: 208.800
95th percentile: 1235.104
99th percentile: 1591.360
99.9th percentile: 1821.952
Jitter (μs):
Mean: 2150.852
Min: 1122.544
Max: 14438.848
Response Time (μs):
Mean: 2538.300
Min: 1346.304
Max: 14646.944
50th percentile: 2514.800
95th percentile: 3886.080
99th percentile: 5044.512
99.9th percentile: 14646.944
========================================================
===VMSTAT_START===
(no vmstat data captured)
===VMSTAT_END===
===CSV_START===
cycle,timestamp_s,execution_time_us,jitter_us,response_time_us,deadline_miss
1,0.052499,207.232,2498.560,2705.792,0
2,0.102657,1261.936,2656.512,3918.448,0
3,0.152337,154.048,2337.152,2491.200,0
4,0.202492,188.864,2492.272,2681.136,0
5,0.252342,197.456,2341.888,2539.344,0
6,0.302546,1099.536,2545.888,3645.424,0
7,0.352360,208.768,2359.584,2568.352,0
8,0.402488,1108.464,2487.872,3596.336,0
9,0.452448,189.552,2447.840,2637.392,0
10,0.502704,271.568,2704.416,2975.984,0
11,0.552397,197.184,2397.424,2594.608,0
12,0.602346,181.296,2346.304,2527.600,0
13,0.651380,206.272,1380.384,1586.656,0
14,0.702739,190.224,2739.136,2929.360,0
15,0.752503,207.424,2503.216,2710.640,0
16,0.801381,193.776,1381.200,1574.976,0
17,0.852336,173.312,2336.048,2509.360,0
18,0.902576,1230.368,2575.504,3805.872,0
19,0.952336,209.056,2336.224,2545.280,0
20,1.001386,287.952,1386.288,1674.240,0
21,1.052380,195.440,2380.320,2575.760,0
22,1.102655,1152.240,2654.832,3807.072,0
23,1.151538,191.600,1537.904,1729.504,0
24,1.201228,209.600,1228.464,1438.064,0
25,1.252394,217.184,2394.336,2611.520,0
26,1.301351,266.256,1350.768,1617.024,0
27,1.352215,242.288,2214.880,2457.168,0
28,1.402544,1240.928,2543.824,3784.752,0
29,1.452445,199.312,2445.328,2644.640,0
30,1.501243,237.072,1242.544,1479.616,0
31,1.552450,190.400,2449.776,2640.176,0
32,1.601306,161.424,1306.464,1467.888,0
33,1.652375,206.224,2375.184,2581.408,0
34,1.701388,222.576,1388.496,1611.072,0
35,1.752227,208.800,2227.024,2435.824,0
36,1.802567,1235.840,2567.296,3803.136,0
37,1.851433,188.448,1432.960,1621.408,0
38,1.902544,1260.496,2543.840,3804.336,0
39,1.951523,246.464,1522.992,1769.456,0
40,2.002440,202.704,2440.144,2642.848,0
41,2.052481,190.720,2480.640,2671.360,0
42,2.102645,1229.168,2645.008,3874.176,0
43,2.152331,152.032,2330.816,2482.848,0
44,2.201416,183.856,1416.336,1600.192,0
45,2.251409,190.416,1409.232,1599.648,0
46,2.301373,216.944,1373.392,1590.336,0
47,2.352429,187.568,2429.152,2616.720,0
48,2.401350,246.736,1349.872,1596.608,0
49,2.451576,215.136,1575.584,1790.720,0
50,2.501379,364.912,1379.296,1744.208,0
51,2.551809,229.696,1809.184,2038.880,0
52,2.602546,1566.992,2545.760,4112.752,0
53,2.651476,188.688,1476.176,1664.864,0
54,2.701312,177.920,1312.448,1490.368,0
55,2.752384,185.568,2384.320,2569.888,0
