========================================
Signal Sender Workload (Synchronized)
========================================
Initializing shared memory...
Waiting for speedometer to register...
Found speedometer in shared memory!
Sending START command to speedometer: START: 15;5;20

Running workload signal period for 15 seconds...

Workload signal period completed.
Sending STOP command to speedometer...
Waiting for statistics from speedometer...

Stress workload terminated.
===VMSTAT_START===
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 134568  15884  33516    0    0    11    38  588  750 10 72  4 15  0
 3  0      0 134568  15884  33520    0    0     0     0 1221 1634  4 76  1 19  0
 3  0      0 134568  15884  33520    0    0     0     0 1226 1629  6 74  3 17  0
 2  0      0 134568  15884  33520    0    0     0     0 1208 1570  8 72  2 18  0
 3  0      0 134568  15884  33520    0    0     0     0 1222 1608  4 76  3 16  0
 3  0      0 134568  15884  33520    0    0     0     0 1191 1581  6 75  2 17  0
 3  0      0 134568  15884  33520    0    0     0     0 1187 1577  5 75  5 15  0
 3  0      0 134568  15884  33520    0    0     0     0 1194 1577  5 76  3 16  0
 3  0      0 134568  15884  33520    0    0     0     0 1204 1592  7 74  4 15  0
 2  0      0 134568  15884  33520    0    0     0     0 1209 1561  4 76  3 17  0
 2  0      0 134568  15884  33520    0    0     0     0 1207 1593  6 75  3 16  0
 3  0      0 134568  15884  33520    0    0     0     0 1203 1611  7 73  3 17  0
 3  0      0 134568  15884  33520    0    0     0     0 1213 1644  6 74  2 18  0
 2  0      0 134568  15884  33520    0    0     0     0 1198 1544  7 74  3 16  0
 2  0      0 134568  15884  33520    0    0     0     0 1185 1626  3 75  4 17  0
 2  2      0 134568  15884  33520    0    0     0     0  984 1252  5 69  2 23  0
 3  1      0 134568  15884  33520    0    0     0     0  517  427  1 62  0 37  0
===VMSTAT_END===
========== SPEEDOMETER RT APPLICATION RESULTS ==========
Test Configuration:
Period: 50.000 ms
Deadline: 5.000 ms
RT Priority: 99 (SCHED_FIFO)
Execution Statistics:
Total cycles: 300
Deadline misses: 3 (1.000%)
Execution Time (μs):
Mean: 219.629
Min: 128.256
Max: 3615.904
50th percentile: 191.184
95th percentile: 325.280
99th percentile: 463.632
99.9th percentile: 3615.904
Jitter (μs):
Mean: 2396.782
Min: 1225.216
Max: 12612.512
Response Time (μs):
Mean: 2616.411
Min: 1430.704
Max: 12826.384
50th percentile: 2710.880
95th percentile: 3796.288
99th percentile: 6406.432
99.9th percentile: 12826.384
========================================================
===VMSTAT_START===
(no vmstat data captured)
===VMSTAT_END===
===CSV_START===
cycle,timestamp_s,execution_time_us,jitter_us,response_time_us,deadline_miss
1,0.052890,238.352,2890.464,3128.816,0
2,0.102654,223.552,2653.872,2877.424,0
3,0.151904,356.272,1904.384,2260.656,0
4,0.203928,149.312,3928.032,4077.344,0
5,0.252930,219.248,2929.648,3148.896,0
6,0.302700,156.464,2700.160,2856.624,0
7,0.352688,243.456,2688.432,2931.888,0
8,0.407192,165.152,7192.096,7357.248,1
9,0.451518,287.088,1518.224,1805.312,0
10,0.501765,159.968,1765.408,1925.376,0
11,0.552415,148.496,2415.104,2563.600,0
12,0.603598,133.616,3598.448,3732.064,0
13,0.651622,141.600,1622.176,1763.776,0
14,0.703879,390.864,3878.752,4269.616,0
15,0.752736,154.176,2736.032,2890.208,0
16,0.803669,167.360,3668.832,3836.192,0
17,0.851666,135.552,1666.464,1802.016,0
18,0.902649,147.792,2649.120,2796.912,0
19,0.951627,245.984,1627.280,1873.264,0
20,1.002576,209.648,2575.632,2785.280,0
21,1.052714,177.040,2713.952,2890.992,0
22,1.102495,163.776,2495.184,2658.960,0
23,1.151607,145.872,1606.512,1752.384,0
24,1.202662,206.768,2662.400,2869.168,0
25,1.253000,1859.808,2999.920,4859.728,0
26,1.303708,173.840,3707.952,3881.792,0
27,1.351458,190.800,1457.504,1648.304,0
28,1.401858,225.200,1858.384,2083.584,0
29,1.451890,359.584,1890.448,2250.032,0
30,1.503141,246.176,3141.264,3387.440,0
31,1.551464,210.464,1463.584,1674.048,0
32,1.603299,169.184,3298.688,3467.872,0
33,1.651324,242.608,1323.536,1566.144,0
34,1.703454,148.352,3453.776,3602.128,0
35,1.751772,138.608,1771.648,1910.256,0
36,1.802645,193.296,2644.864,2838.160,0
37,1.852540,182.240,2540.096,2722.336,0
38,1.903415,211.040,3414.880,3625.920,0
39,1.951718,151.312,1717.568,1868.880,0
40,2.002582,131.232,2581.776,2713.008,0
41,2.051705,144.128,1705.024,1849.152,0
42,2.101956,292.992,1955.776,2248.768,0
43,2.151752,138.816,1752.256,1891.072,0
44,2.202536,187.456,2535.872,2723.328,0
45,2.251594,166.736,1594.240,1760.976,0
46,2.302537,200.112,2537.008,2737.120,0
47,2.351792,244.352,1791.984,2036.336,0
48,2.403472,232.464,3472.384,3704.848,0
49,2.452791,3615.904,2790.528,6406.432,1
50,2.502388,134.032,2387.776,2521.808,0
51,2.551599,155.008,1599.248,1754.256,0
52,2.603628,134.928,3627.616,3762.544,0
53,2.651629,141.056,1629.328,1770.384,0
54,2.702688,170.176,2688.224,2858.400,0
55,2.752390,176.784,2389.824,2566.608,0
56,2.804776,151.504,4775.696,4927.200,0
57,2.851773,195.456,1773.072,1968.528,0
