========================================
Signal Sender Workload (Synchronized)
========================================
Initializing shared memory...
Waiting for speedometer to register...
Found speedometer in shared memory!
Sending START command to speedometer: START: 15;5;20

Running workload signal period for 15 seconds...

Workload signal period completed.
Sending STOP command to speedometer...
Waiting for statistics from speedometer...

Stress workload terminated.
===VMSTAT_START===
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 135084  15048  33492    0    0    13    38  586  747 10 71  4 14  0
 2  0      0 135084  15048  33496    0    0     0     0 1209 1607  7 73  2 19  0
 1  2      0 135084  15048  33496    0    0     0     0 1202 1566  5 74  2 19  0
 3  0      0 135084  15048  33496    0    0     0     0 1196 1536  6 73  2 19  0
 2  0      0 135084  15048  33496    0    0     0     0 1193 1595  6 72  3 19  0
 2  0      0 135084  15048  33496    0    0     0     0 1203 1607  5 73  2 20  0
 3  0      0 135084  15048  33496    0    0     0     0 1220 1566  8 74  2 17  0
 3  0      0 135084  15048  33496    0    0     0     0 1193 1534  7 71  3 20  0
 3  0      0 135084  15048  33496    0    0     0     0 1186 1587  8 69  2 20  0
 2  0      0 135084  15048  33496    0    0     0     0 1186 1601  6 72  2 19  0
 3  0      0 135084  15048  33496    0    0     0     0 1189 1525  8 69  3 20  0
 2  0      0 135084  15048  33496    0    0     0     0 1197 1604  6 72  2 19  0
 2  0      0 135084  15048  33496    0    0     0     0 1201 1552  6 73  1 21  0
 2  0      0 135084  15048  33496    0    0     0     0 1204 1562  7 72  2 19  0
 2  0      0 135084  15048  33496    0    0     0     0 1208 1567  6 74  2 18  0
 4  1      0 135084  15048  33496    0    0     0     0  937 1122  3 70  1 26  0
 2  0      0 135084  15048  33496    0    0     0     0  491  398  1 60  0 39  0
===VMSTAT_END===
========== SPEEDOMETER RT APPLICATION RESULTS ==========
Test Configuration:
Period: 50.000 ms
Deadline: 5.000 ms
RT Priority: 99 (SCHED_FIFO)
Execution Statistics:
Total cycles: 300
Deadline misses: 3 (1.000%)
Execution Time (μs):
Mean: 215.887
Min: 128.720
Max: 1701.488
50th percentile: 191.552
95th percentile: 315.552
99th percentile: 1315.296
99.9th percentile: 1701.488
Jitter (μs):
Mean: 2114.987
Min: 1044.192
Max: 7648.448
Response Time (μs):
Mean: 2330.873
Min: 1205.488
Max: 7937.008
50th percentile: 2152.480
95th percentile: 3528.976
99th percentile: 5830.800
99.9th percentile: 7937.008
========================================================
===VMSTAT_START===
(no vmstat data captured)
===VMSTAT_END===
===CSV_START===
cycle,timestamp_s,execution_time_us,jitter_us,response_time_us,deadline_miss
1,0.051747,458.176,1746.512,2204.688,0
2,0.102358,144.160,2357.920,2502.080,0
3,0.152575,282.592,2574.736,2857.328,0
4,0.202896,196.256,2895.872,3092.128,0
5,0.251386,176.208,1386.224,1562.432,0
6,0.307648,288.560,7648.448,7937.008,1
7,0.351405,200.976,1405.168,1606.144,0
8,0.401448,240.400,1448.208,1688.608,0
9,0.452339,224.976,2338.544,2563.520,0
10,0.502450,177.744,2450.320,2628.064,0
11,0.551617,153.392,1616.640,1770.032,0
12,0.601352,156.528,1352.176,1508.704,0
13,0.651579,241.840,1579.200,1821.040,0
14,0.701390,214.720,1390.480,1605.200,0
15,0.752387,227.920,2387.120,2615.040,0
16,0.802614,291.296,2614.288,2905.584,0
17,0.852463,129.552,2463.472,2593.024,0
18,0.902514,194.640,2514.016,2708.656,0
19,0.951519,325.968,1518.800,1844.768,0
20,1.001453,278.672,1452.976,1731.648,0
21,1.052590,201.728,2590.128,2791.856,0
22,1.101343,209.968,1343.024,1552.992,0
23,1.151641,233.424,1641.088,1874.512,0
24,1.202505,129.904,2504.768,2634.672,0
25,1.251049,275.152,1049.360,1324.512,0
26,1.301323,1315.296,1322.896,2638.192,0
27,1.352267,138.144,2267.120,2405.264,0
28,1.401676,288.896,1676.448,1965.344,0
29,1.452463,129.296,2462.864,2592.160,0
30,1.501366,208.000,1366.416,1574.416,0
31,1.551093,191.536,1093.024,1284.560,0
32,1.602525,141.456,2524.832,2666.288,0
33,1.651601,177.360,1600.512,1777.872,0
34,1.701254,229.712,1254.064,1483.776,0
35,1.751352,189.888,1351.504,1541.392,0
36,1.802536,216.848,2536.224,2753.072,0
37,1.851523,213.152,1522.688,1735.840,0
38,1.901252,161.168,1251.808,1412.976,0
39,1.952476,183.584,2475.840,2659.424,0
40,2.001286,1701.488,1285.840,2987.328,0
41,2.051628,157.920,1627.520,1785.440,0
42,2.102938,185.600,2938.080,3123.680,0
43,2.152249,187.536,2248.544,2436.080,0
44,2.202433,140.208,2433.024,2573.232,0
45,2.251634,193.248,1634.432,1827.680,0
46,2.301044,161.296,1044.192,1205.488,0
47,2.351909,198.576,1908.592,2107.168,0
48,2.401296,319.632,1295.936,1615.568,0
49,2.451559,324.784,1559.008,1883.792,0
50,2.502619,135.760,2619.296,2755.056,0
51,2.551787,237.008,1787.472,2024.480,0
52,2.601407,242.080,1406.720,1648.800,0
53,2.651613,198.016,1612.656,1810.672,0
54,2.702223,145.088,2223.456,2368.544,0
55,2.751328,243.984,1327.968,1571.952,0
56,2.802465,169.792,2464.640,2634.432,0
57,2.851500,247.680,1499.600,1747.280,0
58,2.903636,224.400,3635.664,3860.064,0
59,2.951605,155.936,1605.136,1761.072,0
60,3.002213,170.256,2213.408,2383.664,0
61,3.051524,210.128,1523.712,1733.840,0
62,3.102748,130.672,2747.872,2878.544,0
63,3.152550,207.200,2549.904,2757.104,0
64,3.202698,199.552,2698.320,2897.872,0
65,3.252659,192.000,2658.640,2850.640,0
66,3.302463,155.120,2462.896,2618.016,0
67,3.351400,180.496,1400.096,1580.592,0
68,3.403672,162.704,3671.600,3834.304,0
69,3.451216,163.888,1215.632,1379.520,0
70,3.501462,233.696,1461.792,1695.488,0
71,3.551183,180.544,1183.472,1364.016,0
72,3.604148,181.184,4148.384,4329.568,0
73,3.651516,194.944,1516.096,1711.040,0
74,3.702539,228.112,2539.440,2767.552,0
75,3.752397,190.384,2397.152,2587.536,0
76,3.802713,140.016,2712.640,2852.656,0
77,3.851456,159.552,1456.064,1615.616,0
78,3.902672,131.600,2672.112,2803.712,0
79,3.952484,315.552,2483.504,2799.056,0
80,4.001327,323.968,1327.488,1651.456,0
81,4.052467,216.208,2466.736,2682.944,0
82,4.102414,164.768,2414.096,2578.864,0
83,4.151709,182.176,1709.312,1891.488,0
84,4.202418,267.408,2418.352,2685.760,0
85,4.251534,185.104,1533.504,1718.608,0
86,4.302664,193.072,2663.808,2856.880,0
87,4.352432,230.928,2432.224,2663.152,0
88,4.401329,143.552,1328.608,1472.160,0
89,4.451394,219.936,1394.240,1614.176,0
90,4.501778,192.768,1778.000,1970.768,0
91,4.552580,238.592,2580.208,2818.800,0
92,4.601326,250.896,1326.112,1577.008,0
93,4.651353,223.440,1352.704,1576.144,0
94,4.702752,150.848,2751.904,2902.752,0
95,4.751374,165.392,1373.680,1539.072,0
96,4.802768,134.128,2767.856,2901.984,0
97,4.852396,140.400,2395.664,2536.064,0
98,4.901763,226.832,1763.248,1990.080,0
99,4.952443,152.720,2443.424,2596.144,0
100,5.002673,166.432,2673.312,2839.744,0
101,5.052589,171.856,2588.512,2760.368,0
102,5.102458,145.968,2458.384,2604.352,0
103,5.151586,211.232,1586.224,1797.456,0
104,5.202179,166.784,2178.784,2345.568,0
105,5.251726,210.704,1726.144,1936.848,0
106,5.302812,328.944,2811.968,3140.912,0
107,5.351371,170.880,1371.216,1542.096,0
108,5.402710,136.352,2710.144,2846.496,0
109,5.451196,183.008,1195.744,1378.752,0
110,5.502841,175.072,2841.312,3016.384,0
111,5.551528,209.696,1528.368,1738.064,0
112,5.602524,176.880,2524.208,2701.088,0
113,5.651655,154.816,1655.408,1810.224,0
114,5.701468,207.472,1467.552,1675.024,0
115,5.751389,194.864,1389.344,1584.208,0
116,5.802946,202.096,2945.568,3147.664,0
117,5.851433,188.560,1432.960,1621.520,0
118,5.902654,226.400,2653.744,2880.144,0
119,5.952609,169.808,2609.072,2778.880,0
120,6.002533,180.224,2533.280,2713.504,0
121,6.051224,175.456,1224.048,1399.504,0
122,6.101291,1250.640,1291.184,2541.824,0
123,6.151451,220.944,1451.232,1672.176,0
124,6.201288,175.024,1287.632,1462.656,0
125,6.251529,214.304,1528.800,1743.104,0
126,6.301273,163.120,1273.408,1436.528,0
127,6.352686,186.048,2685.584,2871.632,0
128,6.401655,180.848,1655.216,1836.064,0
129,6.451080,263.712,1080.032,1343.744,0
130,6.501166,193.264,1166.496,1359.760,0
131,6.551270,210.224,1269.936,1480.160,0
132,6.601314,137.136,1314.096,1451.232,0
133,6.651526,296.032,1525.664,1821.696,0
134,6.702647,180.448,2647.072,2827.520,0
135,6.752236,205.824,2236.016,2441.840,0
136,6.801242,229.792,1241.904,1471.696,0
137,6.852312,192.848,2311.600,2504.448,0
138,6.902943,227.760,2942.816,3170.576,0
139,6.951748,296.000,1748.352,2044.352,0
140,7.001330,213.888,1329.536,1543.424,0
141,7.051420,223.120,1420.144,1643.264,0
142,7.101723,174.112,1723.136,1897.248,0
143,7.151221,149.216,1221.488,1370.704,0
144,7.203067,284.464,3067.168,3351.632,0
145,7.251444,228.496,1444.064,1672.560,0
146,7.302381,379.008,2381.376,2760.384,0
147,7.352699,133.408,2699.216,2832.624,0
148,7.404525,235.136,4525.024,4760.160,0
149,7.455656,175.072,5655.728,5830.800,1
150,7.502666,179.072,2666.160,2845.232,0
151,7.552568,235.248,2567.968,2803.216,0
152,7.606740,361.568,6739.648,7101.216,1
153,7.651782,208.384,1781.728,1990.112,0
154,7.701315,259.312,1314.976,1574.288,0
155,7.752630,138.400,2629.936,2768.336,0
156,7.803675,132.128,3674.624,3806.752,0
157,7.852539,169.808,2539.168,2708.976,0
158,7.903669,206.480,3669.440,3875.920,0
159,7.951587,233.680,1587.056,1820.736,0
160,8.003693,191.552,3693.056,3884.608,0
161,8.051629,160.304,1629.488,1789.792,0
162,8.102671,138.912,2670.528,2809.440,0
163,8.151494,220.208,1494.128,1714.336,0
164,8.203194,232.432,3194.144,3426.576,0
165,8.251616,148.464,1615.584,1764.048,0
166,8.303202,264.896,3202.304,3467.200,0
167,8.351269,133.200,1268.768,1401.968,0
168,8.401786,187.616,1786.352,1973.968,0
169,8.451301,163.936,1300.880,1464.816,0
170,8.501692,259.312,1691.872,1951.184,0
171,8.551663,226.352,1662.816,1889.168,0
172,8.603277,251.824,3277.152,3528.976,0
173,8.651676,151.200,1675.968,1827.168,0
174,8.702301,193.344,2301.280,2494.624,0
175,8.751507,244.480,1507.200,1751.680,0
176,8.801882,206.192,1881.648,2087.840,0
177,8.851537,161.104,1537.280,1698.384,0
178,8.903684,171.056,3684.000,3855.056,0
179,8.952501,263.104,2501.136,2764.240,0
180,9.004016,354.896,4016.256,4371.152,0
181,9.051384,147.136,1384.416,1531.552,0
182,9.103523,184.368,3523.376,3707.744,0
183,9.151515,179.680,1514.608,1694.288,0
184,9.203635,165.456,3634.944,3800.400,0
185,9.251527,259.808,1527.376,1787.184,0
186,9.301885,167.376,1885.408,2052.784,0
187,9.352779,164.080,2778.672,2942.752,0
188,9.402741,243.824,2741.488,2985.312,0
189,9.451498,236.400,1498.032,1734.432,0
190,9.503027,160.448,3026.608,3187.056,0
191,9.551495,212.960,1495.168,1708.128,0
192,9.602547,168.640,2547.168,2715.808,0
193,9.651660,198.208,1659.744,1857.952,0
194,9.701237,1354.336,1237.136,2591.472,0
195,9.751599,133.216,1599.136,1732.352,0
196,9.801370,207.344,1369.536,1576.880,0
197,9.851625,161.472,1625.264,1786.736,0
198,9.901321,173.568,1320.960,1494.528,0
199,9.951774,184.768,1773.712,1958.480,0
200,10.002662,192.048,2662.064,2854.112,0
201,10.052616,139.920,2616.192,2756.112,0
202,10.102495,146.528,2495.216,2641.744,0
203,10.151552,207.792,1551.616,1759.408,0
204,10.202640,174.096,2639.728,2813.824,0
205,10.251382,168.352,1381.872,1550.224,0
206,10.302608,172.368,2607.840,2780.208,0
207,10.351618,168.352,1618.128,1786.480,0
208,10.402759,194.464,2759.376,2953.840,0
209,10.451577,189.360,1577.184,1766.544,0
210,10.502692,172.992,2691.904,2864.896,0
211,10.551605,184.016,1604.512,1788.528,0
212,10.603178,278.288,3178.352,3456.640,0
213,10.651748,211.040,1748.032,1959.072,0
214,10.702376,291.936,2376.240,2668.176,0
215,10.752571,195.024,2570.736,2765.760,0
216,10.802487,136.768,2487.072,2623.840,0
217,10.851766,226.496,1765.808,1992.304,0
218,10.902753,170.176,2753.184,2923.360,0
219,10.952584,186.608,2583.888,2770.496,0
220,11.002894,185.712,2894.416,3080.128,0
221,11.052729,289.856,2728.800,3018.656,0
222,11.102466,323.664,2466.160,2789.824,0
223,11.151622,187.456,1621.888,1809.344,0
224,11.201894,158.272,1893.648,2051.920,0
225,11.252693,149.600,2693.248,2842.848,0
226,11.302493,191.104,2493.360,2684.464,0
227,11.351368,182.608,1368.496,1551.104,0
228,11.401929,175.296,1929.008,2104.304,0
229,11.451448,179.840,1448.208,1628.048,0
230,11.501276,141.936,1276.192,1418.128,0
231,11.551339,161.504,1338.976,1500.480,0
232,11.602629,191.872,2628.960,2820.832,0
233,11.651302,192.128,1301.952,1494.080,0
234,11.701403,310.464,1403.120,1713.584,0
235,11.751379,159.600,1379.104,1538.704,0
236,11.802862,259.392,2862.128,3121.520,0
237,11.851656,238.240,1655.808,1894.048,0
238,11.902490,216.032,2489.760,2705.792,0
239,11.951351,233.344,1350.720,1584.064,0
240,12.001726,259.584,1726.464,1986.048,0
241,12.051617,139.632,1616.576,1756.208,0
242,12.102366,178.656,2365.936,2544.592,0
243,12.151497,211.888,1496.736,1708.624,0
244,12.203053,275.552,3052.768,3328.320,0
245,12.251663,192.256,1662.928,1855.184,0
246,12.302388,198.160,2388.144,2586.304,0
247,12.351589,162.720,1588.672,1751.392,0
248,12.402850,186.880,2850.496,3037.376,0
249,12.451389,214.176,1388.720,1602.896,0
250,12.502674,179.408,2674.160,2853.568,0
251,12.551480,260.672,1480.352,1741.024,0
252,12.602699,292.656,2699.184,2991.840,0
253,12.652391,270.576,2391.456,2662.032,0
254,12.702664,203.760,2664.048,2867.808,0
255,12.752694,135.568,2693.760,2829.328,0
256,12.802632,191.680,2631.936,2823.616,0
257,12.852349,181.536,2348.672,2530.208,0
258,12.902535,137.456,2534.848,2672.304,0
259,12.952021,272.640,2020.544,2293.184,0
260,13.001663,173.936,1662.992,1836.928,0
261,13.051787,142.672,1786.928,1929.600,0
262,13.102724,164.944,2723.648,2888.592,0
263,13.152448,210.720,2448.432,2659.152,0
264,13.202511,180.944,2510.528,2691.472,0
265,13.251681,161.120,1680.992,1842.112,0
266,13.302193,277.792,2192.528,2470.320,0
267,13.351387,170.512,1387.072,1557.584,0
268,13.402695,158.624,2694.672,2853.296,0
269,13.451713,145.776,1712.560,1858.336,0
270,13.503246,168.336,3246.144,3414.480,0
271,13.551679,167.472,1679.392,1846.864,0
272,13.602673,131.104,2672.896,2804.000,0
273,13.651531,198.064,1531.136,1729.200,0
274,13.701376,195.248,1375.552,1570.800,0
275,13.752312,135.264,2311.760,2447.024,0
276,13.802622,154.896,2622.224,2777.120,0
277,13.851872,192.448,1872.384,2064.832,0
278,13.901883,221.136,1882.528,2103.664,0
279,13.951791,275.264,1790.704,2065.968,0
280,14.001349,170.128,1349.120,1519.248,0
281,14.051912,240.336,1912.144,2152.480,0
282,14.102534,150.672,2533.760,2684.432,0
283,14.151695,207.040,1694.848,1901.888,0
284,14.202430,135.920,2430.048,2565.968,0
285,14.251370,204.704,1369.552,1574.256,0
286,14.301827,191.488,1826.800,2018.288,0
287,14.351661,222.016,1660.608,1882.624,0
288,14.402461,128.720,2460.752,2589.472,0
289,14.451624,139.520,1623.904,1763.424,0
290,14.502686,221.968,2686.032,2908.000,0
291,14.551383,207.216,1383.024,1590.240,0
292,14.601705,204.464,1704.992,1909.456,0
293,14.652586,175.552,2585.776,2761.328,0
294,14.702576,184.128,2575.616,2759.744,0
295,14.751859,312.128,1858.768,2170.896,0
296,14.801719,167.808,1719.072,1886.880,0
297,14.852611,146.624,2610.800,2757.424,0
298,14.902705,250.576,2705.248,2955.824,0
299,14.952941,164.288,2941.184,3105.472,0
300,15.001708,169.632,1707.712,1877.344,0
===CSV_END===
Run #25 completed. Waiting for next START command...
Waiting for START command from li VM...
