stress-ng: info:  [307] setting to a 60 second run per stressor
stress-ng: info:  [307] dispatching hogs: 2 stream
stress-ng: info:  [308] stress-ng-stream: using built-in defaults as no suitable cache found
stress-ng: info:  [308] stress-ng-stream: stressor loosely based on a variant of the STREAM benchmark code
stress-ng: info:  [308] stress-ng-stream: do NOT submit any of these results to the STREAM benchmark results
stress-ng: info:  [308] stress-ng-stream: Using CPU cache size of 2048K
stress-ng: info:  [309] stress-ng-stream: memory rate: 302.01 MB/sec, 120.80 Mflop/sec (instance 1)
stress-ng: info:  [308] stress-ng-stream: memory rate: 301.13 MB/sec, 120.45 Mflop/sec (instance 0)
stress-ng: info:  [307] successful run completed in 60.36s (1 min, 0.36 secs)
stress-ng: info:  [307] stressor       bogo ops real time  usr time  sys time   bogo ops/s     bogo ops/s
stress-ng: info:  [307]                           (secs)    (secs)    (secs)   (real time) (usr+sys time)
stress-ng: info:  [307] stream              904     60.19    119.07      0.43        15.02           7.56
stress-ng: info:  [307] stream           301.57 memory rate (MB per sec) (average per stressor)
stress-ng: info:  [307] stream           120.63 memory rate (Mflop per sec) (average per stressor)
========================================
Stress-NG Workload (Synchronized)
========================================
Initializing shared memory...
Waiting for speedometer to register...
Found speedometer in shared memory!
Sending START command to speedometer...

Starting stress-ng workload for 60 seconds...
Command: stress-ng --stream 2 --timeout 60s --metrics-brief


Stress-ng completed with exit code: 0
Sending STOP command to speedometer...
Waiting for statistics from speedometer...

========== RECEIVED SPEEDOMETER STATISTICS ==========
Total cycles: 1200
Deadline misses: 1 (0.08%)
Execution time:
  Mean: 272.976 us
  Min: 134.704 us
  Max: 2796.304 us
Jitter:
  Mean: 2545.056 us
  Max: 11053.392 us
Response time:
  Mean: 2818.032 us
  Min: 1623.664 us
  Max: 11294.512 us
====================================================

Stress workload terminated.
===VMSTAT_START===
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 406388   3588  30712    0    0    31     5  212   30 71  8 21  0  0 1970-01-01 00:05:57
 2  0      0 379480   3588  32840    0    0     0     0  461   98 57 25 18  0  0 1970-01-01 00:05:58
 2  0      0 379480   3588  32868    0    0     0     0  508   20 100  0  0  0  0 1970-01-01 00:05:59
 2  0      0 379480   3588  32868    0    0     0    44  512   31 100  0  0  0  0 1970-01-01 00:06:00
 2  0      0 379480   3588  32868    0    0     0     0  511   18 100  0  0  0  0 1970-01-01 00:06:01
 2  0      0 379356   3596  32872    0    0     0   136  522   42 99  1  0  0  0 1970-01-01 00:06:02
 2  0      0 379356   3596  32872    0    0     0     0  513   24 100  0  0  0  0 1970-01-01 00:06:03
 2  0      0 379356   3596  32872    0    0     0     0  508   25 100  0  0  0  0 1970-01-01 00:06:04
 2  0      0 379356   3596  32872    0    0     0     0  505   18 100  0  0  0  0 1970-01-01 00:06:05
 3  0      0 379356   3596  32872    0    0     0   124  508   26 100  0  0  0  0 1970-01-01 00:06:06
 3  0      0 379356   3596  32872    0    0     0     0  509   17 100  0  0  0  0 1970-01-01 00:06:07
 2  0      0 379356   3604  32872    0    0     0    12  513   37 99  1  0  0  0 1970-01-01 00:06:08
 2  0      0 379356   3604  32872    0    0     0     0  510   22 100  0  0  0  0 1970-01-01 00:06:09
 2  0      0 379356   3604  32872    0    0     0     0  505   20 100  0  0  0  0 1970-01-01 00:06:10
 3  0      0 379356   3604  32872    0    0     0     0  508   16 100  0  0  0  0 1970-01-01 00:06:11
 2  0      0 379356   3604  32872    0    0     0     0  506   28 100  0  0  0  0 1970-01-01 00:06:12
 2  0      0 379356   3604  32872    0    0     0     0  505   16 100  0  0  0  0 1970-01-01 00:06:13
 2  0      0 379232   3612  32864    0    0     0    12  516   36 100  0  0  0  0 1970-01-01 00:06:14
 3  0      0 379232   3612  32872    0    0     0     0  510   19 100  0  0  0  0 1970-01-01 00:06:15
 2  0      0 379232   3612  32872    0    0     0     0  503   23 100  0  0  0  0 1970-01-01 00:06:16
 2  0      0 379232   3612  32872    0    0     0     0  508   19 100  0  0  0  0 1970-01-01 00:06:17
