========================================
Signal Sender Workload (Synchronized)
========================================
Initializing shared memory...
Waiting for speedometer to register...
Found speedometer in shared memory!
Sending START command to speedometer: START: 15;5;20

Running workload signal period for 15 seconds...

Workload signal period completed.
Sending STOP command to speedometer...
Waiting for statistics from speedometer...

Stress workload terminated.
===VMSTAT_START===
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0      0  97824  15844  35772    0    0    12    37  388  444 68 31  1  0  0
16  0      0  97704  15844  35772    0    0     0     0  831  963 75 25  0  0  0
16  0      0  97704  15844  35772    0    0     0     0  810  934 77 23  0  0  0
16  0      0  97704  15844  35772    0    0     0     0  784  880 78 22  0  0  0
16  0      0  97704  15844  35772    0    0     0     0  833  957 74 26  0  0  0
16  0      0  97704  15844  35772    0    0     0     0  810  955 77 23  0  0  0
15  2      0  97704  15844  35772    0    0     0     0  836 1001 75 25  0  0  0
16  0      0  97704  15844  35772    0    0     0     0  807  920 76 24  0  0  0
17  1      0  97704  15844  35772    0    0     0     0  770  859 78 22  0  0  0
16  0      0  97704  15844  35772    0    0     0     0  842 1006 72 28  0  0  0
17  0      0  97704  15844  35772    0    0     0     0  828  955 74 26  0  0  0
16  0      0  97704  15844  35772    0    0     0     0  840  999 74 26  0  0  0
16  0      0  97704  15844  35772    0    0     0     0  862 1011 70 30  0  0  0
17  0      0  97704  15844  35772    0    0     0     0  814  956 77 23  0  0  0
16  0      0  97704  15844  35772    0    0     0     0  811  940 78 22  0  0  0
16  0      0  97704  15844  35772    0    0     0     0  770  820 66 34  0  0  0
18  0      0  97704  15844  35772    0    0     0     0  616  548 43 57  0  0  0
===VMSTAT_END===
========== SPEEDOMETER RT APPLICATION RESULTS ==========
Test Configuration:
Period: 50.000 ms
[  958.337667] r  Deadline: 5.000 msandom: crng init
done
RT Priority: 99 (SCHED_FIFO)
Execution Statistics:
Total cycles: 300
Deadline misses: 2 (0.667%)
Execution Time (μs):
Mean: 195.963
Min: 132.944
Max: 1397.136
50th percentile: 185.120
95th percentile: 281.648
99th percentile: 354.256
99.9th percentile: 1397.136
Jitter (μs):
Mean: 2013.680
Min: 1200.096
Max: 8431.776
Response Time (μs):
Mean: 2209.643
Min: 1495.632
Max: 8586.400
50th percentile: 2095.136
95th percentile: 2988.304
99th percentile: 4467.648
99.9th percentile: 8586.400
========================================================
===VMSTAT_START===
(no vmstat data captured)
===VMSTAT_END===
===CSV_START===
cycle,timestamp_s,execution_time_us,jitter_us,response_time_us,deadline_miss
1,0.052471,296.752,2470.736,2767.488,0
2,0.102044,174.160,2043.664,2217.824,0
3,0.151896,193.872,1895.584,2089.456,0
4,0.201816,166.144,1815.824,1981.968,0
5,0.251691,217.632,1691.008,1908.640,0
6,0.302075,176.368,2074.896,2251.264,0
7,0.351689,226.464,1688.560,1915.024,0
8,0.401767,161.296,1767.008,1928.304,0
9,0.451678,216.512,1678.208,1894.720,0
10,0.501910,143.680,1910.288,2053.968,0
11,0.551696,221.664,1695.824,1917.488,0
12,0.601916,185.120,1915.536,2100.656,0
13,0.651703,197.968,1702.544,1900.512,0
14,0.701968,166.704,1967.872,2134.576,0
15,0.752048,161.744,2047.776,2209.520,0
16,0.802065,177.392,2065.184,2242.576,0
17,0.851681,215.920,1681.104,1897.024,0
18,0.901761,161.888,1761.184,1923.072,0
19,0.952194,266.368,2194.224,2460.592,0
20,1.001783,271.376,1782.784,2054.160,0
21,1.051765,198.944,1765.392,1964.336,0
22,1.102093,192.336,2093.200,2285.536,0
23,1.151749,177.488,1749.344,1926.832,0
24,1.201964,137.696,1963.984,2101.680,0
25,1.251912,211.680,1912.096,2123.776,0
26,1.301798,172.096,1797.920,1970.016,0
27,1.352348,246.240,2348.448,2594.688,0
28,1.405221,147.200,5220.752,5367.952,1
29,1.451845,216.944,1844.544,2061.488,0
30,1.501882,170.112,1881.680,2051.792,0
31,1.552120,148.000,2120.400,2268.400,0
32,1.601950,145.248,1949.888,2095.136,0
33,1.651768,164.224,1767.536,1931.760,0
34,1.701993,134.528,1993.408,2127.936,0
35,1.751694,200.192,1694.272,1894.464,0
36,1.801854,188.240,1853.568,2041.808,0
37,1.851889,232.784,1889.328,2122.112,0
38,1.901717,167.984,1716.880,1884.864,0
39,1.952516,239.056,2516.304,2755.360,0
40,2.002039,191.728,2039.088,2230.816,0
41,2.052177,198.192,2177.184,2375.376,0
42,2.101911,133.968,1911.360,2045.328,0
43,2.152073,204.688,2072.656,2277.344,0
44,2.202025,188.608,2024.768,2213.376,0
45,2.251669,215.808,1669.088,1884.896,0
46,2.302132,170.800,2132.064,2302.864,0
47,2.351759,197.184,1758.720,1955.904,0
48,2.401805,139.312,1805.328,1944.640,0
49,2.452231,251.216,2230.944,2482.160,0
50,2.502116,170.528,2116.160,2286.688,0
51,2.551932,194.368,1931.840,2126.208,0
52,2.601681,197.856,1680.528,1878.384,0
53,2.651669,179.056,1668.832,1847.888,0
54,2.701898,174.048,1897.792,2071.840,0
55,2.751675,215.552,1674.704,1890.256,0
56,2.802690,211.456,2690.496,2901.952,0
