========================================
SHM Ping-Pong Client
Scenario 2 - EB corbos Linux Evaluation
========================================
Messages:       2000
Message size:   64 B
Poll interval:  100 us
Echo timeout:   10 ms

Waiting for shm_echo to register (UUID: b2c3d4e5-f6a7-8901-bcde-f12345678901)...
Found shm_echo!

WARNING: seq mismatch (expected 1553, got 1552)

========== SHM PING-PONG RESULTS ==========
Messages sent:    2000
Messages lost:    12 (0.600%)
RTL (us):
  Mean:   2044.874    Std dev: 817.136
  Min:      40.832    Max:     11830.368
  P50:    1803.344    P95:     2898.768
  P99:    5557.232    P99.9:   9451.904
Throughput: 489 msg/s
============================================
===CSV_START===
Seq,RTT_ns
1,11830368
2,2118032
3,1407056
4,1852304
5,8313056
6,1559792
7,2390400
8,1457520
9,2366784
10,1596768
11,2386592
12,1766880
13,2401744
14,3913968
15,1519904
16,2390912
17,1491680
18,2296000
19,1633120
20,2388000
21,8446432
22,1415184
23,2321360
24,1419328
25,2528528
26,1435744
27,2402816
28,1656768
29,2576160
30,1450512
31,2846368
32,1902576
33,1919104
34,1511984
35,6315888
36,1492592
37,2486000
38,1313552
39,2466704
40,70128
41,1792848
42,6304544
43,1542800
44,2425824
45,1472144
46,2868000
47,1643568
48,1585216
49,1549488
50,2452304
51,8404848
52,1592000
53,1818992
54,1651392
55,2504368
56,1414608
57,2518720
58,4261008
59,1493472
60,2644832
61,1503104
62,2477280
63,1485872
64,2485552
65,1628816
66,2364768
67,1649840
68,2338416
69,1411312
70,2413392
71,1341984
72,2371232
73,1423952
74,1480640
75,1078720
76,1460304
77,1404608
78,9169376
79,1275744
80,1299056
81,1705520
82,1660528
83,2290016
84,1405280
85,2521792
86,1618864
87,2241552
88,1333952
89,2693808
90,8284176
91,1619792
92,1915344
93,1487760
94,2579616
95,1640592
96,3088416
97,1634720
98,1827168
99,1592992
100,2391584
101,8522368
102,1514352
103,1636208
104,1563728
105,1366416
106,1414000
107,2533424
108,4294704
109,1535456
110,2349568
111,1398496
112,2328768
113,1416144
114,6809696
115,1492544
116,2236288
117,1520512
118,2417328
119,4185136
120,1698752
121,2457088
122,1563568
123,2060800
124,1340912
125,7524640
126,3204848
127,1460192
128,2566992
129,1839792
130,2742720
131,1945920
132,1644336
133,1505120
134,2407344
135,1422288
136,2428336
137,4553120
138,1377504
139,2326592
140,1829600
141,1875584
142,1382176
143,2473936
144,1238960
145,1499200
146,1644864
147,1618800
148,1805872
149,1738800
150,2259408
151,4912256
152,1451456
153,1724560
154,1403440
155,2636256
156,1283600
157,2661264
158,4821728
159,1490224
160,1561952
161,3107648
162,5557232
163,1326816
164,2695536
165,1397232
166,2681424
167,3359376
168,1528512
169,2911536
170,1321664
171,2202160
172,1384448
173,7153904
174,1481696
175,2013488
176,1420784
177,2731680
178,1274432
179,2534688
180,8310864
181,1496480
182,2164544
183,1380560
184,1425120
185,1089712
186,1366176
187,2580048
188,1285312
189,1437376
190,5773952
191,1511392
192,2498336
193,1359152
194,2099648
195,2799472
196,2383776
197,1514240
198,1142672
199,4806656
200,1387536
201,1769248
202,1600016
203,2712144
204,7838448
205,4004720
206,1576448
207,2044432
208,1493824
209,1646608
210,9451904
211,1504032
212,1839872
213,1801280
214,2636928
215,1389760
216,2558064
217,4374896
218,1387520
219,2309744
220,1415168
221,2258816
222,1835520
223,1957440
224,1530128
225,2453744
226,8359344
227,4167184
228,3828336
229,1662896
230,1905296
231,1542656
232,2476224
233,1652560
234,2262096
235,1553088
236,2281680
237,1575920
238,2516624
239,1523904
240,2799504
241,1599600
242,2948656
243,1880112
244,1865056
245,1403664
246,2065440
247,1615680
248,2384320
249,1697648
250,2404672
251,1735904
252,2363248
253,1708752
254,2006464
255,1383344
256,2750096
257,1714608
258,2414464
259,1705184
260,1762544
261,1564688
262,2413984
263,1953952
264,2585392
265,1614048
266,2371904
267,1588560
268,2594240
269,1486224
270,1623920
271,1534816
272,2485616
273,4061344
274,1641168
275,2524912
276,1712464
277,2733088
278,3465856
279,1688096
280,2624880
281,1594352
282,2565376
283,1526496
284,1949936
285,1638880
286,2593568
287,1505312
288,2588608
289,1465520
290,2554704
291,1557600
292,1848592
293,1544992
294,2757808
295,1702048
296,2783312
297,1493792
298,1799264
299,1679648
300,2724784
301,1530960
302,2059520
303,1735088
304,2620016
305,1680928
306,1889488
307,1713216
308,2680080
309,1462944
310,2551600
311,1766224
312,1808896
313,1624368
314,2895520
315,3679840
316,1698928
317,2788112
318,3198768
319,1570992
320,2645440
321,1669696
322,2344880
323,1653872
324,1718480
325,1411632
326,1613680
327,1671696
328,1396800
329,2382320
330,1619504
331,2317056
332,1758400
333,1983536
334,1427568
335,2559248
336,1373984
337,2327744
338,1631664
339,2455280
340,1535648
341,2820000
342,1815024
343,2096832
344,1656176
345,2721040
346,3488656
347,1599408
348,2396336
349,1253824
350,2706816
